Experiment Name,SampleName,ASO Microsynth ID,Exp_zscore,Exp,Test plate #,Avg Exp,Avg Exp_zscore,Avg Exp_zscore range
R3.1_P1-1+P1-2_WT_20210826,ASO564_10_R3.1P1-1,KQ2201_L20_6-08-6_10uM_R3.1P1-1,1.2120807518227703,0.8228357656521085,1-1,0.7638792520819638,0.880213185711286,1.7604263714225712
R3.1_P1-1+P1-2_WT_20210826,ASO564_10_R3.1P1-1,KQ2201_L20_6-08-6_10uM_R3.1P1-1,0.5229379443564043,0.7004090465960208,1-1,,,1.7604263714225712
R3.1_P1-1+P1-2_WT_20210826,ASO564_10_R3.1P1-1,KQ2201_L20_6-08-6_10uM_R3.1P1-1,0.9056208609546796,0.7683929439977619,1-1,,,1.7604263714225712
R3.1_P1-1+P1-2_WT_20210826,ASO564_10_R3.1P1-1,KQ2201_L20_6-08-6_10uM_R3.1P1-1,0.9677190857538706,0.4355927451602701,1-1,0.4511382317041262,-0.880213185711285,1.7604263714225712
R3.1_P1-1+P1-2_WT_20210826,ASO564_10_R3.1P1-1,KQ2201_L20_6-08-6_10uM_R3.1P1-1,0.6112544043896854,0.498918954076585,1-1,,,1.7604263714225712
R3.1_P1-1+P1-2_WT_20210826,ASO564_10_R3.1P1-1,KQ2201_L20_6-08-6_10uM_R3.1P1-1,1.0616660669903002,0.4189029958755236,1-1,,,1.7604263714225712
R3.1_P1-1+P1-2_WT_20210826,ASO564_3_R3.1P1-1,KQ2201_L20_6-08-6_3uM_R3.1P1-1,1.2979240267086365,0.6475249390255515,1-1,0.7419545397601159,0.04496461066615253,0.08992922133230664
R3.1_P1-1+P1-2_WT_20210826,ASO564_3_R3.1P1-1,KQ2201_L20_6-08-6_3uM_R3.1P1-1,0.2060249131620041,0.7243053915999349,1-1,,,0.08992922133230664
R3.1_P1-1+P1-2_WT_20210826,ASO564_3_R3.1P1-1,KQ2201_L20_6-08-6_3uM_R3.1P1-1,1.6388427718691,0.8540332886548615,1-1,,,0.08992922133230664
R3.1_P1-1+P1-2_WT_20210826,ASO564_3_R3.1P1-1,KQ2201_L20_6-08-6_3uM_R3.1P1-1,0.5494942921801417,0.7001532203606011,1-1,0.7356308728316497,-0.04496461066615411,0.08992922133230664
R3.1_P1-1+P1-2_WT_20210826,ASO564_3_R3.1P1-1,KQ2201_L20_6-08-6_3uM_R3.1P1-1,0.1083345091343025,0.7311748114395188,1-1,,,0.08992922133230664
R3.1_P1-1+P1-2_WT_20210826,ASO564_3_R3.1P1-1,KQ2201_L20_6-08-6_3uM_R3.1P1-1,0.5229349693159818,0.7755645866948293,1-1,,,0.08992922133230664
R3.1_P1-1+P1-2_WT_20210826,ASO565_10_R3.1P1-1,KQ2202_L20_5-09-6_10uM_R3.1P1-1,,,1-1,0.1625957539589616,-0.5910123259518376,0.7880164346024502
R3.1_P1-1+P1-2_WT_20210826,ASO565_10_R3.1P1-1,KQ2202_L20_5-09-6_10uM_R3.1P1-1,,,1-1,,,0.7880164346024502
R3.1_P1-1+P1-2_WT_20210826,ASO565_10_R3.1P1-1,KQ2202_L20_5-09-6_10uM_R3.1P1-1,0.5910123259518376,0.1625957539589616,1-1,,,0.7880164346024502
R3.1_P1-1+P1-2_WT_20210826,ASO565_10_R3.1P1-1,KQ2202_L20_5-09-6_10uM_R3.1P1-1,1.2870602912458409,0.6055602562122261,1-1,0.3484582730781174,0.1970041086506126,0.7880164346024502
R3.1_P1-1+P1-2_WT_20210826,ASO565_10_R3.1P1-1,KQ2202_L20_5-09-6_10uM_R3.1P1-1,0.9611874405749056,0.0752857991180125,1-1,,,0.7880164346024502
R3.1_P1-1+P1-2_WT_20210826,ASO565_10_R3.1P1-1,KQ2202_L20_5-09-6_10uM_R3.1P1-1,0.2651394752809023,0.3645287639041136,1-1,,,0.7880164346024502
R3.1_P1-1+P1-2_WT_20210826,ASO565_3_R3.1P1-1,KQ2202_L20_5-09-6_3uM_R3.1P1-1,0.5175549699574146,0.5414815543966817,1-1,0.5222079353694061,0.43360286717223406,0.8672057343444681
