Experiment Name,Position,SampleName,ASO Microsynth ID,dCt,ddCt from Naive,Exp from Naive,Avg dCt Ionis676630,ddCt,Exp,Exp_std,Exp_zscore
Rd2.3_P1+2_WT_20210723,O3,Naive_P2.3-2,Naive_P2.3-2,5.814878763359598,-0.3113955926964351,1.2409075128258125,7.177393617641986,-1.362514854282388,2.571330141279429,0.297314091587053,2.2149549220611306
Rd2.3_P1+2_WT_20210723,P17,Ionis676630_3_P2.3-2,Ionis676630_3uM_P2.3-2,6.574720074107301,0.4484457180512677,0.732831936501542,7.177393617641986,-0.602673543534685,1.5185280347989125,0.1930904607844367,1.9085755922462644
Rd2.3_P1+2_WT_20210723,N23,KQ105_3_P2.3-2,KQ105_L20_5-10-5_3uM_P2.3-2,8.3169462691089,2.190671913052867,0.21904938768114102,7.177393617641986,1.1395526514669143,0.4539003005072341,0.2075603611262011,1.8539792627006093
Rd2.3_P1+2_WT_20210723,K23,KQ104_3_P2.3-2,KQ104_L20_5-10-5_3uM_P2.3-2,7.577036779756298,1.4507624237002652,0.3658280430743241,7.177393617641986,0.3996431621143124,0.7580457559969023,0.0734328269518472,1.9593695651222884
Rd2.3_P1+2_WT_20210723,I12,KQ928_3_P2.3-2,KQ928_L20_5-10-5_3uM_P2.3-2,7.305371891232198,1.1790975351761652,0.44162766794871966,7.177393617641986,0.1279782735902124,0.9151129492588441,0.12150957337344721,1.8426318256361864
Rd2.3_P1+2_WT_20210723,K15,KQ280_10_P2.3-2,KQ280_L20_5-10-5_10uM_P2.3-2,6.549396744408497,0.4231223883524642,0.745808741363544,7.177393617641986,-0.6279968732334886,1.5454177498939417,0.2766854043951591,1.8424434681196524
Rd2.3_P1+2_WT_20210723,I9,KQ973_3_P2.3-2,KQ973_L20_5-10-5_3uM_P2.3-2,7.621059298868701,1.494784942812668,0.35483372885301834,7.177393617641986,0.44366568122671524,0.7352640327437618,0.09563940577798614,1.8382478598148473
Rd2.3_P1+2_Total_20210723,B12,KQ2070_3_P2.3-1,KQ2070_L20_6-08-6_3uM_P2.3-1,6.411772827391399,0.8265843658835408,0.5638626290263478,7.492771919251933,-1.0809990918605337,2.115500595583156,0.13888296358727972,1.9221324264102908
Rd2.3_P1+2_Total_20210723,F6,KQ2071_10_P2.3-1,KQ2071_L20_6-08-6_10uM_P2.3-1,8.4906156933843,2.905427231876441,0.13346864547307583,7.492771919251933,0.9978437741323667,0.5007478496624671,0.5507834365112872,1.8718472733344376
Rd2.3_P1+2_Total_20210723,D7,KQ258_3_P2.3-1,KQ258_L20_5-10-5_3uM_P2.3-1,6.730156147151799,1.144967685643941,0.45219981731210696,7.492771919251933,-0.7626157721001334,1.6965639033362079,0.08974318880372302,1.8035184339597177
