Experiment Name,Position,SampleName,ASO Microsynth ID,dCt,ddCt from Naive,Exp from Naive,Avg dCt Ionis676630,ddCt,Exp,Exp_std,Exp_zscore
Rd2.3_P1+2_WT_20210723,O1,Naive_P2.3-2,Naive_P2.3-2,6.1879974234241,0.0617230673680673,0.9581191163969968,7.177393617641986,-0.9893961942178855,1.98535389419746,0.297314091587053,0.44025270078045603
Rd2.3_P1+2_WT_20210723,O2,Naive_P2.3-2,Naive_P2.3-2,6.0459256034534015,-0.0803487526026316,1.0572735916948433,7.177393617641986,-1.1314680141885844,2.1908155328295793,0.297314091587053,0.4907463146475761
Rd2.3_P1+2_WT_20210723,O4,Naive_P2.3-2,Naive_P2.3-2,6.1121569780552,-0.014117378000833,1.0098334545369498,7.177393617641986,-1.0652366395867858,2.0925130781182393,0.17271367715860553,0.04531285485568446
Rd2.3_P1+2_WT_20210723,O5,Naive_P2.3-2,Naive_P2.3-2,6.369000264492801,0.2427259084367676,0.8451469350725928,7.177393617641986,-0.8083933531491851,1.7512600782094982,0.17271367715860553,1.5009914043824877
Rd2.3_P1+2_WT_20210723,O6,Naive_P2.3-2,Naive_P2.3-2,6.2701027693588,0.1438284133027672,0.9051141060787481,7.177393617641986,-0.9072908482831856,1.8755202609399977,0.17271367715860553,0.9379368675395335
Rd2.3_P1+2_WT_20210723,P1,Naive_P2.3-2,Naive_P2.3-2,5.992904777640099,-0.1333695784159339,1.0968525357686711,7.177393617641986,-1.1844888400018867,2.2728285199419656,0.21191822889256368,0.862368047844477
Rd2.3_P1+2_WT_20210723,P2,Naive_P2.3-2,Naive_P2.3-2,6.005073140490399,-0.1212012155656339,1.0876400756155542,7.177393617641986,-1.1723204771515867,2.253739042102395,0.21191822889256368,0.7758687616906417
Rd2.3_P1+2_WT_20210723,P3,Naive_P2.3-2,Naive_P2.3-2,6.253975796957299,0.1277014409012657,0.9152885632855974,7.177393617641986,-0.923417820684687,1.8966031282904845,0.21191822889256368,0.8424050257982763
Rd2.3_P1+2_WT_20210723,P4,Naive_P2.3-2,Naive_P2.3-2,6.115270231486701,-0.0110041245693324,1.0076566412298187,7.177393617641986,-1.0621233861552852,2.0880024231252508,0.08836909152264673,0.02487392822506928
Rd2.3_P1+2_WT_20210723,P5,Naive_P2.3-2,Naive_P2.3-2,6.1202925144479,-0.0059818416081327,1.0041549044258606,7.177393617641986,-1.0571011031940856,2.0807463453774897,0.08836909152264673,0.008005208162674554
Rd2.3_P1+2_WT_20210723,P6,Naive_P2.3-2,Naive_P2.3-2,6.227714009506101,0.1014396534500683,0.9321023900278289,7.177393617641986,-0.9496796081358845,1.9314436776833215,0.08836909152264673,0.6845336226611641
Rd2.3_P1+2_WT_20210723,O7,Ionis1375651_10_P2.3-2,Ionis1375651_10uM_P2.3-2,9.296239484473503,3.16996512841747,0.11110802072078979,7.177393617641986,2.118845866831517,0.23023102017222577,0.06081587942468915,0.17004386211584077
Rd2.3_P1+2_WT_20210723,O8,Ionis1375651_10_P2.3-2,Ionis1375651_10uM_P2.3-2,8.686990145633104,2.5607157895770705,0.16949142731375605,7.177393617641986,1.5095965279911177,0.35120942635594204,0.06081587942468915,1.4069119843693476
Rd2.3_P1+2_WT_20210723,O9,Ionis1375651_10_P2.3-2,Ionis1375651_10uM_P2.3-2,8.9065726453241,2.7802982892680674,0.14556159911877184,7.177393617641986,1.7291790276821146,0.30162354837758987,0.06081587942468915,0.8999521580658071
Rd2.3_P1+2_WT_20210723,P7,Ionis1375651_10_P2.3-2,Ionis1375651_10uM_P2.3-2,9.882748231655995,3.756473875599962,0.07399266770763266,7.177393617641986,2.7053546140140092,0.15332293079364723,0.025575604019441995,0.616254842723529
Rd2.3_P1+2_WT_20210723,P8,Ionis1375651_10_P2.3-2,Ionis1375651_10uM_P2.3-2,10.440290422711296,4.314016066655263,0.05027496329076796,7.177393617641986,3.2628968050693103,0.10417660230526363,0.025575604019441995,1.118720769913625
Rd2.3_P1+2_WT_20210723,P9,Ionis1375651_10_P2.3-2,Ionis1375651_10uM_P2.3-2,10.003315783347102,3.877041427291069,0.068060359062943,7.177393617641986,2.8259221657051157,0.14103037565331564,0.025575604019441995,0.7419323919138416
Rd2.3_P1+2_WT_20210723,O10,Ionis1375651_3_P2.3-2,Ionis1375651_3uM_P2.3-2,7.5303542875291,1.404079931473067,0.37785904649250496,7.177393617641986,0.35296066988711416,0.7829756411005528,0.018193113683550758,1.1102628817289224
Rd2.3_P1+2_WT_20210723,O11,Ionis1375651_3_P2.3-2,Ionis1375651_3uM_P2.3-2,7.598036193258,1.4717618372019672,0.36054173185659893,7.177393617641986,0.42064257561601437,0.7470917959073494,0.018193113683550758,0.6301164748766823
Rd2.3_P1+2_WT_20210723,O12,Ionis1375651_3_P2.3-2,Ionis1375651_3uM_P2.3-2,7.553991200828801,1.4277168447727675,0.37171869552559533,7.177393617641986,0.3765975831868147,0.7702519938052808,0.018193113683550758,0.9400131914299231
Rd2.3_P1+2_WT_20210723,P10,Ionis1375651_3_P2.3-2,Ionis1375651_3uM_P2.3-2,7.8117315581178985,1.6854572020618654,0.31090436952929956,7.177393617641986,0.6343379404759126,0.6442363900317394,0.016012359960051438,0.7461477824960707
Rd2.3_P1+2_WT_20210723,P11,Ionis1375651_3_P2.3-2,Ionis1375651_3uM_P2.3-2,7.819929647555,1.6936552914989669,0.30914267101669723,7.177393617641986,0.6425360299130141,0.6405859096869262,0.016012359960051438,0.7949933009016278
Rd2.3_P1+2_WT_20210723,P12,Ionis1375651_3_P2.3-2,Ionis1375651_3uM_P2.3-2,7.8790691507098,1.7527947946537663,0.29672640203640344,7.177393617641986,0.7016755330678137,0.6148577016284874,0.016012359960051438,1.1392514646378264
Rd2.3_P1+2_WT_20210723,O13,Ionis676630_10_P2.3-2,Ionis676630_10uM_P2.3-2,7.412684746337099,1.2864103902810662,0.40996981864007775,7.177393617641986,0.23529112869511337,0.8495135542241395,0.16006210709020974,0.8897891697838861
Rd2.3_P1+2_WT_20210723,O14,Ionis676630_10_P2.3-2,Ionis676630_10uM_P2.3-2,7.036441787816301,0.910167431760268,0.5321233321481695,7.177393617641986,-0.14095182982568488,1.1026323466402432,0.16006210709020974,0.4810247391892099
Rd2.3_P1+2_WT_20210723,O15,Ionis676630_10_P2.3-2,Ionis676630_10uM_P2.3-2,7.487925607902103,1.3616512518460695,0.3891366443886011,7.177393617641986,0.3105319902601167,0.8063443668853021,0.16006210709020974,1.1235802758423503
Rd2.3_P1+2_WT_20210723,P13,Ionis676630_10_P2.3-2,Ionis676630_10uM_P2.3-2,7.019178251158603,0.8929038951025703,0.5385290609282039,7.177393617641986,-0.15821536648338252,1.115905893071963,0.18147130603813427,0.552910204098073
Rd2.3_P1+2_WT_20210723,P14,Ionis676630_10_P2.3-2,Ionis676630_10uM_P2.3-2,6.814970161576202,0.6886958055201688,0.620414450413408,7.177393617641986,-0.36242345606578397,1.2855836232311058,0.18147130603813427,1.471832858259482
Rd2.3_P1+2_WT_20210723,P15,Ionis676630_10_P2.3-2,Ionis676630_10uM_P2.3-2,7.293161151061604,1.1668867950055706,0.44538139699619034,7.177393617641986,0.11576753341961776,0.9228911894114704,0.18147130603813427,0.49239835592052417
Rd2.3_P1+2_WT_20210723,O16,Ionis676630_3_P2.3-2,Ionis676630_3uM_P2.3-2,6.8296353209528,0.7033609648967669,0.6141398121116228,7.177393617641986,-0.3477582966891859,1.2725817142054558,0.0348731309297386,0.0004849221091951412
Rd2.3_P1+2_WT_20210723,O17,Ionis676630_3_P2.3-2,Ionis676630_3uM_P2.3-2,6.910041762773098,0.7837674067170646,0.580848003530172,7.177393617641986,-0.26735185486888824,1.2035965320074284,0.0348731309297386,0.5359549673291969
Rd2.3_P1+2_WT_20210723,O18,Ionis676630_3_P2.3-2,Ionis676630_3uM_P2.3-2,6.858946084461799,0.7326717284057658,0.6017884286802377,7.177393617641986,-0.31844753318018704,1.2469879578816694,0.0348731309297386,0.19914627835099286
Rd2.3_P1+2_WT_20210723,P16,Ionis676630_3_P2.3-2,Ionis676630_3uM_P2.3-2,6.9835920283594035,0.8573176723033704,0.551977868171355,7.177393617641986,-0.1938015892825824,1.143773661677717,0.1930904607844367,1.0003062100161644
Rd2.3_P1+2_WT_20210723,P18,Ionis676630_3_P2.3-2,Ionis676630_3uM_P2.3-2,6.855007138394299,0.7287327823382661,0.603433718208652,7.177393617641986,-0.3223864792476867,1.2503972228847549,0.1930904607844367,0.1726832144407065
Rd2.3_P1+2_WT_20210723,L4,KQJM071_10_P2.3-2,KQJM071_L17_5-08-4_10uM_P2.3-2,6.909621996307802,0.783347640251769,0.5810170316205487,7.177393617641986,-0.26777162133418386,1.2039467813362594,0.05682827369121337,0.3084138747277776
Rd2.3_P1+2_WT_20210723,L5,KQJM071_10_P2.3-2,KQJM071_L17_5-08-4_10uM_P2.3-2,7.0244414313504,0.8981670752943671,0.536568000855293,7.177393617641986,-0.1529521862915857,1.1118423082985478,0.05682827369121337,1.1018826303178237
Rd2.3_P1+2_WT_20210723,L6,KQJM071_10_P2.3-2,KQJM071_L17_5-08-4_10uM_P2.3-2,7.039596803235803,0.9133224471797696,0.5309609084413206,7.177393617641986,-0.1377968144061832,1.1002236456827061,0.05682827369121337,1.2797866857887934
Rd2.3_P1+2_WT_20210723,L16,KQJM071_10_P2.3-2,KQJM071_L17_5-08-4_10uM_P2.3-2,6.8974271232908,0.7711527672347671,0.5859490922983784,7.177393617641986,-0.2799664943511857,1.2141666858403777,0.03636479129968298,0.4649002551249208
Rd2.3_P1+2_WT_20210723,L17,KQJM071_10_P2.3-2,KQJM071_L17_5-08-4_10uM_P2.3-2,6.9116157802241,0.7853414241680667,0.5802146289734605,7.177393617641986,-0.2657778374178861,1.2022840932708114,0.03636479129968298,0.28295492479467005
Rd2.3_P1+2_WT_20210723,L18,KQJM071_10_P2.3-2,KQJM071_L17_5-08-4_10uM_P2.3-2,6.832150858554801,0.7058765024987679,0.6130699077568416,7.177393617641986,-0.34524275908718494,1.2703647260034339,0.03636479129968298,1.3254002614592453
