Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint,dCt,,Avg,SD,ddCt,Avg_ddCt,Exp
ASO204-238_WT_1.2-9_20210701,N3,ASO231_10,KQ513_L20_5-10-5_10uM_P1.2-8,31.28379104,24.05820407,7.23,,,,-0.06,,
ASO204-238_WT_1.2-9_20210701,N4,ASO231_10,KQ513_L20_5-10-5_10uM_P1.2-8,31.03310475,23.71139649,7.32,,,,0.04,0.07,0.95
ASO204-238_WT_1.2-9_20210701,N5,ASO231_10,KQ513_L20_5-10-5_10uM_P1.2-8,31.03879048,23.74715309,7.29,,,,0.01,,
ASO204-238_WT_1.2-9_20210701,N6,ASO231_10,KQ513_L20_5-10-5_10uM_P1.2-8,31.11268849,23.64462177,7.47,,,,0.18,,
ASO204-238_WT_1.2-9_20210701,N7,ASO231_3,KQ513_L20_5-10-5_3uM_P1.2-8,29.73069083,22.52431935,7.21,,,,-0.08,-0.09,1.07
ASO204-238_WT_1.2-9_20210701,N8,ASO231_3,KQ513_L20_5-10-5_3uM_P1.2-8,29.69246633,22.51261828,7.18,,,,-0.11,,
ASO204-238_WT_1.2-9_20210701,N9,ASO231_3,KQ513_L20_5-10-5_3uM_P1.2-8,29.80668369,22.60868557,7.20,,,,-0.09,,
ASO204-238_WT_1.2-9_20210701,N10,ASO231_3,KQ513_L20_5-10-5_3uM_P1.2-8,29.86947438,22.71976334,7.15,,,,-0.14,-0.15,1.11
ASO204-238_WT_1.2-9_20210701,N11,ASO231_3,KQ513_L20_5-10-5_3uM_P1.2-8,29.88321798,22.75566976,7.13,,,,-0.16,,
ASO204-238_WT_1.2-9_20210701,N12,ASO231_3,KQ513_L20_5-10-5_3uM_P1.2-8,29.87388861,22.75199629,7.12,,,,-0.16,,
ASO204-238_WT_1.2-9_20210701,N13,ASO238_10,KQ519_L20_5-10-5_10uM_P1.2-8,38.34060422,31.41279636,6.93,,,,-0.36,-0.48,1.40
ASO204-238_WT_1.2-9_20210701,N14,ASO238_10,KQ519_L20_5-10-5_10uM_P1.2-8,40,31.69812082,8.30,,,,1.02,,
ASO204-238_WT_1.2-9_20210701,N15,ASO238_10,KQ519_L20_5-10-5_10uM_P1.2-8,36.79242411,31.61851537,5.17,,,,-2.11,,
ASO204-238_WT_1.2-9_20210701,N16,ASO238_10,KQ519_L20_5-10-5_10uM_P1.2-8,36.06141469,29.09044607,6.97,,,,-0.31,-0.54,1.45
ASO204-238_WT_1.2-9_20210701,N17,ASO238_10,KQ519_L20_5-10-5_10uM_P1.2-8,35.94859725,29.04958934,6.90,,,,-0.39,,
ASO204-238_WT_1.2-9_20210701,N18,ASO238_10,KQ519_L20_5-10-5_10uM_P1.2-8,35.50226384,29.1373211,6.36,,,,-0.92,,
ASO204-238_WT_1.2-9_20210701,N19,ASO238_3,KQ519_L20_5-10-5_3uM_P1.2-8,32.22210782,25.24641104,6.98,,,,-0.31,-0.33,1.26
ASO204-238_WT_1.2-9_20210701,N20,ASO238_3,KQ519_L20_5-10-5_3uM_P1.2-8,32.20722197,25.3039745,6.90,,,,-0.38,,
ASO204-238_WT_1.2-9_20210701,N21,ASO238_3,KQ519_L20_5-10-5_3uM_P1.2-8,32.32164322,25.33219133,6.99,,,,-0.30,,
ASO204-238_WT_1.2-9_20210701,N22,ASO238_3,KQ519_L20_5-10-5_3uM_P1.2-8,32.90103137,26.33838745,6.56,,,,-0.72,-0.24,1.18
ASO204-238_WT_1.2-9_20210701,N23,ASO238_3,KQ519_L20_5-10-5_3uM_P1.2-8,33.74355841,26.3996474,7.34,,,,0.06,,
ASO204-238_WT_1.2-9_20210701,N24,ASO238_3,KQ519_L20_5-10-5_3uM_P1.2-8,33.64352933,26.41833826,7.23,,,,-0.06,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
