Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint,dCt,,Avg,SD,ddCt,Avg_ddCt,Exp
ASO1-95_MT_1.2-6_20210630,M19,ASO62_3,KQ830_L20_5-10-5_3uM_P1.2-2,33.62,25.10,8.51,,,,0.41,0.45,0.73
ASO1-95_MT_1.2-6_20210630,M20,ASO62_3,KQ830_L20_5-10-5_3uM_P1.2-2,33.65,25.09,8.56,,,,0.45,,
ASO1-95_MT_1.2-6_20210630,M21,ASO62_3,KQ830_L20_5-10-5_3uM_P1.2-2,33.73,25.15,8.58,,,,0.48,,
ASO1-95_MT_1.2-6_20210630,M22,ASO62_3,KQ830_L20_5-10-5_3uM_P1.2-2,34.67,25.68,9.00,,,,0.89,0.84,0.56
ASO1-95_MT_1.2-6_20210630,M23,ASO62_3,KQ830_L20_5-10-5_3uM_P1.2-2,34.55,25.65,8.89,,,,0.79,,
ASO1-95_MT_1.2-6_20210630,M24,ASO62_3,KQ830_L20_5-10-5_3uM_P1.2-2,34.72,25.77,8.96,,,,0.85,,
ASO1-95_MT_1.2-6_20210630,N1,ASO53_10,KQ913_L20_5-10-5_10uM_P1.2-2,36.12,29.05,7.07,,,,-1.04,-1.03,2.04
ASO1-95_MT_1.2-6_20210630,N2,ASO53_10,KQ913_L20_5-10-5_10uM_P1.2-2,36.29,29.05,7.24,,,,-0.87,,
ASO1-95_MT_1.2-6_20210630,N3,ASO53_10,KQ913_L20_5-10-5_10uM_P1.2-2,35.89,28.97,6.92,,,,-1.18,,
ASO1-95_MT_1.2-6_20210630,N4,ASO53_10,KQ913_L20_5-10-5_10uM_P1.2-2,37.00,30.38,6.62,,,,-1.49,-1.73,3.31
ASO1-95_MT_1.2-6_20210630,N5,ASO53_10,KQ913_L20_5-10-5_10uM_P1.2-2,36.75,30.45,6.31,,,,-1.80,,
ASO1-95_MT_1.2-6_20210630,N6,ASO53_10,KQ913_L20_5-10-5_10uM_P1.2-2,36.56,30.35,6.21,,,,-1.89,,
ASO1-95_MT_1.2-6_20210630,N7,ASO53_3,KQ913_L20_5-10-5_3uM_P1.2-2,35.58,29.26,6.32,,,,-1.78,-1.75,3.36
ASO1-95_MT_1.2-6_20210630,N8,ASO53_3,KQ913_L20_5-10-5_3uM_P1.2-2,35.66,29.22,6.45,,,,-1.66,,
ASO1-95_MT_1.2-6_20210630,N9,ASO53_3,KQ913_L20_5-10-5_3uM_P1.2-2,35.62,29.32,6.30,,,,-1.80,,
ASO1-95_MT_1.2-6_20210630,N10,ASO53_3,KQ913_L20_5-10-5_3uM_P1.2-2,35.34,28.71,6.63,,,,-1.47,-1.36,2.57
ASO1-95_MT_1.2-6_20210630,N11,ASO53_3,KQ913_L20_5-10-5_3uM_P1.2-2,35.82,28.80,7.02,,,,-1.09,,
ASO1-95_MT_1.2-6_20210630,N12,ASO53_3,KQ913_L20_5-10-5_3uM_P1.2-2,35.48,28.89,6.59,,,,-1.52,,
ASO1-95_MT_1.2-6_20210630,N13,ASO95_10,KQJM069_L19_5-10-4_10uM_P1.2-2,33.59,25.30,8.29,,,,0.18,0.20,0.87
ASO1-95_MT_1.2-6_20210630,N14,ASO95_10,KQJM069_L19_5-10-4_10uM_P1.2-2,33.53,25.42,8.11,,,,0.01,,
ASO1-95_MT_1.2-6_20210630,N15,ASO95_10,KQJM069_L19_5-10-4_10uM_P1.2-2,33.96,25.44,8.52,,,,0.41,,
ASO1-95_MT_1.2-6_20210630,N16,ASO95_10,KQJM069_L19_5-10-4_10uM_P1.2-2,33.58,26.25,7.32,,,,-0.78,-0.76,1.69
ASO1-95_MT_1.2-6_20210630,N17,ASO95_10,KQJM069_L19_5-10-4_10uM_P1.2-2,33.54,26.19,7.35,,,,-0.75,,
ASO1-95_MT_1.2-6_20210630,N18,ASO95_10,KQJM069_L19_5-10-4_10uM_P1.2-2,33.68,26.32,7.37,,,,-0.74,,
