Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint,dCt,,Avg,SD,ddCt,Avg_ddCt,Exp
ASO268-186_WT_1.2-8_20210701,J11,ASO155_3,KQ463_L20_5-10-5_3uM_P1.2-6,30.45712382,23.1732989,7.28,,,,-0.40,,
ASO268-186_WT_1.2-8_20210701,J12,ASO155_3,KQ463_L20_5-10-5_3uM_P1.2-6,30.54699744,23.1815062,7.37,,,,-0.32,,
ASO268-186_WT_1.2-8_20210701,J13,ASO176_10,KQ473_L20_5-10-5_10uM_P1.2-6,33.19785457,25.62953709,7.57,,,,-0.11,0.03,0.98
ASO268-186_WT_1.2-8_20210701,J14,ASO176_10,KQ473_L20_5-10-5_10uM_P1.2-6,33.21733286,25.64501304,7.57,,,,-0.11,,
ASO268-186_WT_1.2-8_20210701,J15,ASO176_10,KQ473_L20_5-10-5_10uM_P1.2-6,33.68817166,25.68655908,8.00,,,,0.32,,
ASO268-186_WT_1.2-8_20210701,J16,ASO176_10,KQ473_L20_5-10-5_10uM_P1.2-6,34.37719939,26.7910609,7.59,,,,-0.09,-0.08,1.06
ASO268-186_WT_1.2-8_20210701,J17,ASO176_10,KQ473_L20_5-10-5_10uM_P1.2-6,34.47486227,26.86558705,7.61,,,,-0.07,,
ASO268-186_WT_1.2-8_20210701,J18,ASO176_10,KQ473_L20_5-10-5_10uM_P1.2-6,34.49164511,26.89201814,7.60,,,,-0.08,,
ASO268-186_WT_1.2-8_20210701,J19,ASO176_3,KQ473_L20_5-10-5_3uM_P1.2-6,30.88844104,23.58070684,7.31,,,,-0.37,-0.34,1.26
ASO268-186_WT_1.2-8_20210701,J20,ASO176_3,KQ473_L20_5-10-5_3uM_P1.2-6,30.8024916,23.52093617,7.28,,,,-0.40,,
ASO268-186_WT_1.2-8_20210701,J21,ASO176_3,KQ473_L20_5-10-5_3uM_P1.2-6,31.00921988,23.56837661,7.44,,,,-0.24,,
ASO268-186_WT_1.2-8_20210701,J22,ASO176_3,KQ473_L20_5-10-5_3uM_P1.2-6,31.08554932,23.83393142,7.25,,,,-0.43,-0.43,1.35
ASO268-186_WT_1.2-8_20210701,J23,ASO176_3,KQ473_L20_5-10-5_3uM_P1.2-6,30.99436329,23.83012621,7.16,,,,-0.52,,
ASO268-186_WT_1.2-8_20210701,J24,ASO176_3,KQ473_L20_5-10-5_3uM_P1.2-6,31.14684022,23.80861102,7.34,,,,-0.34,,
ASO268-186_WT_1.2-8_20210701,K1,ASO163_10,KQ991_L20_5-10-5_10uM_P1.2-6,31.32987836,24.09738753,7.23,,,,-0.45,-0.39,1.31
ASO268-186_WT_1.2-8_20210701,K2,ASO163_10,KQ991_L20_5-10-5_10uM_P1.2-6,31.53454994,24.14225232,7.39,,,,-0.29,,
ASO268-186_WT_1.2-8_20210701,K3,ASO163_10,KQ991_L20_5-10-5_10uM_P1.2-6,31.39078843,24.14523873,7.25,,,,-0.44,,
ASO268-186_WT_1.2-8_20210701,K4,ASO163_10,KQ991_L20_5-10-5_10uM_P1.2-6,31.33183064,23.8341793,7.50,,,,-0.18,-0.30,1.23
ASO268-186_WT_1.2-8_20210701,K5,ASO163_10,KQ991_L20_5-10-5_10uM_P1.2-6,31.01698448,23.82755379,7.19,,,,-0.49,,
ASO268-186_WT_1.2-8_20210701,K6,ASO163_10,KQ991_L20_5-10-5_10uM_P1.2-6,31.33525906,23.87541356,7.46,,,,-0.22,,
ASO268-186_WT_1.2-8_20210701,K7,ASO163_3,KQ991_L20_5-10-5_3uM_P1.2-6,31.515609,24.03589091,7.48,,,,-0.20,-0.20,1.15
ASO268-186_WT_1.2-8_20210701,K8,ASO163_3,KQ991_L20_5-10-5_3uM_P1.2-6,31.72411414,24.1307571,7.59,,,,-0.09,,
ASO268-186_WT_1.2-8_20210701,K9,ASO163_3,KQ991_L20_5-10-5_3uM_P1.2-6,31.41825409,24.04570708,7.37,,,,-0.31,,
ASO268-186_WT_1.2-8_20210701,K10,ASO163_3,KQ991_L20_5-10-5_3uM_P1.2-6,31.66574731,23.48769108,8.18,,,,0.50,0.46,0.73
ASO268-186_WT_1.2-8_20210701,K11,ASO163_3,KQ991_L20_5-10-5_3uM_P1.2-6,31.68380518,23.49532076,8.19,,,,0.51,,
ASO268-186_WT_1.2-8_20210701,K12,ASO163_3,KQ991_L20_5-10-5_3uM_P1.2-6,31.59002521,23.54350887,8.05,,,,0.37,,
ASO268-186_WT_1.2-8_20210701,K13,ASO178_10,KQ471_L20_5-10-5_10uM_P1.2-6,36.12081459,29.50400824,6.62,,,,-1.06,-1.02,2.03
ASO268-186_WT_1.2-8_20210701,K14,ASO178_10,KQ471_L20_5-10-5_10uM_P1.2-6,36.51819484,29.52698674,6.99,,,,-0.69,,
ASO268-186_WT_1.2-8_20210701,K15,ASO178_10,KQ471_L20_5-10-5_10uM_P1.2-6,35.87109738,29.49875346,6.37,,,,-1.31,,
ASO268-186_WT_1.2-8_20210701,K16,ASO178_10,KQ471_L20_5-10-5_10uM_P1.2-6,34.65700909,27.99010766,6.67,,,,-1.01,-0.80,1.74
ASO268-186_WT_1.2-8_20210701,K17,ASO178_10,KQ471_L20_5-10-5_10uM_P1.2-6,34.85691398,27.98635424,6.87,,,,-0.81,,
ASO268-186_WT_1.2-8_20210701,K18,ASO178_10,KQ471_L20_5-10-5_10uM_P1.2-6,35.09173736,27.97838388,7.11,,,,-0.57,,
ASO268-186_WT_1.2-8_20210701,K19,ASO178_3,KQ471_L20_5-10-5_3uM_P1.2-6,32.54374901,25.81444399,6.73,,,,-0.95,-1.01,2.02
ASO268-186_WT_1.2-8_20210701,K20,ASO178_3,KQ471_L20_5-10-5_3uM_P1.2-6,32.5344972,25.76879181,6.77,,,,-0.91,,
ASO268-186_WT_1.2-8_20210701,K21,ASO178_3,KQ471_L20_5-10-5_3uM_P1.2-6,32.34494564,25.83061971,6.51,,,,-1.17,,
ASO268-186_WT_1.2-8_20210701,K22,ASO178_3,KQ471_L20_5-10-5_3uM_P1.2-6,32.76418894,25.96589093,6.80,,,,-0.88,-0.89,1.85
ASO268-186_WT_1.2-8_20210701,K23,ASO178_3,KQ471_L20_5-10-5_3uM_P1.2-6,32.60465215,25.92665665,6.68,,,,-1.00,,
ASO268-186_WT_1.2-8_20210701,K24,ASO178_3,KQ471_L20_5-10-5_3uM_P1.2-6,32.87178724,25.97969603,6.89,,,,-0.79,,
ASO268-186_WT_1.2-8_20210701,L1,ASO165_10,KQ366_L20_5-10-5_10uM_P1.2-6,31.73093296,24.41887741,7.31,,,,-0.37,-0.39,1.31
ASO268-186_WT_1.2-8_20210701,L2,ASO165_10,KQ366_L20_5-10-5_10uM_P1.2-6,31.50694502,24.41602611,7.09,,,,-0.59,,
ASO268-186_WT_1.2-8_20210701,L3,ASO165_10,KQ366_L20_5-10-5_10uM_P1.2-6,31.80384866,24.32939682,7.47,,,,-0.21,,
ASO268-186_WT_1.2-8_20210701,L4,ASO165_10,KQ366_L20_5-10-5_10uM_P1.2-6,32.48930801,24.35034842,8.14,,,,0.46,0.30,0.81
ASO268-186_WT_1.2-8_20210701,L5,ASO165_10,KQ366_L20_5-10-5_10uM_P1.2-6,32.07213095,24.35580978,7.72,,,,0.04,,
ASO268-186_WT_1.2-8_20210701,L6,ASO165_10,KQ366_L20_5-10-5_10uM_P1.2-6,32.45690424,24.38427098,8.07,,,,0.39,,
ASO268-186_WT_1.2-8_20210701,L7,ASO165_3,KQ366_L20_5-10-5_3uM_P1.2-6,31.16279538,23.59406119,7.57,,,,-0.11,-0.15,1.11
ASO268-186_WT_1.2-8_20210701,L8,ASO165_3,KQ366_L20_5-10-5_3uM_P1.2-6,31.14699017,23.59144154,7.56,,,,-0.13,,
ASO268-186_WT_1.2-8_20210701,L9,ASO165_3,KQ366_L20_5-10-5_3uM_P1.2-6,31.14970137,23.66986709,7.48,,,,-0.20,,
ASO268-186_WT_1.2-8_20210701,L10,ASO165_3,KQ366_L20_5-10-5_3uM_P1.2-6,31.08885797,24.16314029,6.93,,,,-0.75,-0.66,1.58
ASO268-186_WT_1.2-8_20210701,L11,ASO165_3,KQ366_L20_5-10-5_3uM_P1.2-6,31.16867202,24.13784177,7.03,,,,-0.65,,
ASO268-186_WT_1.2-8_20210701,L12,ASO165_3,KQ366_L20_5-10-5_3uM_P1.2-6,31.2737614,24.15868542,7.12,,,,-0.57,,
ASO268-186_WT_1.2-8_20210701,L13,ASO179_10,KQ470_L20_5-10-5_10uM_P1.2-6,34.61220896,27.17274817,7.44,,,,-0.24,-0.03,1.02
ASO268-186_WT_1.2-8_20210701,L14,ASO179_10,KQ470_L20_5-10-5_10uM_P1.2-6,35.19498818,27.17865569,8.02,,,,0.34,,
ASO268-186_WT_1.2-8_20210701,L15,ASO179_10,KQ470_L20_5-10-5_10uM_P1.2-6,34.76012917,27.26070062,7.50,,,,-0.18,,
ASO268-186_WT_1.2-8_20210701,L16,ASO179_10,KQ470_L20_5-10-5_10uM_P1.2-6,34.90739377,27.56527961,7.34,,,,-0.34,-0.50,1.41
ASO268-186_WT_1.2-8_20210701,L17,ASO179_10,KQ470_L20_5-10-5_10uM_P1.2-6,34.75819584,27.64535369,7.11,,,,-0.57,,
ASO268-186_WT_1.2-8_20210701,L18,ASO179_10,KQ470_L20_5-10-5_10uM_P1.2-6,34.85591062,27.76592931,7.09,,,,-0.59,,
ASO268-186_WT_1.2-8_20210701,L19,ASO179_3,KQ470_L20_5-10-5_3uM_P1.2-6,31.23923623,24.24196063,7.00,,,,-0.68,-0.78,1.72
ASO268-186_WT_1.2-8_20210701,L20,ASO179_3,KQ470_L20_5-10-5_3uM_P1.2-6,31.24533781,24.38958988,6.86,,,,-0.82,,
ASO268-186_WT_1.2-8_20210701,L21,ASO179_3,KQ470_L20_5-10-5_3uM_P1.2-6,31.15427729,24.30920366,6.85,,,,-0.84,,
ASO268-186_WT_1.2-8_20210701,L22,ASO179_3,KQ470_L20_5-10-5_3uM_P1.2-6,32.00770926,25.18934953,6.82,,,,-0.86,-2.47,5.54
ASO268-186_WT_1.2-8_20210701,L23,ASO179_3,KQ470_L20_5-10-5_3uM_P1.2-6,34.13357883,25.31893963,8.81,,,,1.13,,
ASO268-186_WT_1.2-8_20210701,L24,ASO179_3,KQ470_L20_5-10-5_3uM_P1.2-6,,25.25213519,,,,,-7.68,,
ASO268-186_WT_1.2-8_20210701,M1,ASO166_10,KQ278_L20_5-10-5_10uM_P1.2-6,31.75005103,24.29268872,7.46,,,,-0.22,-0.35,1.28
ASO268-186_WT_1.2-8_20210701,M2,ASO166_10,KQ278_L20_5-10-5_10uM_P1.2-6,31.61385541,24.3399627,7.27,,,,-0.41,,
ASO268-186_WT_1.2-8_20210701,M3,ASO166_10,KQ278_L20_5-10-5_10uM_P1.2-6,31.56916809,24.32332932,7.25,,,,-0.43,,
ASO268-186_WT_1.2-8_20210701,M4,ASO166_10,KQ278_L20_5-10-5_10uM_P1.2-6,31.46875761,24.74785472,6.72,,,,-0.96,-0.92,1.89
ASO268-186_WT_1.2-8_20210701,M5,ASO166_10,KQ278_L20_5-10-5_10uM_P1.2-6,31.65834695,24.79189775,6.87,,,,-0.81,,
ASO268-186_WT_1.2-8_20210701,M6,ASO166_10,KQ278_L20_5-10-5_10uM_P1.2-6,31.5306417,24.83046312,6.70,,,,-0.98,,
ASO268-186_WT_1.2-8_20210701,M7,ASO166_3,KQ278_L20_5-10-5_3uM_P1.2-6,30.7814191,23.03391931,7.75,,,,0.07,0.05,0.96
ASO268-186_WT_1.2-8_20210701,M8,ASO166_3,KQ278_L20_5-10-5_3uM_P1.2-6,30.79421819,23.00628167,7.79,,,,0.11,,
ASO268-186_WT_1.2-8_20210701,M9,ASO166_3,KQ278_L20_5-10-5_3uM_P1.2-6,30.74934238,23.085452,7.66,,,,-0.02,,
ASO268-186_WT_1.2-8_20210701,M10,ASO166_3,KQ278_L20_5-10-5_3uM_P1.2-6,30.39206595,22.8502303,7.54,,,,-0.14,-0.03,1.02
ASO268-186_WT_1.2-8_20210701,M11,ASO166_3,KQ278_L20_5-10-5_3uM_P1.2-6,30.56262373,22.83196514,7.73,,,,0.05,,
ASO268-186_WT_1.2-8_20210701,M12,ASO166_3,KQ278_L20_5-10-5_3uM_P1.2-6,30.59022682,22.89979905,7.69,,,,0.01,,
ASO268-186_WT_1.2-8_20210701,M13,ASO184_10,KQ274_L20_5-10-5_10uM_P1.2-6,35.14425447,27.91230611,7.23,,,,-0.45,-0.68,1.60
ASO268-186_WT_1.2-8_20210701,M14,ASO184_10,KQ274_L20_5-10-5_10uM_P1.2-6,34.77565607,27.90007744,6.88,,,,-0.81,,
ASO268-186_WT_1.2-8_20210701,M15,ASO184_10,KQ274_L20_5-10-5_10uM_P1.2-6,34.82132946,27.9329882,6.89,,,,-0.79,,
ASO268-186_WT_1.2-8_20210701,M16,ASO184_10,KQ274_L20_5-10-5_10uM_P1.2-6,35.47076598,28.65028238,6.82,,,,-0.86,-0.95,1.94
ASO268-186_WT_1.2-8_20210701,M17,ASO184_10,KQ274_L20_5-10-5_10uM_P1.2-6,34.93045436,28.60400131,6.33,,,,-1.35,,
ASO268-186_WT_1.2-8_20210701,M18,ASO184_10,KQ274_L20_5-10-5_10uM_P1.2-6,35.68930901,28.65358608,7.04,,,,-0.64,,
ASO268-186_WT_1.2-8_20210701,M19,ASO184_3,KQ274_L20_5-10-5_3uM_P1.2-6,36.99413366,29.17397602,7.82,,,,0.14,-0.87,1.83
ASO268-186_WT_1.2-8_20210701,M20,ASO184_3,KQ274_L20_5-10-5_3uM_P1.2-6,35.78152559,29.40311241,6.38,,,,-1.30,,
ASO268-186_WT_1.2-8_20210701,M21,ASO184_3,KQ274_L20_5-10-5_3uM_P1.2-6,35.83920545,29.60697546,6.23,,,,-1.45,,
ASO268-186_WT_1.2-8_20210701,M22,ASO184_3,KQ274_L20_5-10-5_3uM_P1.2-6,35.91134812,29.17217049,6.74,,,,-0.94,-0.83,1.78
ASO268-186_WT_1.2-8_20210701,M23,ASO184_3,KQ274_L20_5-10-5_3uM_P1.2-6,36.2326977,29.11801863,7.11,,,,-0.57,,
ASO268-186_WT_1.2-8_20210701,M24,ASO184_3,KQ274_L20_5-10-5_3uM_P1.2-6,35.93356079,29.24073439,6.69,,,,-0.99,,
ASO268-186_WT_1.2-8_20210701,N1,ASO171_10,KQ360_L20_5-10-5_10uM_P1.2-6,31.67794949,24.05717286,7.62,,,,-0.06,-0.01,1.00
ASO268-186_WT_1.2-8_20210701,N2,ASO171_10,KQ360_L20_5-10-5_10uM_P1.2-6,31.70428065,24.03707264,7.67,,,,-0.01,,
ASO268-186_WT_1.2-8_20210701,N3,ASO171_10,KQ360_L20_5-10-5_10uM_P1.2-6,31.80323257,24.06587783,7.74,,,,0.06,,
ASO268-186_WT_1.2-8_20210701,N4,ASO171_10,KQ360_L20_5-10-5_10uM_P1.2-6,33.60973195,24.97281128,8.64,,,,0.96,0.82,0.57
ASO268-186_WT_1.2-8_20210701,N5,ASO171_10,KQ360_L20_5-10-5_10uM_P1.2-6,33.36434262,25.02058503,8.34,,,,0.66,,
ASO268-186_WT_1.2-8_20210701,N6,ASO171_10,KQ360_L20_5-10-5_10uM_P1.2-6,33.59809869,25.08926931,8.51,,,,0.83,,
ASO268-186_WT_1.2-8_20210701,N7,ASO171_3,KQ360_L20_5-10-5_3uM_P1.2-6,30.74372791,22.94516651,7.80,,,,0.12,0.16,0.89
ASO268-186_WT_1.2-8_20210701,N8,ASO171_3,KQ360_L20_5-10-5_3uM_P1.2-6,30.64224829,22.89602053,7.75,,,,0.07,,
ASO268-186_WT_1.2-8_20210701,N9,ASO171_3,KQ360_L20_5-10-5_3uM_P1.2-6,30.99380326,23.00222338,7.99,,,,0.31,,
ASO268-186_WT_1.2-8_20210701,N10,ASO171_3,KQ360_L20_5-10-5_3uM_P1.2-6,31.1330367,23.09113586,8.04,,,,0.36,0.26,0.83
ASO268-186_WT_1.2-8_20210701,N11,ASO171_3,KQ360_L20_5-10-5_3uM_P1.2-6,30.86479046,23.08785057,7.78,,,,0.10,,
