Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint,dCt,,Avg,SD,ddCt,Avg_ddCt,Exp
ASO42-266_MT_1.2-7_20210701,P10,Ionis1375651_10_P1.2-4,Ionis1375651_10uM_P1.2-4,34.17238038,26.02872916,8.14,,,,0.89,0.88,0.54
ASO42-266_MT_1.2-7_20210701,P11,Ionis1375651_10_P1.2-4,Ionis1375651_10uM_P1.2-4,34.09904375,25.96692275,8.13,,,,0.88,,
ASO42-266_MT_1.2-7_20210701,P12,Ionis1375651_10_P1.2-4,Ionis1375651_10uM_P1.2-4,34.17008734,26.05770988,8.11,,,,0.86,,
ASO42-266_MT_1.2-7_20210701,O13,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,33.09302033,26.3060774,6.79,6.83,7.25,0.32,-0.47,-0.43,1.34
ASO42-266_MT_1.2-7_20210701,O14,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,32.97273783,26.31735507,6.66,,,,-0.60,,
ASO42-266_MT_1.2-7_20210701,O15,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,33.38112022,26.34073938,7.04,,,,-0.21,,
ASO42-266_MT_1.2-7_20210701,O16,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,32.67429088,25.65895172,7.02,7.33,,,-0.24,0.08,0.95
ASO42-266_MT_1.2-7_20210701,O17,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,33.05194454,25.65117641,7.40,,,,0.15,,
ASO42-266_MT_1.2-7_20210701,O18,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,33.34405313,25.75971218,7.58,,,,0.33,,
ASO42-266_MT_1.2-7_20210701,P13,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,32.01557355,24.60984558,7.41,7.27,,,0.15,0.01,0.99
ASO42-266_MT_1.2-7_20210701,P14,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,31.80789397,24.69265487,7.12,,,,-0.14,,
ASO42-266_MT_1.2-7_20210701,P15,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,31.98138077,24.70519492,7.28,,,,0.02,,
ASO42-266_MT_1.2-7_20210701,P16,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,32.28757102,24.78535577,7.50,7.59,,,0.25,0.33,0.79
ASO42-266_MT_1.2-7_20210701,P17,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,32.31783059,24.77330023,7.54,,,,0.29,,
ASO42-266_MT_1.2-7_20210701,P18,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,32.54306686,24.82893181,7.71,,,,0.46,,
ASO42-266_MT_1.2-7_20210701,I1,ASO254_10,KQ106_L20_5-10-5_10uM_P1.2-4,34.84037245,24.83369277,10.01,,,,2.75,2.37,0.19
ASO42-266_MT_1.2-7_20210701,I2,ASO254_10,KQ106_L20_5-10-5_10uM_P1.2-4,33.74005875,24.87475789,8.87,,,,1.61,,
ASO42-266_MT_1.2-7_20210701,I3,ASO254_10,KQ106_L20_5-10-5_10uM_P1.2-4,34.83341159,24.84984271,9.98,,,,2.73,,
ASO42-266_MT_1.2-7_20210701,I4,ASO254_10,KQ106_L20_5-10-5_10uM_P1.2-4,32.10439905,23.75154223,8.35,,,,1.10,1.17,0.44
ASO42-266_MT_1.2-7_20210701,I5,ASO254_10,KQ106_L20_5-10-5_10uM_P1.2-4,32.07672786,23.71981075,8.36,,,,1.10,,
ASO42-266_MT_1.2-7_20210701,I6,ASO254_10,KQ106_L20_5-10-5_10uM_P1.2-4,32.3116928,23.74771222,8.56,,,,1.31,,
ASO42-266_MT_1.2-7_20210701,I7,ASO254_3,KQ106_L20_5-10-5_3uM_P1.2-4,31.56949534,23.19949154,8.37,,,,1.12,1.17,0.45
ASO42-266_MT_1.2-7_20210701,I8,ASO254_3,KQ106_L20_5-10-5_3uM_P1.2-4,31.58300172,23.18914405,8.39,,,,1.14,,
ASO42-266_MT_1.2-7_20210701,I9,ASO254_3,KQ106_L20_5-10-5_3uM_P1.2-4,31.75292713,23.25977578,8.49,,,,1.24,,
ASO42-266_MT_1.2-7_20210701,I10,ASO254_3,KQ106_L20_5-10-5_3uM_P1.2-4,31.16050765,23.09016341,8.07,,,,0.82,0.85,0.56
ASO42-266_MT_1.2-7_20210701,I11,ASO254_3,KQ106_L20_5-10-5_3uM_P1.2-4,31.39406859,23.11023629,8.28,,,,1.03,,
ASO42-266_MT_1.2-7_20210701,I12,ASO254_3,KQ106_L20_5-10-5_3uM_P1.2-4,31.10054225,23.15424617,7.95,,,,0.69,,
ASO42-266_MT_1.2-7_20210701,I13,ASO118_10,KQ288_L20_5-10-5_10uM_P1.2-4,32.01508324,24.26405093,7.75,,,,0.50,0.68,0.62
ASO42-266_MT_1.2-7_20210701,I14,ASO118_10,KQ288_L20_5-10-5_10uM_P1.2-4,32.47668935,24.31069068,8.17,,,,0.91,,
ASO42-266_MT_1.2-7_20210701,I15,ASO118_10,KQ288_L20_5-10-5_10uM_P1.2-4,32.20421961,24.32669587,7.88,,,,0.62,,
ASO42-266_MT_1.2-7_20210701,I16,ASO118_10,KQ288_L20_5-10-5_10uM_P1.2-4,31.55078975,23.54404904,8.01,,,,0.75,0.74,0.60
ASO42-266_MT_1.2-7_20210701,I17,ASO118_10,KQ288_L20_5-10-5_10uM_P1.2-4,31.53962072,23.55225268,7.99,,,,0.73,,
ASO42-266_MT_1.2-7_20210701,I18,ASO118_10,KQ288_L20_5-10-5_10uM_P1.2-4,31.59767528,23.61366175,7.98,,,,0.73,,
ASO42-266_MT_1.2-7_20210701,I19,ASO118_3,KQ288_L20_5-10-5_3uM_P1.2-4,30.08108183,22.71899986,7.36,,,,0.11,0.06,0.96
ASO42-266_MT_1.2-7_20210701,I20,ASO118_3,KQ288_L20_5-10-5_3uM_P1.2-4,30.07293226,22.70980516,7.36,,,,0.11,,
ASO42-266_MT_1.2-7_20210701,I21,ASO118_3,KQ288_L20_5-10-5_3uM_P1.2-4,30.05624218,22.83379016,7.22,,,,-0.03,,
ASO42-266_MT_1.2-7_20210701,I22,ASO118_3,KQ288_L20_5-10-5_3uM_P1.2-4,30.0598415,22.70455283,7.36,,,,0.10,0.09,0.94
ASO42-266_MT_1.2-7_20210701,I23,ASO118_3,KQ288_L20_5-10-5_3uM_P1.2-4,30.0633172,22.72233357,7.34,,,,0.09,,
ASO42-266_MT_1.2-7_20210701,I24,ASO118_3,KQ288_L20_5-10-5_3uM_P1.2-4,30.09597748,22.77134673,7.32,,,,0.07,,
ASO42-266_MT_1.2-7_20210701,J1,ASO253_10,KQ105_L20_5-10-5_10uM_P1.2-4,32.67502966,25.24210582,7.43,,,,0.18,0.24,0.85
ASO42-266_MT_1.2-7_20210701,J2,ASO253_10,KQ105_L20_5-10-5_10uM_P1.2-4,32.95369323,25.21747321,7.74,,,,0.48,,
ASO42-266_MT_1.2-7_20210701,J3,ASO253_10,KQ105_L20_5-10-5_10uM_P1.2-4,32.59234596,25.28105086,7.31,,,,0.06,,
ASO42-266_MT_1.2-7_20210701,J4,ASO253_10,KQ105_L20_5-10-5_10uM_P1.2-4,32.37992446,24.87860209,7.50,,,,0.25,0.45,0.73
ASO42-266_MT_1.2-7_20210701,J5,ASO253_10,KQ105_L20_5-10-5_10uM_P1.2-4,32.74284437,24.83238214,7.91,,,,0.66,,
ASO42-266_MT_1.2-7_20210701,J6,ASO253_10,KQ105_L20_5-10-5_10uM_P1.2-4,32.54950858,24.85949693,7.69,,,,0.44,,
ASO42-266_MT_1.2-7_20210701,J7,ASO253_3,KQ105_L20_5-10-5_3uM_P1.2-4,31.71352705,23.36001659,8.35,,,,1.10,0.87,0.55
ASO42-266_MT_1.2-7_20210701,J8,ASO253_3,KQ105_L20_5-10-5_3uM_P1.2-4,31.36916684,23.40891276,7.96,,,,0.71,,
ASO42-266_MT_1.2-7_20210701,J9,ASO253_3,KQ105_L20_5-10-5_3uM_P1.2-4,31.50052836,23.44453463,8.06,,,,0.80,,
ASO42-266_MT_1.2-7_20210701,J10,ASO253_3,KQ105_L20_5-10-5_3uM_P1.2-4,31.1409799,23.37707392,7.76,,,,0.51,0.59,0.67
ASO42-266_MT_1.2-7_20210701,J11,ASO253_3,KQ105_L20_5-10-5_3uM_P1.2-4,31.23940073,23.37379586,7.87,,,,0.61,,
ASO42-266_MT_1.2-7_20210701,J12,ASO253_3,KQ105_L20_5-10-5_3uM_P1.2-4,31.27132172,23.382258,7.89,,,,0.64,,
ASO42-266_MT_1.2-7_20210701,J13,ASO287_10,KQJM128_L19_5-10-4_10uM_P1.2-4,33.00676477,25.90950458,7.10,,,,-0.16,-0.35,1.28
ASO42-266_MT_1.2-7_20210701,J14,ASO287_10,KQJM128_L19_5-10-4_10uM_P1.2-4,32.67620712,25.91314405,6.76,,,,-0.49,,
ASO42-266_MT_1.2-7_20210701,J15,ASO287_10,KQJM128_L19_5-10-4_10uM_P1.2-4,32.80850954,25.96504206,6.84,,,,-0.41,,
ASO42-266_MT_1.2-7_20210701,J16,ASO287_10,KQJM128_L19_5-10-4_10uM_P1.2-4,32.71142356,25.99147635,6.72,,,,-0.53,-0.44,1.36
ASO42-266_MT_1.2-7_20210701,J17,ASO287_10,KQJM128_L19_5-10-4_10uM_P1.2-4,32.760236,25.99342384,6.77,,,,-0.49,,
ASO42-266_MT_1.2-7_20210701,J18,ASO287_10,KQJM128_L19_5-10-4_10uM_P1.2-4,32.99188684,26.03741719,6.95,,,,-0.30,,
ASO42-266_MT_1.2-7_20210701,J19,ASO287_3,KQJM128_L19_5-10-4_3uM_P1.2-4,30.18284321,23.23361381,6.95,,,,-0.30,-0.31,1.24
ASO42-266_MT_1.2-7_20210701,J20,ASO287_3,KQJM128_L19_5-10-4_3uM_P1.2-4,30.26680964,23.24806782,7.02,,,,-0.23,,
ASO42-266_MT_1.2-7_20210701,J21,ASO287_3,KQJM128_L19_5-10-4_3uM_P1.2-4,30.17375734,23.31139799,6.86,,,,-0.39,,
ASO42-266_MT_1.2-7_20210701,J22,ASO287_3,KQJM128_L19_5-10-4_3uM_P1.2-4,31.08005045,24.61684406,6.46,,,,-0.79,-0.82,1.77
ASO42-266_MT_1.2-7_20210701,J23,ASO287_3,KQJM128_L19_5-10-4_3uM_P1.2-4,31.02306619,24.59778414,6.43,,,,-0.83,,
ASO42-266_MT_1.2-7_20210701,J24,ASO287_3,KQJM128_L19_5-10-4_3uM_P1.2-4,31.03471989,24.63762323,6.40,,,,-0.86,,
ASO42-266_MT_1.2-7_20210701,K1,ASO74_10,KQ408_L20_5-10-5_10uM_P1.2-4,32.36400127,25.63446378,6.73,,,,-0.52,-0.47,1.39
ASO42-266_MT_1.2-7_20210701,K2,ASO74_10,KQ408_L20_5-10-5_10uM_P1.2-4,32.20791386,25.61342327,6.59,,,,-0.66,,
ASO42-266_MT_1.2-7_20210701,K3,ASO74_10,KQ408_L20_5-10-5_10uM_P1.2-4,32.63551208,25.60953284,7.03,,,,-0.23,,
ASO42-266_MT_1.2-7_20210701,K4,ASO74_10,KQ408_L20_5-10-5_10uM_P1.2-4,33.53533333,26.6198437,6.92,,,,-0.34,-0.21,1.15
ASO42-266_MT_1.2-7_20210701,K5,ASO74_10,KQ408_L20_5-10-5_10uM_P1.2-4,33.72151654,26.63599719,7.09,,,,-0.17,,
ASO42-266_MT_1.2-7_20210701,K6,ASO74_10,KQ408_L20_5-10-5_10uM_P1.2-4,33.70509852,26.56835861,7.14,,,,-0.12,,
ASO42-266_MT_1.2-7_20210701,K7,ASO74_3,KQ408_L20_5-10-5_3uM_P1.2-4,30.41395974,23.20912423,7.20,,,,-0.05,-0.10,1.07
ASO42-266_MT_1.2-7_20210701,K8,ASO74_3,KQ408_L20_5-10-5_3uM_P1.2-4,30.33653806,23.27433272,7.06,,,,-0.19,,
ASO42-266_MT_1.2-7_20210701,K9,ASO74_3,KQ408_L20_5-10-5_3uM_P1.2-4,30.48844895,23.29822616,7.19,,,,-0.06,,
ASO42-266_MT_1.2-7_20210701,K10,ASO74_3,KQ408_L20_5-10-5_3uM_P1.2-4,30.74782703,23.56434255,7.18,,,,-0.07,-0.06,1.04
ASO42-266_MT_1.2-7_20210701,K11,ASO74_3,KQ408_L20_5-10-5_3uM_P1.2-4,30.8068924,23.55436623,7.25,,,,0.00,,
ASO42-266_MT_1.2-7_20210701,K12,ASO74_3,KQ408_L20_5-10-5_3uM_P1.2-4,30.81142018,23.65489609,7.16,,,,-0.10,,
ASO42-266_MT_1.2-7_20210701,K13,ASO288_10,KQJM129_L17_4-10-3_10uM_P1.2-4,34.0720901,26.62718559,7.44,,,,0.19,0.18,0.89
ASO42-266_MT_1.2-7_20210701,K14,ASO288_10,KQJM129_L17_4-10-3_10uM_P1.2-4,34.11929859,26.645187,7.47,,,,0.22,,
ASO42-266_MT_1.2-7_20210701,K15,ASO288_10,KQJM129_L17_4-10-3_10uM_P1.2-4,34.00262106,26.63360837,7.37,,,,0.12,,
ASO42-266_MT_1.2-7_20210701,K16,ASO288_10,KQJM129_L17_4-10-3_10uM_P1.2-4,33.55540814,26.01075263,7.54,,,,0.29,0.25,0.84
ASO42-266_MT_1.2-7_20210701,K17,ASO288_10,KQJM129_L17_4-10-3_10uM_P1.2-4,33.73001747,25.99651605,7.73,,,,0.48,,
ASO42-266_MT_1.2-7_20210701,K18,ASO288_10,KQJM129_L17_4-10-3_10uM_P1.2-4,33.34017975,26.10037654,7.24,,,,-0.01,,
ASO42-266_MT_1.2-7_20210701,K19,ASO288_3,KQJM129_L17_4-10-3_3uM_P1.2-4,29.01219273,22.27119904,6.74,,,,-0.51,-0.51,1.43
ASO42-266_MT_1.2-7_20210701,K20,ASO288_3,KQJM129_L17_4-10-3_3uM_P1.2-4,29.00662331,22.25079426,6.76,,,,-0.50,,
ASO42-266_MT_1.2-7_20210701,K21,ASO288_3,KQJM129_L17_4-10-3_3uM_P1.2-4,29.06816792,22.34689891,6.72,,,,-0.53,,
ASO42-266_MT_1.2-7_20210701,K22,ASO288_3,KQJM129_L17_4-10-3_3uM_P1.2-4,29.3259972,22.66493796,6.66,,,,-0.59,-0.66,1.58
ASO42-266_MT_1.2-7_20210701,K23,ASO288_3,KQJM129_L17_4-10-3_3uM_P1.2-4,29.19773557,22.62692634,6.57,,,,-0.68,,
ASO42-266_MT_1.2-7_20210701,K24,ASO288_3,KQJM129_L17_4-10-3_3uM_P1.2-4,29.2569771,22.70709351,6.55,,,,-0.70,,
ASO42-266_MT_1.2-7_20210701,L1,ASO75_10,KQ407_L20_5-10-5_10uM_P1.2-4,32.68557582,25.12159128,7.56,,,,0.31,0.33,0.79
ASO42-266_MT_1.2-7_20210701,L2,ASO75_10,KQ407_L20_5-10-5_10uM_P1.2-4,32.6980858,25.12875142,7.57,,,,0.32,,
ASO42-266_MT_1.2-7_20210701,L3,ASO75_10,KQ407_L20_5-10-5_10uM_P1.2-4,32.76773353,25.13922339,7.63,,,,0.38,,
ASO42-266_MT_1.2-7_20210701,L4,ASO75_10,KQ407_L20_5-10-5_10uM_P1.2-4,33.05951698,27.05478623,6.00,,,,-1.25,-1.12,2.18
ASO42-266_MT_1.2-7_20210701,L5,ASO75_10,KQ407_L20_5-10-5_10uM_P1.2-4,33.37751044,27.02231653,6.36,,,,-0.90,,
ASO42-266_MT_1.2-7_20210701,L6,ASO75_10,KQ407_L20_5-10-5_10uM_P1.2-4,33.07310718,27.03920696,6.03,,,,-1.22,,
ASO42-266_MT_1.2-7_20210701,L7,ASO75_3,KQ407_L20_5-10-5_3uM_P1.2-4,29.95134836,22.73981128,7.21,,,,-0.04,-0.10,1.07
ASO42-266_MT_1.2-7_20210701,L8,ASO75_3,KQ407_L20_5-10-5_3uM_P1.2-4,29.90321109,22.74983575,7.15,,,,-0.10,,
ASO42-266_MT_1.2-7_20210701,L9,ASO75_3,KQ407_L20_5-10-5_3uM_P1.2-4,29.90599405,22.8202791,7.09,,,,-0.17,,
ASO42-266_MT_1.2-7_20210701,L10,ASO75_3,KQ407_L20_5-10-5_3uM_P1.2-4,30.07397831,22.96822137,7.11,,,,-0.15,-0.13,1.10
ASO42-266_MT_1.2-7_20210701,L11,ASO75_3,KQ407_L20_5-10-5_3uM_P1.2-4,30.07070809,22.99015475,7.08,,,,-0.17,,
ASO42-266_MT_1.2-7_20210701,L12,ASO75_3,KQ407_L20_5-10-5_3uM_P1.2-4,30.1937178,23.02135451,7.17,,,,-0.08,,
ASO42-266_MT_1.2-7_20210701,L13,ASO265_10,KQJM006_L20_6-08-6_10uM_P1.2-4,31.88733311,24.38759642,7.50,,,,0.25,0.05,0.97
ASO42-266_MT_1.2-7_20210701,L14,ASO265_10,KQJM006_L20_6-08-6_10uM_P1.2-4,31.62018599,24.42182204,7.20,,,,-0.06,,
ASO42-266_MT_1.2-7_20210701,L15,ASO265_10,KQJM006_L20_6-08-6_10uM_P1.2-4,31.73006697,24.52965174,7.20,,,,-0.05,,
ASO42-266_MT_1.2-7_20210701,L16,ASO265_10,KQJM006_L20_6-08-6_10uM_P1.2-4,30.6657945,23.30821964,7.36,,,,0.10,0.12,0.92
ASO42-266_MT_1.2-7_20210701,L17,ASO265_10,KQJM006_L20_6-08-6_10uM_P1.2-4,30.65929127,23.30096487,7.36,,,,0.10,,
ASO42-266_MT_1.2-7_20210701,L18,ASO265_10,KQJM006_L20_6-08-6_10uM_P1.2-4,30.92076884,23.50759714,7.41,,,,0.16,,
ASO42-266_MT_1.2-7_20210701,L19,ASO265_3,KQJM006_L20_6-08-6_3uM_P1.2-4,30.46521756,22.96161328,7.50,,,,0.25,0.30,0.81
ASO42-266_MT_1.2-7_20210701,L20,ASO265_3,KQJM006_L20_6-08-6_3uM_P1.2-4,30.52195639,22.93551617,7.59,,,,0.33,,
ASO42-266_MT_1.2-7_20210701,L21,ASO265_3,KQJM006_L20_6-08-6_3uM_P1.2-4,30.39903044,22.83572468,7.56,,,,0.31,,
ASO42-266_MT_1.2-7_20210701,L22,ASO265_3,KQJM006_L20_6-08-6_3uM_P1.2-4,30.45744879,22.94995787,7.51,,,,0.25,0.27,0.83
ASO42-266_MT_1.2-7_20210701,L23,ASO265_3,KQJM006_L20_6-08-6_3uM_P1.2-4,30.53817921,23.03627618,7.50,,,,0.25,,
ASO42-266_MT_1.2-7_20210701,L24,ASO265_3,KQJM006_L20_6-08-6_3uM_P1.2-4,30.58893703,23.03562635,7.55,,,,0.30,,
ASO42-266_MT_1.2-7_20210701,M1,ASO76_10,KQ406_L20_5-10-5_10uM_P1.2-4,31.49780004,24.10443605,7.39,,,,0.14,0.17,0.89
ASO42-266_MT_1.2-7_20210701,M2,ASO76_10,KQ406_L20_5-10-5_10uM_P1.2-4,31.56578618,24.12802617,7.44,,,,0.18,,
ASO42-266_MT_1.2-7_20210701,M3,ASO76_10,KQ406_L20_5-10-5_10uM_P1.2-4,31.57754362,24.14208806,7.44,,,,0.18,,
ASO42-266_MT_1.2-7_20210701,M4,ASO76_10,KQ406_L20_5-10-5_10uM_P1.2-4,31.88607187,24.92554188,6.96,,,,-0.29,-0.35,1.28
ASO42-266_MT_1.2-7_20210701,M5,ASO76_10,KQ406_L20_5-10-5_10uM_P1.2-4,31.71568945,24.90097477,6.81,,,,-0.44,,
ASO42-266_MT_1.2-7_20210701,M6,ASO76_10,KQ406_L20_5-10-5_10uM_P1.2-4,31.84668985,24.92490234,6.92,,,,-0.33,,
ASO42-266_MT_1.2-7_20210701,M7,ASO76_3,KQ406_L20_5-10-5_3uM_P1.2-4,30.86938961,24.12092404,6.75,,,,-0.50,-0.47,1.38
ASO42-266_MT_1.2-7_20210701,M8,ASO76_3,KQ406_L20_5-10-5_3uM_P1.2-4,30.86333761,24.14106026,6.72,,,,-0.53,,
ASO42-266_MT_1.2-7_20210701,M9,ASO76_3,KQ406_L20_5-10-5_3uM_P1.2-4,31.07042572,24.18750345,6.88,,,,-0.37,,
ASO42-266_MT_1.2-7_20210701,M10,ASO76_3,KQ406_L20_5-10-5_3uM_P1.2-4,31.29601919,24.05457642,7.24,,,,-0.01,-0.28,1.21
ASO42-266_MT_1.2-7_20210701,M11,ASO76_3,KQ406_L20_5-10-5_3uM_P1.2-4,30.83975465,24.07287126,6.77,,,,-0.49,,
ASO42-266_MT_1.2-7_20210701,M12,ASO76_3,KQ406_L20_5-10-5_3uM_P1.2-4,31.01551728,24.09887254,6.92,,,,-0.34,,
ASO42-266_MT_1.2-7_20210701,M13,ASO267_10,KQJM009_L21_6-10-5_10uM_P1.2-4,31.57286182,24.28985989,7.28,,,,0.03,-0.11,1.08
ASO42-266_MT_1.2-7_20210701,M14,ASO267_10,KQJM009_L21_6-10-5_10uM_P1.2-4,31.54374941,24.34256348,7.20,,,,-0.05,,
ASO42-266_MT_1.2-7_20210701,M15,ASO267_10,KQJM009_L21_6-10-5_10uM_P1.2-4,31.31476572,24.36722299,6.95,,,,-0.31,,
ASO42-266_MT_1.2-7_20210701,M16,ASO267_10,KQJM009_L21_6-10-5_10uM_P1.2-4,31.21419133,23.96391896,7.25,,,,0.00,-0.04,1.03
ASO42-266_MT_1.2-7_20210701,M17,ASO267_10,KQJM009_L21_6-10-5_10uM_P1.2-4,31.10060267,23.95484521,7.15,,,,-0.11,,
ASO42-266_MT_1.2-7_20210701,M18,ASO267_10,KQJM009_L21_6-10-5_10uM_P1.2-4,31.26030193,24.02946871,7.23,,,,-0.02,,
ASO42-266_MT_1.2-7_20210701,M19,ASO267_3,KQJM009_L21_6-10-5_3uM_P1.2-4,29.8275555,22.9103703,6.92,,,,-0.34,-0.33,1.26
ASO42-266_MT_1.2-7_20210701,M20,ASO267_3,KQJM009_L21_6-10-5_3uM_P1.2-4,29.87525255,22.96316496,6.91,,,,-0.34,,
ASO42-266_MT_1.2-7_20210701,M21,ASO267_3,KQJM009_L21_6-10-5_3uM_P1.2-4,29.94099685,23.0045165,6.94,,,,-0.32,,
ASO42-266_MT_1.2-7_20210701,M22,ASO267_3,KQJM009_L21_6-10-5_3uM_P1.2-4,30.09431805,23.23672314,6.86,,,,-0.40,-0.36,1.28
ASO42-266_MT_1.2-7_20210701,M23,ASO267_3,KQJM009_L21_6-10-5_3uM_P1.2-4,30.0664711,23.24207763,6.82,,,,-0.43,,
ASO42-266_MT_1.2-7_20210701,M24,ASO267_3,KQJM009_L21_6-10-5_3uM_P1.2-4,30.2822461,23.28914476,6.99,,,,-0.26,,
ASO42-266_MT_1.2-7_20210701,N1,ASO117_10,KQ426_L20_5-10-5_10uM_P1.2-4,33.5390738,26.59902466,6.94,,,,-0.31,-0.24,1.18
ASO42-266_MT_1.2-7_20210701,N2,ASO117_10,KQ426_L20_5-10-5_10uM_P1.2-4,33.75895073,26.62372807,7.14,,,,-0.12,,
ASO42-266_MT_1.2-7_20210701,N3,ASO117_10,KQ426_L20_5-10-5_10uM_P1.2-4,33.63924906,26.68200509,6.96,,,,-0.30,,
ASO42-266_MT_1.2-7_20210701,N4,ASO117_10,KQ426_L20_5-10-5_10uM_P1.2-4,33.89975832,26.79460282,7.11,,,,-0.15,-0.29,1.22
ASO42-266_MT_1.2-7_20210701,N5,ASO117_10,KQ426_L20_5-10-5_10uM_P1.2-4,33.7963183,26.77149706,7.02,,,,-0.23,,
ASO42-266_MT_1.2-7_20210701,N6,ASO117_10,KQ426_L20_5-10-5_10uM_P1.2-4,33.53035105,26.76427041,6.77,,,,-0.49,,
ASO42-266_MT_1.2-7_20210701,N7,ASO117_3,KQ426_L20_5-10-5_3uM_P1.2-4,31.64720521,24.84822508,6.80,,,,-0.45,-0.64,1.55
ASO42-266_MT_1.2-7_20210701,N8,ASO117_3,KQ426_L20_5-10-5_3uM_P1.2-4,31.26643012,24.81825984,6.45,,,,-0.81,,
ASO42-266_MT_1.2-7_20210701,N9,ASO117_3,KQ426_L20_5-10-5_3uM_P1.2-4,31.47783591,24.87199611,6.61,,,,-0.65,,
ASO42-266_MT_1.2-7_20210701,N10,ASO117_3,KQ426_L20_5-10-5_3uM_P1.2-4,31.60056347,25.01898646,6.58,,,,-0.67,-0.80,1.74
ASO42-266_MT_1.2-7_20210701,N11,ASO117_3,KQ426_L20_5-10-5_3uM_P1.2-4,31.52604438,25.03863835,6.49,,,,-0.77,,
