Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint,dCt,,Avg,SD,ddCt,Avg_ddCt,Exp
ASO42-266_WT_1.2-7_20210701,O17,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,32.96548932,25.74717108,7.22,,,,0.02,,
ASO42-266_WT_1.2-7_20210701,O18,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,33.04705304,25.81271712,7.23,,,,0.04,,
ASO42-266_WT_1.2-7_20210701,P13,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,31.93079765,24.75279171,7.18,7.23,,,-0.02,0.03,0.98
ASO42-266_WT_1.2-7_20210701,P14,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,32.04290754,24.75418966,7.29,,,,0.09,,
ASO42-266_WT_1.2-7_20210701,P15,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,32.00137334,24.77363126,7.23,,,,0.03,,
ASO42-266_WT_1.2-7_20210701,P16,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,32.54750424,24.84332891,7.70,7.68,,,0.51,0.48,0.71
ASO42-266_WT_1.2-7_20210701,P17,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,32.48049534,24.85621767,7.62,,,,0.43,,
ASO42-266_WT_1.2-7_20210701,P18,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,32.63732272,24.92063127,7.72,,,,0.52,,
ASO42-266_WT_1.2-7_20210701,I1,ASO254_10,KQ106_L20_5-10-5_10uM_P1.2-4,34.31995762,24.97265912,9.35,,,,2.15,2.03,0.25
ASO42-266_WT_1.2-7_20210701,I2,ASO254_10,KQ106_L20_5-10-5_10uM_P1.2-4,34.34389075,25.00180676,9.34,,,,2.14,,
ASO42-266_WT_1.2-7_20210701,I3,ASO254_10,KQ106_L20_5-10-5_10uM_P1.2-4,33.91643964,24.92767356,8.99,,,,1.79,,
ASO42-266_WT_1.2-7_20210701,I4,ASO254_10,KQ106_L20_5-10-5_10uM_P1.2-4,32.48620619,23.96911485,8.52,,,,1.32,1.01,0.50
ASO42-266_WT_1.2-7_20210701,I5,ASO254_10,KQ106_L20_5-10-5_10uM_P1.2-4,31.97915159,23.86756086,8.11,,,,0.91,,
ASO42-266_WT_1.2-7_20210701,I6,ASO254_10,KQ106_L20_5-10-5_10uM_P1.2-4,31.87018055,23.87991392,7.99,,,,0.79,,
ASO42-266_WT_1.2-7_20210701,I7,ASO254_3,KQ106_L20_5-10-5_3uM_P1.2-4,31.20387699,23.21406424,7.99,,,,0.79,0.86,0.55
ASO42-266_WT_1.2-7_20210701,I8,ASO254_3,KQ106_L20_5-10-5_3uM_P1.2-4,31.24901799,23.24187161,8.01,,,,0.81,,
ASO42-266_WT_1.2-7_20210701,I9,ASO254_3,KQ106_L20_5-10-5_3uM_P1.2-4,31.45878037,23.27202461,8.19,,,,0.99,,
ASO42-266_WT_1.2-7_20210701,I10,ASO254_3,KQ106_L20_5-10-5_3uM_P1.2-4,31.28639406,23.2000999,8.09,,,,0.89,0.83,0.56
ASO42-266_WT_1.2-7_20210701,I11,ASO254_3,KQ106_L20_5-10-5_3uM_P1.2-4,31.16237735,23.20631467,7.96,,,,0.76,,
ASO42-266_WT_1.2-7_20210701,I12,ASO254_3,KQ106_L20_5-10-5_3uM_P1.2-4,31.32478842,23.27012379,8.05,,,,0.86,,
ASO42-266_WT_1.2-7_20210701,I13,ASO118_10,KQ288_L20_5-10-5_10uM_P1.2-4,32.27472877,24.43205398,7.84,,,,0.65,0.52,0.70
ASO42-266_WT_1.2-7_20210701,I14,ASO118_10,KQ288_L20_5-10-5_10uM_P1.2-4,32.20264805,24.42375349,7.78,,,,0.58,,
ASO42-266_WT_1.2-7_20210701,I15,ASO118_10,KQ288_L20_5-10-5_10uM_P1.2-4,32.07496589,24.53930937,7.54,,,,0.34,,
ASO42-266_WT_1.2-7_20210701,I16,ASO118_10,KQ288_L20_5-10-5_10uM_P1.2-4,31.21467603,23.68656561,7.53,,,,0.33,0.44,0.74
ASO42-266_WT_1.2-7_20210701,I17,ASO118_10,KQ288_L20_5-10-5_10uM_P1.2-4,31.34051456,23.64996234,7.69,,,,0.49,,
ASO42-266_WT_1.2-7_20210701,I18,ASO118_10,KQ288_L20_5-10-5_10uM_P1.2-4,31.3871538,23.69907322,7.69,,,,0.49,,
ASO42-266_WT_1.2-7_20210701,I19,ASO118_3,KQ288_L20_5-10-5_3uM_P1.2-4,29.90222968,22.77325023,7.13,,,,-0.07,-0.06,1.04
ASO42-266_WT_1.2-7_20210701,I20,ASO118_3,KQ288_L20_5-10-5_3uM_P1.2-4,29.91595544,22.78282827,7.13,,,,-0.06,,
ASO42-266_WT_1.2-7_20210701,I21,ASO118_3,KQ288_L20_5-10-5_3uM_P1.2-4,29.99130219,22.84868848,7.14,,,,-0.05,,
ASO42-266_WT_1.2-7_20210701,I22,ASO118_3,KQ288_L20_5-10-5_3uM_P1.2-4,30.16412647,22.9437291,7.22,,,,0.02,0.01,1.00
ASO42-266_WT_1.2-7_20210701,I23,ASO118_3,KQ288_L20_5-10-5_3uM_P1.2-4,30.08898814,22.92205033,7.17,,,,-0.03,,
ASO42-266_WT_1.2-7_20210701,I24,ASO118_3,KQ288_L20_5-10-5_3uM_P1.2-4,30.18258056,22.9594693,7.22,,,,0.03,,
ASO42-266_WT_1.2-7_20210701,J1,ASO253_10,KQ105_L20_5-10-5_10uM_P1.2-4,32.57100554,25.3593499,7.21,,,,0.01,0.00,1.00
ASO42-266_WT_1.2-7_20210701,J2,ASO253_10,KQ105_L20_5-10-5_10uM_P1.2-4,32.75843603,25.33706619,7.42,,,,0.22,,
ASO42-266_WT_1.2-7_20210701,J3,ASO253_10,KQ105_L20_5-10-5_10uM_P1.2-4,32.38972741,25.43813807,6.95,,,,-0.25,,
ASO42-266_WT_1.2-7_20210701,J4,ASO253_10,KQ105_L20_5-10-5_10uM_P1.2-4,32.38877384,25.0307387,7.36,,,,0.16,0.12,0.92
ASO42-266_WT_1.2-7_20210701,J5,ASO253_10,KQ105_L20_5-10-5_10uM_P1.2-4,32.39763999,25.03735603,7.36,,,,0.16,,
ASO42-266_WT_1.2-7_20210701,J6,ASO253_10,KQ105_L20_5-10-5_10uM_P1.2-4,32.33153017,25.10085783,7.23,,,,0.03,,
ASO42-266_WT_1.2-7_20210701,J7,ASO253_3,KQ105_L20_5-10-5_3uM_P1.2-4,31.48590505,23.60436423,7.88,,,,0.68,0.76,0.59
ASO42-266_WT_1.2-7_20210701,J8,ASO253_3,KQ105_L20_5-10-5_3uM_P1.2-4,31.68574944,23.59388284,8.09,,,,0.89,,
ASO42-266_WT_1.2-7_20210701,J9,ASO253_3,KQ105_L20_5-10-5_3uM_P1.2-4,31.50940403,23.61315545,7.90,,,,0.70,,
ASO42-266_WT_1.2-7_20210701,J10,ASO253_3,KQ105_L20_5-10-5_3uM_P1.2-4,31.36595369,23.50938815,7.86,,,,0.66,0.48,0.72
ASO42-266_WT_1.2-7_20210701,J11,ASO253_3,KQ105_L20_5-10-5_3uM_P1.2-4,31.12274664,23.52654326,7.60,,,,0.40,,
ASO42-266_WT_1.2-7_20210701,J12,ASO253_3,KQ105_L20_5-10-5_3uM_P1.2-4,31.13908658,23.56829423,7.57,,,,0.37,,
ASO42-266_WT_1.2-7_20210701,J13,ASO287_10,KQJM128_L19_5-10-4_10uM_P1.2-4,32.88793051,26.06149068,6.83,,,,-0.37,-0.28,1.21
ASO42-266_WT_1.2-7_20210701,J14,ASO287_10,KQJM128_L19_5-10-4_10uM_P1.2-4,33.0723068,26.05526285,7.02,,,,-0.18,,
ASO42-266_WT_1.2-7_20210701,J15,ASO287_10,KQJM128_L19_5-10-4_10uM_P1.2-4,33.07464396,26.15119699,6.92,,,,-0.27,,
ASO42-266_WT_1.2-7_20210701,J16,ASO287_10,KQJM128_L19_5-10-4_10uM_P1.2-4,32.91548818,26.13511481,6.78,,,,-0.42,-0.39,1.31
ASO42-266_WT_1.2-7_20210701,J17,ASO287_10,KQJM128_L19_5-10-4_10uM_P1.2-4,32.91380166,26.11957736,6.79,,,,-0.40,,
ASO42-266_WT_1.2-7_20210701,J18,ASO287_10,KQJM128_L19_5-10-4_10uM_P1.2-4,32.95445882,26.10284503,6.85,,,,-0.35,,
ASO42-266_WT_1.2-7_20210701,J19,ASO287_3,KQJM128_L19_5-10-4_3uM_P1.2-4,30.21805098,23.30687141,6.91,,,,-0.29,-0.28,1.21
ASO42-266_WT_1.2-7_20210701,J20,ASO287_3,KQJM128_L19_5-10-4_3uM_P1.2-4,30.20143642,23.26620952,6.94,,,,-0.26,,
ASO42-266_WT_1.2-7_20210701,J21,ASO287_3,KQJM128_L19_5-10-4_3uM_P1.2-4,30.29974697,23.38484957,6.91,,,,-0.28,,
ASO42-266_WT_1.2-7_20210701,J22,ASO287_3,KQJM128_L19_5-10-4_3uM_P1.2-4,31.05974897,24.64477373,6.41,,,,-0.78,-0.90,1.87
ASO42-266_WT_1.2-7_20210701,J23,ASO287_3,KQJM128_L19_5-10-4_3uM_P1.2-4,30.95518168,24.6796707,6.28,,,,-0.92,,
ASO42-266_WT_1.2-7_20210701,J24,ASO287_3,KQJM128_L19_5-10-4_3uM_P1.2-4,30.92454519,24.72500221,6.20,,,,-1.00,,
ASO42-266_WT_1.2-7_20210701,K1,ASO74_10,KQ408_L20_5-10-5_10uM_P1.2-4,32.46517396,25.77723534,6.69,,,,-0.51,-0.55,1.46
ASO42-266_WT_1.2-7_20210701,K2,ASO74_10,KQ408_L20_5-10-5_10uM_P1.2-4,32.51656844,25.81651934,6.70,,,,-0.50,,
ASO42-266_WT_1.2-7_20210701,K3,ASO74_10,KQ408_L20_5-10-5_10uM_P1.2-4,32.37532222,25.80838715,6.57,,,,-0.63,,
ASO42-266_WT_1.2-7_20210701,K4,ASO74_10,KQ408_L20_5-10-5_10uM_P1.2-4,33.66412762,26.84363305,6.82,,,,-0.38,-0.12,1.09
ASO42-266_WT_1.2-7_20210701,K5,ASO74_10,KQ408_L20_5-10-5_10uM_P1.2-4,34.22603216,26.78877452,7.44,,,,0.24,,
ASO42-266_WT_1.2-7_20210701,K6,ASO74_10,KQ408_L20_5-10-5_10uM_P1.2-4,33.76402214,26.79203755,6.97,,,,-0.23,,
ASO42-266_WT_1.2-7_20210701,K7,ASO74_3,KQ408_L20_5-10-5_3uM_P1.2-4,30.50359052,23.37375044,7.13,,,,-0.07,-0.05,1.04
ASO42-266_WT_1.2-7_20210701,K8,ASO74_3,KQ408_L20_5-10-5_3uM_P1.2-4,30.47934569,23.31497412,7.16,,,,-0.03,,
ASO42-266_WT_1.2-7_20210701,K9,ASO74_3,KQ408_L20_5-10-5_3uM_P1.2-4,30.46014368,23.32661037,7.13,,,,-0.06,,
ASO42-266_WT_1.2-7_20210701,K10,ASO74_3,KQ408_L20_5-10-5_3uM_P1.2-4,30.83516893,23.62161685,7.21,,,,0.02,-0.04,1.03
ASO42-266_WT_1.2-7_20210701,K11,ASO74_3,KQ408_L20_5-10-5_3uM_P1.2-4,30.82941727,23.63511886,7.19,,,,0.00,,
ASO42-266_WT_1.2-7_20210701,K12,ASO74_3,KQ408_L20_5-10-5_3uM_P1.2-4,30.77710995,23.71067164,7.07,,,,-0.13,,
ASO42-266_WT_1.2-7_20210701,K13,ASO288_10,KQJM129_L17_4-10-3_10uM_P1.2-4,33.36636747,26.83592419,6.53,,,,-0.67,-0.51,1.42
ASO42-266_WT_1.2-7_20210701,K14,ASO288_10,KQJM129_L17_4-10-3_10uM_P1.2-4,33.39233277,26.78897774,6.60,,,,-0.59,,
ASO42-266_WT_1.2-7_20210701,K15,ASO288_10,KQJM129_L17_4-10-3_10uM_P1.2-4,33.8327127,26.89692419,6.94,,,,-0.26,,
ASO42-266_WT_1.2-7_20210701,K16,ASO288_10,KQJM129_L17_4-10-3_10uM_P1.2-4,33.57797241,26.13032283,7.45,,,,0.25,0.04,0.97
ASO42-266_WT_1.2-7_20210701,K17,ASO288_10,KQJM129_L17_4-10-3_10uM_P1.2-4,33.52309905,26.07095159,7.45,,,,0.25,,
ASO42-266_WT_1.2-7_20210701,K18,ASO288_10,KQJM129_L17_4-10-3_10uM_P1.2-4,33.02080186,26.19511874,6.83,,,,-0.37,,
ASO42-266_WT_1.2-7_20210701,K19,ASO288_3,KQJM129_L17_4-10-3_3uM_P1.2-4,29.11357487,22.52461665,6.59,,,,-0.61,-0.62,1.54
ASO42-266_WT_1.2-7_20210701,K20,ASO288_3,KQJM129_L17_4-10-3_3uM_P1.2-4,29.05037988,22.4371923,6.61,,,,-0.58,,
ASO42-266_WT_1.2-7_20210701,K21,ASO288_3,KQJM129_L17_4-10-3_3uM_P1.2-4,29.06779503,22.53285624,6.53,,,,-0.66,,
ASO42-266_WT_1.2-7_20210701,K22,ASO288_3,KQJM129_L17_4-10-3_3uM_P1.2-4,29.38662672,22.85115974,6.54,,,,-0.66,-0.69,1.62
ASO42-266_WT_1.2-7_20210701,K23,ASO288_3,KQJM129_L17_4-10-3_3uM_P1.2-4,29.26774875,22.77304703,6.49,,,,-0.70,,
ASO42-266_WT_1.2-7_20210701,K24,ASO288_3,KQJM129_L17_4-10-3_3uM_P1.2-4,29.29032626,22.80858449,6.48,,,,-0.72,,
ASO42-266_WT_1.2-7_20210701,L1,ASO75_10,KQ407_L20_5-10-5_10uM_P1.2-4,32.75569056,25.29770263,7.46,,,,0.26,0.14,0.91
ASO42-266_WT_1.2-7_20210701,L2,ASO75_10,KQ407_L20_5-10-5_10uM_P1.2-4,32.53060272,25.34267515,7.19,,,,-0.01,,
ASO42-266_WT_1.2-7_20210701,L3,ASO75_10,KQ407_L20_5-10-5_10uM_P1.2-4,32.69610312,25.34070284,7.36,,,,0.16,,
ASO42-266_WT_1.2-7_20210701,L4,ASO75_10,KQ407_L20_5-10-5_10uM_P1.2-4,33.15357519,27.17624786,5.98,,,,-1.22,-1.16,2.23
ASO42-266_WT_1.2-7_20210701,L5,ASO75_10,KQ407_L20_5-10-5_10uM_P1.2-4,33.49270409,27.16056701,6.33,,,,-0.87,,
ASO42-266_WT_1.2-7_20210701,L6,ASO75_10,KQ407_L20_5-10-5_10uM_P1.2-4,32.95578127,27.14231867,5.81,,,,-1.38,,
ASO42-266_WT_1.2-7_20210701,L7,ASO75_3,KQ407_L20_5-10-5_3uM_P1.2-4,30.09501569,22.90185672,7.19,,,,0.00,-0.09,1.06
ASO42-266_WT_1.2-7_20210701,L8,ASO75_3,KQ407_L20_5-10-5_3uM_P1.2-4,29.97851236,22.90285238,7.08,,,,-0.12,,
ASO42-266_WT_1.2-7_20210701,L9,ASO75_3,KQ407_L20_5-10-5_3uM_P1.2-4,30.01956734,22.96164654,7.06,,,,-0.14,,
ASO42-266_WT_1.2-7_20210701,L10,ASO75_3,KQ407_L20_5-10-5_3uM_P1.2-4,30.08494121,23.11713491,6.97,,,,-0.23,-0.26,1.19
ASO42-266_WT_1.2-7_20210701,L11,ASO75_3,KQ407_L20_5-10-5_3uM_P1.2-4,30.11053475,23.14552358,6.97,,,,-0.23,,
ASO42-266_WT_1.2-7_20210701,L12,ASO75_3,KQ407_L20_5-10-5_3uM_P1.2-4,30.03647537,23.14735145,6.89,,,,-0.31,,
ASO42-266_WT_1.2-7_20210701,L13,ASO265_10,KQJM006_L20_6-08-6_10uM_P1.2-4,31.89701291,24.5822112,7.31,,,,0.12,0.00,1.00
ASO42-266_WT_1.2-7_20210701,L14,ASO265_10,KQJM006_L20_6-08-6_10uM_P1.2-4,31.69027076,24.65174513,7.04,,,,-0.16,,
ASO42-266_WT_1.2-7_20210701,L15,ASO265_10,KQJM006_L20_6-08-6_10uM_P1.2-4,31.86140518,24.6371309,7.22,,,,0.03,,
ASO42-266_WT_1.2-7_20210701,L16,ASO265_10,KQJM006_L20_6-08-6_10uM_P1.2-4,30.90025592,23.60627689,7.29,,,,0.10,0.16,0.89
ASO42-266_WT_1.2-7_20210701,L17,ASO265_10,KQJM006_L20_6-08-6_10uM_P1.2-4,30.86379615,23.50230164,7.36,,,,0.16,,
ASO42-266_WT_1.2-7_20210701,L18,ASO265_10,KQJM006_L20_6-08-6_10uM_P1.2-4,31.05544543,23.62735141,7.43,,,,0.23,,
ASO42-266_WT_1.2-7_20210701,L19,ASO265_3,KQJM006_L20_6-08-6_3uM_P1.2-4,30.4697855,23.08705677,7.38,,,,0.19,0.36,0.78
ASO42-266_WT_1.2-7_20210701,L20,ASO265_3,KQJM006_L20_6-08-6_3uM_P1.2-4,30.75684751,23.01727752,7.74,,,,0.54,,
ASO42-266_WT_1.2-7_20210701,L21,ASO265_3,KQJM006_L20_6-08-6_3uM_P1.2-4,30.56585676,23.00607191,7.56,,,,0.36,,
ASO42-266_WT_1.2-7_20210701,L22,ASO265_3,KQJM006_L20_6-08-6_3uM_P1.2-4,30.72671001,23.23253583,7.49,,,,0.30,0.27,0.83
ASO42-266_WT_1.2-7_20210701,L23,ASO265_3,KQJM006_L20_6-08-6_3uM_P1.2-4,30.69962283,23.09382868,7.61,,,,0.41,,
ASO42-266_WT_1.2-7_20210701,L24,ASO265_3,KQJM006_L20_6-08-6_3uM_P1.2-4,30.41350174,23.09921889,7.31,,,,0.12,,
ASO42-266_WT_1.2-7_20210701,M1,ASO76_10,KQ406_L20_5-10-5_10uM_P1.2-4,31.579185,24.30564626,7.27,,,,0.08,0.02,0.99
ASO42-266_WT_1.2-7_20210701,M2,ASO76_10,KQ406_L20_5-10-5_10uM_P1.2-4,31.55960729,24.18467023,7.37,,,,0.18,,
ASO42-266_WT_1.2-7_20210701,M3,ASO76_10,KQ406_L20_5-10-5_10uM_P1.2-4,31.22905736,24.22957826,7.00,,,,-0.20,,
ASO42-266_WT_1.2-7_20210701,M4,ASO76_10,KQ406_L20_5-10-5_10uM_P1.2-4,31.86964365,25.23928784,6.63,,,,-0.57,-0.57,1.49
ASO42-266_WT_1.2-7_20210701,M5,ASO76_10,KQ406_L20_5-10-5_10uM_P1.2-4,31.73157155,25.14872959,6.58,,,,-0.61,,
ASO42-266_WT_1.2-7_20210701,M6,ASO76_10,KQ406_L20_5-10-5_10uM_P1.2-4,31.76769124,25.10074394,6.67,,,,-0.53,,
ASO42-266_WT_1.2-7_20210701,M7,ASO76_3,KQ406_L20_5-10-5_3uM_P1.2-4,31.21826154,24.3524169,6.87,,,,-0.33,-0.53,1.44
ASO42-266_WT_1.2-7_20210701,M8,ASO76_3,KQ406_L20_5-10-5_3uM_P1.2-4,30.81777791,24.25632499,6.56,,,,-0.64,,
ASO42-266_WT_1.2-7_20210701,M9,ASO76_3,KQ406_L20_5-10-5_3uM_P1.2-4,30.82403972,24.23560937,6.59,,,,-0.61,,
ASO42-266_WT_1.2-7_20210701,M10,ASO76_3,KQ406_L20_5-10-5_3uM_P1.2-4,31.02520945,24.14563744,6.88,,,,-0.32,-0.29,1.22
ASO42-266_WT_1.2-7_20210701,M11,ASO76_3,KQ406_L20_5-10-5_3uM_P1.2-4,31.18727471,24.228719,6.96,,,,-0.24,,
ASO42-266_WT_1.2-7_20210701,M12,ASO76_3,KQ406_L20_5-10-5_3uM_P1.2-4,31.1106761,24.22448644,6.89,,,,-0.31,,
ASO42-266_WT_1.2-7_20210701,M13,ASO267_10,KQJM009_L21_6-10-5_10uM_P1.2-4,31.49163299,24.42541277,7.07,,,,-0.13,-0.07,1.05
ASO42-266_WT_1.2-7_20210701,M14,ASO267_10,KQJM009_L21_6-10-5_10uM_P1.2-4,31.64965783,24.50633839,7.14,,,,-0.05,,
ASO42-266_WT_1.2-7_20210701,M15,ASO267_10,KQJM009_L21_6-10-5_10uM_P1.2-4,31.66652579,24.4960467,7.17,,,,-0.03,,
ASO42-266_WT_1.2-7_20210701,M16,ASO267_10,KQJM009_L21_6-10-5_10uM_P1.2-4,31.22149468,24.04771658,7.17,,,,-0.02,-0.01,1.01
ASO42-266_WT_1.2-7_20210701,M17,ASO267_10,KQJM009_L21_6-10-5_10uM_P1.2-4,31.26326292,24.03241085,7.23,,,,0.03,,
ASO42-266_WT_1.2-7_20210701,M18,ASO267_10,KQJM009_L21_6-10-5_10uM_P1.2-4,31.2575839,24.10976589,7.15,,,,-0.05,,
ASO42-266_WT_1.2-7_20210701,M19,ASO267_3,KQJM009_L21_6-10-5_3uM_P1.2-4,29.9672342,22.98590783,6.98,,,,-0.22,-0.17,1.12
ASO42-266_WT_1.2-7_20210701,M20,ASO267_3,KQJM009_L21_6-10-5_3uM_P1.2-4,29.98202123,22.96283175,7.02,,,,-0.18,,
ASO42-266_WT_1.2-7_20210701,M21,ASO267_3,KQJM009_L21_6-10-5_3uM_P1.2-4,30.07954603,22.99721418,7.08,,,,-0.12,,
ASO42-266_WT_1.2-7_20210701,M22,ASO267_3,KQJM009_L21_6-10-5_3uM_P1.2-4,30.41990189,23.51176679,6.91,,,,-0.29,-0.26,1.19
ASO42-266_WT_1.2-7_20210701,M23,ASO267_3,KQJM009_L21_6-10-5_3uM_P1.2-4,30.30641095,23.43411741,6.87,,,,-0.33,,
ASO42-266_WT_1.2-7_20210701,M24,ASO267_3,KQJM009_L21_6-10-5_3uM_P1.2-4,30.53493306,23.49346973,7.04,,,,-0.16,,
ASO42-266_WT_1.2-7_20210701,N1,ASO117_10,KQ426_L20_5-10-5_10uM_P1.2-4,33.63941103,26.59954331,7.04,,,,-0.16,-0.25,1.19
ASO42-266_WT_1.2-7_20210701,N2,ASO117_10,KQ426_L20_5-10-5_10uM_P1.2-4,33.54592727,26.74952379,6.80,,,,-0.40,,
ASO42-266_WT_1.2-7_20210701,N3,ASO117_10,KQ426_L20_5-10-5_10uM_P1.2-4,33.75794558,26.75186525,7.01,,,,-0.19,,
ASO42-266_WT_1.2-7_20210701,N4,ASO117_10,KQ426_L20_5-10-5_10uM_P1.2-4,33.9205844,26.97759995,6.94,,,,-0.25,-0.62,1.53
ASO42-266_WT_1.2-7_20210701,N5,ASO117_10,KQ426_L20_5-10-5_10uM_P1.2-4,33.571369,26.99078845,6.58,,,,-0.62,,
ASO42-266_WT_1.2-7_20210701,N6,ASO117_10,KQ426_L20_5-10-5_10uM_P1.2-4,33.22588407,27.00966411,6.22,,,,-0.98,,
ASO42-266_WT_1.2-7_20210701,N7,ASO117_3,KQ426_L20_5-10-5_3uM_P1.2-4,31.26211044,24.95500178,6.31,,,,-0.89,-0.68,1.60
ASO42-266_WT_1.2-7_20210701,N8,ASO117_3,KQ426_L20_5-10-5_3uM_P1.2-4,31.68106716,24.8583541,6.82,,,,-0.37,,
ASO42-266_WT_1.2-7_20210701,N9,ASO117_3,KQ426_L20_5-10-5_3uM_P1.2-4,31.32801466,24.90750035,6.42,,,,-0.78,,
ASO42-266_WT_1.2-7_20210701,N10,ASO117_3,KQ426_L20_5-10-5_3uM_P1.2-4,31.46395646,25.07983602,6.38,,,,-0.81,-0.81,1.75
ASO42-266_WT_1.2-7_20210701,N11,ASO117_3,KQ426_L20_5-10-5_3uM_P1.2-4,31.39207192,25.1039606,6.29,,,,-0.91,,
