Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint,dCt,,Avg,SD,ddCt,Avg_ddCt,Exp,,,
ASO268-186_MT_1.2-8_20210701,F4,ASO274_10,KQJM017_L19_6-08-5_10uM_P1.2-5,32.39442757,25.5347085,6.86,,,,-0.57,-0.52,1.44,,,
ASO268-186_MT_1.2-8_20210701,F5,ASO274_10,KQJM017_L19_6-08-5_10uM_P1.2-5,32.65548282,25.60090486,7.05,,,,-0.38,,,,,
ASO268-186_MT_1.2-8_20210701,F6,ASO274_10,KQJM017_L19_6-08-5_10uM_P1.2-5,32.35059583,25.54712888,6.80,,,,-0.63,,,,,
ASO268-186_MT_1.2-8_20210701,F7,ASO274_3,KQJM017_L19_6-08-5_3uM_P1.2-5,30.10480391,22.3779402,7.73,,,,0.30,0.15,0.90,,,
ASO268-186_MT_1.2-8_20210701,F8,ASO274_3,KQJM017_L19_6-08-5_3uM_P1.2-5,30.0219822,22.53199473,7.49,,,,0.06,,,,,
ASO268-186_MT_1.2-8_20210701,F9,ASO274_3,KQJM017_L19_6-08-5_3uM_P1.2-5,30.06619475,22.53822164,7.53,,,,0.10,,,,,
ASO268-186_MT_1.2-8_20210701,F10,ASO274_3,KQJM017_L19_6-08-5_3uM_P1.2-5,31.63654745,24.1604918,7.48,,,,0.05,0.04,0.97,,,
ASO268-186_MT_1.2-8_20210701,F11,ASO274_3,KQJM017_L19_6-08-5_3uM_P1.2-5,31.54049085,24.0031519,7.54,,,,0.11,,,,,
ASO268-186_MT_1.2-8_20210701,F12,ASO274_3,KQJM017_L19_6-08-5_3uM_P1.2-5,31.4920358,24.09224388,7.40,,,,-0.03,,,,,
ASO268-186_MT_1.2-8_20210701,F13,ASO281_10,KQJM024_L19_5-10-4_10uM_P1.2-5,32.86706695,25.66048053,7.21,,,,-0.22,-0.40,1.32,,,
ASO268-186_MT_1.2-8_20210701,F14,ASO281_10,KQJM024_L19_5-10-4_10uM_P1.2-5,32.67335773,25.67153782,7.00,,,,-0.43,,,,,
ASO268-186_MT_1.2-8_20210701,F15,ASO281_10,KQJM024_L19_5-10-4_10uM_P1.2-5,32.62070438,25.7395741,6.88,,,,-0.55,,,,,
ASO268-186_MT_1.2-8_20210701,F16,ASO281_10,KQJM024_L19_5-10-4_10uM_P1.2-5,32.60819371,25.13812333,7.47,,,,0.04,0.05,0.97,,,
ASO268-186_MT_1.2-8_20210701,F17,ASO281_10,KQJM024_L19_5-10-4_10uM_P1.2-5,32.8008268,25.14020522,7.66,,,,0.23,,,,,
ASO268-186_MT_1.2-8_20210701,F18,ASO281_10,KQJM024_L19_5-10-4_10uM_P1.2-5,32.51815321,25.21748362,7.30,,,,-0.13,,,,,
ASO268-186_MT_1.2-8_20210701,F19,ASO281_3,KQJM024_L19_5-10-4_3uM_P1.2-5,30.40104914,22.62128842,7.78,,,,0.35,0.42,0.75,,,
ASO268-186_MT_1.2-8_20210701,F20,ASO281_3,KQJM024_L19_5-10-4_3uM_P1.2-5,30.48686848,22.60709301,7.88,,,,0.45,,,,,
ASO268-186_MT_1.2-8_20210701,F21,ASO281_3,KQJM024_L19_5-10-4_3uM_P1.2-5,30.59569475,22.71405007,7.88,,,,0.45,,,,,
ASO268-186_MT_1.2-8_20210701,F22,ASO281_3,KQJM024_L19_5-10-4_3uM_P1.2-5,32.1260901,24.50121705,7.62,,,,0.20,-0.01,1.01,,,
ASO268-186_MT_1.2-8_20210701,F23,ASO281_3,KQJM024_L19_5-10-4_3uM_P1.2-5,31.7524514,24.39413608,7.36,,,,-0.07,,,,,
ASO268-186_MT_1.2-8_20210701,F24,ASO281_3,KQJM024_L19_5-10-4_3uM_P1.2-5,31.8284854,24.55112793,7.28,,,,-0.15,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
