Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint,dCt,,Avg,SD,ddCt,Avg_ddCt,Exp
ASO1-95_WT_1.2-6_20210630,G1,Na夫e_P1.2-1,Na夫e_P1.2-1,31.8511178,23.83208798,8.02,,,,-0.41,-0.49,1.41
ASO1-95_WT_1.2-6_20210630,G2,Na夫e_P1.2-1,Na夫e_P1.2-1,31.82887946,23.86211743,7.97,,,,-0.46,,
ASO1-95_WT_1.2-6_20210630,G3,Na夫e_P1.2-1,Na夫e_P1.2-1,31.69332612,23.86392033,7.83,,,,-0.60,,
ASO1-95_WT_1.2-6_20210630,G4,Na夫e_P1.2-1,Na夫e_P1.2-1,31.30654098,23.66229412,7.64,,,,-0.78,-0.75,1.68
ASO1-95_WT_1.2-6_20210630,G5,Na夫e_P1.2-1,Na夫e_P1.2-1,31.33701614,23.65793704,7.68,,,,-0.75,,
ASO1-95_WT_1.2-6_20210630,G6,Na夫e_P1.2-1,Na夫e_P1.2-1,31.40010556,23.684841,7.72,,,,-0.71,,
ASO1-95_WT_1.2-6_20210630,G7,Na夫e_P1.2-1,Na夫e_P1.2-1,31.79696196,24.29208479,7.50,,,,-0.92,-0.86,1.82
ASO1-95_WT_1.2-6_20210630,G8,Na夫e_P1.2-1,Na夫e_P1.2-1,31.86460806,24.26307966,7.60,,,,-0.83,,
ASO1-95_WT_1.2-6_20210630,G9,Na夫e_P1.2-1,Na夫e_P1.2-1,31.93428827,24.33479755,7.60,,,,-0.83,,
ASO1-95_WT_1.2-6_20210630,H1,Na夫e_P1.2-1,Na夫e_P1.2-1,32.17784032,24.10536057,8.07,,,,-0.36,-0.23,1.17
ASO1-95_WT_1.2-6_20210630,H2,Na夫e_P1.2-1,Na夫e_P1.2-1,32.48399782,24.12010075,8.36,,,,-0.07,,
ASO1-95_WT_1.2-6_20210630,H3,Na夫e_P1.2-1,Na夫e_P1.2-1,32.33175546,24.17127925,8.16,,,,-0.27,,
ASO1-95_WT_1.2-6_20210630,H4,Na夫e_P1.2-1,Na夫e_P1.2-1,31.72774641,23.8488884,7.88,,,,-0.55,-0.46,1.38
ASO1-95_WT_1.2-6_20210630,H5,Na夫e_P1.2-1,Na夫e_P1.2-1,31.80413731,23.88301209,7.92,,,,-0.51,,
ASO1-95_WT_1.2-6_20210630,H6,Na夫e_P1.2-1,Na夫e_P1.2-1,32.02818025,23.92241688,8.11,,,,-0.32,,
ASO1-95_WT_1.2-6_20210630,H7,Na夫e_P1.2-1,Na夫e_P1.2-1,32.06274477,24.04388883,8.02,,,,-0.41,-0.34,1.27
ASO1-95_WT_1.2-6_20210630,H8,Na夫e_P1.2-1,Na夫e_P1.2-1,32.15455533,24.03800784,8.12,,,,-0.31,,
ASO1-95_WT_1.2-6_20210630,H9,Na夫e_P1.2-1,Na夫e_P1.2-1,32.2582216,24.12807049,8.13,,,,-0.30,,
ASO1-95_WT_1.2-6_20210630,G10,Ionis1375651_10_P1.2-1,Ionis1375651_10_P1.2-1,40,29.65096978,10.35,,,,1.92,1.91,0.27
ASO1-95_WT_1.2-6_20210630,G11,Ionis1375651_10_P1.2-1,Ionis1375651_10_P1.2-1,40,29.67993628,10.32,,,,1.89,,
ASO1-95_WT_1.2-6_20210630,G12,Ionis1375651_10_P1.2-1,Ionis1375651_10_P1.2-1,40,29.63908111,10.36,,,,1.93,,
ASO1-95_WT_1.2-6_20210630,H10,Ionis1375651_10_P1.2-1,Ionis1375651_10_P1.2-1,40,31.37408994,8.63,,,,0.20,0.25,0.84
ASO1-95_WT_1.2-6_20210630,H11,Ionis1375651_10_P1.2-1,Ionis1375651_10_P1.2-1,40,31.37287508,8.63,,,,0.20,,
ASO1-95_WT_1.2-6_20210630,H12,Ionis1375651_10_P1.2-1,Ionis1375651_10_P1.2-1,40,31.22457262,8.78,,,,0.35,,
ASO1-95_WT_1.2-6_20210630,G13,Ionis676630_10_P1.2-1,Ionis676630_10_P1.2-1,36.23321032,27.90409925,8.33,8.14,8.43,0.23,-0.10,-0.29,1.22
ASO1-95_WT_1.2-6_20210630,G14,Ionis676630_10_P1.2-1,Ionis676630_10_P1.2-1,35.92627251,27.87860336,8.05,,,,-0.38,,
ASO1-95_WT_1.2-6_20210630,G15,Ionis676630_10_P1.2-1,Ionis676630_10_P1.2-1,36.0251199,27.97350445,8.05,,,,-0.38,,
ASO1-95_WT_1.2-6_20210630,G16,Ionis676630_10_P1.2-1,Ionis676630_10_P1.2-1,36.70560069,27.6162983,9.09,8.65,,,0.66,0.22,0.86
ASO1-95_WT_1.2-6_20210630,G17,Ionis676630_10_P1.2-1,Ionis676630_10_P1.2-1,36.1627475,27.64996305,8.51,,,,0.08,,
ASO1-95_WT_1.2-6_20210630,G18,Ionis676630_10_P1.2-1,Ionis676630_10_P1.2-1,35.93829306,27.60065777,8.34,,,,-0.09,,
ASO1-95_WT_1.2-6_20210630,H13,Ionis676630_10_P1.2-1,Ionis676630_10_P1.2-1,37.77682993,30.09800077,7.68,8.34,,,-0.75,-0.09,1.06
ASO1-95_WT_1.2-6_20210630,H14,Ionis676630_10_P1.2-1,Ionis676630_10_P1.2-1,37.82824182,30.16484349,7.66,,,,-0.77,,
ASO1-95_WT_1.2-6_20210630,H15,Ionis676630_10_P1.2-1,Ionis676630_10_P1.2-1,40,30.31787794,9.68,,,,1.25,,
ASO1-95_WT_1.2-6_20210630,H16,Ionis676630_10_P1.2-1,Ionis676630_10_P1.2-1,40,30.58689111,9.41,8.59,,,0.98,0.16,0.90
ASO1-95_WT_1.2-6_20210630,H17,Ionis676630_10_P1.2-1,Ionis676630_10_P1.2-1,39.34684055,30.51909674,8.83,,,,0.40,,
ASO1-95_WT_1.2-6_20210630,H18,Ionis676630_10_P1.2-1,Ionis676630_10_P1.2-1,38.06011918,30.54292267,7.52,,,,-0.91,,
