Experiment Name,Position,SampleName,ASO Microsynth ID ,CrossingPoint,CrossingPoint.1,dCt,Avg,SD,ddCt,Exp,Avg.1
ASO145-168_WT_20210616,G1,Naïve_P13,Naïve_P13,29.681146619399,22.1605885497378,7.520558069661202,7.748325917142624,0.14348924359858112,-0.22776784748142198,1.1710217300837058,1.0048139961667644
ASO145-168_WT_20210616,G2,Naïve_P13,Naïve_P13,29.6177717131328,22.1997043975187,7.418067315614099,,,-0.3302586015285254,1.2572387130073588,
ASO145-168_WT_20210616,G3,Naïve_P13,Naïve_P13,29.688816230686,22.1820180461143,7.5067981845717,,,-0.2415277325709244,1.1822439283540387,
ASO145-168_WT_20210616,G4,Naïve_P13,Naïve_P13,29.3017676444598,21.6123540549306,7.689413589529202,,,-0.05891232761342202,1.0416801243215272,
ASO145-168_WT_20210616,G5,Naïve_P13,Naïve_P13,29.3829465762586,21.5750420392969,7.807904536961701,,,0.059578619819076195,0.9595443406566481,
ASO145-168_WT_20210616,G6,Naïve_P13,Naïve_P13,29.4133754046366,21.6953624346534,7.718012969983199,,,-0.030312947159425008,1.0212336260888584,
ASO145-168_WT_20210616,G7,Naïve_P13,Naïve_P13,29.4925658929693,21.5795055171509,7.9130603758184,,,0.16473445867577574,0.8920927021970722,
ASO145-168_WT_20210616,G8,Naïve_P13,Naïve_P13,29.5225875316023,21.601894328652,7.9206932029503,,,0.17236728580767569,0.887385395165832,
ASO145-168_WT_20210616,G9,Naïve_P13,Naïve_P13,29.573385036135,21.6198281501416,7.9535568859934,,,0.20523096885077585,0.8673998093093911,
ASO145-168_WT_20210616,H1,Naïve_P13,Naïve_P13,29.6926881646994,21.9319927824147,7.760695382284702,,,0.012369465142077374,0.991462790827595,
ASO145-168_WT_20210616,H2,Naïve_P13,Naïve_P13,29.7450431782376,21.9305087181437,7.814534460093903,,,0.0662085429512782,0.9551448592979774,
ASO145-168_WT_20210616,H3,Naïve_P13,Naïve_P13,29.6949834005878,21.9929482950659,7.702035105521901,,,-0.04629081162072346,1.0326066624571906,
ASO145-168_WT_20210616,H4,Naïve_P13,Naïve_P13,29.7024762524396,21.975101068606,7.727375183833598,,,-0.02095073330902686,1.0146278973922596,
ASO145-168_WT_20210616,H5,Naïve_P13,Naïve_P13,29.7158255677562,21.9236697375065,7.792155830249701,,,0.043829913107076734,0.9700762709850724,
ASO145-168_WT_20210616,H6,Naïve_P13,Naïve_P13,29.7297962218387,21.9504423749035,7.7793538469352015,,,0.03102792979257707,0.9787227026739713,
ASO145-168_WT_20210616,H7,Naïve_P13,Naïve_P13,29.6944056982099,21.8652184134649,7.829187284745,,,0.08086136760237572,0.9454929673156686,
ASO145-168_WT_20210616,H8,Naïve_P13,Naïve_P13,29.6778083425911,21.8622908170387,7.815517525552398,,,0.06719160840977345,0.9544942366412258,
ASO145-168_WT_20210616,H9,Naïve_P13,Naïve_P13,29.730391725483,21.9294449672154,7.8009467582675995,,,0.052620841124975115,0.9641831742263646,
ASO145-168_WT_20210616,G10,Ionis1375651_10_P13,Ionis1375651_10_P13,36.8631570626882,26.4265279458597,10.436629116828502,,,2.688303199685878,0.15514582725578036,0.10715507747602392
ASO145-168_WT_20210616,G11,Ionis1375651_10_P13,Ionis1375651_10_P13,37.3961900052696,26.4335909338954,10.962599071374203,,,3.214273154231579,0.10774754069822684,
ASO145-168_WT_20210616,G12,Ionis1375651_10_P13,Ionis1375651_10_P13,38.3208230041406,26.4788487166267,11.8419742875139,,,4.093648370371275,0.05857186447406454,
ASO145-168_WT_20210616,H10,Ionis1375651_10_P13,Ionis1375651_10_P13,35.8829546478018,27.1246717968375,8.758282850964303,,,1.0099569338216785,0.49656107044114495,0.4588619710974952
ASO145-168_WT_20210616,H11,Ionis1375651_10_P13,Ionis1375651_10_P13,36.4424199896507,27.1845064873116,9.2579135023391,,,1.509587585196476,0.35121160339504015,
ASO145-168_WT_20210616,H12,Ionis1375651_10_P13,Ionis1375651_10_P13,35.8567806051347,27.1892848899557,8.667495715179001,,,0.9191697980363767,0.5288132394563007,
ASO145-168_WT_20210616,G13,Ionis1375651_3_P13,Ionis1375651_3_P13,33.4907512421152,25.2624687305433,8.228282511571901,,,0.47995659442927696,0.7169991956431144,0.7026790815133891
ASO145-168_WT_20210616,G14,Ionis1375651_3_P13,Ionis1375651_3_P13,33.2407391836287,25.2234259589117,8.017313224716997,,,0.2689873075743723,0.8299018868014949,
ASO145-168_WT_20210616,G15,Ionis1375651_3_P13,Ionis1375651_3_P13,33.896168459806,25.3142653372278,8.5819031225782,,,0.8335772054355761,0.5611361620955577,
ASO145-168_WT_20210616,H13,Ionis1375651_3_P13,Ionis1375651_3_P13,34.9099743475,25.1593218227289,9.750652524771098,,,2.002326607628474,0.24959715453853681,0.19371192478649302
ASO145-168_WT_20210616,H14,Ionis1375651_3_P13,Ionis1375651_3_P13,35.2295635720911,25.2291963938434,10.000367178247703,,,2.252041261105079,0.20992686923780243,
ASO145-168_WT_20210616,H15,Ionis1375651_3_P13,Ionis1375651_3_P13,36.0306922666779,25.2427208887665,10.787971377911404,,,3.0396454607687797,0.12161175058313975,
ASO145-168_WT_20210616,G16,Ionis676630_10_P13,Ionis676630_10_P13,34.8665780335577,26.2214273968123,8.645150636745402,,,0.8968247196027779,0.5370674829209817,0.5985408768541344
ASO145-168_WT_20210616,G17,Ionis676630_10_P13,Ionis676630_10_P13,34.638630036459,26.3467255471285,8.291904489330499,,,0.5435785721878741,0.686067023094467,
