ASO Short Description ,Exp,Unnamed: 2,Unnamed: 3,ID,N1,N2,N3,N4,N5,N6
KQ2028_L21_6-10-5_10uM_P38,0.6301061390783973,,,,,,,,,
KQ2028_L21_6-10-5_10uM_P38,,,,,,,,,,
KQ2028_L21_6-10-5_10uM_P38,,,,,,,,,,
KQ2028_L21_6-10-5_10uM_P38,0.5799340548610002,,,,,,,,,
KQ2028_L21_6-10-5_10uM_P38,,,,,,,,,,
KQ2028_L21_6-10-5_10uM_P38,,,,,,,,,,
KQ2028_L21_6-10-5_3uM_P38,0.8031338537742262,,,,,,,,,
KQ2028_L21_6-10-5_3uM_P38,,,,,,,,,,
KQ2028_L21_6-10-5_3uM_P38,,,,,,,,,,
KQ2028_L21_6-10-5_3uM_P38,0.3447147691348376,,,,,,,,,
KQ2028_L21_6-10-5_3uM_P38,,,,,,,,,,
KQ2028_L21_6-10-5_3uM_P38,,,,,,,,,,
KQ2029_L21_6-10-5_10uM_P38,1.3465666056508945,,,,,,,,,
KQ2029_L21_6-10-5_10uM_P38,,,,,,,,,,
KQ2029_L21_6-10-5_10uM_P38,,,,,,,,,,
KQ2029_L21_6-10-5_10uM_P38,0.7709372664270797,,,,,,,,,
KQ2029_L21_6-10-5_10uM_P38,,,,,,,,,,
KQ2029_L21_6-10-5_10uM_P38,,,,,,,,,,
KQ2029_L21_6-10-5_3uM_P38,0.4136088705979391,,,,,,,,,
KQ2029_L21_6-10-5_3uM_P38,,,,,,,,,,
KQ2029_L21_6-10-5_3uM_P38,,,,,,,,,,
KQ2029_L21_6-10-5_3uM_P38,1.0338807493969533,,,,,,,,,
KQ2029_L21_6-10-5_3uM_P38,,,,,,,,,,
KQ2029_L21_6-10-5_3uM_P38,,,,,,,,,,
KQ2030_L19_5-10-4_10uM_P38,1.2629308978713805,,,,,,,,,
KQ2030_L19_5-10-4_10uM_P38,,,,,,,,,,
KQ2030_L19_5-10-4_10uM_P38,,,,,,,,,,
KQ2030_L19_5-10-4_10uM_P38,1.1947247186721062,,,,,,,,,
KQ2030_L19_5-10-4_10uM_P38,,,,,,,,,,
KQ2030_L19_5-10-4_10uM_P38,,,,,,,,,,
KQ2030_L19_5-10-4_3uM_P38,0.6502464774014903,,,,,,,,,
KQ2030_L19_5-10-4_3uM_P38,,,,,,,,,,
KQ2030_L19_5-10-4_3uM_P38,,,,,,,,,,
KQ2030_L19_5-10-4_3uM_P38,1.1026083853147852,,,,,,,,,
KQ2030_L19_5-10-4_3uM_P38,,,,,,,,,,
KQ2030_L19_5-10-4_3uM_P38,,,,,,,,,,
KQ2031_L18_4-10-4_10uM_P38,0.6118430844086516,,,,,,,,,
KQ2031_L18_4-10-4_10uM_P38,,,,,,,,,,
KQ2031_L18_4-10-4_10uM_P38,,,,,,,,,,
KQ2031_L18_4-10-4_10uM_P38,0.7181109724046832,,,,,,,,,
KQ2031_L18_4-10-4_10uM_P38,,,,,,,,,,
KQ2031_L18_4-10-4_10uM_P38,,,,,,,,,,
KQ2031_L18_4-10-4_3uM_P38,0.7095477075227853,,,,,,,,,
KQ2031_L18_4-10-4_3uM_P38,,,,,,,,,,
KQ2031_L18_4-10-4_3uM_P38,,,,,,,,,,
KQ2031_L18_4-10-4_3uM_P38,0.8523907954764672,,,,,,,,,
KQ2031_L18_4-10-4_3uM_P38,,,,,,,,,,
KQ2031_L18_4-10-4_3uM_P38,,,,,,,,,,
KQ2032_L21_6-10-5_10uM_P38,1.1404013300992826,,,,,,,,,
KQ2032_L21_6-10-5_10uM_P38,,,,,,,,,,
KQ2032_L21_6-10-5_10uM_P38,,,,,,,,,,
KQ2032_L21_6-10-5_10uM_P38,1.311520810203274,,,,,,,,,
KQ2032_L21_6-10-5_10uM_P38,,,,,,,,,,
KQ2032_L21_6-10-5_10uM_P38,,,,,,,,,,
KQ2032_L21_6-10-5_3uM_P38,0.5921129206030185,,,,,,,,,
KQ2032_L21_6-10-5_3uM_P38,,,,,,,,,,
KQ2032_L21_6-10-5_3uM_P38,,,,,,,,,,
KQ2032_L21_6-10-5_3uM_P38,0.5247831194600839,,,,,,,,,
KQ2032_L21_6-10-5_3uM_P38,,,,,,,,,,
KQ2032_L21_6-10-5_3uM_P38,,,,,,,,,,
KQ2033_L21_6-10-5_10uM_P38,0.7725399132323286,,,,,,,,,
KQ2033_L21_6-10-5_10uM_P38,,,,,,,,,,
KQ2033_L21_6-10-5_10uM_P38,,,,,,,,,,
KQ2033_L21_6-10-5_10uM_P38,0.7481478281744357,,,,,,,,,
KQ2033_L21_6-10-5_10uM_P38,,,,,,,,,,
KQ2033_L21_6-10-5_10uM_P38,,,,,,,,,,
KQ2033_L21_6-10-5_3uM_P38,0.37881344805605804,,,,,,,,,
KQ2033_L21_6-10-5_3uM_P38,,,,,,,,,,
KQ2033_L21_6-10-5_3uM_P38,,,,,,,,,,
KQ2033_L21_6-10-5_3uM_P38,0.4894173473071731,,,,,,,,,
KQ2033_L21_6-10-5_3uM_P38,,,,,,,,,,
KQ2033_L21_6-10-5_3uM_P38,,,,,,,,,,
KQ2034_L18_4-10-4_10uM_P38,1.0399908112189216,,,,,,,,,
KQ2034_L18_4-10-4_10uM_P38,,,,,,,,,,
KQ2034_L18_4-10-4_10uM_P38,,,,,,,,,,
KQ2034_L18_4-10-4_10uM_P38,1.0723215644507915,,,,,,,,,
KQ2034_L18_4-10-4_10uM_P38,,,,,,,,,,
KQ2034_L18_4-10-4_10uM_P38,,,,,,,,,,
KQ2034_L18_4-10-4_3uM_P38,1.04925366391246,,,,,,,,,
KQ2034_L18_4-10-4_3uM_P38,,,,,,,,,,
KQ2034_L18_4-10-4_3uM_P38,,,,,,,,,,
KQ2034_L18_4-10-4_3uM_P38,1.0642341385805125,,,,,,,,,
KQ2034_L18_4-10-4_3uM_P38,,,,,,,,,,
KQ2034_L18_4-10-4_3uM_P38,,,,,,,,,,
KQ2035_L19_5-10-4_10uM_P38,0.5807103682048499,,,,,,,,,
KQ2035_L19_5-10-4_10uM_P38,,,,,,,,,,
KQ2035_L19_5-10-4_10uM_P38,,,,,,,,,,
