Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint.1,dCt,Avg,SD,ddCt,Avg_ddCt,Exp,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
ASO457-480_MT_20210622,G1,Naïve_P39,Naïve_P39,30.2831891099382,22.3118412647014,7.971347845236799,8.11463920656781,0.15070145363090695,-0.14329136133101095,-0.11810091557671083,1.0853052856232548,,,,
ASO457-480_MT_20210622,G2,Naïve_P39,Naïve_P39,30.3599445783531,22.3906949625934,7.969249615759701,,,-0.14538959080810976,,,,,,
ASO457-480_MT_20210622,G3,Naïve_P39,Naïve_P39,30.5576447825006,22.5086273705238,8.049017411976799,,,-0.0656217945910118,,,,,,
ASO457-480_MT_20210622,G4,Naïve_P39,Naïve_P39,30.1128507723843,22.0381477167854,8.0747030555989,,,-0.03993615096891112,-0.01262186040671113,1.0087871896184128,,,,
ASO457-480_MT_20210622,G5,Naïve_P39,Naïve_P39,30.018703866541,22.0354952747827,7.983208591758299,,,-0.13143061480951168,,,,,,
ASO457-480_MT_20210622,G6,Naïve_P39,Naïve_P39,30.3258504040883,22.0777100129622,8.2481403911261,,,0.1335011845582894,,,,,,
ASO457-480_MT_20210622,G7,Naïve_P39,Naïve_P39,29.8226580091673,21.5058635436928,8.316794465474498,,,0.2021552589066875,0.24479344659195412,0.8439366155000454,,,,
ASO457-480_MT_20210622,G8,Naïve_P39,Naïve_P39,29.7820479837158,21.538842687818,8.243205295897798,,,0.12856608932998803,,,,,,
ASO457-480_MT_20210622,G9,Naïve_P39,Naïve_P39,30.0670811014157,21.5487829033087,8.518298198106997,,,0.40365899153918683,,,,,,
ASO457-480_MT_20210622,H1,Naïve_P39,Naïve_P39,29.7162462107435,21.6851064325017,8.031139778241798,,,-0.08349942832601265,-0.03137334824104402,1.0219845230478062,,,,
ASO457-480_MT_20210622,H2,Naïve_P39,Naïve_P39,29.8114143263396,21.719542508267,8.091871818072601,,,-0.022767388495209318,,,,,,
ASO457-480_MT_20210622,H3,Naïve_P39,Naïve_P39,29.9174259868748,21.7906400082089,8.1267859786659,,,0.012146772098089897,,,,,,
ASO457-480_MT_20210622,H4,Naïve_P39,Naïve_P39,30.2332565926929,22.2098030593496,8.0234535333433,,,-0.09118567322451021,-0.1354485627840436,1.0984342859191392,,,,
ASO457-480_MT_20210622,H5,Naïve_P39,Naïve_P39,30.1179008810548,22.2120907690912,7.9058101119636,,,-0.2088290946042104,,,,,,
ASO457-480_MT_20210622,H6,Naïve_P39,Naïve_P39,30.3271309124529,22.3188226264085,8.0083082860444,,,-0.1063309205234102,,,,,,
ASO457-480_MT_20210622,H7,Naïve_P39,Naïve_P39,30.236500362045,22.0235491961814,8.2129511658636,,,0.09831195929579017,0.052751240416556655,0.9640960295995195,,,,
ASO457-480_MT_20210622,H8,Naïve_P39,Naïve_P39,30.1347708243221,22.0095319616474,8.1252388626747,,,0.010599656106888844,,,,,,
ASO457-480_MT_20210622,H9,Naïve_P39,Naïve_P39,30.2454779119116,22.0814965994968,8.163981312414801,,,0.04934210584699095,,,,,,
ASO457-480_MT_20210622,G10,Ionis1375651_10_P39,Ionis1375651_10uM_P39,36.6432690487267,25.8848093998465,10.758459648880201,,,2.643820442312391,2.9806651985343895,0.12668650882781832,,,,
ASO457-480_MT_20210622,G11,Ionis1375651_10_P39,Ionis1375651_10uM_P39,38.4298006977558,25.9007823150697,12.5290183826861,,,4.41437917611829,,,,,,
ASO457-480_MT_20210622,G12,Ionis1375651_10_P39,Ionis1375651_10uM_P39,35.9468149785411,25.9483797948008,9.998435183740298,,,1.883795977172488,,,,,,
ASO457-480_MT_20210622,H10,Ionis1375651_10_P39,Ionis1375651_10uM_P39,36.8001621420648,26.8125594938107,9.9876026482541,,,1.8729634416862897,2.0326014212421253,0.2444139574345252,,,,
ASO457-480_MT_20210622,H11,Ionis1375651_10_P39,Ionis1375651_10uM_P39,36.3011396014938,26.8255873689963,9.475552232497503,,,1.3609130259296922,,,,,,
ASO457-480_MT_20210622,H12,Ionis1375651_10_P39,Ionis1375651_10uM_P39,37.8154706220658,26.8369036193876,10.978567002678204,,,2.863927796110394,,,,,,
ASO457-480_MT_20210622,G13,Ionis1375651_3_P39,Ionis1375651_3uM_P39,34.4697173811286,24.671212922078,9.798504459050605,,,1.6838652524827946,1.3199906835240902,0.4005375253332348,,,,
ASO457-480_MT_20210622,G14,Ionis1375651_3_P39,Ionis1375651_3uM_P39,33.9407240935956,24.7592226933096,9.181501400285999,,,1.0668621937181886,,,,,,
ASO457-480_MT_20210622,G15,Ionis1375651_3_P39,Ionis1375651_3uM_P39,34.1377911923874,24.8139073814483,9.323883810939098,,,1.2092446043712872,,,,,,
ASO457-480_MT_20210622,H13,Ionis1375651_3_P39,Ionis1375651_3uM_P39,39.1092210336991,25.7943747918117,13.314846241887402,,,5.2002070353195915,3.134175731862857,0.11389878544622459,,,,
ASO457-480_MT_20210622,H14,Ionis1375651_3_P39,Ionis1375651_3uM_P39,35.9934877504124,25.8608387507521,10.132648999660297,,,2.018009793092487,,,,,,
ASO457-480_MT_20210622,H15,Ionis1375651_3_P39,Ionis1375651_3uM_P39,36.2016656390195,25.9027160652752,10.298949573744302,,,2.184310367176492,,,,,,
ASO457-480_MT_20210622,G16,Ionis676630_10_P39,Ionis676630_10uM_P39,34.9320504956039,26.1788384041305,8.753212091473404,,,0.638572884905594,1.0072285776980916,0.49750103160346476,,,,
ASO457-480_MT_20210622,G17,Ionis676630_10_P39,Ionis676630_10uM_P39,35.2918049235217,26.2083327918885,9.083472131633204,,,0.968832925065394,,,,,,
ASO457-480_MT_20210622,G18,Ionis676630_10_P39,Ionis676630_10uM_P39,35.7994830461913,26.2705639165002,9.528919129691097,,,1.4142799231232868,,,,,,
