Unnamed: 0,10uM,Unnamed: 2,3uM,Unnamed: 4,Unnamed: 5,Unnamed: 6,10uM.1,Unnamed: 8,3uM.1,Unnamed: 10,Unnamed: 11,Unnamed: 12,10uM.2,Unnamed: 14,3uM.2,Unnamed: 16,Unnamed: 17,Unnamed: 18
ID,MT,,,,,,Total,,,,,,WT,,,,,
Naïve_P35,1.1589521597026802,1.0859346295389276,1.05058574570372,0.8951091894837392,0.9212242964401073,0.9171870303930904,1.0966391450763928,1.1532679632458793,1.0914421287282128,0.8289135249100203,0.9047943464856671,0.9659312366216631,1.11759801907799,1.0937951552936862,1.0241445760320986,0.8985957236178286,0.9431399120589835,0.9424897606150509
Ionis1375651_10uM_P35,0.3332155657357121,0.9663517903631123,,,,,0.257757458081499,0.7501944485725542,,,,,0.44868177766851647,0.8378679055213482,,,,
Ionis1375651_3uM_P35,,,0.5475587337229098,0.4256110333431591,,,,,0.40157820414030587,0.39329028273761124,,,,,0.5253335434921282,0.4129569725669633,,
Ionis676630_10uM_P35,2.432416049616206,1.4087782245861555,,,,,2.0874649045970566,0.8220093995301051,,,,,2.5435041899451565,1.3584182658850936,,,,
KQJM162_L18_5-08-5_10uM_P35,0.933069069061259,0.5873557389497102,,,,,0.8689615357108005,0.5246440246823901,,,,,1.344477830654803,0.8720298231092865,,,,
KQJM162_L18_5-08-5_3uM_P35,,,0.5898858217380484,0.5526148424394008,,,,,0.5143031925159929,0.4885799590302542,,,,,0.6630385007010752,0.6936011853644924,,
KQJM163_L19_5-10-4_10uM_P35,0.8360927626166983,0.7186895500406753,,,,,0.8350214937481948,0.8517487346750322,,,,,1.1474726262479413,1.2157684591741025,,,,
KQJM163_L19_5-10-4_3uM_P35,,,0.49455724937454976,0.7134857516144294,,,,,0.4644566421706466,0.6949690967372176,,,,,0.6651298742061339,0.8857617686387607,,
KQJM164_L19_6-08-5_10uM_P35,0.7702402801277971,0.4920846472096397,,,,,0.6901224396039751,0.43872278117600877,,,,,0.9745940020386757,0.6278050259506673,,,,
