Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint.1
ASO337-360_total_20210621,A1,ASO337_10,KQJM083_L18_5-08-5_10uM_P29,31.9028146747337,23.8992404635301
ASO337-360_total_20210621,A2,ASO337_10,KQJM083_L18_5-08-5_10uM_P29,31.9428972273548,23.8591265867668
ASO337-360_total_20210621,A3,ASO337_10,KQJM083_L18_5-08-5_10uM_P29,31.8925946436912,23.8864570845524
ASO337-360_total_20210621,A4,ASO337_10,KQJM083_L18_5-08-5_10uM_P29,31.6873430489479,23.0433773904682
ASO337-360_total_20210621,A5,ASO337_10,KQJM083_L18_5-08-5_10uM_P29,31.694238418535,23.040491521767
ASO337-360_total_20210621,A6,ASO337_10,KQJM083_L18_5-08-5_10uM_P29,31.6559317786191,23.0788011492128
ASO337-360_total_20210621,A7,ASO337_3,KQJM083_L18_5-08-5_3uM_P29,29.8146836684143,22.15334160597
ASO337-360_total_20210621,A8,ASO337_3,KQJM083_L18_5-08-5_3uM_P29,29.7275590401064,22.1005153058457
ASO337-360_total_20210621,A9,ASO337_3,KQJM083_L18_5-08-5_3uM_P29,29.8767344188025,22.1338699631607
ASO337-360_total_20210621,A10,ASO337_3,KQJM083_L18_5-08-5_3uM_P29,29.9715479046727,22.3624263297388
ASO337-360_total_20210621,A11,ASO337_3,KQJM083_L18_5-08-5_3uM_P29,29.8953710228065,22.3526833472901
ASO337-360_total_20210621,A12,ASO337_3,KQJM083_L18_5-08-5_3uM_P29,29.9817004018654,22.3710688946374
ASO337-360_total_20210621,B1,ASO338_10,KQJM084_L18_4-10-4_10uM_P29,34.2406813203793,25.2864120170561
ASO337-360_total_20210621,B2,ASO338_10,KQJM084_L18_4-10-4_10uM_P29,34.5720973404561,25.3310428763849
ASO337-360_total_20210621,B3,ASO338_10,KQJM084_L18_4-10-4_10uM_P29,34.1287115564701,25.3318250514308
ASO337-360_total_20210621,B4,ASO338_10,KQJM084_L18_4-10-4_10uM_P29,34.5729562951478,25.2442296715082
ASO337-360_total_20210621,B5,ASO338_10,KQJM084_L18_4-10-4_10uM_P29,34.7856263110312,25.2291311640504
ASO337-360_total_20210621,B6,ASO338_10,KQJM084_L18_4-10-4_10uM_P29,34.281983747754,25.2694526527728
ASO337-360_total_20210621,B7,ASO338_3,KQJM084_L18_4-10-4_3uM_P29,31.8001280200961,23.0119942722118
ASO337-360_total_20210621,B8,ASO338_3,KQJM084_L18_4-10-4_3uM_P29,32.006195446415,23.0427152972042
ASO337-360_total_20210621,B9,ASO338_3,KQJM084_L18_4-10-4_3uM_P29,31.9447564696178,23.0765485290731
ASO337-360_total_20210621,B10,ASO338_3,KQJM084_L18_4-10-4_3uM_P29,32.1434163323663,23.1055092176789
ASO337-360_total_20210621,B11,ASO338_3,KQJM084_L18_4-10-4_3uM_P29,31.7650251161273,23.1375657366905
ASO337-360_total_20210621,B12,ASO338_3,KQJM084_L18_4-10-4_3uM_P29,31.8597184260115,23.2166014266118
ASO337-360_total_20210621,C1,ASO339_10,KQJM085_L18_5-08-5_10uM_P29,31.6236731641736,23.3786125176446
ASO337-360_total_20210621,C2,ASO339_10,KQJM085_L18_5-08-5_10uM_P29,31.6182992563594,23.344176594226
ASO337-360_total_20210621,C3,ASO339_10,KQJM085_L18_5-08-5_10uM_P29,31.6244859275304,23.4137493302706
ASO337-360_total_20210621,C4,ASO339_10,KQJM085_L18_5-08-5_10uM_P29,31.7957109503303,23.6497614969478
ASO337-360_total_20210621,C5,ASO339_10,KQJM085_L18_5-08-5_10uM_P29,31.7714229359398,23.6807628289708
ASO337-360_total_20210621,C6,ASO339_10,KQJM085_L18_5-08-5_10uM_P29,32.0760986923985,23.6567743400623
ASO337-360_total_20210621,C7,ASO339_3,KQJM085_L18_5-08-5_3uM_P29,28.987990603019,21.5173034228995
ASO337-360_total_20210621,C8,ASO339_3,KQJM085_L18_5-08-5_3uM_P29,28.9463567171435,21.4216203473489
ASO337-360_total_20210621,C9,ASO339_3,KQJM085_L18_5-08-5_3uM_P29,28.9523154121042,21.5264091326174
ASO337-360_total_20210621,C10,ASO339_3,KQJM085_L18_5-08-5_3uM_P29,28.2908590181951,20.8601142014507
ASO337-360_total_20210621,C11,ASO339_3,KQJM085_L18_5-08-5_3uM_P29,28.3540219981566,20.8459399770487
ASO337-360_total_20210621,C12,ASO339_3,KQJM085_L18_5-08-5_3uM_P29,28.4151872106867,20.8785553339199
ASO337-360_total_20210621,D1,ASO340_10,KQJM086_L17_5-08-4_10uM_P29,32.0156658631009,23.6452096351691
ASO337-360_total_20210621,D2,ASO340_10,KQJM086_L17_5-08-4_10uM_P29,31.8988904040433,23.6724393123049
ASO337-360_total_20210621,D3,ASO340_10,KQJM086_L17_5-08-4_10uM_P29,31.9066624482205,23.6672937823163
ASO337-360_total_20210621,D4,ASO340_10,KQJM086_L17_5-08-4_10uM_P29,32.4793513982174,24.3116265909182
ASO337-360_total_20210621,D5,ASO340_10,KQJM086_L17_5-08-4_10uM_P29,32.5995826402106,24.3253000870735
ASO337-360_total_20210621,D6,ASO340_10,KQJM086_L17_5-08-4_10uM_P29,32.5568891856247,24.3275860940854
