Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint.1,dCt,Avg,SD,ddCt,Avg_ddCt,Exp,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
ASO337-360_MT_20210621,H7,Naïve_P29,Naïve_P29,28.1430278159601,20.8171297886892,7.325898027270899,,,0.07787132721384893,0.06870123903104997,0.9534959798677972,,,,
ASO337-360_MT_20210621,H8,Naïve_P29,Naïve_P29,28.1964961484145,20.8649335369281,7.331562611486401,,,0.08353591142935102,,,,,,
ASO337-360_MT_20210621,H9,Naïve_P29,Naïve_P29,28.2063984884784,20.9136753099714,7.292723178507,,,0.04469647844994995,,,,,,
ASO337-360_MT_20210621,G10,Ionis1375651_10_P29,Ionis1375651_10uM_P29,36.1026283008772,26.3139644380799,9.7886638627973,,,2.54063716274025,3.0961158042772823,0.11694354986261953,,,,
ASO337-360_MT_20210621,G11,Ionis1375651_10_P29,Ionis1375651_10uM_P29,37.1406017122133,26.4906455910101,10.649956121203196,,,3.4019294211461464,,,,,,
ASO337-360_MT_20210621,G12,Ionis1375651_10_P29,Ionis1375651_10uM_P29,36.9958993091602,26.4020917801577,10.5938075290025,,,3.3457808289454505,,,,,,
ASO337-360_MT_20210621,H10,Ionis1375651_10_P29,Ionis1375651_10uM_P29,40,28.4772131093046,11.5227868906954,,,4.27476019063835,3.9443587365273984,0.06495756052417949,,,,
ASO337-360_MT_20210621,H11,Ionis1375651_10_P29,Ionis1375651_10uM_P29,39.2782696418889,28.4162856594154,10.861983982473497,,,3.6139572824164468,,,,,,
ASO337-360_MT_20210621,H12,Ionis1375651_10_P29,Ionis1375651_10uM_P29, ,28.5346059304483,,,,,,,,,,
ASO337-360_MT_20210621,G13,Ionis1375651_3_P29,Ionis1375651_3uM_P29,34.1484519648914,24.3205481127116,9.827903852179801,,,2.5798771521227515,2.719647564188019,0.15181144202026345,,,,
ASO337-360_MT_20210621,G14,Ionis1375651_3_P29,Ionis1375651_3uM_P29,34.5190621921636,24.4220795205974,10.096982671566202,,,2.8489559715091524,,,,,,
ASO337-360_MT_20210621,G15,Ionis1375651_3_P29,Ionis1375651_3uM_P29,34.5269183374603,24.5487820684711,9.978136268989203,,,2.7301095689321535,,,,,,
ASO337-360_MT_20210621,H13,Ionis1375651_3_P29,Ionis1375651_3uM_P29,35.9875892704103,25.5220077074097,10.465581563000597,,,3.2175548629435475,3.5517538916973472,0.08527378523255953,,,,
ASO337-360_MT_20210621,H14,Ionis1375651_3_P29,Ionis1375651_3uM_P29,35.9852863756869,25.6280151944776,10.357271181209295,,,3.1092444811522455,,,,,,
ASO337-360_MT_20210621,H15,Ionis1375651_3_P29,Ionis1375651_3uM_P29,37.2909502437385,25.7144612126852,11.576489031053299,,,4.328462330996249,,,,,,
ASO337-360_MT_20210621,G16,Ionis676630_10_P29,Ionis676630_10uM_P29,34.7232714882571,25.9111691979376,8.812102290319498,,,1.5640755902624477,1.2804832533165158,0.41165759437331423,,,,
ASO337-360_MT_20210621,G17,Ionis676630_10_P29,Ionis676630_10uM_P29,33.9575441971324,25.9658265004766,7.991717696655801,,,0.743690996598751,,,,,,
ASO337-360_MT_20210621,G18,Ionis676630_10_P29,Ionis676630_10uM_P29,34.7688927905781,25.9871829174327,8.781709873145399,,,1.533683173088349,,,,,,
ASO337-360_MT_20210621,H16,Ionis676630_10_P29,Ionis676630_10uM_P29,37.0613207205709,28.7908953881218,8.270425332449097,,,1.022398632392047,1.768998311735383,0.29341238792596697,,,,
ASO337-360_MT_20210621,H17,Ionis676630_10_P29,Ionis676630_10uM_P29,39.230170694939,28.8245892537573,10.405581441181699,,,3.157554741124649,,,,,,
ASO337-360_MT_20210621,H18,Ionis676630_10_P29,Ionis676630_10uM_P29,37.2075389015949,28.8324706398484,8.375068261746502,,,1.1270415616894525,,,,,,
ASO337-360_MT_20210621,A1,ASO337_10,KQJM083_L18_5-08-5_10uM_P29,31.6896063939207,23.7148056742453,7.974800719675397,,,0.7267740196183468,0.7495872882369478,0.5947736800703695,,,,
ASO337-360_MT_20210621,A2,ASO337_10,KQJM083_L18_5-08-5_10uM_P29,31.7656554453121,23.7356986291046,8.029956816207498,,,0.7819301161504484,,,,,,
ASO337-360_MT_20210621,A3,ASO337_10,KQJM083_L18_5-08-5_10uM_P29,31.7446683093178,23.7565838803187,7.988084428999098,,,0.7400577289420482,,,,,,
ASO337-360_MT_20210621,A4,ASO337_10,KQJM083_L18_5-08-5_10uM_P29,31.6312173243212,22.9596116211099,8.671605703211299,,,1.4235790031542486,1.5227118951601153,0.34803109249969016,,,,
ASO337-360_MT_20210621,A5,ASO337_10,KQJM083_L18_5-08-5_10uM_P29,31.8519236320039,22.9658649796981,8.886058652305799,,,1.638031952248749,,,,,,
ASO337-360_MT_20210621,A6,ASO337_10,KQJM083_L18_5-08-5_10uM_P29,31.8164425178074,23.061891087673,8.754551430134399,,,1.5065247300773486,,,,,,
ASO337-360_MT_20210621,A7,ASO337_3,KQJM083_L18_5-08-5_3uM_P29,29.8385837892436,22.0509112889577,7.7876725002859,,,0.5396458002288504,0.5718727690474168,0.672742930693288,,,,
ASO337-360_MT_20210621,A8,ASO337_3,KQJM083_L18_5-08-5_3uM_P29,30.0588116279123,22.1691834253248,7.889628202587499,,,0.6416015025304489,,,,,,
ASO337-360_MT_20210621,A9,ASO337_3,KQJM083_L18_5-08-5_3uM_P29,29.8852505579128,22.1028528534728,7.782397704440001,,,0.534371004382951,,,,,,
ASO337-360_MT_20210621,A10,ASO337_3,KQJM083_L18_5-08-5_3uM_P29,29.8989808509542,22.2423849164231,7.656595934531101,,,0.4085692344740508,0.5242312028607176,0.6953295450738343,,,,
ASO337-360_MT_20210621,A11,ASO337_3,KQJM083_L18_5-08-5_3uM_P29,30.1708873207124,22.3363873464805,7.8344999742319,,,0.5864732741748497,,,,,,
ASO337-360_MT_20210621,A12,ASO337_3,KQJM083_L18_5-08-5_3uM_P29,30.1426600224427,22.3169822224524,7.825677799990302,,,0.5776510999332523,,,,,,
ASO337-360_MT_20210621,B1,ASO338_10,KQJM084_L18_4-10-4_10uM_P29,34.1457852231585,25.279236431116,8.866548792042497,,,1.6185220919854473,1.9492265682999168,0.2589550200592146,,,,
ASO337-360_MT_20210621,B2,ASO338_10,KQJM084_L18_4-10-4_10uM_P29,34.627448908113,25.3252392689235,9.302209639189503,,,2.0541829391324526,,,,,,
ASO337-360_MT_20210621,B3,ASO338_10,KQJM084_L18_4-10-4_10uM_P29,34.7342308435026,25.3112294696637,9.4230013738389,,,2.1749746737818505,,,,,,
ASO337-360_MT_20210621,B4,ASO338_10,KQJM084_L18_4-10-4_10uM_P29,35.2741351966384,25.2104617183196,10.063673478318798,,,2.8156467782617476,2.3346815284948157,0.19823979028592814,,,,
ASO337-360_MT_20210621,B5,ASO338_10,KQJM084_L18_4-10-4_10uM_P29,35.165296375256,25.2422269949444,9.923069380311599,,,2.675042680254549,,,,,,
ASO337-360_MT_20210621,B6,ASO338_10,KQJM084_L18_4-10-4_10uM_P29,34.0782245458334,25.3168427188082,8.7613818270252,,,1.5133551269681504,,,,,,
ASO337-360_MT_20210621,B7,ASO338_3,KQJM084_L18_4-10-4_3uM_P29,31.9511734445511,23.0952530080764,8.855920436474698,,,1.6078937364176475,1.7091165480987485,0.3058473014149499,,,,
ASO337-360_MT_20210621,B8,ASO338_3,KQJM084_L18_4-10-4_3uM_P29,32.0285047718283,23.0539777588092,8.974527013019102,,,1.7265003129620524,,,,,,
ASO337-360_MT_20210621,B9,ASO338_3,KQJM084_L18_4-10-4_3uM_P29,32.1029600467287,23.0619777517551,9.040982294973595,,,1.7929555949165454,,,,,,
ASO337-360_MT_20210621,B10,ASO338_3,KQJM084_L18_4-10-4_3uM_P29,32.2509800773038,23.1553411784426,9.0956388988612,,,1.8476121988041498,1.7475415182584193,0.29780883956180904,,,,
ASO337-360_MT_20210621,B11,ASO338_3,KQJM084_L18_4-10-4_3uM_P29,32.1211992386699,23.1779004616661,8.943298777003804,,,1.695272076946754,,,,,,
ASO337-360_MT_20210621,B12,ASO338_3,KQJM084_L18_4-10-4_3uM_P29,32.1422720188646,23.1945050397832,8.947766979081404,,,1.699740279024354,,,,,,
ASO337-360_MT_20210621,C1,ASO339_10,KQJM085_L18_5-08-5_10uM_P29,31.9761135615963,23.2952399043646,8.6808736572317,,,1.4328469571746503,1.4806828475675502,0.3583191744274335,,,,
ASO337-360_MT_20210621,C2,ASO339_10,KQJM085_L18_5-08-5_10uM_P29,32.0135853688945,23.2732472569235,8.740338111971003,,,1.4923114119139527,,,,,,
ASO337-360_MT_20210621,C3,ASO339_10,KQJM085_L18_5-08-5_10uM_P29,32.0882796824476,23.3233628087765,8.764916873671098,,,1.5168901736140477,,,,,,
ASO337-360_MT_20210621,C4,ASO339_10,KQJM085_L18_5-08-5_10uM_P29,32.0798965945428,23.6356521472607,8.444244447282102,,,1.1962177472250524,1.228710933106085,0.4266985363287118,,,,
ASO337-360_MT_20210621,C5,ASO339_10,KQJM085_L18_5-08-5_10uM_P29,32.1208394959024,23.6605370774838,8.460302418418603,,,1.2122757183615533,,,,,,
ASO337-360_MT_20210621,C6,ASO339_10,KQJM085_L18_5-08-5_10uM_P29,32.2291705641276,23.7035045303389,8.5256660337887,,,1.2776393337316492,,,,,,
ASO337-360_MT_20210621,C7,ASO339_3,KQJM085_L18_5-08-5_3uM_P29,29.5046241435302,21.3781689844908,8.126455159039402,,,0.8784284589823521,0.7580518066794172,0.5912942665684389,,,,
ASO337-360_MT_20210621,C8,ASO339_3,KQJM085_L18_5-08-5_3uM_P29,29.2772252265015,21.378462577601,7.898762648900501,,,0.650735948843451,,,,,,
ASO337-360_MT_20210621,C9,ASO339_3,KQJM085_L18_5-08-5_3uM_P29,29.519212503955,21.5261947916855,7.9930177122694985,,,0.7449910122124486,,,,,,
ASO337-360_MT_20210621,C10,ASO339_3,KQJM085_L18_5-08-5_3uM_P29,28.8020320368551,20.8372566459965,7.964775390858598,,,0.7167486908015483,0.6986387758939495,0.61615329077799,,,,
ASO337-360_MT_20210621,C11,ASO339_3,KQJM085_L18_5-08-5_3uM_P29,28.7681436166414,20.8724563257036,7.895687290937801,,,0.6476605908807507,,,,,,
ASO337-360_MT_20210621,C12,ASO339_3,KQJM085_L18_5-08-5_3uM_P29,28.8582929226224,20.8787591765658,7.9795337460566,,,0.7315070459995496,,,,,,
ASO337-360_MT_20210621,D1,ASO340_10,KQJM086_L17_5-08-4_10uM_P29,32.1685150277162,23.4604911233399,8.708023904376297,,,1.4599972043192473,1.330795348991483,0.39754901510246554,,,,
ASO337-360_MT_20210621,D2,ASO340_10,KQJM086_L17_5-08-4_10uM_P29,32.1732334208901,23.6000720129557,8.5731614079344,,,1.3251347078773499,,,,,,
ASO337-360_MT_20210621,D3,ASO340_10,KQJM086_L17_5-08-4_10uM_P29,32.0713964610456,23.6161156262107,8.455280834834902,,,1.2072541347778518,,,,,,
ASO337-360_MT_20210621,D4,ASO340_10,KQJM086_L17_5-08-4_10uM_P29,33.1697945423706,24.2522148141913,8.917579728179302,,,1.6695530281222517,1.3539791884781174,0.3912115342290845,,,,
ASO337-360_MT_20210621,D5,ASO340_10,KQJM086_L17_5-08-4_10uM_P29,32.7319658599201,24.2972811435952,8.434684716324902,,,1.1866580162678524,,,,,,
ASO337-360_MT_20210621,D6,ASO340_10,KQJM086_L17_5-08-4_10uM_P29,32.7241040839905,24.2703508628892,8.453753221101298,,,1.205726521044248,,,,,,
ASO337-360_MT_20210621,D7,ASO340_3,KQJM086_L17_5-08-4_3uM_P29,30.2961698838758,22.0527039727171,8.243465911158697,,,0.9954392111016475,1.0118346885834828,0.4959151866258636,,,,
ASO337-360_MT_20210621,D8,ASO340_3,KQJM086_L17_5-08-4_3uM_P29,30.3644861074382,22.0580375102403,8.3064485971979,,,1.0584218971408497,,,,,,
ASO337-360_MT_20210621,D9,ASO340_3,KQJM086_L17_5-08-4_3uM_P29,30.3560257848024,22.1263561272374,8.229669657565001,,,0.981642957507951,,,,,,
ASO337-360_MT_20210621,D10,ASO340_3,KQJM086_L17_5-08-4_3uM_P29,30.753853205062,22.2747155391624,8.4791376658996,,,1.23111096584255,1.219469806693849,0.42944050946689794,,,,
ASO337-360_MT_20210621,D11,ASO340_3,KQJM086_L17_5-08-4_3uM_P29,30.9174238842826,22.2922509117211,8.625172972561497,,,1.3771462725044472,,,,,,
ASO337-360_MT_20210621,D12,ASO340_3,KQJM086_L17_5-08-4_3uM_P29,30.614011226635,22.3158323448434,8.2981788817916,,,1.0501521817345498,,,,,,
ASO337-360_MT_20210621,E1,ASO341_10,KQJM087_L18_4-10-4_10uM_P29,34.2825971466764,24.9616113837445,9.320985762931901,,,2.072959062874851,1.8042999408525162,0.2863199414870693,,,,
ASO337-360_MT_20210621,E2,ASO341_10,KQJM087_L18_4-10-4_10uM_P29,33.6753639104692,25.0084077143694,8.6669561960998,,,1.4189294960427503,,,,,,
ASO337-360_MT_20210621,E3,ASO341_10,KQJM087_L18_4-10-4_10uM_P29,34.1523318058879,24.9832938421909,9.169037963696997,,,1.9210112636399472,,,,,,
ASO337-360_MT_20210621,E4,ASO341_10,KQJM087_L18_4-10-4_10uM_P29,34.6053565472596,25.315414006016,9.289942541243605,,,2.0419158411865546,2.1089521955745503,0.23181531779869805,,,,
ASO337-360_MT_20210621,E5,ASO341_10,KQJM087_L18_4-10-4_10uM_P29,34.5601321606175,25.2815311262138,9.2786010344037,,,2.0305743343466496,,,,,,
ASO337-360_MT_20210621,E6,ASO341_10,KQJM087_L18_4-10-4_10uM_P29,34.81637595874,25.3139828474925,9.502393111247496,,,2.2543664111904462,,,,,,
ASO337-360_MT_20210621,E7,ASO341_3,KQJM087_L18_4-10-4_3uM_P29,31.4622122333097,22.7207170994047,8.741495133905001,,,1.4934684338479514,1.510915855650083,0.35088839627477847,,,,
ASO337-360_MT_20210621,E8,ASO341_3,KQJM087_L18_4-10-4_3uM_P29,31.2986080673484,22.6722931888564,8.626314878492,,,1.3782881784349499,,,,,,
ASO337-360_MT_20210621,E9,ASO341_3,KQJM087_L18_4-10-4_3uM_P29,31.700640651864,22.7916229971396,8.909017654724398,,,1.6609909546673478,,,,,,
ASO337-360_MT_20210621,E10,ASO341_3,KQJM087_L18_4-10-4_3uM_P29,31.5417431343904,22.5570183082385,8.9847248261519,,,1.7366981260948506,1.717906368922917,0.30398954911291476,,,,
ASO337-360_MT_20210621,E11,ASO341_3,KQJM087_L18_4-10-4_3uM_P29,31.5382764181412,22.5325881262327,9.005688291908502,,,1.757661591851452,,,,,,
ASO337-360_MT_20210621,E12,ASO341_3,KQJM087_L18_4-10-4_3uM_P29,31.5068529999301,22.5994669110506,8.907386088879498,,,1.6593593888224483,,,,,,
ASO337-360_MT_20210621,F1,ASO342_10,KQJM088_L17_4-10-3_10uM_P29,33.6381961051616,24.2692623496299,9.368933755531696,,,2.120907055474646,1.747227155647116,0.2978737390467559,,,,
ASO337-360_MT_20210621,F2,ASO342_10,KQJM088_L17_4-10-3_10uM_P29,33.0932278754927,24.3527065883447,8.740521287148002,,,1.4924945870909525,,,,,,
ASO337-360_MT_20210621,F3,ASO342_10,KQJM088_L17_4-10-3_10uM_P29,33.2092764821794,24.3329699577466,8.876306524432799,,,1.628279824375749,,,,,,
ASO337-360_MT_20210621,F4,ASO342_10,KQJM088_L17_4-10-3_10uM_P29,34.7053954472704,25.0653929912007,9.640002456069698,,,2.3919757560126484,2.1748849756776494,0.22145953577138988,,,,
ASO337-360_MT_20210621,F5,ASO342_10,KQJM088_L17_4-10-3_10uM_P29,34.5139403026918,25.0776483817046,9.436291920987202,,,2.188265220930152,,,,,,
ASO337-360_MT_20210621,F6,ASO342_10,KQJM088_L17_4-10-3_10uM_P29,34.2702609806314,25.0778203304842,9.192440650147198,,,1.9444139500901478,,,,,,
ASO337-360_MT_20210621,F7,ASO342_3,KQJM088_L17_4-10-3_3uM_P29,30.6970372521482,22.1287820810453,8.568255171102898,,,1.3202284710458478,1.3297791789122482,0.3978291295465953,,,,
ASO337-360_MT_20210621,F8,ASO342_3,KQJM088_L17_4-10-3_3uM_P29,30.772089131469,22.2091458040571,8.562943327411897,,,1.3149166273548474,,,,,,
ASO337-360_MT_20210621,F9,ASO342_3,KQJM088_L17_4-10-3_3uM_P29,30.8206533613796,22.2184342229865,8.6022191383931,,,1.3541924383360495,,,,,,
ASO337-360_MT_20210621,F10,ASO342_3,KQJM088_L17_4-10-3_3uM_P29,30.9398909453272,22.3912550276451,8.548635917682098,,,1.3006092176250483,1.427930283009483,0.37166370600105936,,,,
ASO337-360_MT_20210621,F11,ASO342_3,KQJM088_L17_4-10-3_3uM_P29,31.2179159416898,22.4341473686665,8.783768573023298,,,1.5357418729662484,,,,,,
ASO337-360_MT_20210621,F12,ASO342_3,KQJM088_L17_4-10-3_3uM_P29,31.208876878878,22.5134104203838,8.695466458494202,,,1.4474397584371523,,,,,,
ASO337-360_MT_20210621,A13,ASO343_10,KQJM089_L18_4-10-4_10uM_P29,36.263509519003,26.3377707350076,9.925738783995403,,,2.677712083938353,2.1137803463201834,0.2310408169364309,,,,
ASO337-360_MT_20210621,A14,ASO343_10,KQJM089_L18_4-10-4_10uM_P29,35.6315335700075,26.4852260261905,9.146307543816999,,,1.8982808437599488,,,,,,
ASO337-360_MT_20210621,A15,ASO343_10,KQJM089_L18_4-10-4_10uM_P29,35.3267779050995,26.3134030937802,9.013374811319299,,,1.7653481112622487,,,,,,
ASO337-360_MT_20210621,A16,ASO343_10,KQJM089_L18_4-10-4_10uM_P29,34.6274014154819,25.8876870230783,8.739714392403599,,,1.4916876923465487,1.7401826800138498,0.29933177112787773,,,,
ASO337-360_MT_20210621,A17,ASO343_10,KQJM089_L18_4-10-4_10uM_P29,34.6924983247775,25.8888430621972,8.803655262580303,,,1.5556285625232533,,,,,,
ASO337-360_MT_20210621,A18,ASO343_10,KQJM089_L18_4-10-4_10uM_P29,35.3301889842316,25.9089304990028,9.421258485228797,,,2.1732317851717475,,,,,,
ASO337-360_MT_20210621,A19,ASO343_3,KQJM089_L18_4-10-4_3uM_P29,32.4624681903802,23.1850942391289,9.277373951251299,,,2.029347251194249,1.7987365779881834,0.28742618843003814,,,,
ASO337-360_MT_20210621,A20,ASO343_3,KQJM089_L18_4-10-4_3uM_P29,32.2385211293087,23.2342585914455,9.004262537863202,,,1.7562358378061518,,,,,,
ASO337-360_MT_20210621,A21,ASO343_3,KQJM089_L18_4-10-4_3uM_P29,32.1378338274137,23.2791804823925,8.8586533450212,,,1.6106266449641495,,,,,,
ASO337-360_MT_20210621,A22,ASO343_3,KQJM089_L18_4-10-4_3uM_P29,32.9644405949101,23.7908514046918,9.173589190218301,,,1.9255624901612514,1.9142646190999173,0.26530713514410054,,,,
ASO337-360_MT_20210621,A23,ASO343_3,KQJM089_L18_4-10-4_3uM_P29,33.068110828464,23.7812141915149,9.286896636949102,,,2.038869936892052,,,,,,
ASO337-360_MT_20210621,A24,ASO343_3,KQJM089_L18_4-10-4_3uM_P29,32.8979900075935,23.87160187729,9.026388130303499,,,1.7783614302464485,,,,,,
ASO337-360_MT_20210621,B13,ASO344_10,KQJM090_L17_4-10-3_10uM_P29,33.7148754216764,24.6105862079737,9.104289213702703,,,1.8562625136456532,1.9775993881390488,0.25391202247650574,,,,
ASO337-360_MT_20210621,B14,ASO344_10,KQJM090_L17_4-10-3_10uM_P29,34.1954421043873,24.614218730204,9.581223374183296,,,2.3331966741262455,,,,,,
ASO337-360_MT_20210621,B15,ASO344_10,KQJM090_L17_4-10-3_10uM_P29,33.6713091227538,24.6799434460515,8.991365676702298,,,1.7433389766452478,,,,,,
ASO337-360_MT_20210621,B16,ASO344_10,KQJM090_L17_4-10-3_10uM_P29,34.390293022835,25.5651433736268,8.825149649208203,,,1.5771229491511534,1.9545051193428868,0.2580092833161001,,,,
ASO337-360_MT_20210621,B17,ASO344_10,KQJM090_L17_4-10-3_10uM_P29,34.7085683456308,25.486753732898,9.221814612732803,,,1.9737879126757534,,,,,,
ASO337-360_MT_20210621,B18,ASO344_10,KQJM090_L17_4-10-3_10uM_P29,35.105223609409,25.5445924131502,9.560631196258804,,,2.312604496201754,,,,,,
ASO337-360_MT_20210621,B19,ASO344_3,KQJM090_L17_4-10-3_3uM_P29,30.5551380483684,22.0267857492949,8.5283522990735,,,1.2803255990164502,1.2949016297366167,0.40756395503100495,,,,
ASO337-360_MT_20210621,B20,ASO344_3,KQJM090_L17_4-10-3_3uM_P29,30.4959405259407,21.9917715626999,8.5041689632408,,,1.2561422631837509,,,,,,
ASO337-360_MT_20210621,B21,ASO344_3,KQJM090_L17_4-10-3_3uM_P29,30.708425564497,22.1121618374303,8.596263727066699,,,1.3482370270096489,,,,,,
ASO337-360_MT_20210621,B22,ASO344_3,KQJM090_L17_4-10-3_3uM_P29,31.494954911968,22.838270541339,8.656684370629002,,,1.4086576705719516,1.3463298032104838,0.393291305155479,,,,
ASO337-360_MT_20210621,B23,ASO344_3,KQJM090_L17_4-10-3_3uM_P29,31.346358661263,22.7612945898225,8.585064071440499,,,1.337037371383449,,,,,,
ASO337-360_MT_20210621,B24,ASO344_3,KQJM090_L17_4-10-3_3uM_P29,31.3927961708267,22.8514751030936,8.5413210677331,,,1.2932943676760509,,,,,,
ASO337-360_MT_20210621,C13,ASO345_10,KQJM091_L18_4-10-4_10uM_P29,33.8681411744435,24.6802956563898,9.187845518053702,,,1.9398188179966525,1.8847776115384829,0.2707854991900524,,,,
ASO337-360_MT_20210621,C14,ASO345_10,KQJM091_L18_4-10-4_10uM_P29,33.9950897359116,24.6264034503684,9.368686285543198,,,2.1206595854861483,,,,,,
ASO337-360_MT_20210621,C15,ASO345_10,KQJM091_L18_4-10-4_10uM_P29,33.5676289603966,24.7257478292069,8.841881131189698,,,1.5938544311326481,,,,,,
ASO337-360_MT_20210621,C16,ASO345_10,KQJM091_L18_4-10-4_10uM_P29,34.451646099141,25.2889025336677,9.162743565473303,,,1.9147168654162527,1.5900895333301517,0.33215083967799286,,,,
ASO337-360_MT_20210621,C17,ASO345_10,KQJM091_L18_4-10-4_10uM_P29,33.8768462825753,25.3229167920319,8.5539294905434,,,1.3059027904863498,,,,,,
ASO337-360_MT_20210621,C18,ASO345_10,KQJM091_L18_4-10-4_10uM_P29,34.0957032118416,25.2980275676967,8.797675644144903,,,1.5496489440878527,,,,,,
ASO337-360_MT_20210621,C19,ASO345_3,KQJM091_L18_4-10-4_3uM_P29,30.878049984087,22.2230842011879,8.654965782899101,,,1.406939082842051,1.4665891763680168,0.36183674387920695,,,,
ASO337-360_MT_20210621,C20,ASO345_3,KQJM091_L18_4-10-4_3uM_P29,31.0943329735405,22.2643581748041,8.829974798736398,,,1.581948098679348,,,,,,
ASO337-360_MT_20210621,C21,ASO345_3,KQJM091_L18_4-10-4_3uM_P29,30.9308977517315,22.2719907040918,8.658907047639701,,,1.4108803475826512,,,,,,
ASO337-360_MT_20210621,C22,ASO345_3,KQJM091_L18_4-10-4_3uM_P29,31.2762726681704,22.821166229775,8.4551064383954,,,1.2070797383383507,1.3073838983633503,0.40405290239961866,,,,
ASO337-360_MT_20210621,C23,ASO345_3,KQJM091_L18_4-10-4_3uM_P29,31.2809794746276,22.8029925653952,8.4779869092324,,,1.2299602091753492,,,,,,
ASO337-360_MT_20210621,C24,ASO345_3,KQJM091_L18_4-10-4_3uM_P29,31.5918676246871,22.8587291770537,8.7331384476334,,,1.485111747576351,,,,,,
ASO337-360_MT_20210621,D13,ASO346_10,KQJM092_L21_6-10-5_10uM_P29,37.6167638641378,27.1860249273341,10.430738936803703,,,3.182712236746653,2.3075387919113184,0.20200476199097891,,,,
ASO337-360_MT_20210621,D14,ASO346_10,KQJM092_L21_6-10-5_10uM_P29,36.9315892392512,27.233069210193,9.698520029058201,,,2.4504933290011515,,,,,,
ASO337-360_MT_20210621,D15,ASO346_10,KQJM092_L21_6-10-5_10uM_P29,35.8540361965898,27.3165986865466,8.537437510043201,,,1.2894108099861512,,,,,,
ASO337-360_MT_20210621,D16,ASO346_10,KQJM092_L21_6-10-5_10uM_P29,36.6212343264118,26.7971791266347,9.824055199777103,,,2.576028499720053,2.058400829044951,0.24008200389256507,,,,
ASO337-360_MT_20210621,D17,ASO346_10,KQJM092_L21_6-10-5_10uM_P29,36.0703718891686,26.8112088849899,9.2591630041787,,,2.0111363041216492,,,,,,
ASO337-360_MT_20210621,D18,ASO346_10,KQJM092_L21_6-10-5_10uM_P29,35.7012108107142,26.865146427364,8.836064383350202,,,1.5880376832931518,,,,,,
ASO337-360_MT_20210621,D19,ASO346_3,KQJM092_L21_6-10-5_3uM_P29,33.5850825115592,24.0414716239858,9.5436108875734,,,2.2955841875163507,1.9221680371641827,0.26385769493008726,,,,
ASO337-360_MT_20210621,D20,ASO346_3,KQJM092_L21_6-10-5_3uM_P29,33.0036784019759,24.0265410544115,8.977137347564398,,,1.7291106475073477,,,,,,
ASO337-360_MT_20210621,D21,ASO346_3,KQJM092_L21_6-10-5_3uM_P29,33.034592930752,24.0447569542261,8.9898359765259,,,1.7418092764688495,,,,,,
