Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint.1,dCt,Avg,SD,ddCt,Avg_ddCt,Exp
ASO337-360_WT_20210621,O1,Naïve_P30,Naïve_P30,28.4530738999921,21.3605306688845,7.092543231107598,7.2524400441337225,0.12843962216361543,-0.15989681302612446,-0.19534679573989008,1.1449993630278852
ASO337-360_WT_20210621,O2,Naïve_P30,Naïve_P30,28.4053229631122,21.3678412248667,7.0374817382455,,,-0.2149583058882225,,
ASO337-360_WT_20210621,O3,Naïve_P30,Naïve_P30,28.3581898739244,21.316935098096,7.041254775828399,,,-0.21118526830532325,,
ASO337-360_WT_20210621,O4,Naïve_P30,Naïve_P30,28.5850792554825,21.2074041198722,7.3776751356103,,,0.1252350914765774,0.05779267678827734,0.9607329166376092
ASO337-360_WT_20210621,O5,Naïve_P30,Naïve_P30,28.2994596547771,21.0382971331624,7.2611625216147,,,0.008722477480977986,,
ASO337-360_WT_20210621,O6,Naïve_P30,Naïve_P30,28.250248917717,20.958388412176,7.291860505540999,,,0.03942046140727662,,
ASO337-360_WT_20210621,O7,Naïve_P30,Naïve_P30,28.6363648693874,21.3444060559123,7.291958813475098,,,0.03951876934137566,0.04550063904361027,0.9689535156894485
ASO337-360_WT_20210621,O8,Naïve_P30,Naïve_P30,28.533193023146,21.167473714574,7.365719308572,,,0.11327926443827785,,
ASO337-360_WT_20210621,O9,Naïve_P30,Naïve_P30,28.390835904236,21.1546919767511,7.2361439274849,,,-0.01629611664882269,,
ASO337-360_WT_20210621,P1,Naïve_P30,Naïve_P30,28.7196946461637,21.6334301942511,7.086264451912598,,,-0.16617559222112455,-0.11148010192785722,1.0803360156406907
ASO337-360_WT_20210621,P2,Naïve_P30,Naïve_P30,28.6804104991613,21.5389139250106,7.1414965741507,,,-0.11094346998302207,,
ASO337-360_WT_20210621,P3,Naïve_P30,Naïve_P30,28.6492740967621,21.4541552962078,7.195118800554297,,,-0.05732124357942503,,
ASO337-360_WT_20210621,P4,Naïve_P30,Naïve_P30,28.5182032097853,21.1296270492105,7.3885761605748,,,0.1361361164410777,0.05893169418751102,0.9599747109077171
ASO337-360_WT_20210621,P5,Naïve_P30,Naïve_P30,28.3610715989064,21.1352625858599,7.225809013046501,,,-0.026631031087221757,,
ASO337-360_WT_20210621,P6,Naïve_P30,Naïve_P30,28.523607691103,21.2038776497606,7.3197300413424,,,0.06728999720867712,,
ASO337-360_WT_20210621,P7,Naïve_P30,Naïve_P30,28.7752153216669,21.3610093456028,7.4142059760641,,,0.16176593193037725,0.14460188764834392,0.9046289758978049
ASO337-360_WT_20210621,P8,Naïve_P30,Naïve_P30,28.7157300366499,21.3584802271047,7.357249809545202,,,0.10480976541147946,,
ASO337-360_WT_20210621,P9,Naïve_P30,Naïve_P30,28.7873180897236,21.3676480799867,7.4196700097368975,,,0.16722996560317505,,
ASO337-360_WT_20210621,O10,Ionis1375651_10_P30,Ionis1375651_10uM_P30,37.8237971120951,27.6884671266166,10.1353299854785,,,2.882889941344777,3.639793059910245,0.08022562533126383
ASO337-360_WT_20210621,O11,Ionis1375651_10_P30,Ionis1375651_10uM_P30,37.71582461223,27.5798349244388,10.135989687791202,,,2.8835496436574797,,
ASO337-360_WT_20210621,O12,Ionis1375651_10_P30,Ionis1375651_10uM_P30,40,27.5946203611378,12.4053796388622,,,5.152939594728478,,
ASO337-360_WT_20210621,P10,Ionis1375651_10_P30,Ionis1375651_10uM_P30,37.9160825329064,27.6535307549773,10.262551777929101,,,3.0101117337953784,2.984619216285079,0.1263397724237793
ASO337-360_WT_20210621,P11,Ionis1375651_10_P30,Ionis1375651_10uM_P30,37.7878178092631,27.5762510663546,10.211566742908502,,,2.9591266987747797,,
ASO337-360_WT_20210621,P12,Ionis1375651_10_P30,Ionis1375651_10uM_P30, ,27.6554019011014,,,,,,
ASO337-360_WT_20210621,O13,Ionis1375651_3_P30,Ionis1375651_3uM_P30,34.8295730657603,25.2380508805529,9.591522185207399,,,2.3390821410736766,2.4996251854871456,0.17682262813540603
ASO337-360_WT_20210621,O14,Ionis1375651_3_P30,Ionis1375651_3uM_P30,34.9520512405789,25.1469175327024,9.805133707876504,,,2.5526936637427813,,
ASO337-360_WT_20210621,O15,Ionis1375651_3_P30,Ionis1375651_3uM_P30,35.0314818359001,25.1719420401214,9.859539795778701,,,2.607099751644979,,
ASO337-360_WT_20210621,P13,Ionis1375651_3_P30,Ionis1375651_3uM_P30,37.1499210652639,26.0609518968141,11.088969168449797,,,3.8365291243160744,3.719564180157509,0.07591010829066575
ASO337-360_WT_20210621,P14,Ionis1375651_3_P30,Ionis1375651_3uM_P30,36.8253486229145,26.0904844915465,10.734864131367996,,,3.482424087234273,,
ASO337-360_WT_20210621,P15,Ionis1375651_3_P30,Ionis1375651_3uM_P30,37.1874377990799,26.095258426024,11.092179373055902,,,3.83973932892218,,
ASO337-360_WT_20210621,O16,Ionis676630_10_P30,Ionis676630_10uM_P30,36.6917076119141,28.3428765695057,8.348831042408396,,,1.0963909982746731,2.0465393504504075,0.24206403493225262
ASO337-360_WT_20210621,O17,Ionis676630_10_P30,Ionis676630_10uM_P30,39.4409493341239,28.3703764508889,11.070572883234998,,,3.818132839101276,,
ASO337-360_WT_20210621,O18,Ionis676630_10_P30,Ionis676630_10uM_P30,36.8302499937874,28.3527157356784,8.477534258108996,,,1.2250942139752734,,
ASO337-360_WT_20210621,P16,Ionis676630_10_P30,Ionis676630_10uM_P30,39.0207483540307,29.3470734607772,9.673674893253501,,,2.421234849119779,2.4360610100538107,0.18478748927569463
ASO337-360_WT_20210621,P17,Ionis676630_10_P30,Ionis676630_10uM_P30,38.0329916773237,29.3530061089949,8.6799855683288,,,1.427545524195077,,
ASO337-360_WT_20210621,P18,Ionis676630_10_P30,Ionis676630_10uM_P30,40,29.2881572990197,10.711842700980299,,,3.459402656846576,,
ASO337-360_WT_20210621,I1,ASO349_10,KQJM095_L21_6-10-5_10uM_P30,33.0252755899266,25.1926894528547,7.8325861370719,,,0.5801460929381772,0.5833417521891769,0.6674160323632642
ASO337-360_WT_20210621,I2,ASO349_10,KQJM095_L21_6-10-5_10uM_P30,32.9656053980311,25.1885855619261,7.777019836105001,,,0.5245797919712789,,
ASO337-360_WT_20210621,I3,ASO349_10,KQJM095_L21_6-10-5_10uM_P30,33.0975628101184,25.1998233943266,7.897739415791797,,,0.6452993716580746,,
ASO337-360_WT_20210621,I4,ASO349_10,KQJM095_L21_6-10-5_10uM_P30,31.947359506921,23.8052991100958,8.142060396825201,,,0.8896203526914785,0.8660805639699453,0.5486353306622345
ASO337-360_WT_20210621,I5,ASO349_10,KQJM095_L21_6-10-5_10uM_P30,31.7103465233086,23.4250409806561,8.285305542652502,,,1.0328654985187793,,
ASO337-360_WT_20210621,I6,ASO349_10,KQJM095_L21_6-10-5_10uM_P30,31.6779202000529,23.7497243152196,7.9281958848333005,,,0.6757558406995781,,
ASO337-360_WT_20210621,I7,ASO349_3,KQJM095_L21_6-10-5_3uM_P30,31.4896960196043,23.3805821701267,8.109113849477598,,,0.8566738053438758,0.9189534623604777,0.5288925422501254
ASO337-360_WT_20210621,I8,ASO349_3,KQJM095_L21_6-10-5_3uM_P30,31.4768576922112,23.3455965253801,8.131261166831102,,,0.8788211226973797,,
ASO337-360_WT_20210621,I9,ASO349_3,KQJM095_L21_6-10-5_3uM_P30,31.5858217757628,23.3120162725889,8.2738055031739,,,1.0213654590401777,,
ASO337-360_WT_20210621,I10,ASO349_3,KQJM095_L21_6-10-5_3uM_P30,31.6839486465336,23.2528600705517,8.4310885759819,,,1.178648531848177,1.178648531848177,0.441765135082812
ASO337-360_WT_20210621,I11,ASO349_3,KQJM095_L21_6-10-5_3uM_P30,31.5685093684474,23.1737506413549,8.394758727092501,,,,,
ASO337-360_WT_20210621,I12,ASO349_3,KQJM095_L21_6-10-5_3uM_P30,31.5983891229353,23.1393663715935,8.459022751341799,,,,,
