SampleName,ASO Microsynth ID,Test plate #,MT Avg Exp,WT Avg Exp,Tier
ASO229_10,KQ1002_L20_5-10-5_10uM_P1.2-8,8.0,2.3711041358975313,3.5125042366824597,100100
ASO235_10,KQ1003_L20_5-10-5_10uM_P1.2-8,8.0,1.5587850480205738,1.3327489532511232,100100
ASO237_10,KQ520_L20_5-10-5_10uM_P1.2-8,8.0,1.0617571461681587,1.0105057606229515,100100
ASO238_10,KQ519_L20_5-10-5_10uM_P1.2-8,8.0,2.1467592621490517,1.24420741125604,100100
ASO242_10,KQ508_L20_5-10-5_10uM_P1.2-9,9.0,1.1572011393491632,1.2620928879938602,100100
ASO243_10,KQ507_L20_5-10-5_10uM_P1.2-9,9.0,1.6094767441852305,1.6975117886848217,100100
ASO244_10,KQ506_L20_5-10-5_10uM_P1.2-9,9.0,1.035620518413127,1.0471681711432592,100100
ASO250_10,KQ966_L20_5-10-5_10uM_P1.2-9,9.0,1.9623215846898077,1.6821521246149167,100100
ASO251_10,KQ967_L20_5-10-5_10uM_P1.2-9,9.0,1.9718175536556461,1.9834781149746117,100100
ASO267_10,KQJM009_L21_6-10-5_10uM_P1.2-4,4.0,1.0224123346540863,1.03010344700864,100100
ASO285_10,KQJM180_L17_5-08-4_10uM_P1.2-9,9.0,1.887535959267974,2.237627953006048,100100
ASO287_10,KQJM128_L19_5-10-4_10uM_P1.2-4,4.0,1.3211040256791506,1.2606228311015244,100100
ASO32_10,KQ908_L20_5-10-5_10uM_P1.2-1,1.0,1.031079331052384,1.4663186933114398,100100
ASO42_10,KQ316_L20_5-10-5_10uM_P1.2-3,3.0,3.8649447549524214,2.3742130955809397,100100
ASO54_10,KQ912_L20_5-10-5_10uM_P1.2-2,2.0,5.1230381294614356,2.143107758389035,100100
ASO59_10,KQ979_L20_5-10-5_10uM_P1.2-2,2.0,1.3093149939876203,1.4820194214253977,100100
ASO62_10,KQ830_L20_5-10-5_10uM_P1.2-2,2.0,1.479241567345676,1.8037105303294714,100100
ASO74_10,KQ408_L20_5-10-5_10uM_P1.2-4,4.0,1.2765255731400875,1.2829177381830117,100100
