Experiment Name,Position,SampleName,ASO Short Description ,Target SNP ID,CrossingPoint,CrossingPoint.1,dCt,Unnamed: 8,Avg,SD,ddCt,Avg_ddCt,Exp
Rd2.3_P7+8_MT_20210726,O1,Naïve_P2.3-8,Naïve_P2.3-8,,30.2838999028863,23.2371386787864,7.0467612240999,7.1035353308163325,6.867204404278804,0.2741226641917414,0.17955681982109528,0.2363309265375285,0.8489015024096833
Rd2.3_P7+8_MT_20210726,O2,Naïve_P2.3-8,Naïve_P2.3-8,,30.5131610032815,23.3408407210391,7.172320282242399,,,,0.30511587796359496,,
Rd2.3_P7+8_MT_20210726,O3,Naïve_P2.3-8,Naïve_P2.3-8,,30.4543432015512,23.3628187154445,7.0915244861066995,,,,0.2243200818278952,,
Rd2.3_P7+8_MT_20210726,O4,Naïve_P2.3-8,Naïve_P2.3-8,,30.5744956080904,23.371113808534,7.2033817995564,7.104506832092567,,,0.3361773952775957,0.23730242781376246,0.8483300501933871
Rd2.3_P7+8_MT_20210726,O5,Naïve_P2.3-8,Naïve_P2.3-8,,30.4973403794685,23.4855895910293,7.011750788439201,,,,0.1445463841603969,,
Rd2.3_P7+8_MT_20210726,O6,Naïve_P2.3-8,Naïve_P2.3-8,,30.6355188742342,23.5371309659521,7.098387908282099,,,,0.2311835040032948,,
Rd2.3_P7+8_MT_20210726,P1,Naïve_P2.3-8,Naïve_P2.3-8,,29.6657894046516,23.0654649768296,6.600324427822002,6.6069284132884505,,,-0.26687997645680195,-0.2602759909903538,1.1977078070545395
Rd2.3_P7+8_MT_20210726,P2,Naïve_P2.3-8,Naïve_P2.3-8,,29.6729351594635,23.0594027607086,6.613532398754899,,,,-0.2536720055239057,,
Rd2.3_P7+8_MT_20210726,P3,Naïve_P2.3-8,Naïve_P2.3-8,,29.6926809839755,23.0976219167532,,,,,,,
Rd2.3_P7+8_MT_20210726,P4,Naïve_P2.3-8,Naïve_P2.3-8,,29.6783477036818,22.9340048282158,6.744342875466,6.653847040917866,,,-0.12286152881280454,-0.21335736336093833,1.1593831018007188
Rd2.3_P7+8_MT_20210726,P5,Naïve_P2.3-8,Naïve_P2.3-8,,29.568972230687,22.9542234541519,6.614748776535098,,,,-0.2524556277437062,,
Rd2.3_P7+8_MT_20210726,P6,Naïve_P2.3-8,Naïve_P2.3-8,,29.5757970421961,22.9733475714436,6.6024494707525,,,,-0.2647549335263042,,
Rd2.3_P7+8_MT_20210726,O7,Ionis1375651_10_P2.3-8,Ionis1375651_10uM_P2.3-8,,38.4191329259442,29.1479188191039,9.271214106840297,,,,2.404009702561493,2.603003713931027,0.1645954415386799
Rd2.3_P7+8_MT_20210726,O8,Ionis1375651_10_P2.3-8,Ionis1375651_10uM_P2.3-8,,40.0,29.0947561379894,10.9052438620106,,,,4.038039457731796,,
Rd2.3_P7+8_MT_20210726,O9,Ionis1375651_10_P2.3-8,Ionis1375651_10uM_P2.3-8,,37.3692865077731,29.1351201219945,8.234166385778597,,,,1.3669619814997924,,
Rd2.3_P7+8_MT_20210726,P7,Ionis1375651_10_P2.3-8,Ionis1375651_10uM_P2.3-8,,33.1473284851227,23.826536440646,9.3207920444767,,,,2.453587640197896,2.491311266368099,0.1778445579457185
Rd2.3_P7+8_MT_20210726,P8,Ionis1375651_10_P2.3-8,Ionis1375651_10uM_P2.3-8,,33.3215990781686,24.031300597166,9.290298481002605,,,,2.4230940767238005,,
Rd2.3_P7+8_MT_20210726,P9,Ionis1375651_10_P2.3-8,Ionis1375651_10uM_P2.3-8,,33.366482201156,23.9020257146946,9.464456486461405,,,,2.5972520821826004,,
Rd2.3_P7+8_MT_20210726,O10,Ionis1375651_3_P2.3-8,Ionis1375651_3uM_P2.3-8,,32.6576983145089,23.6353893082732,9.022309006235698,,,,2.155104601956894,1.8096299589794282,0.28526408779466567
Rd2.3_P7+8_MT_20210726,O11,Ionis1375651_3_P2.3-8,Ionis1375651_3uM_P2.3-8,,32.1441985303638,23.6650025565714,8.4791959737924,,,,1.611991569513596,,
Rd2.3_P7+8_MT_20210726,O12,Ionis1375651_3_P2.3-8,Ionis1375651_3uM_P2.3-8,,32.2066353198489,23.6776372101023,8.528998109746599,,,,1.6617937054677947,,
Rd2.3_P7+8_MT_20210726,P10,Ionis1375651_3_P2.3-8,Ionis1375651_3uM_P2.3-8,,30.7245064808897,22.8105681309537,7.913938349936,,,,1.0467339456571958,1.1739629704303616,0.4432022250971597
Rd2.3_P7+8_MT_20210726,P11,Ionis1375651_3_P2.3-8,Ionis1375651_3uM_P2.3-8,,30.8572399794519,22.9025293867609,7.954710592691001,,,,1.0875061884121964,,
Rd2.3_P7+8_MT_20210726,P12,Ionis1375651_3_P2.3-8,Ionis1375651_3uM_P2.3-8,,31.166212741638,22.9113595601375,8.254853181500497,,,,1.3876487772216928,,
Rd2.3_P7+8_MT_20210726,O13,Ionis676630_10_P2.3-8,Ionis676630_10uM_P2.3-8,,32.7509310547838,25.4112669622303,7.339664092553498,,,,0.47245968827469387,0.37566228982716127,0.7707515069560631
Rd2.3_P7+8_MT_20210726,O14,Ionis676630_10_P2.3-8,Ionis676630_10uM_P2.3-8,,32.9512841736514,25.5614013572994,7.389882816352003,,,,0.5226784120731987,,
Rd2.3_P7+8_MT_20210726,O15,Ionis676630_10_P2.3-8,Ionis676630_10uM_P2.3-8,,32.5835028142188,25.5844496408064,6.9990531734123955,,,,0.13184876913359123,,
Rd2.3_P7+8_MT_20210726,P13,Ionis676630_10_P2.3-8,Ionis676630_10uM_P2.3-8,,31.5753317928431,23.9693787119686,7.605953080874503,,,,0.7387486765956988,0.7421041126651646,0.5978667515377635
Rd2.3_P7+8_MT_20210726,P14,Ionis676630_10_P2.3-8,Ionis676630_10uM_P2.3-8,,31.5787521395432,24.0409744839458,7.537777655597402,,,,0.670573251318598,,
Rd2.3_P7+8_MT_20210726,P15,Ionis676630_10_P2.3-8,Ionis676630_10uM_P2.3-8,,31.7518455738894,24.0676507595294,7.684194814360001,,,,0.8169904100811971,,
Rd2.3_P7+8_MT_20210726,O16,Ionis676630_3_P2.3-8,Ionis676630_3uM_P2.3-8,,29.944981735799,22.8079716295844,7.1370101062146,,,,0.26980570193579556,0.24985992026229523,0.8409780667910923
Rd2.3_P7+8_MT_20210726,O17,Ionis676630_3_P2.3-8,Ionis676630_3uM_P2.3-8,,30.0276155993878,22.8486172595262,7.1789983398616,,,,0.3117939355827959,,
Rd2.3_P7+8_MT_20210726,O18,Ionis676630_3_P2.3-8,Ionis676630_3uM_P2.3-8,,29.949846519603,22.9146619920559,7.0351845275470986,,,,0.16798012326829426,,
Rd2.3_P7+8_MT_20210726,P16,Ionis676630_3_P2.3-8,Ionis676630_3uM_P2.3-8,,30.6534926793374,23.3685463142805,7.2849463650569,,,,0.41774196077809567,0.4147102753792303,0.7501701300358068
Rd2.3_P7+8_MT_20210726,P17,Ionis676630_3_P2.3-8,Ionis676630_3uM_P2.3-8,,30.765058761662,23.437368293248,7.327690468414001,,,,0.4604860641351971,,
Rd2.3_P7+8_MT_20210726,P18,Ionis676630_3_P2.3-8,Ionis676630_3uM_P2.3-8,,30.7688456308278,23.5357384253246,7.233107205503202,,,,0.3659028012243981,,
Rd2.3_P7+8_MT_20210726,I1,BS189_10_P2.3-8,BS189_TMO_10uM_P2.3-8,rs112267440,29.3458919590058,22.8748165694403,6.471075389565502,,,,-0.39612901471330186,-0.2947883085434044,1.226704965535033
Rd2.3_P7+8_MT_20210726,I2,BS189_10_P2.3-8,BS189_TMO_10uM_P2.3-8,rs112267440,29.584942853113,22.9529581917168,6.631984661396199,,,,-0.23521974288260505,,
Rd2.3_P7+8_MT_20210726,I3,BS189_10_P2.3-8,BS189_TMO_10uM_P2.3-8,rs112267440,29.5591788246376,22.9449905883931,6.614188236244498,,,,-0.25301616803430615,,
Rd2.3_P7+8_MT_20210726,I13,BS189_10_P2.3-8,BS189_TMO_10uM_P2.3-8,rs112267440,29.4450184617145,22.7623234197288,6.682695041985699,,,,-0.1845093622931051,-0.2249940773291715,1.1687724504102088
Rd2.3_P7+8_MT_20210726,I14,BS189_10_P2.3-8,BS189_TMO_10uM_P2.3-8,rs112267440,29.5183504447694,22.849211667751,6.6691387770184,,,,-0.19806562726040422,,
Rd2.3_P7+8_MT_20210726,I15,BS189_10_P2.3-8,BS189_TMO_10uM_P2.3-8,rs112267440,29.4901387765729,22.9153416147281,6.574797161844799,,,,-0.2924072424340052,,
Rd2.3_P7+8_MT_20210726,I7,BS189_3_P2.3-8,BS189_TMO_3uM_P2.3-8,rs112267440,29.1128234045546,22.6416189249221,6.471204479632501,,,,-0.3959999246463033,-0.4197760565368697,1.3377198900556153
Rd2.3_P7+8_MT_20210726,I8,BS189_3_P2.3-8,BS189_TMO_3uM_P2.3-8,rs112267440,29.1235338396447,22.727784601173,6.395749238471701,,,,-0.4714551658071029,,
Rd2.3_P7+8_MT_20210726,I9,BS189_3_P2.3-8,BS189_TMO_3uM_P2.3-8,rs112267440,29.2712153945637,22.7958840694421,6.475331325121601,,,,-0.39187307915720293,,
Rd2.3_P7+8_MT_20210726,I19,BS189_3_P2.3-8,BS189_TMO_3uM_P2.3-8,rs112267440,29.1330653401194,22.6118264827489,6.521238857370502,,,,-0.3459655469083023,-0.3632279202804704,1.2863006801191208
Rd2.3_P7+8_MT_20210726,I20,BS189_3_P2.3-8,BS189_TMO_3uM_P2.3-8,rs112267440,29.1495833843791,22.6888736970426,6.4607096873365,,,,-0.4064947169423041,,
Rd2.3_P7+8_MT_20210726,I21,BS189_3_P2.3-8,BS189_TMO_3uM_P2.3-8,rs112267440,29.250321952043,22.720341044755,6.5299809072879995,,,,-0.3372234969908048,,
Rd2.3_P7+8_MT_20210726,J1,BS190_10_P2.3-8,BS190_TMO_10uM_P2.3-8,rs112267440,29.6314323223588,22.8447616584538,6.786670663905003,,,,-0.08053374037380134,-0.08599697636656985,1.0614209843969653
Rd2.3_P7+8_MT_20210726,J2,BS190_10_P2.3-8,BS190_TMO_10uM_P2.3-8,rs112267440,29.7084320995421,22.9346184032998,6.7738136962423,,,,-0.0933907080365044,,
