Unnamed: 0,10uM,Unnamed: 2,3uM,Unnamed: 4,Unnamed: 5,Unnamed: 6,10uM.1,Unnamed: 8,3uM.1,Unnamed: 10,Unnamed: 11,Unnamed: 12,10uM.2,Unnamed: 14,3uM.2,Unnamed: 16,Unnamed: 17,Unnamed: 18
ID,MT,,,,,,Total,,,,,,WT,,,,,
KQJM111_L17_4-10-3_10uM_P22,0.7101884871200755,0.38040557292961036,,,,,0.9478159819825709,0.5887342354270705,,,,,1.0810059536796117,0.7351905473366199,,,,
KQJM111_L17_4-10-3_3uM_P22,,,0.5574828702802018,0.608052812176218,,,,,0.7575565466769261,0.8289355216272193,,,,,0.869976098093578,0.9378882290179545,,
KQJM112_L18_4-10-4_10uM_P22,0.5627430063763986,0.5816775741639234,,,,,0.5932344369235937,0.6135866553536222,,,,,0.8365407635569145,0.8588998314324584,,,,
KQJM112_L18_4-10-4_3uM_P22,,,0.8227012989701044,0.7157142693085609,,,,,0.9057269378705818,0.7079327977014694,,,,,1.1347219877617474,0.9687373246776912,,
KQJM113_L17_5-08-4_10uM_P22,0.6648339728637658,0.5770116961971457,,,,,0.8562229045008503,0.7079223454227114,,,,,1.0328598649245802,0.9007141397696555,,,,
KQJM113_L17_5-08-4_3uM_P22,,,0.7787055434170703,0.8242971597399227,,,,,0.9586213209616521,0.9693658517475071,,,,,1.1106980166763996,1.115017238229647,,
KQJM114_L18_4-10-4_10uM_P22,0.9385960099783413,0.649592324307534,,,,,1.0341073330363502,0.6494116133034069,,,,,1.2546074110294576,0.8557353741956801,,,,
KQJM114_L18_4-10-4_3uM_P22,,,0.6724998176768389,0.6920913595238873,,,,,0.6410999409790202,0.6581961235223014,,,,,0.7386619745262867,0.8544016744464596,,
KQJM115_L17_5-08-4_10uM_P22,0.36809207024574364,0.4757598031259887,,,,,0.5068919070322218,0.691500583016895,,,,,0.520949038692534,0.6974176554968785,,,,
KQJM115_L17_5-08-4_3uM_P22,,,0.5591012782925602,0.7697500218523318,,,,,0.7688248032659932,1.0433245600459178,,,,,0.7175866194796124,0.9130594433675332,,
KQJM116_L18_4-10-4_10uM_P22,1.0092537832266024,0.4834873231481375,,,,,1.0012934479009932,0.4161009497807069,,,,,1.3047713782032864,0.5939637564717699,,,,
KQJM116_L18_4-10-4_3uM_P22,,,0.6566961427862916,0.96857548362024,,,,,0.6231840067262531,0.9656437478091634,,,,,0.7775903496965856,1.0778579761938247,,
KQJM117_L17_5-08-4_10uM_P22,1.0829336477362888,1.046785434859249,,,,,0.963734049162485,0.9700289210976389,,,,,1.1556899696817915,1.0878215109228642,,,,
KQJM117_L17_5-08-4_3uM_P22,,,0.8763998272940342,1.1335188673393122,,,,,0.8574501080268064,1.0571533412008067,,,,,0.8691217745226159,1.1978759009836273,,
