Experiment Name,Position,SampleName,ASO Microsynth ID ,CrossingPoint,CrossingPoint.1,dCt,Unnamed: 7,Avg,SD,ddCt,Avg_ddCt,Exp
ASO469-516_MT_1.2-4_20210630,P13,Ionis676630_10_P43,Ionis676630_10_P43,36.7352532668389,27.5783741533053,9.156879113533602,8.908264803010068,,,0.18929668115272769,-0.05931762937080561,1.0419728085569284
ASO469-516_MT_1.2-4_20210630,P14,Ionis676630_10_P43,Ionis676630_10_P43,35.7164970716366,27.5523190051096,8.164178066527004,,,,-0.8034043658538703,,
ASO469-516_MT_1.2-4_20210630,P15,Ionis676630_10_P43,Ionis676630_10_P43,36.9727170936294,27.5689798646598,9.4037372289696,,,,0.4361547965887258,,
ASO469-516_MT_1.2-4_20210630,P16,Ionis676630_10_P43,Ionis676630_10_P43,36.9776047130748,27.750252926224,9.227351786850797,8.994106851377133,,,0.2597693544699222,0.026524418996258348,0.9817826528418988
ASO469-516_MT_1.2-4_20210630,P17,Ionis676630_10_P43,Ionis676630_10_P43,36.9445363252769,27.7399741198549,9.204562205422,,,,0.23697977304112605,,
ASO469-516_MT_1.2-4_20210630,P18,Ionis676630_10_P43,Ionis676630_10_P43,36.2904778365995,27.7400712747409,8.550406561858601,,,,-0.41717587052227323,,
ASO469-516_MT_1.2-4_20210630,I1,ASO505_10,KQ2085_L20_6-08-6_10uM_P43,34.1077200601286,25.0145613848174,9.093158675311198,,,,0.12557624293032355,0.3200049188055913,0.8010671463815954
ASO469-516_MT_1.2-4_20210630,I2,ASO505_10,KQ2085_L20_6-08-6_10uM_P43,34.6146165872134,24.9795104399879,9.635106147225496,,,,0.6675237148446218,,
ASO469-516_MT_1.2-4_20210630,I3,ASO505_10,KQ2085_L20_6-08-6_10uM_P43,34.1038676593808,24.9693704283581,9.134497231022703,,,,0.16691479864182845,,
ASO469-516_MT_1.2-4_20210630,I4,ASO505_10,KQ2085_L20_6-08-6_10uM_P43,32.7208253444782,23.3339344062286,9.3868909382496,,,,0.4193085058687256,0.4414441342949266,0.7363971078403068
ASO469-516_MT_1.2-4_20210630,I5,ASO505_10,KQ2085_L20_6-08-6_10uM_P43,32.5708884935745,23.2958192703939,9.275069223180601,,,,0.30748679079972696,,
ASO469-516_MT_1.2-4_20210630,I6,ASO505_10,KQ2085_L20_6-08-6_10uM_P43,32.8670838873468,23.3019643487496,9.565119538597202,,,,0.5975371062163273,,
ASO469-516_MT_1.2-4_20210630,I7,ASO505_3,KQ2085_L20_6-08-6_3uM_P43,31.3998569950036,22.3635536646333,9.036303330370298,,,,0.06872089798942405,0.08904426758475796,0.9401453546920182
ASO469-516_MT_1.2-4_20210630,I8,ASO505_3,KQ2085_L20_6-08-6_3uM_P43,31.3993361486897,22.3510451148161,9.0482910338736,,,,0.08070860149272541,,
ASO469-516_MT_1.2-4_20210630,I9,ASO505_3,KQ2085_L20_6-08-6_3uM_P43,31.46578112612,22.380495390467,9.085285735652999,,,,0.11770330327212442,,
ASO469-516_MT_1.2-4_20210630,I10,ASO505_3,KQ2085_L20_6-08-6_3uM_P43,30.2369938098838,21.6532977570302,8.5836960528536,,,,-0.383886379527274,-0.35916344582470633,1.2826819121462099
ASO469-516_MT_1.2-4_20210630,I11,ASO505_3,KQ2085_L20_6-08-6_3uM_P43,30.3336360644725,21.6607484191462,8.672887645326302,,,,-0.2946947870545724,,
ASO469-516_MT_1.2-4_20210630,I12,ASO505_3,KQ2085_L20_6-08-6_3uM_P43,30.2180840126993,21.6494107512107,8.568673261488602,,,,-0.3989091708922725,,
ASO469-516_MT_1.2-4_20210630,J1,ASO506_10,KQ2086_L19_6-08-5_10uM_P43,36.117280747215,24.9208405187155,11.196440228499497,,,,2.228857796118623,1.921857923530057,0.2639144183965112
ASO469-516_MT_1.2-4_20210630,J2,ASO506_10,KQ2086_L19_6-08-5_10uM_P43,35.2456269938347,24.9616593982373,10.2839675955974,,,,1.316385163216525,,
ASO469-516_MT_1.2-4_20210630,J3,ASO506_10,KQ2086_L19_6-08-5_10uM_P43,36.1485216707017,24.9606084270658,11.187913243635897,,,,2.220330811255023,,
ASO469-516_MT_1.2-4_20210630,J4,ASO506_10,KQ2086_L19_6-08-5_10uM_P43,36.0298735226467,25.7767819809085,10.253091541738204,,,,1.2855091093573296,1.5428941875988595,0.3431962781300732
ASO469-516_MT_1.2-4_20210630,J5,ASO506_10,KQ2086_L19_6-08-5_10uM_P43,36.3997286270316,25.690599151338,10.7091294756936,,,,1.7415470433127265,,
ASO469-516_MT_1.2-4_20210630,J6,ASO506_10,KQ2086_L19_6-08-5_10uM_P43,36.3043542242598,25.7351453817524,10.569208842507397,,,,1.6016264101265225,,
ASO469-516_MT_1.2-4_20210630,J7,ASO506_3,KQ2086_L19_6-08-5_3uM_P43,32.637352455499,22.0563849726343,10.580967482864697,,,,1.6133850504838225,1.2972119549724568,0.4069118062920467
ASO469-516_MT_1.2-4_20210630,J8,ASO506_3,KQ2086_L19_6-08-5_3uM_P43,31.9832951018982,22.0155090285754,9.967786073322799,,,,1.0002036409419244,,
ASO469-516_MT_1.2-4_20210630,J9,ASO506_3,KQ2086_L19_6-08-5_3uM_P43,32.296258511217,22.0506289053445,10.245629605872498,,,,1.2780471734916237,,
ASO469-516_MT_1.2-4_20210630,J10,ASO506_3,KQ2086_L19_6-08-5_3uM_P43,32.0028701216412,21.7754295837655,10.227440537875701,,,,1.2598581054948266,1.1599769615968925,0.44751968185058627
ASO469-516_MT_1.2-4_20210630,J11,ASO506_3,KQ2086_L19_6-08-5_3uM_P43,31.829156732992,21.8048461630598,10.0243105699322,,,,1.0567281375513264,,
ASO469-516_MT_1.2-4_20210630,J12,ASO506_3,KQ2086_L19_6-08-5_3uM_P43,31.9983671494395,21.8674400753141,10.130927074125399,,,,1.1633446417445246,,
ASO469-516_MT_1.2-4_20210630,K1,ASO507_10,KQ2087_L20_6-08-6_10uM_P43,33.2508620126857,24.5432741424046,8.707587870281102,,,,-0.2599945620997719,-0.0010505766295718644,1.0007284694338199
ASO469-516_MT_1.2-4_20210630,K2,ASO507_10,KQ2087_L20_6-08-6_10uM_P43,33.6263871886955,24.5133447283904,9.113042460305103,,,,0.14546002792422819,,
ASO469-516_MT_1.2-4_20210630,K3,ASO507_10,KQ2087_L20_6-08-6_10uM_P43,33.6132020145725,24.5342367779048,9.078965236667702,,,,0.11138280428682812,,
ASO469-516_MT_1.2-4_20210630,K4,ASO507_10,KQ2087_L20_6-08-6_10uM_P43,33.7569258410144,24.3197330489647,9.4371927920497,,,,0.4696103596688257,0.6103482480031577,0.6550385649701512
ASO469-516_MT_1.2-4_20210630,K5,ASO507_10,KQ2087_L20_6-08-6_10uM_P43,33.6634748031846,24.2691159866087,9.394358816575899,,,,0.4267763841950245,,
ASO469-516_MT_1.2-4_20210630,K6,ASO507_10,KQ2087_L20_6-08-6_10uM_P43,34.1862282242099,24.2839877916834,9.902240432526497,,,,0.9346580001456228,,
ASO469-516_MT_1.2-4_20210630,K7,ASO507_3,KQ2087_L20_6-08-6_3uM_P43,32.1593430633782,22.5189117339065,9.640431329471703,,,,0.6728488970908284,0.6988430773339586,0.6160660428923592
ASO469-516_MT_1.2-4_20210630,K8,ASO507_3,KQ2087_L20_6-08-6_3uM_P43,32.027568106489,22.4405435365149,9.587024569974098,,,,0.6194421375932233,,
ASO469-516_MT_1.2-4_20210630,K9,ASO507_3,KQ2087_L20_6-08-6_3uM_P43,32.279684912475,22.5078642827763,9.771820629698698,,,,0.8042381973178241,,
ASO469-516_MT_1.2-4_20210630,K10,ASO507_3,KQ2087_L20_6-08-6_3uM_P43,32.4619984670072,23.308235945205,9.1537625218022,,,,0.1861800894213257,0.24641130185645999,0.8429907454622315
ASO469-516_MT_1.2-4_20210630,K11,ASO507_3,KQ2087_L20_6-08-6_3uM_P43,32.5785407611218,23.3243815533565,9.254159207765301,,,,0.28657677538442705,,
ASO469-516_MT_1.2-4_20210630,K12,ASO507_3,KQ2087_L20_6-08-6_3uM_P43,32.6029755758138,23.3689161026693,9.234059473144502,,,,0.2664770407636272,,
ASO469-516_MT_1.2-4_20210630,L1,ASO508_10,KQ2088_L19_6-08-5_10uM_P43,33.2232702760253,23.4991426002111,9.724127675814202,,,,0.7565452434333277,0.7878164832636951,0.5792200775848841
ASO469-516_MT_1.2-4_20210630,L2,ASO508_10,KQ2088_L19_6-08-5_10uM_P43,33.5650042880532,23.4888986787721,10.076105609281104,,,,1.1085231769002295,,
ASO469-516_MT_1.2-4_20210630,L3,ASO508_10,KQ2088_L19_6-08-5_10uM_P43,33.0234193557861,23.5574558939477,9.465963461838403,,,,0.49838102945752816,,
ASO469-516_MT_1.2-4_20210630,L4,ASO508_10,KQ2088_L19_6-08-5_10uM_P43,35.10892668587,25.3141868345474,9.794739851322603,,,,0.827157418941729,1.3691940340488913,0.3871074467367968
ASO469-516_MT_1.2-4_20210630,L5,ASO508_10,KQ2088_L19_6-08-5_10uM_P43,35.758152287569,25.2405598375635,10.517592450005498,,,,1.5500100176246239,,
ASO469-516_MT_1.2-4_20210630,L6,ASO508_10,KQ2088_L19_6-08-5_10uM_P43,36.0243453135018,25.3263482155406,10.697997097961196,,,,1.7304146655803212,,
ASO469-516_MT_1.2-4_20210630,L7,ASO508_3,KQ2088_L19_6-08-5_3uM_P43,31.5010425150594,21.9350571376176,9.565985377441798,,,,0.5984029450609238,0.585318018764258,0.6665024026875065
ASO469-516_MT_1.2-4_20210630,L8,ASO508_3,KQ2088_L19_6-08-5_3uM_P43,31.5209517310885,21.9523009155622,9.568650815526297,,,,0.6010683831454227,,
ASO469-516_MT_1.2-4_20210630,L9,ASO508_3,KQ2088_L19_6-08-5_3uM_P43,31.4887850287589,21.9647198682916,9.524065160467302,,,,0.5564827280864275,,
ASO469-516_MT_1.2-4_20210630,L10,ASO508_3,KQ2088_L19_6-08-5_3uM_P43,29.9767662458159,21.1750780778211,8.801688167994797,,,,-0.16589426438607724,-0.11129115724694276,1.0801945371078956
ASO469-516_MT_1.2-4_20210630,L11,ASO508_3,KQ2088_L19_6-08-5_3uM_P43,30.0083069394457,21.2208400270696,8.7874669123761,,,,-0.18011552000477415,,
ASO469-516_MT_1.2-4_20210630,L12,ASO508_3,KQ2088_L19_6-08-5_3uM_P43,30.1770656421437,21.1973468971128,8.979718745030898,,,,0.012136312650023129,,
ASO469-516_MT_1.2-4_20210630,M1,ASO509_10,KQ2089_L19_6-08-5_10uM_P43,31.9598737728281,23.6031308496652,8.356742923162901,,,,-0.610839509217973,-0.4787423778909095,1.3935283740527495
ASO469-516_MT_1.2-4_20210630,M2,ASO509_10,KQ2089_L19_6-08-5_10uM_P43,32.1111242152789,23.5478535132561,8.563270702022798,,,,-0.4043117303580761,,
ASO469-516_MT_1.2-4_20210630,M3,ASO509_10,KQ2089_L19_6-08-5_10uM_P43,32.1291528088428,23.5826462705586,8.546506538284195,,,,-0.42107589409667945,,
ASO469-516_MT_1.2-4_20210630,M4,ASO509_10,KQ2089_L19_6-08-5_10uM_P43,32.8748432860663,24.0869614549846,8.787881831081702,,,,-0.17970060129917265,-0.25274093652317414,1.191468604396334
ASO469-516_MT_1.2-4_20210630,M5,ASO509_10,KQ2089_L19_6-08-5_10uM_P43,32.7810870531302,24.0793031622682,8.701783890862,,,,-0.2657985415188744,,
ASO469-516_MT_1.2-4_20210630,M6,ASO509_10,KQ2089_L19_6-08-5_10uM_P43,32.8164794441474,24.161620678518,8.654858765629399,,,,-0.31272366675147545,,
ASO469-516_MT_1.2-4_20210630,M7,ASO509_3,KQ2089_L19_6-08-5_3uM_P43,31.7684582054392,22.3722465326023,9.396211672836898,,,,0.4286292404560239,0.3389007068898919,0.7906435305662959
ASO469-516_MT_1.2-4_20210630,M8,ASO509_3,KQ2089_L19_6-08-5_3uM_P43,31.5977339017266,22.4230763773082,9.1746575244184,,,,0.20707509203752572,,
ASO469-516_MT_1.2-4_20210630,M9,ASO509_3,KQ2089_L19_6-08-5_3uM_P43,31.8397984912536,22.4912182706966,9.348580220557,,,,0.38099778817612595,,
ASO469-516_MT_1.2-4_20210630,M10,ASO509_3,KQ2089_L19_6-08-5_3uM_P43,30.6543592634114,21.6896418862992,8.964717377112201,,,,-0.002865055268673089,0.02510052916429295,0.9827521165110299
ASO469-516_MT_1.2-4_20210630,M11,ASO509_3,KQ2089_L19_6-08-5_3uM_P43,30.6593442056955,21.6609827003469,8.998361505348601,,,,0.03077907296772686,,
ASO469-516_MT_1.2-4_20210630,M12,ASO509_3,KQ2089_L19_6-08-5_3uM_P43,30.7007388614609,21.6857688592862,9.0149700021747,,,,0.04738756979382508,,
ASO469-516_MT_1.2-4_20210630,N1,ASO510_10,KQ2090_L20_6-08-6_10uM_P43,32.5397066043074,24.3185094988095,8.221197105497897,,,,-0.7463853268829777,-0.8628372274517092,1.8186113065998541
ASO469-516_MT_1.2-4_20210630,N2,ASO510_10,KQ2090_L20_6-08-6_10uM_P43,32.2846997902429,24.3479546147489,7.936745175493996,,,,-1.030837256886878,,
ASO469-516_MT_1.2-4_20210630,N3,ASO510_10,KQ2090_L20_6-08-6_10uM_P43,32.4965247745557,24.3402314407601,8.156293333795603,,,,-0.8112890985852719,,
ASO469-516_MT_1.2-4_20210630,N4,ASO510_10,KQ2090_L20_6-08-6_10uM_P43,33.5669769906241,24.3864303036638,9.180546686960298,,,,0.2129642545794237,0.5807327818032236,0.6686240798155628
ASO469-516_MT_1.2-4_20210630,N5,ASO510_10,KQ2090_L20_6-08-6_10uM_P43,33.8956462155277,24.3409768695883,9.554669345939399,,,,0.5870869135585242,,
ASO469-516_MT_1.2-4_20210630,N6,ASO510_10,KQ2090_L20_6-08-6_10uM_P43,34.2844818298345,24.3747522201819,9.909729609652597,,,,0.9421471772717229,,
ASO469-516_MT_1.2-4_20210630,N7,ASO510_3,KQ2090_L20_6-08-6_3uM_P43,31.1612358263916,22.1427199720377,9.0185158543539,,,,0.05093342197302597,0.2540239357222607,0.8385542718897082
ASO469-516_MT_1.2-4_20210630,N8,ASO510_3,KQ2090_L20_6-08-6_3uM_P43,31.5108283908825,22.1721596530594,9.338668737823102,,,,0.371086305442228,,
ASO469-516_MT_1.2-4_20210630,N9,ASO510_3,KQ2090_L20_6-08-6_3uM_P43,31.5100563141964,22.202421802064,9.307634512132402,,,,0.34005207975152807,,
ASO469-516_MT_1.2-4_20210630,N10,ASO510_3,KQ2090_L20_6-08-6_3uM_P43,32.1146835976583,23.3436862430301,8.7709973546282,,,,-0.1965850777526743,-0.26824850981294013,1.2043448164280326
ASO469-516_MT_1.2-4_20210630,N11,ASO510_3,KQ2090_L20_6-08-6_3uM_P43,32.0586040284836,23.3744931670702,8.684110861413401,,,,-0.2834715709674729,,
ASO469-516_MT_1.2-4_20210630,N12,ASO510_3,KQ2090_L20_6-08-6_3uM_P43,31.9993721698944,23.3564786182322,8.642893551662201,,,,-0.3246888807186732,,
