SampleName,ASO Microsynth ID,Test plate #,MT Avg Exp,WT Avg Exp,Tier
ASO238_10,KQ519_L20_5-10-5_10uM_P1.2-8,8.0,2.146602365656703,1.2437517294116254,100100
ASO242_10,KQ508_L20_5-10-5_10uM_P1.2-9,9.0,1.1585931328147112,1.2627797023120129,100100
ASO243_10,KQ507_L20_5-10-5_10uM_P1.2-9,9.0,1.6077712234684152,1.696770469093248,100100
ASO244_10,KQ506_L20_5-10-5_10uM_P1.2-9,9.0,1.0362475442534773,1.0472913892685112,100100
ASO250_10,KQ966_L20_5-10-5_10uM_P1.2-9,9.0,1.9597234792478684,1.6839789217097707,100100
ASO251_10,KQ967_L20_5-10-5_10uM_P1.2-9,9.0,1.9675880340272298,1.9819460155872648,100100
ASO267_10,KQJM009_L21_6-10-5_10uM_P1.2-4,4.0,1.021574587544552,1.0298692420046074,100100
ASO268_10,KQJM010_L21_7-08-6_10uM_P1.2-5,5.0,1.0904763171107255,1.4284619304555382,100100
ASO271_10,KQJM014_L20_6-08-6_10uM_P1.2-5,5.0,1.0852664580551992,1.3887058820433789,100100
ASO285_10,KQJM180_L17_5-08-4_10uM_P1.2-9,9.0,1.8884363888612405,2.2381169217677326,100100
ASO287_10,KQJM128_L19_5-10-4_10uM_P1.2-4,4.0,1.3216560520853564,1.2605067727503865,100100
ASO32_10,KQ908_L20_5-10-5_10uM_P1.2-1,1.0,1.2497099706253973,1.466119378027697,100100
ASO42_10,KQ316_L20_5-10-5_10uM_P1.2-3,3.0,3.868457485898999,2.376712603337622,100100
ASO54_10,KQ912_L20_5-10-5_10uM_P1.2-2,2.0,4.390608223372207,1.815784105467841,100100
ASO59_10,KQ979_L20_5-10-5_10uM_P1.2-2,2.0,1.1225011873045625,1.2551275909188695,100100
ASO62_10,KQ830_L20_5-10-5_10uM_P1.2-2,2.0,1.2671684968221812,1.527148874250492,100100
ASO74_10,KQ408_L20_5-10-5_10uM_P1.2-4,4.0,1.277403793693268,1.2844584780914827,100100
