Unnamed: 0,WT,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,MT,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Total,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22
,10uM,,,,3uM,,,,10uM,,,,3uM,,,,10uM,,,,3uM,
ID,N1,N2,N3,N4,,,,,N1,N2,N3,N4,,,,,N1,N2,N3,N4,,
Naïve_P2.3-3,1.1553920446376973,1.0549606464324126,0.9274413313417007,0.8846020093078751,,,,,1.1482010607179818,1.1306527960603792,0.8059919783493686,0.9557010775941752,,,,,1.0556684430291672,1.0355878871550597,1.0972154720202494,0.8336688521002219,,
Ionis1375651_10uM_P2.3-3,0.12809755001537682,0.08090493359498001,,,,,,,0.11933750468739607,0.09047720661985499,,,,,,,0.05197946640395529,0.037364799509337354,,,,
Ionis1375651_3uM_P2.3-3,,,,,0.3183981863344383,0.2175856616717822,,,,,,,0.2931406433962398,0.23775130449631976,,,,,,,0.2830053395854313,0.1755352358603185
Ionis676630_10uM_P2.3-3,0.5725860587519971,0.5133371718872035,,,,,,,0.5813017945885239,0.6658082169970012,,,,,,,0.653916852377008,0.5769457687178202,,,,
Ionis676630_3uM_P2.3-3,,,,,0.7551249499381549,0.6282285869129114,,,,,,,0.7962333324948115,0.5903819669399354,,,,,,,0.6585598663589534,0.5287699342046597
KQ273_L20_5-10-5_10uM_P2.3-3,0.2954269039956372,0.1713955414941923,,,,,,,0.11163120891310595,0.06147338821615651,,,,,,,0.10124249609529942,0.042824551423882494,,,,
KQ273_L20_5-10-5_3uM_P2.3-3,,,,,0.4683679936488397,0.45605574877941296,,,,,,,0.19626947874638717,0.21872686369492264,,,,,,,0.2648634219098415,0.28122916858135477
KQ274_L20_5-10-5_10uM_P2.3-3,0.3921651246989763,0.4488840755886446,,,,,,,0.3246668854233667,0.24499147050514608,,,,,,,0.17693976948572415,0.10180581380075567,,,,
KQ274_L20_5-10-5_3uM_P2.3-3,,,,,0.5139698079020665,0.3788951794730355,,,,,,,0.40705719325571915,0.22678420701287888,,,,,,,0.25751136899454713,0.09373397004651522
KQ920_L20_5-10-5_10uM_P2.3-3,0.48968434671413436,0.4974281452098907,,,,,,,0.39005899420196444,0.38247881876678125,,,,,,,0.3087493957912797,0.35045612915211494,,,,
KQ920_L20_5-10-5_3uM_P2.3-3,,,,,0.704646331728078,0.5971089641180887,,,,,,,0.5679095026808516,0.5451017338588809,,,,,,,0.535960138909908,0.4943487216363116
KQ921_L20_5-10-5_10uM_P2.3-3,0.5529668116841318,0.6132992429224956,,,,,,,0.34934861732341815,0.35477491393728905,,,,,,,0.27046222114785123,0.3129806525412242,,,,
KQ921_L20_5-10-5_3uM_P2.3-3,,,,,0.6950218220344945,0.7390010849526779,,,,,,,0.5240836401089253,0.4976172842336076,,,,,,,0.5512953204413854,0.5360514631332319
KQJM069_L19_5-10-4_10uM_P2.3-3,0.5887636093803987,0.6133651338747331,,,,,,,0.5648275578210861,0.6329090329360468,,,,,,,0.40883079017206053,0.4168169613375038,,,,
KQJM069_L19_5-10-4_3uM_P2.3-3,,,,,0.7240139402861127,0.7626979222838683,,,,,,,0.695173746819121,0.6994953870484367,,,,,,,0.6449645933330692,0.6123731718497166
KQJM100_L22_6-10-6_10uM_P2.3-3,0.3398031841186277,0.3204121169477581,,,,,,,0.24188432725069184,0.2624849829921778,,,,,,,0.07854031642728546,0.15353162638807114,,,,
KQJM100_L22_6-10-6_3uM_P2.3-3,,,,,0.4862096051250906,0.5595765525410835,,,,,,,0.38614946896436764,0.442326455328669,,,,,,,0.3224658323973588,0.3678535226206532
KQJM101_L21_7-08-6_10uM_P2.3-3,0.47803338297695175,0.46120853139055884,,,,,,,0.311728989401423,0.31128645764397384,,,,,,,0.2389180339845394,0.27900054325679885,,,,
KQJM101_L21_7-08-6_3uM_P2.3-3,,,,,0.6788527971047542,0.6473268284133908,,,,,,,0.5556012166130581,0.5000852261677379,,,,,,,0.5201395542667072,0.49848682241702785
KQJM103_L21_7-08-6_10uM_P2.3-3,0.5200200547172238,0.46176728846970994,,,,,,,0.40945711047826777,0.3970034226750156,,,,,,,0.31257368699791793,0.27477025425945556,,,,
KQJM103_L21_7-08-6_3uM_P2.3-3,,,,,0.9377390083375666,0.9405561090111235,,,,,,,0.9295657887829692,0.9234259712150986,,,,,,,0.9031576750550167,0.8758162677522634
KQJM105_L19_6-08-5_10uM_P2.3-3,0.6085362951714564,0.6126519339256603,,,,,,,0.5517340194367093,0.5417406034852495,,,,,,,0.45449753102569784,0.5109908002524106,,,,
KQJM105_L19_6-08-5_3uM_P2.3-3,,,,,1.060473587448827,0.9789467232394378,,,,,,,1.0349292372680683,0.9081126136171906,,,,,,,0.9392414325581057,0.8561547702149938
KQJM106_L17_5-08-4_10uM_P2.3-3,0.7166198338372386,0.6620268126406933,,,,,,,0.6760668791871262,0.6554851405423433,,,,,,,0.5018640735329384,0.4696210730078849,,,,
KQJM106_L17_5-08-4_3uM_P2.3-3,,,,,0.8052074637274586,0.7547694600889456,,,,,,,0.8472413832328201,0.8093761468578579,,,,,,,0.6897087637122352,0.5768572768075542
KQ288_L20_5-10-5_10uM_P2.3-3,0.3700986074857373,0.34873688877853637,,,,,,,0.2857244413769644,0.2766034190844884,,,,,,,0.2352379268575547,0.2343280370541019,,,,
