Experiment Name,Position,SampleName,ASO Microsynth ID ,CrossingPoint,CrossingPoint.1,dCt,Avg,SD,ddCt,Exp,Avg.1
ASO121-144_WT_20210615,G1,Naïve_P11,Naïve_P11,30.1859005726376,21.8763611021361,8.309539470501498,8.15572194353593,0.1530432291161557,0.15381752696556816,0.8988688089501781,1.005351367919604
ASO121-144_WT_20210615,G2,Naïve_P11,Naïve_P11,30.2945119172923,21.8907741648042,8.403737752488102,,,0.24801580895217157,0.8420537263915439,
ASO121-144_WT_20210615,G3,Naïve_P11,Naïve_P11,30.2253380771495,21.8924262502632,8.332911826886303,,,0.17718988335037267,0.8844240223378351,
ASO121-144_WT_20210615,G4,Naïve_P11,Naïve_P11,29.7748669507167,21.9018160407269,7.8730509099898,,,-0.28267103354613,1.21644495059036,
ASO121-144_WT_20210615,G5,Naïve_P11,Naïve_P11,29.9081937383388,21.9028139704742,8.0053797678646,,,-0.15034217567133012,1.1098326688601121,
ASO121-144_WT_20210615,G6,Naïve_P11,Naïve_P11,29.9780836059389,22.0222614423447,7.955822163594199,,,-0.19989977994173103,1.1486185608518586,
ASO121-144_WT_20210615,G7,Naïve_P11,Naïve_P11,29.7377502224972,21.653310377003,8.084439845494202,,,-0.07128209804172769,1.0506499632529689,
ASO121-144_WT_20210615,G8,Naïve_P11,Naïve_P11,29.695699119205,21.6841761790617,8.011522940143298,,,-0.14419900339263236,1.1051169126113742,
ASO121-144_WT_20210615,G9,Naïve_P11,Naïve_P11,29.7203163730161,21.7282261759575,7.992090197058602,,,-0.16363174647732848,1.1201032669839726,
ASO121-144_WT_20210615,H1,Naïve_P11,Naïve_P11,30.0667111847484,21.9116241773119,8.1550870074365,,,-0.0006349360994306608,1.000440201027204,
ASO121-144_WT_20210615,H2,Naïve_P11,Naïve_P11,30.0922043346993,21.9567581009433,8.135446233756,,,-0.02027570977993065,1.0141532735244432,
ASO121-144_WT_20210615,H3,Naïve_P11,Naïve_P11,30.2505103183164,21.9710904008345,8.279419917481903,,,0.1236979739459727,0.9178320089614411,
ASO121-144_WT_20210615,H4,Naïve_P11,Naïve_P11,29.9056542666776,21.8698552442352,8.0357990224424,,,-0.11992292109352931,1.0866768030645273,
ASO121-144_WT_20210615,H5,Naïve_P11,Naïve_P11,30.1644719450199,21.8981860069973,8.266285938022602,,,0.11056399448667165,0.9262259005129839,
