Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint,dCt,,Avg,SD,ddCt,Avg_ddCt,Exp
ASO268-186_total_1.2-8_20210701,O13,Ionis676630_10_P1.2-6,Ionis676630_10uM_P1.2-6,32.65260761,25.05742239,7.60,8.05,7.94,0.23,-0.34,0.11,0.93
ASO268-186_total_1.2-8_20210701,O14,Ionis676630_10_P1.2-6,Ionis676630_10uM_P1.2-6,33.55332294,24.99290758,8.56,,,,0.62,,
ASO268-186_total_1.2-8_20210701,O15,Ionis676630_10_P1.2-6,Ionis676630_10uM_P1.2-6,33.01357855,25.03085139,7.98,,,,0.05,,
ASO268-186_total_1.2-8_20210701,O16,Ionis676630_10_P1.2-6,Ionis676630_10uM_P1.2-6,31.8419481,24.16895596,7.67,7.63,,,-0.26,-0.30,1.24
ASO268-186_total_1.2-8_20210701,O17,Ionis676630_10_P1.2-6,Ionis676630_10uM_P1.2-6,31.65243608,24.15782747,7.49,,,,-0.44,,
ASO268-186_total_1.2-8_20210701,O18,Ionis676630_10_P1.2-6,Ionis676630_10uM_P1.2-6,31.91785575,24.18867075,7.73,,,,-0.21,,
ASO268-186_total_1.2-8_20210701,P13,Ionis676630_10_P1.2-6,Ionis676630_10uM_P1.2-6,33.11026479,25.21494717,7.90,7.90,,,-0.04,-0.03,1.02
ASO268-186_total_1.2-8_20210701,P14,Ionis676630_10_P1.2-6,Ionis676630_10uM_P1.2-6,33.279456,25.24937356,8.03,,,,0.09,,
ASO268-186_total_1.2-8_20210701,P15,Ionis676630_10_P1.2-6,Ionis676630_10uM_P1.2-6,33.07938761,25.29708541,7.78,,,,-0.15,,
ASO268-186_total_1.2-8_20210701,P16,Ionis676630_10_P1.2-6,Ionis676630_10uM_P1.2-6,33.52834767,25.594316,7.93,8.17,,,0.00,0.23,0.85
ASO268-186_total_1.2-8_20210701,P17,Ionis676630_10_P1.2-6,Ionis676630_10uM_P1.2-6,33.6953891,25.6224449,8.07,,,,0.14,,
ASO268-186_total_1.2-8_20210701,P18,Ionis676630_10_P1.2-6,Ionis676630_10uM_P1.2-6,34.12328233,25.6280408,8.50,,,,0.56,,
ASO268-186_total_1.2-8_20210701,I1,ASO142_10,KQ943_L20_5-10-5_10uM_P1.2-6,29.97652855,23.45091794,6.53,,,,-1.41,-1.41,2.66
ASO268-186_total_1.2-8_20210701,I2,ASO142_10,KQ943_L20_5-10-5_10uM_P1.2-6,29.99690834,23.40840878,6.59,,,,-1.35,,
ASO268-186_total_1.2-8_20210701,I3,ASO142_10,KQ943_L20_5-10-5_10uM_P1.2-6,29.88286301,23.41996445,6.46,,,,-1.47,,
ASO268-186_total_1.2-8_20210701,I4,ASO142_10,KQ943_L20_5-10-5_10uM_P1.2-6,29.84869039,22.75526306,7.09,,,,-0.84,-0.81,1.75
ASO268-186_total_1.2-8_20210701,I5,ASO142_10,KQ943_L20_5-10-5_10uM_P1.2-6,29.83252344,22.75302829,7.08,,,,-0.86,,
ASO268-186_total_1.2-8_20210701,I6,ASO142_10,KQ943_L20_5-10-5_10uM_P1.2-6,29.96503808,22.74515437,7.22,,,,-0.72,,
ASO268-186_total_1.2-8_20210701,I7,ASO142_3,KQ943_L20_5-10-5_3uM_P1.2-6,29.62961941,23.01018783,6.62,,,,-1.32,-1.26,2.40
ASO268-186_total_1.2-8_20210701,I8,ASO142_3,KQ943_L20_5-10-5_3uM_P1.2-6,29.70617221,23.04120412,6.66,,,,-1.27,,
ASO268-186_total_1.2-8_20210701,I9,ASO142_3,KQ943_L20_5-10-5_3uM_P1.2-6,29.82733184,23.09441298,6.73,,,,-1.20,,
ASO268-186_total_1.2-8_20210701,I10,ASO142_3,KQ943_L20_5-10-5_3uM_P1.2-6,29.51833632,22.75572062,6.76,,,,-1.17,-1.10,2.14
ASO268-186_total_1.2-8_20210701,I11,ASO142_3,KQ943_L20_5-10-5_3uM_P1.2-6,29.67748791,22.74399132,6.93,,,,-1.00,,
ASO268-186_total_1.2-8_20210701,I12,ASO142_3,KQ943_L20_5-10-5_3uM_P1.2-6,29.6119637,22.78346301,6.83,,,,-1.11,,
ASO268-186_total_1.2-8_20210701,I13,ASO175_10,KQ993_L20_5-10-5_10uM_P1.2-6,33.24421081,24.21812127,9.03,,,,1.09,0.88,0.54
ASO268-186_total_1.2-8_20210701,I14,ASO175_10,KQ993_L20_5-10-5_10uM_P1.2-6,32.70329877,24.22587569,8.48,,,,0.54,,
ASO268-186_total_1.2-8_20210701,I15,ASO175_10,KQ993_L20_5-10-5_10uM_P1.2-6,33.13403911,24.19809789,8.94,,,,1.00,,
ASO268-186_total_1.2-8_20210701,I16,ASO175_10,KQ993_L20_5-10-5_10uM_P1.2-6,32.3617793,23.92514687,8.44,,,,0.50,0.67,0.63
ASO268-186_total_1.2-8_20210701,I17,ASO175_10,KQ993_L20_5-10-5_10uM_P1.2-6,32.37116261,23.93053478,8.44,,,,0.50,,
ASO268-186_total_1.2-8_20210701,I18,ASO175_10,KQ993_L20_5-10-5_10uM_P1.2-6,32.92481903,23.99105636,8.93,,,,1.00,,
ASO268-186_total_1.2-8_20210701,I19,ASO175_3,KQ993_L20_5-10-5_3uM_P1.2-6,31.08042767,23.16192359,7.92,,,,-0.02,-0.12,1.09
ASO268-186_total_1.2-8_20210701,I20,ASO175_3,KQ993_L20_5-10-5_3uM_P1.2-6,30.90774164,23.13772252,7.77,,,,-0.17,,
ASO268-186_total_1.2-8_20210701,I21,ASO175_3,KQ993_L20_5-10-5_3uM_P1.2-6,30.97722202,23.22706096,7.75,,,,-0.19,,
ASO268-186_total_1.2-8_20210701,I22,ASO175_3,KQ993_L20_5-10-5_3uM_P1.2-6,31.34088846,23.37536334,7.97,,,,0.03,0.05,0.97
ASO268-186_total_1.2-8_20210701,I23,ASO175_3,KQ993_L20_5-10-5_3uM_P1.2-6,31.21790287,23.3982886,7.82,,,,-0.12,,
ASO268-186_total_1.2-8_20210701,I24,ASO175_3,KQ993_L20_5-10-5_3uM_P1.2-6,31.59911733,23.43091383,8.17,,,,0.23,,
ASO268-186_total_1.2-8_20210701,J1,ASO155_10,KQ463_L20_5-10-5_10uM_P1.2-6,31.75295855,25.53949443,6.21,,,,-1.72,-1.70,3.25
ASO268-186_total_1.2-8_20210701,J2,ASO155_10,KQ463_L20_5-10-5_10uM_P1.2-6,31.81571311,25.57867862,6.24,,,,-1.70,,
ASO268-186_total_1.2-8_20210701,J3,ASO155_10,KQ463_L20_5-10-5_10uM_P1.2-6,31.7808529,25.51857075,6.26,,,,-1.67,,
ASO268-186_total_1.2-8_20210701,J4,ASO155_10,KQ463_L20_5-10-5_10uM_P1.2-6,32.6877801,24.86769285,7.82,,,,-0.12,-0.23,1.17
ASO268-186_total_1.2-8_20210701,J5,ASO155_10,KQ463_L20_5-10-5_10uM_P1.2-6,32.51980053,24.84440921,7.68,,,,-0.26,,
ASO268-186_total_1.2-8_20210701,J6,ASO155_10,KQ463_L20_5-10-5_10uM_P1.2-6,32.5095147,24.88364967,7.63,,,,-0.31,,
ASO268-186_total_1.2-8_20210701,J7,ASO155_3,KQ463_L20_5-10-5_3uM_P1.2-6,29.51564307,22.7200158,6.80,,,,-1.14,-1.21,2.31
ASO268-186_total_1.2-8_20210701,J8,ASO155_3,KQ463_L20_5-10-5_3uM_P1.2-6,29.50526739,22.68633359,6.82,,,,-1.12,,
ASO268-186_total_1.2-8_20210701,J9,ASO155_3,KQ463_L20_5-10-5_3uM_P1.2-6,29.34735791,22.77877294,6.57,,,,-1.37,,
ASO268-186_total_1.2-8_20210701,J10,ASO155_3,KQ463_L20_5-10-5_3uM_P1.2-6,29.95638468,23.07885169,6.88,,,,-1.06,-0.96,1.95
ASO268-186_total_1.2-8_20210701,J11,ASO155_3,KQ463_L20_5-10-5_3uM_P1.2-6,30.05486991,23.08159486,6.97,,,,-0.96,,
ASO268-186_total_1.2-8_20210701,J12,ASO155_3,KQ463_L20_5-10-5_3uM_P1.2-6,30.13911381,23.07188263,7.07,,,,-0.87,,
ASO268-186_total_1.2-8_20210701,J13,ASO176_10,KQ473_L20_5-10-5_10uM_P1.2-6,33.70737302,25.6148594,8.09,,,,0.16,0.46,0.73
ASO268-186_total_1.2-8_20210701,J14,ASO176_10,KQ473_L20_5-10-5_10uM_P1.2-6,34.62849309,25.60678398,9.02,,,,1.08,,
ASO268-186_total_1.2-8_20210701,J15,ASO176_10,KQ473_L20_5-10-5_10uM_P1.2-6,33.8059026,25.71772443,8.09,,,,0.15,,
ASO268-186_total_1.2-8_20210701,J16,ASO176_10,KQ473_L20_5-10-5_10uM_P1.2-6,34.53659281,26.85605564,7.68,,,,-0.26,-0.13,1.09
ASO268-186_total_1.2-8_20210701,J17,ASO176_10,KQ473_L20_5-10-5_10uM_P1.2-6,34.92235765,26.91302902,8.01,,,,0.07,,
ASO268-186_total_1.2-8_20210701,J18,ASO176_10,KQ473_L20_5-10-5_10uM_P1.2-6,34.67864149,26.94661037,7.73,,,,-0.21,,
ASO268-186_total_1.2-8_20210701,J19,ASO176_3,KQ473_L20_5-10-5_3uM_P1.2-6,31.12157282,23.50465241,7.62,,,,-0.32,-0.43,1.35
ASO268-186_total_1.2-8_20210701,J20,ASO176_3,KQ473_L20_5-10-5_3uM_P1.2-6,30.98601036,23.44898519,7.54,,,,-0.40,,
ASO268-186_total_1.2-8_20210701,J21,ASO176_3,KQ473_L20_5-10-5_3uM_P1.2-6,30.90096962,23.5267715,7.37,,,,-0.56,,
ASO268-186_total_1.2-8_20210701,J22,ASO176_3,KQ473_L20_5-10-5_3uM_P1.2-6,31.31080871,23.73100804,7.58,,,,-0.36,-0.34,1.26
ASO268-186_total_1.2-8_20210701,J23,ASO176_3,KQ473_L20_5-10-5_3uM_P1.2-6,31.30751078,23.75289415,7.55,,,,-0.38,,
ASO268-186_total_1.2-8_20210701,J24,ASO176_3,KQ473_L20_5-10-5_3uM_P1.2-6,31.4452937,23.78376513,7.66,,,,-0.28,,
ASO268-186_total_1.2-8_20210701,K1,ASO163_10,KQ991_L20_5-10-5_10uM_P1.2-6,30.88469737,24.04163059,6.84,,,,-1.09,-1.10,2.15
ASO268-186_total_1.2-8_20210701,K2,ASO163_10,KQ991_L20_5-10-5_10uM_P1.2-6,30.74982039,23.92826198,6.82,,,,-1.12,,
ASO268-186_total_1.2-8_20210701,K3,ASO163_10,KQ991_L20_5-10-5_10uM_P1.2-6,30.89086503,24.05222634,6.84,,,,-1.10,,
ASO268-186_total_1.2-8_20210701,K4,ASO163_10,KQ991_L20_5-10-5_10uM_P1.2-6,30.76728472,23.7588991,7.01,,,,-0.93,-1.02,2.03
ASO268-186_total_1.2-8_20210701,K5,ASO163_10,KQ991_L20_5-10-5_10uM_P1.2-6,30.56055879,23.72996996,6.83,,,,-1.11,,
ASO268-186_total_1.2-8_20210701,K6,ASO163_10,KQ991_L20_5-10-5_10uM_P1.2-6,30.64758714,23.74885855,6.90,,,,-1.04,,
ASO268-186_total_1.2-8_20210701,K7,ASO163_3,KQ991_L20_5-10-5_3uM_P1.2-6,30.80963847,24.01776331,6.79,,,,-1.15,-1.11,2.16
ASO268-186_total_1.2-8_20210701,K8,ASO163_3,KQ991_L20_5-10-5_3uM_P1.2-6,30.88341046,24.01406818,6.87,,,,-1.07,,
ASO268-186_total_1.2-8_20210701,K9,ASO163_3,KQ991_L20_5-10-5_3uM_P1.2-6,30.96265207,24.15317581,6.81,,,,-1.13,,
ASO268-186_total_1.2-8_20210701,K10,ASO163_3,KQ991_L20_5-10-5_3uM_P1.2-6,31.21254221,23.44043708,7.77,,,,-0.16,-0.21,1.15
ASO268-186_total_1.2-8_20210701,K11,ASO163_3,KQ991_L20_5-10-5_3uM_P1.2-6,31.0962482,23.43629418,7.66,,,,-0.28,,
ASO268-186_total_1.2-8_20210701,K12,ASO163_3,KQ991_L20_5-10-5_3uM_P1.2-6,31.15354139,23.39571028,7.76,,,,-0.18,,
ASO268-186_total_1.2-8_20210701,K13,ASO178_10,KQ471_L20_5-10-5_10uM_P1.2-6,35.60090522,29.52073179,6.08,,,,-1.86,-1.13,2.19
ASO268-186_total_1.2-8_20210701,K14,ASO178_10,KQ471_L20_5-10-5_10uM_P1.2-6,36.09356127,29.50798287,6.59,,,,-1.35,,
ASO268-186_total_1.2-8_20210701,K15,ASO178_10,KQ471_L20_5-10-5_10uM_P1.2-6,37.10016481,29.3483962,7.75,,,,-0.19,,
ASO268-186_total_1.2-8_20210701,K16,ASO178_10,KQ471_L20_5-10-5_10uM_P1.2-6,35.33574804,28.03967279,7.30,,,,-0.64,-0.73,1.66
ASO268-186_total_1.2-8_20210701,K17,ASO178_10,KQ471_L20_5-10-5_10uM_P1.2-6,34.52099902,27.96417506,6.56,,,,-1.38,,
ASO268-186_total_1.2-8_20210701,K18,ASO178_10,KQ471_L20_5-10-5_10uM_P1.2-6,35.81343521,28.04539845,7.77,,,,-0.17,,
ASO268-186_total_1.2-8_20210701,K19,ASO178_3,KQ471_L20_5-10-5_3uM_P1.2-6,32.07707962,25.77868075,6.30,,,,-1.64,-1.51,2.85
ASO268-186_total_1.2-8_20210701,K20,ASO178_3,KQ471_L20_5-10-5_3uM_P1.2-6,32.09947685,25.74781426,6.35,,,,-1.59,,
ASO268-186_total_1.2-8_20210701,K21,ASO178_3,KQ471_L20_5-10-5_3uM_P1.2-6,32.41409442,25.7906032,6.62,,,,-1.31,,
ASO268-186_total_1.2-8_20210701,K22,ASO178_3,KQ471_L20_5-10-5_3uM_P1.2-6,32.16382818,25.93752313,6.23,,,,-1.71,-1.58,2.99
ASO268-186_total_1.2-8_20210701,K23,ASO178_3,KQ471_L20_5-10-5_3uM_P1.2-6,32.37925124,25.87823765,6.50,,,,-1.44,,
ASO268-186_total_1.2-8_20210701,K24,ASO178_3,KQ471_L20_5-10-5_3uM_P1.2-6,32.29465986,25.94891999,6.35,,,,-1.59,,
ASO268-186_total_1.2-8_20210701,L1,ASO165_10,KQ366_L20_5-10-5_10uM_P1.2-6,31.32858425,24.29850456,7.03,,,,-0.91,-0.93,1.91
ASO268-186_total_1.2-8_20210701,L2,ASO165_10,KQ366_L20_5-10-5_10uM_P1.2-6,31.02795605,24.28138315,6.75,,,,-1.19,,
ASO268-186_total_1.2-8_20210701,L3,ASO165_10,KQ366_L20_5-10-5_10uM_P1.2-6,31.51546812,24.27892075,7.24,,,,-0.70,,
ASO268-186_total_1.2-8_20210701,L4,ASO165_10,KQ366_L20_5-10-5_10uM_P1.2-6,32.33397987,24.39078365,7.94,,,,0.01,0.05,0.97
ASO268-186_total_1.2-8_20210701,L5,ASO165_10,KQ366_L20_5-10-5_10uM_P1.2-6,32.31581506,24.39689943,7.92,,,,-0.02,,
ASO268-186_total_1.2-8_20210701,L6,ASO165_10,KQ366_L20_5-10-5_10uM_P1.2-6,32.57663854,24.48327221,8.09,,,,0.16,,
ASO268-186_total_1.2-8_20210701,L7,ASO165_3,KQ366_L20_5-10-5_3uM_P1.2-6,30.72930347,23.59591021,7.13,,,,-0.80,-0.74,1.67
ASO268-186_total_1.2-8_20210701,L8,ASO165_3,KQ366_L20_5-10-5_3uM_P1.2-6,30.80142954,23.56135873,7.24,,,,-0.70,,
ASO268-186_total_1.2-8_20210701,L9,ASO165_3,KQ366_L20_5-10-5_3uM_P1.2-6,30.86827227,23.63905268,7.23,,,,-0.71,,
ASO268-186_total_1.2-8_20210701,L10,ASO165_3,KQ366_L20_5-10-5_3uM_P1.2-6,30.31551447,24.12573291,6.19,,,,-1.75,-1.49,2.80
ASO268-186_total_1.2-8_20210701,L11,ASO165_3,KQ366_L20_5-10-5_3uM_P1.2-6,30.73778846,24.12790285,6.61,,,,-1.33,,
ASO268-186_total_1.2-8_20210701,L12,ASO165_3,KQ366_L20_5-10-5_3uM_P1.2-6,30.72886635,24.17842626,6.55,,,,-1.39,,
ASO268-186_total_1.2-8_20210701,L13,ASO179_10,KQ470_L20_5-10-5_10uM_P1.2-6,34.43873058,27.17699794,7.26,,,,-0.68,-1.00,2.00
ASO268-186_total_1.2-8_20210701,L14,ASO179_10,KQ470_L20_5-10-5_10uM_P1.2-6,34.01318523,27.27684311,6.74,,,,-1.20,,
ASO268-186_total_1.2-8_20210701,L15,ASO179_10,KQ470_L20_5-10-5_10uM_P1.2-6,34.10960451,27.29159521,6.82,,,,-1.12,,
ASO268-186_total_1.2-8_20210701,L16,ASO179_10,KQ470_L20_5-10-5_10uM_P1.2-6,34.65077171,27.61659425,7.03,,,,-0.90,-0.31,1.24
ASO268-186_total_1.2-8_20210701,L17,ASO179_10,KQ470_L20_5-10-5_10uM_P1.2-6,35.59898195,27.73779802,7.86,,,,-0.08,,
ASO268-186_total_1.2-8_20210701,L18,ASO179_10,KQ470_L20_5-10-5_10uM_P1.2-6,35.72999208,27.73140063,8.00,,,,0.06,,
ASO268-186_total_1.2-8_20210701,L19,ASO179_3,KQ470_L20_5-10-5_3uM_P1.2-6,30.97795197,24.40716105,6.57,,,,-1.37,-1.27,2.42
ASO268-186_total_1.2-8_20210701,L20,ASO179_3,KQ470_L20_5-10-5_3uM_P1.2-6,30.95188278,24.27586133,6.68,,,,-1.26,,
ASO268-186_total_1.2-8_20210701,L21,ASO179_3,KQ470_L20_5-10-5_3uM_P1.2-6,31.06538983,24.31805309,6.75,,,,-1.19,,
ASO268-186_total_1.2-8_20210701,L22,ASO179_3,KQ470_L20_5-10-5_3uM_P1.2-6,32.19188317,25.16822922,7.02,,,,-0.91,-1.19,2.28
ASO268-186_total_1.2-8_20210701,L23,ASO179_3,KQ470_L20_5-10-5_3uM_P1.2-6,31.76668221,25.2568793,6.51,,,,-1.43,,
ASO268-186_total_1.2-8_20210701,L24,ASO179_3,KQ470_L20_5-10-5_3uM_P1.2-6,31.90879468,25.19206514,6.72,,,,-1.22,,
ASO268-186_total_1.2-8_20210701,M1,ASO166_10,KQ278_L20_5-10-5_10uM_P1.2-6,31.66006203,24.32967847,7.33,,,,-0.61,-0.79,1.73
ASO268-186_total_1.2-8_20210701,M2,ASO166_10,KQ278_L20_5-10-5_10uM_P1.2-6,31.30668033,24.26575989,7.04,,,,-0.90,,
ASO268-186_total_1.2-8_20210701,M3,ASO166_10,KQ278_L20_5-10-5_10uM_P1.2-6,31.41582509,24.33567891,7.08,,,,-0.86,,
ASO268-186_total_1.2-8_20210701,M4,ASO166_10,KQ278_L20_5-10-5_10uM_P1.2-6,30.88756184,24.81164008,6.08,,,,-1.86,-1.79,3.45
ASO268-186_total_1.2-8_20210701,M5,ASO166_10,KQ278_L20_5-10-5_10uM_P1.2-6,30.80694744,24.8585377,5.95,,,,-1.99,,
ASO268-186_total_1.2-8_20210701,M6,ASO166_10,KQ278_L20_5-10-5_10uM_P1.2-6,31.26086106,24.83087892,6.43,,,,-1.51,,
ASO268-186_total_1.2-8_20210701,M7,ASO166_3,KQ278_L20_5-10-5_3uM_P1.2-6,30.16520142,23.0372276,7.13,,,,-0.81,-0.78,1.72
ASO268-186_total_1.2-8_20210701,M8,ASO166_3,KQ278_L20_5-10-5_3uM_P1.2-6,30.16467731,22.98129314,7.18,,,,-0.75,,
ASO268-186_total_1.2-8_20210701,M9,ASO166_3,KQ278_L20_5-10-5_3uM_P1.2-6,30.21401224,23.0525146,7.16,,,,-0.78,,
ASO268-186_total_1.2-8_20210701,M10,ASO166_3,KQ278_L20_5-10-5_3uM_P1.2-6,29.89414933,22.88525414,7.01,,,,-0.93,-0.88,1.84
ASO268-186_total_1.2-8_20210701,M11,ASO166_3,KQ278_L20_5-10-5_3uM_P1.2-6,29.95661512,22.85269221,7.10,,,,-0.83,,
ASO268-186_total_1.2-8_20210701,M12,ASO166_3,KQ278_L20_5-10-5_3uM_P1.2-6,30.00639783,22.94461731,7.06,,,,-0.88,,
ASO268-186_total_1.2-8_20210701,M13,ASO184_10,KQ274_L20_5-10-5_10uM_P1.2-6,34.84280524,27.84420191,7.00,,,,-0.94,-0.61,1.53
ASO268-186_total_1.2-8_20210701,M14,ASO184_10,KQ274_L20_5-10-5_10uM_P1.2-6,35.0754434,27.92354017,7.15,,,,-0.79,,
ASO268-186_total_1.2-8_20210701,M15,ASO184_10,KQ274_L20_5-10-5_10uM_P1.2-6,35.69909085,27.87046145,7.83,,,,-0.11,,
ASO268-186_total_1.2-8_20210701,M16,ASO184_10,KQ274_L20_5-10-5_10uM_P1.2-6,35.23394518,28.70462986,6.53,,,,-1.41,-1.22,2.33
ASO268-186_total_1.2-8_20210701,M17,ASO184_10,KQ274_L20_5-10-5_10uM_P1.2-6,35.65688872,28.69605451,6.96,,,,-0.98,,
ASO268-186_total_1.2-8_20210701,M18,ASO184_10,KQ274_L20_5-10-5_10uM_P1.2-6,35.37505303,28.70966274,6.67,,,,-1.27,,
ASO268-186_total_1.2-8_20210701,M19,ASO184_3,KQ274_L20_5-10-5_3uM_P1.2-6,35.41857177,29.54886973,5.87,,,,-2.07,-1.60,3.04
ASO268-186_total_1.2-8_20210701,M20,ASO184_3,KQ274_L20_5-10-5_3uM_P1.2-6,35.6684424,29.2745198,6.39,,,,-1.54,,
ASO268-186_total_1.2-8_20210701,M21,ASO184_3,KQ274_L20_5-10-5_3uM_P1.2-6,36.13147374,29.39218072,6.74,,,,-1.20,,
ASO268-186_total_1.2-8_20210701,M22,ASO184_3,KQ274_L20_5-10-5_3uM_P1.2-6,35.04449398,29.20615579,5.84,,,,-2.10,-1.18,2.26
ASO268-186_total_1.2-8_20210701,M23,ASO184_3,KQ274_L20_5-10-5_3uM_P1.2-6,35.71035637,29.21703634,6.49,,,,-1.44,,
ASO268-186_total_1.2-8_20210701,M24,ASO184_3,KQ274_L20_5-10-5_3uM_P1.2-6,37.08368668,29.14178238,7.94,,,,0.00,,
ASO268-186_total_1.2-8_20210701,N1,ASO171_10,KQ360_L20_5-10-5_10uM_P1.2-6,31.2516858,24.05552297,7.20,,,,-0.74,-0.74,1.67
ASO268-186_total_1.2-8_20210701,N2,ASO171_10,KQ360_L20_5-10-5_10uM_P1.2-6,31.50159382,24.15258081,7.35,,,,-0.59,,
ASO268-186_total_1.2-8_20210701,N3,ASO171_10,KQ360_L20_5-10-5_10uM_P1.2-6,31.20412166,24.16965418,7.03,,,,-0.90,,
ASO268-186_total_1.2-8_20210701,N4,ASO171_10,KQ360_L20_5-10-5_10uM_P1.2-6,33.53547167,25.05637294,8.48,,,,0.54,0.64,0.64
ASO268-186_total_1.2-8_20210701,N5,ASO171_10,KQ360_L20_5-10-5_10uM_P1.2-6,33.69105019,25.03493792,8.66,,,,0.72,,
ASO268-186_total_1.2-8_20210701,N6,ASO171_10,KQ360_L20_5-10-5_10uM_P1.2-6,33.69982769,25.11195565,8.59,,,,0.65,,
ASO268-186_total_1.2-8_20210701,N7,ASO171_3,KQ360_L20_5-10-5_3uM_P1.2-6,30.17719025,22.96469491,7.21,,,,-0.72,-0.71,1.64
ASO268-186_total_1.2-8_20210701,N8,ASO171_3,KQ360_L20_5-10-5_3uM_P1.2-6,30.18597915,22.94682132,7.24,,,,-0.70,,
ASO268-186_total_1.2-8_20210701,N9,ASO171_3,KQ360_L20_5-10-5_3uM_P1.2-6,30.22242681,23.00743214,7.21,,,,-0.72,,
ASO268-186_total_1.2-8_20210701,N10,ASO171_3,KQ360_L20_5-10-5_3uM_P1.2-6,30.25357856,23.16274425,7.09,,,,-0.85,-0.78,1.72
ASO268-186_total_1.2-8_20210701,N11,ASO171_3,KQ360_L20_5-10-5_3uM_P1.2-6,30.39047788,23.18749968,7.20,,,,-0.73,,
ASO268-186_total_1.2-8_20210701,N12,ASO171_3,KQ360_L20_5-10-5_3uM_P1.2-6,30.40134672,23.22212364,7.18,,,,-0.76,,
ASO268-186_total_1.2-8_20210701,N13,ASO186_10,KQ273_L20_5-10-5_10uM_P1.2-6,33.67360064,25.10589944,8.57,,,,0.63,0.75,0.59
