Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint,dCt,,Avg,SD,ddCt,Avg_ddCt,Exp
ASO1-95_total_1.2-6_20210630,L20,ASO61_3,KQ920_L20_5-10-5_3uM_P1.2-2,34.24629537,25.35049086,8.90,,,,1.05,,
ASO1-95_total_1.2-6_20210630,L21,ASO61_3,KQ920_L20_5-10-5_3uM_P1.2-2,34.5865224,25.34571546,9.24,,,,1.40,,
ASO1-95_total_1.2-6_20210630,L22,ASO61_3,KQ920_L20_5-10-5_3uM_P1.2-2,33.89948059,25.84124539,8.06,,,,0.21,0.30,0.81
ASO1-95_total_1.2-6_20210630,L23,ASO61_3,KQ920_L20_5-10-5_3uM_P1.2-2,34.23416184,25.92455716,8.31,,,,0.46,,
ASO1-95_total_1.2-6_20210630,L24,ASO61_3,KQ920_L20_5-10-5_3uM_P1.2-2,33.93335108,25.8613988,8.07,,,,0.23,,
ASO1-95_total_1.2-6_20210630,M1,ASO38_10,KQ332_L20_5-10-5_10uM_P1.2-2,35.25321888,25.62526034,9.63,,,,1.78,1.49,0.36
ASO1-95_total_1.2-6_20210630,M2,ASO38_10,KQ332_L20_5-10-5_10uM_P1.2-2,34.50846177,25.58877519,8.92,,,,1.07,,
ASO1-95_total_1.2-6_20210630,M3,ASO38_10,KQ332_L20_5-10-5_10uM_P1.2-2,35.05800969,25.60044193,9.46,,,,1.61,,
ASO1-95_total_1.2-6_20210630,M4,ASO38_10,KQ332_L20_5-10-5_10uM_P1.2-2,34.62727675,26.09165002,8.54,,,,0.69,0.60,0.66
ASO1-95_total_1.2-6_20210630,M5,ASO38_10,KQ332_L20_5-10-5_10uM_P1.2-2,34.73352248,26.01163654,8.72,,,,0.88,,
ASO1-95_total_1.2-6_20210630,M6,ASO38_10,KQ332_L20_5-10-5_10uM_P1.2-2,34.12478966,26.04188611,8.08,,,,0.24,,
ASO1-95_total_1.2-6_20210630,M7,ASO38_3,KQ332_L20_5-10-5_3uM_P1.2-2,34.09045919,26.23497979,7.86,,,,0.01,0.07,0.95
ASO1-95_total_1.2-6_20210630,M8,ASO38_3,KQ332_L20_5-10-5_3uM_P1.2-2,34.09288892,26.30981346,7.78,,,,-0.06,,
ASO1-95_total_1.2-6_20210630,M9,ASO38_3,KQ332_L20_5-10-5_3uM_P1.2-2,34.38832812,26.28286479,8.11,,,,0.26,,
