Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint,dCt,,Avg,SD,ddCt,Avg_ddCt,Exp,,,
ASO1-95_MT_1.2-6_20210630,F4,ASO10_10,KQ280_L20_5-10-5_10uM_P1.2-1,40,26.64032193,13.36,,,,5.42,2.77,0.15,,,
ASO1-95_MT_1.2-6_20210630,F5,ASO10_10,KQ280_L20_5-10-5_10uM_P1.2-1,36.56819439,26.64252254,9.93,,,,1.99,,,,,
ASO1-95_MT_1.2-6_20210630,F6,ASO10_10,KQ280_L20_5-10-5_10uM_P1.2-1,35.55484223,26.70560849,8.85,,,,0.91,,,,,
ASO1-95_MT_1.2-6_20210630,F7,ASO10_3,KQ280_L20_5-10-5_3uM_P1.2-1,34.21170052,25.43557578,8.78,,,,0.84,1.21,0.43,,,
ASO1-95_MT_1.2-6_20210630,F8,ASO10_3,KQ280_L20_5-10-5_3uM_P1.2-1,35.03222634,25.37616053,9.66,,,,1.72,,,,,
ASO1-95_MT_1.2-6_20210630,F9,ASO10_3,KQ280_L20_5-10-5_3uM_P1.2-1,34.52398439,25.51389498,9.01,,,,1.07,,,,,
ASO1-95_MT_1.2-6_20210630,F10,ASO10_3,KQ280_L20_5-10-5_3uM_P1.2-1,35.24128067,26.05005436,9.19,,,,1.25,1.04,0.49,,,
ASO1-95_MT_1.2-6_20210630,F11,ASO10_3,KQ280_L20_5-10-5_3uM_P1.2-1,35.23593918,26.0899117,9.15,,,,1.21,,,,,
ASO1-95_MT_1.2-6_20210630,F12,ASO10_3,KQ280_L20_5-10-5_3uM_P1.2-1,34.71233491,26.12087004,8.59,,,,0.65,,,,,
ASO1-95_MT_1.2-6_20210630,F13,ASO33_10,KQ907_L20_5-10-5_10uM_P1.2-1,35.26181218,27.94240078,7.32,,,,-0.62,-0.43,1.35,,,
ASO1-95_MT_1.2-6_20210630,F14,ASO33_10,KQ907_L20_5-10-5_10uM_P1.2-1,35.69238105,27.98323909,7.71,,,,-0.23,,,,,
ASO1-95_MT_1.2-6_20210630,F15,ASO33_10,KQ907_L20_5-10-5_10uM_P1.2-1,35.46920626,27.98473919,7.48,,,,-0.45,,,,,
ASO1-95_MT_1.2-6_20210630,F16,ASO33_10,KQ907_L20_5-10-5_10uM_P1.2-1,34.4752146,27.42950722,7.05,,,,-0.89,-0.96,1.95,,,
ASO1-95_MT_1.2-6_20210630,F17,ASO33_10,KQ907_L20_5-10-5_10uM_P1.2-1,34.16851927,27.32739524,6.84,,,,-1.10,,,,,
ASO1-95_MT_1.2-6_20210630,F18,ASO33_10,KQ907_L20_5-10-5_10uM_P1.2-1,34.62353989,27.5794847,7.04,,,,-0.89,,,,,
ASO1-95_MT_1.2-6_20210630,F19,ASO33_3,KQ907_L20_5-10-5_3uM_P1.2-1,33.82263518,26.50016566,7.32,,,,-0.62,-0.67,1.59,,,
ASO1-95_MT_1.2-6_20210630,F20,ASO33_3,KQ907_L20_5-10-5_3uM_P1.2-1,33.60930012,26.43076966,7.18,,,,-0.76,,,,,
ASO1-95_MT_1.2-6_20210630,F21,ASO33_3,KQ907_L20_5-10-5_3uM_P1.2-1,33.92778366,26.61374215,7.31,,,,-0.62,,,,,
ASO1-95_MT_1.2-6_20210630,F22,ASO33_3,KQ907_L20_5-10-5_3uM_P1.2-1,32.77067642,26.01708444,6.75,,,,-1.19,-1.05,2.07,,,
ASO1-95_MT_1.2-6_20210630,F23,ASO33_3,KQ907_L20_5-10-5_3uM_P1.2-1,32.87414073,25.98330669,6.89,,,,-1.05,,,,,
ASO1-95_MT_1.2-6_20210630,F24,ASO33_3,KQ907_L20_5-10-5_3uM_P1.2-1,33.06262827,26.03126167,7.03,,,,-0.91,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
