Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint,dCt,,Avg,SD,ddCt,Avg_ddCt,Exp
ASO268-186_WT_1.2-8_20210701,C8,ASO270_3,KQJM012_L19_6-08-5_3uM_P1.2-5,30.93904995,23.24203869,7.70,,,,-0.10,,
ASO268-186_WT_1.2-8_20210701,C9,ASO270_3,KQJM012_L19_6-08-5_3uM_P1.2-5,30.91958962,23.34321716,7.58,,,,-0.22,,
ASO268-186_WT_1.2-8_20210701,C10,ASO270_3,KQJM012_L19_6-08-5_3uM_P1.2-5,30.50504865,22.97508917,7.53,,,,-0.27,-0.23,1.17
ASO268-186_WT_1.2-8_20210701,C11,ASO270_3,KQJM012_L19_6-08-5_3uM_P1.2-5,30.61216082,22.97305298,7.64,,,,-0.16,,
ASO268-186_WT_1.2-8_20210701,C12,ASO270_3,KQJM012_L19_6-08-5_3uM_P1.2-5,30.53105679,23.00844748,7.52,,,,-0.27,,
ASO268-186_WT_1.2-8_20210701,C13,ASO277_10,KQJM020_L22_7-08-7_10uM_P1.2-5,31.77024493,23.98944633,7.78,,,,-0.01,-0.13,1.10
ASO268-186_WT_1.2-8_20210701,C14,ASO277_10,KQJM020_L22_7-08-7_10uM_P1.2-5,31.60589752,24.02081094,7.59,,,,-0.21,,
ASO268-186_WT_1.2-8_20210701,C15,ASO277_10,KQJM020_L22_7-08-7_10uM_P1.2-5,31.64675583,24.02301926,7.62,,,,-0.17,,
ASO268-186_WT_1.2-8_20210701,C16,ASO277_10,KQJM020_L22_7-08-7_10uM_P1.2-5,32.5120206,25.05560976,7.46,,,,-0.34,-0.48,1.40
ASO268-186_WT_1.2-8_20210701,C17,ASO277_10,KQJM020_L22_7-08-7_10uM_P1.2-5,32.30708683,25.00411908,7.30,,,,-0.49,,
ASO268-186_WT_1.2-8_20210701,C18,ASO277_10,KQJM020_L22_7-08-7_10uM_P1.2-5,32.20389222,25.02790389,7.18,,,,-0.62,,
ASO268-186_WT_1.2-8_20210701,C19,ASO277_3,KQJM020_L22_7-08-7_3uM_P1.2-5,31.15021483,23.56593055,7.58,,,,-0.21,-0.23,1.17
ASO268-186_WT_1.2-8_20210701,C20,ASO277_3,KQJM020_L22_7-08-7_3uM_P1.2-5,31.06783033,23.52458355,7.54,,,,-0.25,,
ASO268-186_WT_1.2-8_20210701,C21,ASO277_3,KQJM020_L22_7-08-7_3uM_P1.2-5,31.09346582,23.5180884,7.58,,,,-0.22,,
ASO268-186_WT_1.2-8_20210701,C22,ASO277_3,KQJM020_L22_7-08-7_3uM_P1.2-5,30.74823854,22.95076188,7.80,,,,0.00,0.02,0.98
