SampleName,ASO Microsynth ID,Test plate #,MT Avg Exp,WT Avg Exp,Tier
KQ373_10_P2.1-2,KQ373_L20_5-10-5_10uM_P2.1-2,2.0,0.1293558912751845,0.2620865653556182,010020
KQ371_10_P2.1-2,KQ371_L20_5-10-5_10uM_P2.1-2,2.0,0.17950827774355582,0.36792278273928863,010030
KQ955_10_P2.1-2,KQ955_L20_5-10-5_10uM_P2.1-2,2.0,0.1850011862602642,0.3829491394296858,010030
KQ372_10_P2.1-2,KQ372_L20_5-10-5_10uM_P2.1-2,2.0,0.20061191066249287,0.45965131056818453,020040
KQ373_10_P2.1-1,KQ373_L20_5-10-5_10uM_P2.1-1,1.0,0.2875737141061805,0.5058437334482422,020050
KQ106_10_P2.1-2,KQ106_L20_5-10-5_10uM_P2.1-2,2.0,0.3568724260930584,0.3742311694223239,030030
KQ371_10_P2.1-1,KQ371_L20_5-10-5_10uM_P2.1-1,1.0,0.3052006882081068,0.5341143135063134,030050
KQ980_10_P2.1-2,KQ980_L20_5-10-5_10uM_P2.1-2,2.0,0.3043822902356061,0.5481389492410279,030050
KQ480_10_P2.1-2,KQ480_L20_5-10-5_10uM_P2.1-2,2.0,0.4104084668419703,0.6168402273192192,040060
KQ920_10_P2.1-2,KQ920_L20_5-10-5_10uM_P2.1-2,2.0,0.5498924431992661,0.6609195616517226,050060
KQ958_10_P2.1-1,KQ958_L20_5-10-5_10uM_P2.1-1,1.0,0.5406914321232912,0.6024996526839447,050060
KQ501_10_P2.1-1,KQ501_L20_5-10-5_10uM_P2.1-1,1.0,0.5615540134470919,0.7913146042613276,050070
KQ280_10_P2.1-1,KQ280_L20_5-10-5_10uM_P2.1-1,1.0,0.5053281815549563,0.8908190380486002,050080
KQ980_10_P2.1-1,KQ980_L20_5-10-5_10uM_P2.1-1,1.0,0.6770745382176256,0.8349880824935306,060080
KQ921_10_P2.1-1,KQ921_L20_5-10-5_10uM_P2.1-1,1.0,0.8849397411501573,1.1120466731054675,080100
KQ288_10_P2.1-1,KQ288_L20_5-10-5_10uM_P2.1-1,1.0,0.9852732293476717,0.8900643380130248,090080
KQ920_10_P2.1-1,KQ920_L20_5-10-5_10uM_P2.1-1,1.0,1.046735407806067,1.0268791954994454,100100
