Experiment Name,SampleName,ASO Microsynth ID,Exp_zscore,Exp,Test plate #,Avg Exp,Avg Exp_zscore,Avg Exp_zscore range
ASO268-186_total_1.2-8_20210701,ASO155_10,KQ463_L20_5-10-5_10uM_P1.2-6,0.9890550608456632,1.086734862526058,6.0,1.1746404223613245,-0.9115311825694035,1.8230623651388067
ASO268-186_total_1.2-8_20210701,ASO155_10,KQ463_L20_5-10-5_10uM_P1.2-6,0.8913901105246393,1.1974787046189286,6.0,,,1.8230623651388067
ASO268-186_total_1.2-8_20210701,ASO155_10,KQ463_L20_5-10-5_10uM_P1.2-6,0.8541483763379064,1.2397076999389869,6.0,,,1.8230623651388067
ASO268-186_total_1.2-8_20210701,ASO155_3,KQ463_L20_5-10-5_3uM_P1.2-6,0.2570334703652854,2.2038102317532213,6.0,2.320661872693441,0.7042331275240221,1.4084662550480433
ASO268-186_total_1.2-8_20210701,ASO155_3,KQ463_L20_5-10-5_3uM_P1.2-6,0.1409181630783481,2.1734697250521164,6.0,,,1.4084662550480433
ASO268-186_total_1.2-8_20210701,ASO155_3,KQ463_L20_5-10-5_3uM_P1.2-6,1.7147477491284318,2.5847056612749846,6.0,,,1.4084662550480433
ASO268-186_total_1.2-8_20210701,ASO155_3,KQ463_L20_5-10-5_3uM_P1.2-6,0.1979239265480536,2.084931521682243,6.0,1.9526347723218718,-0.7042331275240213,1.4084662550480433
ASO268-186_total_1.2-8_20210701,ASO155_3,KQ463_L20_5-10-5_3uM_P1.2-6,0.7322659619726061,1.945309894824571,6.0,,,1.4084662550480433
ASO268-186_total_1.2-8_20210701,ASO155_3,KQ463_L20_5-10-5_3uM_P1.2-6,1.1825094940514065,1.827662900458801,6.0,,,1.4084662550480433
ASO268-186_total_1.2-8_20210701,ASO163_10,KQ991_L20_5-10-5_10uM_P1.2-6,0.3405637927455806,2.12874036490672,6.0,2.1485856716771408,0.3620558206447965,0.9051395516119962
ASO268-186_total_1.2-8_20210701,ASO163_10,KQ991_L20_5-10-5_10uM_P1.2-6,0.7826930961121596,2.1734697250521164,6.0,,,0.9051395516119962
ASO268-186_total_1.2-8_20210701,ASO163_10,KQ991_L20_5-10-5_10uM_P1.2-6,0.4869198798908052,2.1435469250725863,6.0,,,0.9051395516119962
ASO268-186_total_1.2-8_20210701,ASO163_10,KQ991_L20_5-10-5_10uM_P1.2-6,1.868279467966632,,6.0,2.1073420631604938,-0.5430837309671996,0.9051395516119962
ASO268-186_total_1.2-8_20210701,ASO163_10,KQ991_L20_5-10-5_10uM_P1.2-6,0.6342939541262786,2.1584564730088545,6.0,,,0.9051395516119962
ASO268-186_total_1.2-8_20210701,ASO163_10,KQ991_L20_5-10-5_10uM_P1.2-6,0.3761912549081925,2.056227653312133,6.0,,,0.9051395516119962
ASO268-186_total_1.2-8_20210701,ASO163_3,KQ991_L20_5-10-5_3uM_P1.2-6,0.998780990629923,2.2191389441356897,6.0,2.1690532379677676,0.9090052644739258,1.8180105289478514
ASO268-186_total_1.2-8_20210701,ASO163_3,KQ991_L20_5-10-5_3uM_P1.2-6,0.7842156802367308,2.0994333672461347,6.0,,,1.8180105289478514
ASO268-186_total_1.2-8_20210701,ASO163_3,KQ991_L20_5-10-5_3uM_P1.2-6,0.9440191225551228,2.188587402521479,6.0,,,1.8180105289478514
ASO268-186_total_1.2-8_20210701,ASO163_3,KQ991_L20_5-10-5_3uM_P1.2-6,0.9762245263932088,1.11728713807222,6.0,1.1547886359210218,-0.9090052644739255,1.8180105289478514
ASO268-186_total_1.2-8_20210701,ASO163_3,KQ991_L20_5-10-5_3uM_P1.2-6,0.8025230063007358,1.214194884395047,6.0,,,1.8180105289478514
ASO268-186_total_1.2-8_20210701,ASO163_3,KQ991_L20_5-10-5_3uM_P1.2-6,0.9482682607278344,1.1328838852957983,6.0,,,1.8180105289478514
ASO268-186_total_1.2-8_20210701,ASO165_10,KQ366_L20_5-10-5_10uM_P1.2-6,0.759197930379027,1.879045498428024,6.0,1.9283592409591142,0.8460255618893261,1.6920511237786524
ASO268-186_total_1.2-8_20210701,ASO165_10,KQ366_L20_5-10-5_10uM_P1.2-6,1.467855420182381,2.2815274317368472,6.0,,,1.6920511237786524
ASO268-186_total_1.2-8_20210701,ASO165_10,KQ366_L20_5-10-5_10uM_P1.2-6,0.3110233351065707,1.624504792712471,6.0,,,1.6920511237786524
ASO268-186_total_1.2-8_20210701,ASO165_10,KQ366_L20_5-10-5_10uM_P1.2-6,0.8007161408486084,0.993092495437036,6.0,0.9673590153850126,-0.8460255618893263,1.6920511237786524
ASO268-186_total_1.2-8_20210701,ASO165_10,KQ366_L20_5-10-5_10uM_P1.2-6,0.7639752500717507,1.013959479790029,6.0,,,1.6920511237786524
ASO268-186_total_1.2-8_20210701,ASO165_10,KQ366_L20_5-10-5_10uM_P1.2-6,0.9733852947476196,0.8950250709279725,6.0,,,1.6920511237786524
ASO268-186_total_1.2-8_20210701,ASO165_3,KQ366_L20_5-10-5_3uM_P1.2-6,0.7233123765176113,1.7411011265922482,6.0,1.6671366788067605,-0.8284467079602552,1.6568934159205102
ASO268-186_total_1.2-8_20210701,ASO165_3,KQ366_L20_5-10-5_3uM_P1.2-6,0.8890444001874865,1.624504792712471,6.0,,,1.6568934159205102
ASO268-186_total_1.2-8_20210701,ASO165_3,KQ366_L20_5-10-5_3uM_P1.2-6,0.8729833471756687,1.6358041171155622,6.0,,,1.6568934159205102
ASO268-186_total_1.2-8_20210701,ASO165_3,KQ366_L20_5-10-5_3uM_P1.2-6,1.582914897662341,3.363585661014858,6.0,2.8327997392584137,0.828446707960255,1.6568934159205102
ASO268-186_total_1.2-8_20210701,ASO165_3,KQ366_L20_5-10-5_3uM_P1.2-6,0.3753373262016226,2.5140267490436567,6.0,,,1.6568934159205102
ASO268-186_total_1.2-8_20210701,ASO165_3,KQ366_L20_5-10-5_3uM_P1.2-6,0.5270879000168017,2.6207868077167262,6.0,,,1.6568934159205102
ASO268-186_total_1.2-8_20210701,ASO166_10,KQ278_L20_5-10-5_10uM_P1.2-6,1.0509763682901263,1.526259208960559,6.0,1.7357878342228317,-0.847717045934626,1.6954340918692514
ASO268-186_total_1.2-8_20210701,ASO166_10,KQ278_L20_5-10-5_10uM_P1.2-6,0.7213369476545314,1.8660659830736148,6.0,,,1.6954340918692514
ASO268-186_total_1.2-8_20210701,ASO166_10,KQ278_L20_5-10-5_10uM_P1.2-6,0.7708378218592202,1.8150383106343215,6.0,,,1.6954340918692514
ASO268-186_total_1.2-8_20210701,ASO166_10,KQ278_L20_5-10-5_10uM_P1.2-6,0.9898927542470896,3.630076621268644,6.0,3.483515664736977,0.8477170459346254,1.6954340918692514
ASO268-186_total_1.2-8_20210701,ASO166_10,KQ278_L20_5-10-5_10uM_P1.2-6,1.321944360135126,3.972369981748144,6.0,,,1.6954340918692514
ASO268-186_total_1.2-8_20210701,ASO166_10,KQ278_L20_5-10-5_10uM_P1.2-6,0.2313140234216604,2.848100391194144,6.0,,,1.6954340918692514
ASO268-186_total_1.2-8_20210701,ASO166_3,KQ278_L20_5-10-5_3uM_P1.2-6,0.317316259105047,1.7532114426320702,6.0,1.7173783820050021,-0.7540710655822076,1.5081421311644099
ASO268-186_total_1.2-8_20210701,ASO166_3,KQ278_L20_5-10-5_3uM_P1.2-6,1.1878090825342136,1.681792830507429,6.0,,,1.5081421311644099
ASO268-186_total_1.2-8_20210701,ASO166_3,KQ278_L20_5-10-5_3uM_P1.2-6,0.7570878551073555,1.7171308728755077,6.0,,,1.5081421311644099
ASO268-186_total_1.2-8_20210701,ASO166_3,KQ278_L20_5-10-5_3uM_P1.2-6,1.5361376031769898,1.905275996087875,6.0,1.841112219890255,0.7540710655822022,1.5081421311644099
ASO268-186_total_1.2-8_20210701,ASO166_3,KQ278_L20_5-10-5_3uM_P1.2-6,0.0190134662170747,1.7776853623331403,6.0,,,1.5081421311644099
ASO268-186_total_1.2-8_20210701,ASO166_3,KQ278_L20_5-10-5_3uM_P1.2-6,0.7450890597866932,1.84037530124975,6.0,,,1.5081421311644099
ASO268-186_total_1.2-8_20210701,ASO171_10,KQ360_L20_5-10-5_10uM_P1.2-6,0.8762392535876332,1.6701758388567387,6.0,1.6804961897804735,0.8940440257331327,1.7880880514662656
ASO268-186_total_1.2-8_20210701,ASO171_10,KQ360_L20_5-10-5_10uM_P1.2-6,0.5917019432718592,1.5052467474110671,6.0,,,1.7880880514662656
ASO268-186_total_1.2-8_20210701,ASO171_10,KQ360_L20_5-10-5_10uM_P1.2-6,1.2141908803399055,1.8660659830736148,6.0,,,1.7880880514662656
ASO268-186_total_1.2-8_20210701,ASO171_10,KQ360_L20_5-10-5_10uM_P1.2-6,0.8186155104343382,0.6877709090698718,6.0,0.6440495549756755,-0.894044025733133,1.7880880514662656
ASO268-186_total_1.2-8_20210701,ASO171_10,KQ360_L20_5-10-5_10uM_P1.2-6,0.9577941785304276,0.6070974421975235,6.0,,,1.7880880514662656
ASO268-186_total_1.2-8_20210701,ASO171_10,KQ360_L20_5-10-5_10uM_P1.2-6,0.9057223882346336,0.6372803136596311,6.0,,,1.7880880514662656
ASO268-186_total_1.2-8_20210701,ASO171_3,KQ360_L20_5-10-5_3uM_P1.2-6,0.4911801034512313,1.6471820345351462,6.0,1.6396229539275877,-0.5780325860313139,1.445081465078276
ASO268-186_total_1.2-8_20210701,ASO171_3,KQ360_L20_5-10-5_3uM_P1.2-6,0.8421732705141971,1.624504792712471,6.0,,,1.445081465078276
ASO268-186_total_1.2-8_20210701,ASO171_3,KQ360_L20_5-10-5_3uM_P1.2-6,0.4911801034512313,1.6471820345351462,6.0,,,1.445081465078276
ASO268-186_total_1.2-8_20210701,ASO171_3,KQ360_L20_5-10-5_3uM_P1.2-6,1.912810195415496,,6.0,1.6760648581769688,0.867048879046962,1.445081465078276
ASO268-186_total_1.2-8_20210701,ASO171_3,KQ360_L20_5-10-5_3uM_P1.2-6,0.3138503917518566,1.6586390916288831,6.0,,,1.445081465078276
ASO268-186_total_1.2-8_20210701,ASO171_3,KQ360_L20_5-10-5_3uM_P1.2-6,0.2255736737530241,1.6934906247250543,6.0,,,1.445081465078276
ASO268-186_total_1.2-8_20210701,ASO175_10,KQ993_L20_5-10-5_10uM_P1.2-6,1.0805748313409949,0.4697613746070058,6.0,0.5525107612256258,-0.36825753981776066,0.7365150796355213
ASO268-186_total_1.2-8_20210701,ASO175_10,KQ993_L20_5-10-5_10uM_P1.2-6,0.79607909276056,0.6877709090698718,6.0,,,0.7365150796355213
ASO268-186_total_1.2-8_20210701,ASO175_10,KQ993_L20_5-10-5_10uM_P1.2-6,0.8202768808728453,0.5,6.0,,,0.7365150796355213
ASO268-186_total_1.2-8_20210701,ASO175_10,KQ993_L20_5-10-5_10uM_P1.2-6,0.9625247501630632,0.7071067811865476,6.0,0.6380711874576984,0.36825753981776066,0.7365150796355213
ASO268-186_total_1.2-8_20210701,ASO175_10,KQ993_L20_5-10-5_10uM_P1.2-6,0.9625247501630632,0.7071067811865476,6.0,,,0.7365150796355213
ASO268-186_total_1.2-8_20210701,ASO175_10,KQ993_L20_5-10-5_10uM_P1.2-6,0.8202768808728453,0.5,6.0,,,0.7365150796355213
ASO268-186_total_1.2-8_20210701,ASO175_3,KQ993_L20_5-10-5_3uM_P1.2-6,0.1765487417145473,1.013959479790029,6.0,1.093260560115754,0.5550903549413897,1.1101807098827816
