Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint.1,dCt,Unnamed: 7,Avg,SD,ddCt,Avg_ddCt,Exp
ASO517-551_WT_1.2-5_20210630,O16,Ionis676630_10_P46,Ionis676630_10_P46,31.802137956731,24.5867685913856,7.215369365345399,7.235135295302167,,,-0.2102190712059997,-0.19045314124923193,1.1411220787038636
ASO517-551_WT_1.2-5_20210630,O17,Ionis676630_10_P46,Ionis676630_10_P46,31.9135568150418,24.57227981718,7.341276997861801,,,,-0.084311438689598,,
ASO517-551_WT_1.2-5_20210630,O18,Ionis676630_10_P46,Ionis676630_10_P46,31.6863513454062,24.5375918227069,7.148759522699301,,,,-0.27682891385209807,,
ASO517-551_WT_1.2-5_20210630,P13,Ionis676630_10_P46,Ionis676630_10_P46,32.7183583458412,25.5935264598881,7.124831885953103,7.1882601858039985,,,-0.30075655059829565,-0.23732825074740008,1.1788075867710546
ASO517-551_WT_1.2-5_20210630,P14,Ionis676630_10_P46,Ionis676630_10_P46,33.0379295460602,25.5778519448388,7.460077601221396,,,,0.03448916466999741,,
ASO517-551_WT_1.2-5_20210630,P15,Ionis676630_10_P46,Ionis676630_10_P46,32.6611481531088,25.6812770828713,6.979871070237497,,,,-0.445717366313902,,
ASO517-551_WT_1.2-5_20210630,P16,Ionis676630_10_P46,Ionis676630_10_P46,33.2626361442573,25.6862481370559,7.576388007201398,7.660353657615097,,,0.15079957064999938,0.23476522106369835,0.8498232850324131
ASO517-551_WT_1.2-5_20210630,P17,Ionis676630_10_P46,Ionis676630_10_P46,33.187232826732,25.6937131808091,7.493519645922898,,,,0.06793120937149943,,
ASO517-551_WT_1.2-5_20210630,P18,Ionis676630_10_P46,Ionis676630_10_P46,33.6701024496308,25.7589491299098,7.911153319720995,,,,0.48556488316959623,,
ASO517-551_WT_1.2-5_20210630,I1,ASO541_10,KQ2121_L21_7-08-6_10uM_P46,31.5624146431492,24.1619094309812,7.4005052121679995,,,,-0.025083224383399383,-0.2597772375216317,1.1972938195786258
ASO517-551_WT_1.2-5_20210630,I2,ASO541_10,KQ2121_L21_7-08-6_10uM_P46,31.2116167748954,24.1514375725723,7.060179202323102,,,,-0.36540923422829685,,
ASO517-551_WT_1.2-5_20210630,I3,ASO541_10,KQ2121_L21_7-08-6_10uM_P46,31.1985933736164,24.1618441910182,7.0367491825982,,,,-0.38883925395319885,,
ASO517-551_WT_1.2-5_20210630,I4,ASO541_10,KQ2121_L21_7-08-6_10uM_P46,32.8281061746286,25.3492562180555,7.4788499565731,,,,0.05326152002170126,0.04236212617789962,0.9710637214101543
ASO517-551_WT_1.2-5_20210630,I5,ASO541_10,KQ2121_L21_7-08-6_10uM_P46,32.8557640287654,25.3058420448878,7.549921983877599,,,,0.12433354732620039,,
ASO517-551_WT_1.2-5_20210630,I6,ASO541_10,KQ2121_L21_7-08-6_10uM_P46,32.6519549002391,25.2768751525019,7.375079747737196,,,,-0.050508688814202785,,
ASO517-551_WT_1.2-5_20210630,I7,ASO541_3,KQ2121_L21_7-08-6_3uM_P46,30.7758115255538,24.276350261717,6.4994612638368,,,,-0.9261271727145992,-0.868837371170466,1.826190629776902
ASO517-551_WT_1.2-5_20210630,I8,ASO541_3,KQ2121_L21_7-08-6_3uM_P46,30.8217965726825,24.2315878246035,6.590208748079,,,,-0.8353796884723987,,
ASO517-551_WT_1.2-5_20210630,I9,ASO541_3,KQ2121_L21_7-08-6_3uM_P46,30.8002114122968,24.2196282280698,6.580583184226999,,,,-0.8450052523244,,
ASO517-551_WT_1.2-5_20210630,I10,ASO541_3,KQ2121_L21_7-08-6_3uM_P46,30.4071315973621,23.2901869430053,7.1169446543568,,,,-0.30864378219459887,-0.3276964722728983,1.2550079231558344
ASO517-551_WT_1.2-5_20210630,I11,ASO541_3,KQ2121_L21_7-08-6_3uM_P46,30.3298198736317,23.2308492853443,7.098970588287401,,,,-0.3266178482639983,,
ASO517-551_WT_1.2-5_20210630,I12,ASO541_3,KQ2121_L21_7-08-6_3uM_P46,30.3101233191595,23.2323626689682,7.077760650191301,,,,-0.3478277863600976,,
ASO517-551_WT_1.2-5_20210630,J1,ASO542_10,KQ2122_L21_7-08-6_10uM_P46,32.0090822550212,24.7660243497019,7.243057905319297,,,,-0.18253053123210172,-0.2763172859509009,1.2110994067452026
ASO517-551_WT_1.2-5_20210630,J2,ASO542_10,KQ2122_L21_7-08-6_10uM_P46,31.7880181583018,24.7565947157948,7.031423442506998,,,,-0.39416499404440053,,
ASO517-551_WT_1.2-5_20210630,J3,ASO542_10,KQ2122_L21_7-08-6_10uM_P46,31.951844496567,24.7785123925918,7.1733321039751985,,,,-0.2522563325762004,,
ASO517-551_WT_1.2-5_20210630,J4,ASO542_10,KQ2122_L21_7-08-6_10uM_P46,32.2920753319876,24.8201178961562,7.471957435831396,,,,0.046368999279996714,0.0660880639884649,0.9552246264447325
ASO517-551_WT_1.2-5_20210630,J5,ASO542_10,KQ2122_L21_7-08-6_10uM_P46,32.2454880513292,24.8006344107652,7.4448536405639985,,,,0.01926520401259957,,
ASO517-551_WT_1.2-5_20210630,J6,ASO542_10,KQ2122_L21_7-08-6_10uM_P46,32.3820158966592,24.823797471435,7.558218425224197,,,,0.1326299886727984,,
ASO517-551_WT_1.2-5_20210630,J7,ASO542_3,KQ2122_L21_7-08-6_3uM_P46,31.1413307926832,23.5280968538465,7.6132339388367,,,,0.1876455022853012,0.17584809049666875,0.8852469723222659
ASO517-551_WT_1.2-5_20210630,J8,ASO542_3,KQ2122_L21_7-08-6_3uM_P46,31.1455396548405,23.5119628740432,7.633576780797302,,,,0.20798834424590318,,
ASO517-551_WT_1.2-5_20210630,J9,ASO542_3,KQ2122_L21_7-08-6_3uM_P46,31.0654105896327,23.5079117281225,7.557498861510201,,,,0.1319104249588019,,
ASO517-551_WT_1.2-5_20210630,J10,ASO542_3,KQ2122_L21_7-08-6_3uM_P46,30.8515484326559,23.595671102407,7.2558773302489,,,,-0.16971110630249875,-0.12618318131929898,1.0914024453887359
ASO517-551_WT_1.2-5_20210630,J11,ASO542_3,KQ2122_L21_7-08-6_3uM_P46,30.9127462571836,23.5352774657486,7.377468791435,,,,-0.04811964511639921,,
ASO517-551_WT_1.2-5_20210630,J12,ASO542_3,KQ2122_L21_7-08-6_3uM_P46,30.8296580012137,23.5647883572013,7.2648696440124,,,,-0.160718792538999,,
ASO517-551_WT_1.2-5_20210630,K1,ASO543_10,KQ2123_L19_6-08-5_10uM_P46,31.5399401739321,24.0620933085951,7.477846865337,,,,0.05225842878560094,0.06070938077700028,0.958792560031181
ASO517-551_WT_1.2-5_20210630,K2,ASO543_10,KQ2123_L19_6-08-5_10uM_P46,31.6481640061227,24.1095697749924,7.538594231130297,,,,0.11300579457889803,,
ASO517-551_WT_1.2-5_20210630,K3,ASO543_10,KQ2123_L19_6-08-5_10uM_P46,31.5519152759496,24.1094629204317,7.442452355517901,,,,0.016863918966501856,,
ASO517-551_WT_1.2-5_20210630,K4,ASO543_10,KQ2123_L19_6-08-5_10uM_P46,31.796458719483,24.6392752834218,7.1571834360611994,,,,-0.26840500049019944,-0.26842313484446656,1.2044906001689237
ASO517-551_WT_1.2-5_20210630,K5,ASO543_10,KQ2123_L19_6-08-5_10uM_P46,31.8688358831426,24.6692922690674,7.1995436140752,,,,-0.22604482247619906,,
ASO517-551_WT_1.2-5_20210630,K6,ASO543_10,KQ2123_L19_6-08-5_10uM_P46,31.6744795272726,24.5597106722882,7.114768854984398,,,,-0.3108195815670012,,
ASO517-551_WT_1.2-5_20210630,K7,ASO543_3,KQ2123_L19_6-08-5_3uM_P46,30.9074409840465,23.2411106369881,7.666330347058398,,,,0.24074191050699945,0.09072317525093432,0.9390519155874774
ASO517-551_WT_1.2-5_20210630,K8,ASO543_3,KQ2123_L19_6-08-5_3uM_P46,30.6215388598446,23.1206377364807,7.500901123363899,,,,0.07531268681250047,,
ASO517-551_WT_1.2-5_20210630,K9,ASO543_3,KQ2123_L19_6-08-5_3uM_P46,30.6640913129009,23.2823879479162,7.381703364984702,,,,-0.043885071566696965,,
ASO517-551_WT_1.2-5_20210630,K10,ASO543_3,KQ2123_L19_6-08-5_3uM_P46,30.3863026463759,23.0357949183909,7.350507727985001,,,,-0.07508070856639826,0.013613563800767873,0.9906081778945366
ASO517-551_WT_1.2-5_20210630,K11,ASO543_3,KQ2123_L19_6-08-5_3uM_P46,30.5674256060713,22.9899892179162,7.5774363881551,,,,0.1518479516037008,,
ASO517-551_WT_1.2-5_20210630,K12,ASO543_3,KQ2123_L19_6-08-5_3uM_P46,30.4836737788315,23.0940118939151,7.3896618849164,,,,-0.035926551634998916,,
ASO517-551_WT_1.2-5_20210630,L1,ASO544_10,KQ2124_L18_5-08-5_10uM_P46,29.8655649629367,22.6698457310697,7.195719231866999,,,,-0.22986920468439997,-0.20433377215806736,1.1521541661057508
ASO517-551_WT_1.2-5_20210630,L2,ASO544_10,KQ2124_L18_5-08-5_10uM_P46,29.9343929510855,22.6658797653117,7.268513185773799,,,,-0.15707525077760032,,
ASO517-551_WT_1.2-5_20210630,L3,ASO544_10,KQ2124_L18_5-08-5_10uM_P46,29.8679427516629,22.6684111761237,7.199531575539197,,,,-0.2260568610122018,,
ASO517-551_WT_1.2-5_20210630,L4,ASO544_10,KQ2124_L18_5-08-5_10uM_P46,29.9959508347812,22.7027032250855,7.293247609695701,,,,-0.1323408268556978,-0.14440749397143135,1.1052766297432544
ASO517-551_WT_1.2-5_20210630,L5,ASO544_10,KQ2124_L18_5-08-5_10uM_P46,30.0129481886375,22.7216953940926,7.291252794544899,,,,-0.1343356420064996,,
ASO517-551_WT_1.2-5_20210630,L6,ASO544_10,KQ2124_L18_5-08-5_10uM_P46,29.9582969484394,22.6992545249401,7.259042423499302,,,,-0.1665460130520966,,
ASO517-551_WT_1.2-5_20210630,L7,ASO544_3,KQ2124_L18_5-08-5_3uM_P46,29.9895410087407,22.6538860563038,7.335654952436901,,,,-0.08993348411449809,-0.07946104930289917,1.0566232418003754
ASO517-551_WT_1.2-5_20210630,L8,ASO544_3,KQ2124_L18_5-08-5_3uM_P46,29.9546698826581,22.5943714063034,7.3602984763547,,,,-0.06528996019669897,,
ASO517-551_WT_1.2-5_20210630,L9,ASO544_3,KQ2124_L18_5-08-5_3uM_P46,29.9833242097491,22.6408954767952,7.342428732953898,,,,-0.08315970359750047,,
ASO517-551_WT_1.2-5_20210630,L10,ASO544_3,KQ2124_L18_5-08-5_3uM_P46,30.0672183860318,23.2257549533131,6.841463432718701,,,,-0.5841250038326979,-0.5024351970897983,1.4166026999564532
ASO517-551_WT_1.2-5_20210630,L11,ASO544_3,KQ2124_L18_5-08-5_3uM_P46,30.1704723120925,23.1389130289507,7.0315592831417995,,,,-0.39402915340959943,,
ASO517-551_WT_1.2-5_20210630,L12,ASO544_3,KQ2124_L18_5-08-5_3uM_P46,30.0989865716043,23.20254956908,6.896437002524301,,,,-0.5291514340270975,,
ASO517-551_WT_1.2-5_20210630,M1,ASO545_10,KQ2125_L18_5-08-5_10uM_P46,31.6963021098619,24.0309535276066,7.665348582255302,,,,0.2397601457039027,0.11157889516176844,0.9255745523766798
