Experiment Name,Position,SampleName,ASO Microsynth ID ,CrossingPoint,CrossingPoint.1,dCt,Avg,SD,ddCt,Avg_ddCt,Exp
ASO505-528_MT_20210623,O1,Naïve_P44,Naïve_P44,28.9490002651567,21.5040375749813,7.444962690175402,7.526267964895461,0.137148253883201,-0.08130527472005955,-0.026335640894625516,1.0184221066215307
ASO505-528_MT_20210623,O2,Naïve_P44,Naïve_P44,29.1105429183421,21.556826998606,7.553715919736103,,,0.027447954840641664,,
ASO505-528_MT_20210623,O3,Naïve_P44,Naïve_P44,29.0872836888553,21.5861653267643,7.5011183620910025,,,-0.02514960280445866,,
ASO505-528_MT_20210623,O4,Naïve_P44,Naïve_P44,29.0947168304465,21.418663487707,7.6760533427395,,,0.14978537784403922,0.11289317635263914,0.9247317468878659
ASO505-528_MT_20210623,O5,Naïve_P44,Naïve_P44,29.096304577501,21.4080929638669,7.6882116136341025,,,0.16194364873864142,,
ASO505-528_MT_20210623,O6,Naïve_P44,Naïve_P44,29.072065974492,21.5188475071213,7.553218467370698,,,0.02695050247523678,,
ASO505-528_MT_20210623,O7,Naïve_P44,Naïve_P44,29.1970962699371,21.4151121391317,7.781984130805398,,,0.25571616590993695,0.1815402894755378,0.8817610837182767
ASO505-528_MT_20210623,O8,Naïve_P44,Naïve_P44,29.0714897431656,21.4283688144979,7.643120928667699,,,0.11685296377223775,,
ASO505-528_MT_20210623,O9,Naïve_P44,Naïve_P44,29.2493955857466,21.5510758821067,7.6983197036399,,,0.1720517387444387,,
ASO505-528_MT_20210623,P1,Naïve_P44,Naïve_P44,29.2176259362601,21.8909556183324,7.3266703179277,,,-0.19959764696776094,-0.10217982946672866,1.073394074788638
ASO505-528_MT_20210623,P2,Naïve_P44,Naïve_P44,29.3095064965601,21.896201163549,7.413305333011099,,,-0.11296263188436217,,
ASO505-528_MT_20210623,P3,Naïve_P44,Naïve_P44,29.4656824682411,21.9333937128937,7.532288755347398,,,0.0060207904519371525,,
ASO505-528_MT_20210623,P4,Naïve_P44,Naïve_P44,29.1568213816716,21.7449764089182,7.4118449727534035,,,-0.11442299214205764,-0.12546275564452683,1.0908575775988145
ASO505-528_MT_20210623,P5,Naïve_P44,Naïve_P44,29.1834029634678,21.7653354487935,7.4180675146742985,,,-0.10820045022116265,,
ASO505-528_MT_20210623,P6,Naïve_P44,Naïve_P44,29.2159763495198,21.8434732091947,7.372503140325101,,,-0.15376482457036023,,
ASO505-528_MT_20210623,P7,Naïve_P44,Naïve_P44,29.2471250968181,21.857216851118,7.389908245700099,,,-0.1363597191953625,-0.04045523982229415,1.0284382973131185
ASO505-528_MT_20210623,P8,Naïve_P44,Naïve_P44,29.4908507245546,21.8268041373229,7.664046587231702,,,0.13777862233624116,,
ASO505-528_MT_20210623,P9,Naïve_P44,Naïve_P44,29.2771262777091,21.8736429354214,7.4034833422877,,,-0.12278462260776113,,
ASO505-528_MT_20210623,O10,Ionis1375651_10_P44,Ionis1375651_10uM_P44,36.0416095566716,25.4034750312434,10.638134525428203,,,3.111866560532742,4.80151426374954,0.035859165779474504
ASO505-528_MT_20210623,O11,Ionis1375651_10_P44,Ionis1375651_10uM_P44,37.8038781976433,25.4767803005483,12.327097897095001,,,4.80082993219954,,
ASO505-528_MT_20210623,O12,Ionis1375651_10_P44,Ionis1375651_10uM_P44,39.5438229490672,25.5257086856554,14.0181142634118,,,6.4918462985163385,,
ASO505-528_MT_20210623,P10,Ionis1375651_10_P44,Ionis1375651_10uM_P44,36.7524849159165,26.7361755137111,10.016309402205398,,,2.4900414373099364,1.5444872410902393,0.34281752290500617
ASO505-528_MT_20210623,P11,Ionis1375651_10_P44,Ionis1375651_10uM_P44,36.1063789214623,26.8391282817978,9.2672506396645,,,1.7409826747690387,,
ASO505-528_MT_20210623,P12,Ionis1375651_10_P44,Ionis1375651_10uM_P44,34.7758668810209,26.8471613049337,7.928705576087204,,,0.4024376111917425,,
ASO505-528_MT_20210623,O13,Ionis1375651_3_P44,Ionis1375651_3uM_P44,33.6403779023603,25.6697272909007,7.9706506114596,,,0.44438264656413917,0.5149860910995399,0.6997996794743997
ASO505-528_MT_20210623,O14,Ionis1375651_3_P44,Ionis1375651_3uM_P44,33.7369296871933,25.7384449928586,7.998484694334703,,,0.47221672943924187,,
ASO505-528_MT_20210623,O15,Ionis1375651_3_P44,Ionis1375651_3uM_P44,33.910009676255,25.7553828140643,8.1546268621907,,,0.6283588972952385,,
ASO505-528_MT_20210623,P13,Ionis1375651_3_P44,Ionis1375651_3uM_P44,35.8087923193205,25.5164511894944,10.292341129826102,,,2.766073164930641,2.933628031781238,0.13088502681606726
ASO505-528_MT_20210623,P14,Ionis1375651_3_P44,Ionis1375651_3uM_P44,36.0415686688763,25.5685842807135,10.4729843881628,,,2.946716423267339,,
ASO505-528_MT_20210623,P15,Ionis1375651_3_P44,Ionis1375651_3uM_P44,36.188364774932,25.5740023028908,10.614362472041197,,,3.088094507145736,,
ASO505-528_MT_20210623,O16,Ionis676630_10_P44,Ionis676630_10uM_P44,33.8667389865686,25.1003797282078,8.7663592583608,,,1.2400912934653396,1.0225587869733397,0.4922425283492767
ASO505-528_MT_20210623,O17,Ionis676630_10_P44,Ionis676630_10uM_P44,33.5404697912376,25.105135304355,8.4353344868826,,,0.9090665219871381,,
ASO505-528_MT_20210623,O18,Ionis676630_10_P44,Ionis676630_10uM_P44,33.5911298764996,25.1463433661366,8.444786510363002,,,0.9185185454675411,,
