Experiment Name,Position,SampleName,ASO Microsynth ID ,CrossingPoint,CrossingPoint.1,dCt,Avg,SD,ddCt,Avg_ddCt,Exp
ASO265-288_MT_20210617,O1,Naïve_P24,Naïve_P24,28.2283809187727,21.2536661762761,6.974714742496602,7.018400284441138,0.09500792638486955,-0.04368554194453633,-0.11041296452280402,1.0795372046192697
ASO265-288_MT_20210617,O2,Naïve_P24,Naïve_P24,28.1631166999502,21.2485479165307,6.914568783419501,,,-0.10383150102163707,,
ASO265-288_MT_20210617,O3,Naïve_P24,Naïve_P24,28.0267268369076,21.1920484030687,6.834678433838899,,,-0.18372185060223867,,
ASO265-288_MT_20210617,O4,Naïve_P24,Naïve_P24,28.3568964008936,21.2925852843551,7.0643111165385015,,,0.045910832097363574,0.019881103378160663,0.9863139860986714
ASO265-288_MT_20210617,O5,Naïve_P24,Naïve_P24,28.2854937885624,21.3027627975618,6.982730991000597,,,-0.035669293440540706,,
ASO265-288_MT_20210617,O6,Naïve_P24,Naïve_P24,28.3473659578703,21.2795639019515,7.067802055918797,,,0.04940177147765912,,
ASO265-288_MT_20210617,O7,Naïve_P24,Naïve_P24,28.1583222543039,21.1308663378197,7.0274559164842,,,0.009055632043062367,-0.03815630237513812,1.0268007838564122
ASO265-288_MT_20210617,O8,Naïve_P24,Naïve_P24,28.1523933653172,21.176713254823,6.975680110494199,,,-0.04272017394693872,,
ASO265-288_MT_20210617,O9,Naïve_P24,Naïve_P24,28.1270965569692,21.1895006377496,6.9375959192196,,,-0.080804365221538,,
ASO265-288_MT_20210617,P1,Naïve_P24,Naïve_P24,28.4899875321251,21.5198106417539,6.970176890371199,,,-0.048223394069938585,-0.010357342753238482,1.0072049948979775
ASO265-288_MT_20210617,P2,Naïve_P24,Naïve_P24,28.600575274811,21.5241876612915,7.0763876135195005,,,0.05798732907836257,,
ASO265-288_MT_20210617,P3,Naïve_P24,Naïve_P24,28.528045325037098,21.5504810038641,6.9775643211729985,,,-0.04083596326813943,,
ASO265-288_MT_20210617,P4,Naïve_P24,Naïve_P24,28.3405841919443,21.3214824180551,7.019101773889197,,,0.000701489448059256,0.0002021089098282284,0.9998599185913034
ASO265-288_MT_20210617,P5,Naïve_P24,Naïve_P24,28.4620037954739,21.3501132993275,7.111890496146401,,,0.09349021170526317,,
ASO265-288_MT_20210617,P6,Naïve_P24,Naïve_P24,28.3475549244767,21.4227400144594,6.9248149100173,,,-0.09358537442383774,,
ASO265-288_MT_20210617,P7,Naïve_P24,Naïve_P24,28.3655950920199,21.2897489670881,7.075846124931797,,,0.05744584049065882,0.1388433973631935,0.9082470013804858
ASO265-288_MT_20210617,P8,Naïve_P24,Naïve_P24,28.465959208749,21.2759202323019,7.190038976447099,,,0.1716386920059607,,
ASO265-288_MT_20210617,P9,Naïve_P24,Naïve_P24,28.5047979359981,21.298951991964,7.205845944034099,,,0.187445659592961,,
ASO265-288_MT_20210617,O10,Ionis1375651_10_P24,Ionis1375651_10uM_P24,35.162431893952,25.668205205451,9.494226688500998,,,2.47582640405986,3.1307769123838285,0.11416743388830418
ASO265-288_MT_20210617,O11,Ionis1375651_10_P24,Ionis1375651_10uM_P24,35.5644604081548,25.6956030140284,9.868857394126401,,,2.850457109685263,,
ASO265-288_MT_20210617,O12,Ionis1375651_10_P24,Ionis1375651_10uM_P24,36.7796876383783,25.6952401305308,11.0844475078475,,,4.066047223406362,,
ASO265-288_MT_20210617,P10,Ionis1375651_10_P24,Ionis1375651_10uM_P24,36.4424935495172,26.0194534988957,10.423040050621502,,,3.404639766180364,3.047162503487494,0.12097975057615744
ASO265-288_MT_20210617,P11,Ionis1375651_10_P24,Ionis1375651_10uM_P24,35.8683953762167,26.0787565233615,9.789638852855198,,,2.77123856841406,,
ASO265-288_MT_20210617,P12,Ionis1375651_10_P24,Ionis1375651_10uM_P24,36.0439477372508,26.0599382769416,9.984009460309196,,,2.9656091758680576,,
ASO265-288_MT_20210617,O13,Ionis1375651_3_P24,Ionis1375651_3uM_P24,32.698026578506,23.1912312650164,9.506795313489604,,,2.4883950290484664,2.548277370793998,0.17095904145059782
ASO265-288_MT_20210617,O14,Ionis1375651_3_P24,Ionis1375651_3uM_P24,32.6550532073211,23.2565977808763,9.398455426444801,,,2.3800551420036635,,
ASO265-288_MT_20210617,O15,Ionis1375651_3_P24,Ionis1375651_3uM_P24,33.0262977458799,23.2315155201089,9.794782225771002,,,2.7763819413298636,,
ASO265-288_MT_20210617,P13,Ionis1375651_3_P24,Ionis1375651_3uM_P24,32.7111913858515,23.9026823188977,8.8085090669538,,,1.7901087825126618,1.828694058887162,0.2815193398207352
ASO265-288_MT_20210617,P14,Ionis1375651_3_P24,Ionis1375651_3uM_P24,32.8476482371317,23.9105232540861,8.9371249830456,,,1.9187246986044615,,
ASO265-288_MT_20210617,P15,Ionis1375651_3_P24,Ionis1375651_3uM_P24,32.7321570451831,23.9365080651976,8.7956489799855,,,1.7772486955443627,,
ASO265-288_MT_20210617,O16,Ionis676630_10_P24,Ionis676630_10uM_P24,33.4846067757998,26.2484715833867,7.236135192413098,,,0.21773490797195993,0.20079143869095942,0.8700731245930706
ASO265-288_MT_20210617,O17,Ionis676630_10_P24,Ionis676630_10uM_P24,33.2304341542327,26.2693188231563,6.961115331076396,,,-0.05728495336474193,,
ASO265-288_MT_20210617,O18,Ionis676630_10_P24,Ionis676630_10uM_P24,33.7591636610616,26.2988390151548,7.460324645906798,,,0.4419243614656603,,
ASO265-288_MT_20210617,P16,Ionis676630_10_P24,Ionis676630_10uM_P24,33.9640757664369,26.8179282089344,7.146147557502498,,,0.12774727306136047,0.3190067979718944,0.8016215521537071
ASO265-288_MT_20210617,P17,Ionis676630_10_P24,Ionis676630_10uM_P24,34.3658666435383,26.7949161815041,7.570950462034197,,,0.5525501775930595,,
ASO265-288_MT_20210617,P18,Ionis676630_10_P24,Ionis676630_10uM_P24,34.1146489589683,26.8195257312659,7.295123227702401,,,0.27672294326126323,,
ASO265-288_MT_20210617,I1,ASO277_10,KQJM020_L22_7-08-7_10uM_P24,31.7780193435515,24.1836377971437,7.594381546407799,,,0.5759812619666613,0.6541528833758289,0.6354485021742733
ASO265-288_MT_20210617,I2,ASO277_10,KQJM020_L22_7-08-7_10uM_P24,31.9689038606572,24.1886978975435,7.780205963113701,,,0.7618056786725633,,
ASO265-288_MT_20210617,I3,ASO277_10,KQJM020_L22_7-08-7_10uM_P24,31.8420622206634,24.198990226734,7.6430719939294,,,0.6246717094882621,,
ASO265-288_MT_20210617,I4,ASO277_10,KQJM020_L22_7-08-7_10uM_P24,32.258044492572,25.2925727964311,6.965471696140899,,,-0.052928588300239277,-0.18163254264383877,1.1341665736152553
ASO265-288_MT_20210617,I5,ASO277_10,KQJM020_L22_7-08-7_10uM_P24,32.2146961809326,25.3338687521237,6.8808274288088995,,,-0.13757285563223842,,
ASO265-288_MT_20210617,I6,ASO277_10,KQJM020_L22_7-08-7_10uM_P24,31.9528411129242,25.2888370124821,6.664004100442099,,,-0.3543961839990386,,
ASO265-288_MT_20210617,I7,ASO277_3,KQJM020_L22_7-08-7_3uM_P24,30.6460061218449,23.1259937773269,7.520012344517998,,,0.5016120600768597,0.4226350160714931,0.7460607335730507
ASO265-288_MT_20210617,I8,ASO277_3,KQJM020_L22_7-08-7_3uM_P24,30.5113892754433,23.1868324571444,7.324556818298898,,,0.3061565338577603,,
ASO265-288_MT_20210617,I9,ASO277_3,KQJM020_L22_7-08-7_3uM_P24,30.6179258294872,23.1393890907662,7.478536738720997,,,0.4601364542798594,,
ASO265-288_MT_20210617,I10,ASO277_3,KQJM020_L22_7-08-7_3uM_P24,30.7191133887872,23.1901922310505,7.528921157736701,,,0.5105208732955626,0.6796422195625947,0.62432008320193
ASO265-288_MT_20210617,I11,ASO277_3,KQJM020_L22_7-08-7_3uM_P24,30.9848042385842,23.1985066396532,7.786297598931,,,0.7678973144898622,,
