Experiment Name,Position,SampleName,ASO Microsynth ID,dCt,ddCt,Exp,Exp_std,Exp_zscore
R3.1_P1-1+P1-2_MT_20210826,A8,ASO564_3_R3.1P1-1,KQ2201_L20_6-08-6_3uM_R3.1P1-1,7.340065769999999,1.114097315,0.46198012294170615,0.036604317885924165,0.982241630257543
R3.1_P1-1+P1-2_MT_20210826,A9,ASO564_3_R3.1P1-1,KQ2201_L20_6-08-6_3uM_R3.1P1-1,7.182523239999998,0.956554787,0.5152859685657468,0.036604317885924165,0.4622028785998889
R3.1_P1-1+P1-2_MT_20210826,A10,ASO564_3_R3.1P1-1,KQ2201_L20_6-08-6_3uM_R3.1P1-1,7.114271630000001,0.888303176,0.5402491581119533,0.018032156767036962,1.138637923227025
R3.1_P1-1+P1-2_MT_20210826,A11,ASO564_3_R3.1P1-1,KQ2201_L20_6-08-6_3uM_R3.1P1-1,7.21393973,0.987971272,0.5041862670734557,0.018032156767036962,0.16143093355704013
R3.1_P1-1+P1-2_MT_20210826,A12,ASO564_3_R3.1P1-1,KQ2201_L20_6-08-6_3uM_R3.1P1-1,7.162479010000002,0.936510554,0.5224951120737348,0.018032156767036962,0.6575512054442173
R3.1_P1-1+P1-2_MT_20210826,B1,ASO565_10_R3.1P1-1,KQ2202_L20_5-09-6_10uM_R3.1P1-1,8.843216389999998,2.617247938,0.16297833044779297,,0.2701607651258243
R3.1_P1-1+P1-2_MT_20210826,B2,ASO565_10_R3.1P1-1,KQ2202_L20_5-09-6_10uM_R3.1P1-1,,,,,
R3.1_P1-1+P1-2_MT_20210826,B3,ASO565_10_R3.1P1-1,KQ2202_L20_5-09-6_10uM_R3.1P1-1,,,,,
R3.1_P1-1+P1-2_MT_20210826,B4,ASO565_10_R3.1P1-1,KQ2202_L20_5-09-6_10uM_R3.1P1-1,8.29165201,2.065683555,0.2388731234876404,0.10765582106526105,0.5791357874033809
R3.1_P1-1+P1-2_MT_20210826,B5,ASO565_10_R3.1P1-1,KQ2202_L20_5-09-6_10uM_R3.1P1-1,10.01119928,3.785230827,0.0725323887498388,0.10765582106526105,1.2822911550723282
R3.1_P1-1+P1-2_MT_20210826,B6,ASO565_10_R3.1P1-1,KQ2202_L20_5-09-6_10uM_R3.1P1-1,8.093205549999997,1.867237102,0.2740978464006966,0.10765582106526105,0.9733161327947715
R3.1_P1-1+P1-2_MT_20210826,B7,ASO565_3_R3.1P1-1,KQ2202_L20_5-09-6_3uM_R3.1P1-1,7.96899118,1.743022727,0.2987430950305553,0.02817293671074661,1.1352945545703519
R3.1_P1-1+P1-2_MT_20210826,B8,ASO565_3_R3.1P1-1,KQ2202_L20_5-09-6_3uM_R3.1P1-1,8.251451759999998,2.025483307,0.24562285148830207,0.02817293671074661,0.7502115283645677
R3.1_P1-1+P1-2_MT_20210826,B9,ASO565_3_R3.1P1-1,KQ2202_L20_5-09-6_3uM_R3.1P1-1,8.192262320000001,1.966293862,0.25590959367091115,0.02817293671074661,0.3850830262057852
R3.1_P1-1+P1-2_MT_20210826,B10,ASO565_3_R3.1P1-1,KQ2202_L20_5-09-6_3uM_R3.1P1-1,,,,,
R3.1_P1-1+P1-2_MT_20210826,B11,ASO565_3_R3.1P1-1,KQ2202_L20_5-09-6_3uM_R3.1P1-1,,,,,
R3.1_P1-1+P1-2_MT_20210826,B12,ASO565_3_R3.1P1-1,KQ2202_L20_5-09-6_3uM_R3.1P1-1,,,,,
R3.1_P1-1+P1-2_MT_20210826,C1,ASO566_10_R3.1P1-1,KQ2203_L20_6-09-5_10uM_R3.1P1-1,9.100428609999998,2.874460158,0.13636448325816772,0.011776164338564562,0.23194239217654722
R3.1_P1-1+P1-2_MT_20210826,C2,ASO566_10_R3.1P1-1,KQ2203_L20_6-09-5_10uM_R3.1P1-1,9.04055069,2.814582234,0.14214327659676276,0.011776164338564562,0.10199778538863677
R3.1_P1-1+P1-2_MT_20210826,C3,ASO566_10_R3.1P1-1,KQ2203_L20_6-09-5_10uM_R3.1P1-1,9.2911219,3.065153448,0.11948045583731343,0.011776164338564562,1.2076227435189444
R3.1_P1-1+P1-2_MT_20210826,C4,ASO566_10_R3.1P1-1,KQ2203_L20_6-09-5_10uM_R3.1P1-1,9.205550600000002,2.979582145,0.12678165006164363,0.020769760016003527,0.7857073101659502
R3.1_P1-1+P1-2_MT_20210826,C5,ASO566_10_R3.1P1-1,KQ2203_L20_6-09-5_10uM_R3.1P1-1,8.797075930000002,2.571107475,0.16827497238144895,0.020769760016003527,1.6120748238139397
R3.1_P1-1+P1-2_MT_20210826,C6,ASO566_10_R3.1P1-1,KQ2203_L20_6-09-5_10uM_R3.1P1-1,8.97041244,2.744443991,0.14922446732158434,0.020769760016003527,0.51119983665887
R3.1_P1-1+P1-2_MT_20210826,C7,ASO566_3_R3.1P1-1,KQ2203_L20_6-09-5_3uM_R3.1P1-1,8.442775439999998,2.21680698,0.2151169364955104,0.03145840765889888,0.055665543149407935
R3.1_P1-1+P1-2_MT_20210826,C8,ASO566_3_R3.1P1-1,KQ2203_L20_6-09-5_3uM_R3.1P1-1,8.158344520000004,1.932376067,0.2619973151945564,0.03145840765889888,0.6288986926843717
R3.1_P1-1+P1-2_MT_20210826,C9,ASO566_3_R3.1P1-1,KQ2203_L20_6-09-5_3uM_R3.1P1-1,8.089006800000003,1.863038351,0.2748967296826639,0.03145840765889888,0.8172606058515576
R3.1_P1-1+P1-2_MT_20210826,C10,ASO566_3_R3.1P1-1,KQ2203_L20_6-09-5_3uM_R3.1P1-1,,,,,
R3.1_P1-1+P1-2_MT_20210826,C11,ASO566_3_R3.1P1-1,KQ2203_L20_6-09-5_3uM_R3.1P1-1,9.240991190000003,3.015022742,0.12370513200410402,,1.3904937553865226
R3.1_P1-1+P1-2_MT_20210826,C12,ASO566_3_R3.1P1-1,KQ2203_L20_6-09-5_3uM_R3.1P1-1,,,,,
R3.1_P1-1+P1-2_MT_20210826,F1,ASO567_10_R3.1P1-1,KQ2204_L20_6-08-6_10uM_R3.1P1-1,7.485850589999998,1.259882141,0.41757807179077283,0.027084904456868335,0.35986661025415023
R3.1_P1-1+P1-2_MT_20210826,F2,ASO567_10_R3.1P1-1,KQ2204_L20_6-08-6_10uM_R3.1P1-1,7.625284860000001,1.399316409,0.3791087318540818,0.027084904456868335,0.5187789208059888
R3.1_P1-1+P1-2_MT_20210826,F3,ASO567_10_R3.1P1-1,KQ2204_L20_6-08-6_10uM_R3.1P1-1,7.43896552,1.212997065,0.4313715498470977,0.027084904456868335,0.3028873776475091
R3.1_P1-1+P1-2_MT_20210826,F4,ASO567_10_R3.1P1-1,KQ2204_L20_6-08-6_10uM_R3.1P1-1,6.444133700000002,0.218165244,0.8596580167391378,0.344241321556858,1.4663135533771419
R3.1_P1-1+P1-2_MT_20210826,F5,ASO567_10_R3.1P1-1,KQ2204_L20_6-08-6_10uM_R3.1P1-1,6.678231719999999,0.452263269,0.7308953352046922,0.344241321556858,0.9344100876778719
R3.1_P1-1+P1-2_MT_20210826,F6,ASO567_10_R3.1P1-1,KQ2204_L20_6-08-6_10uM_R3.1P1-1,8.480576479999996,2.254608022,0.20955371135068676,0.344241321556858,1.2191907323473667
R3.1_P1-1+P1-2_MT_20210826,F7,ASO567_3_R3.1P1-1,KQ2204_L20_6-08-6_3uM_R3.1P1-1,,,,,
R3.1_P1-1+P1-2_MT_20210826,F8,ASO567_3_R3.1P1-1,KQ2204_L20_6-08-6_3uM_R3.1P1-1,,,,,
R3.1_P1-1+P1-2_MT_20210826,F9,ASO567_3_R3.1P1-1,KQ2204_L20_6-08-6_3uM_R3.1P1-1,9.150913039999999,2.924944582,0.13167518741385825,,0.9228225518827632
R3.1_P1-1+P1-2_MT_20210826,F10,ASO567_3_R3.1P1-1,KQ2204_L20_6-08-6_3uM_R3.1P1-1,6.920812390000002,0.694843934,0.6177761439383838,0.6284054306514105,0.17593297769883165
R3.1_P1-1+P1-2_MT_20210826,F11,ASO567_3_R3.1P1-1,KQ2204_L20_6-08-6_3uM_R3.1P1-1,7.159418170000002,0.933449715,0.5236048207024924,0.6284054306514105,0.3206263352574556
R3.1_P1-1+P1-2_MT_20210826,F12,ASO567_3_R3.1P1-1,KQ2204_L20_6-08-6_3uM_R3.1P1-1,5.498212709999997,-0.727755741,1.65606091550284,0.6284054306514105,1.4193818648390504
R3.1_P1-1+P1-2_MT_20210826,A13,ASO568_10_R3.1P1-1,KQ2205_L20_5-09-6_10uM_R3.1P1-1,8.003369719999998,1.77740126,0.291708380665987,0.15365892403377773,0.31137377267651206
R3.1_P1-1+P1-2_MT_20210826,A14,ASO568_10_R3.1P1-1,KQ2205_L20_5-09-6_10uM_R3.1P1-1,7.570100029999999,1.344131567,0.3938910203788673,0.15365892403377773,0.4144856655836528
R3.1_P1-1+P1-2_MT_20210826,A16,ASO568_10_R3.1P1-1,KQ2205_L20_5-09-6_10uM_R3.1P1-1,8.50643912,2.280470661,0.20583059373589319,0.03362314147549147,0.9214108822604655
R3.1_P1-1+P1-2_MT_20210826,A17,ASO568_10_R3.1P1-1,KQ2205_L20_5-09-6_10uM_R3.1P1-1,8.155517630000002,1.929549181,0.26251118861543726,0.03362314147549147,0.5187774713883074
R3.1_P1-1+P1-2_MT_20210826,A18,ASO568_10_R3.1P1-1,KQ2205_L20_5-09-6_10uM_R3.1P1-1,8.139139899999996,1.913171449,0.2655082419111453,0.03362314147549147,0.49748775497687875
R3.1_P1-1+P1-2_MT_20210826,A19,ASO568_3_R3.1P1-1,KQ2205_L20_5-09-6_3uM_R3.1P1-1,7.499881770000002,1.273913323,0.4135365287161031,0.020432022705325653,1.036587888997233
R3.1_P1-1+P1-2_MT_20210826,A20,ASO568_3_R3.1P1-1,KQ2205_L20_5-09-6_3uM_R3.1P1-1,7.3830352999999995,1.15706685,0.4484233008088697,0.020432022705325653,0.2467507445249115
R3.1_P1-1+P1-2_MT_20210826,A21,ASO568_3_R3.1P1-1,KQ2205_L20_5-09-6_3uM_R3.1P1-1,7.503320519999999,1.277352069,0.41255201457816404,0.020432022705325653,1.0588773066978643
R3.1_P1-1+P1-2_MT_20210826,A22,ASO568_3_R3.1P1-1,KQ2205_L20_5-09-6_3uM_R3.1P1-1,7.17479651,0.948828055,0.5180531213253833,0.029871175630907444,1.3296696379812178
R3.1_P1-1+P1-2_MT_20210826,A23,ASO568_3_R3.1P1-1,KQ2205_L20_5-09-6_3uM_R3.1P1-1,7.217539380000002,0.991570924,0.50292984574177,0.029871175630907444,0.9872784081401023
R3.1_P1-1+P1-2_MT_20210826,A24,ASO568_3_R3.1P1-1,KQ2205_L20_5-09-6_3uM_R3.1P1-1,7.344888860000001,1.118920411,0.46043824884855233,0.029871175630907444,0.025267894098690024
R3.1_P1-1+P1-2_MT_20210826,B13,ASO569_10_R3.1P1-1,KQ2206_L20_6-09-5_10uM_R3.1P1-1,8.5909896,2.365021148,0.19411437326958828,0.02323890021541025,1.0542476882263496
R3.1_P1-1+P1-2_MT_20210826,B14,ASO569_10_R3.1P1-1,KQ2206_L20_6-09-5_10uM_R3.1P1-1,8.961482079999996,2.735513621,0.15015104065922044,0.02323890021541025,1.0274980828423252
R3.1_P1-1+P1-2_MT_20210826,B15,ASO569_10_R3.1P1-1,KQ2206_L20_6-09-5_10uM_R3.1P1-1,8.658870789999998,2.432902334,0.18519251128943195,0.02323890021541025,0.6317808881806054
R3.1_P1-1+P1-2_MT_20210826,B16,ASO569_10_R3.1P1-1,KQ2206_L20_6-09-5_10uM_R3.1P1-1,8.888491819999999,2.662523366,0.15794307995397733,,0.6585304935646258
R3.1_P1-1+P1-2_MT_20210826,B17,ASO569_10_R3.1P1-1,KQ2206_L20_6-09-5_10uM_R3.1P1-1,,,,,
R3.1_P1-1+P1-2_MT_20210826,B18,ASO569_10_R3.1P1-1,KQ2206_L20_6-09-5_10uM_R3.1P1-1,,,,,
R3.1_P1-1+P1-2_MT_20210826,B19,ASO569_3_R3.1P1-1,KQ2206_L20_6-09-5_3uM_R3.1P1-1,,,,,
R3.1_P1-1+P1-2_MT_20210826,B20,ASO569_3_R3.1P1-1,KQ2206_L20_6-09-5_3uM_R3.1P1-1,,,,,
R3.1_P1-1+P1-2_MT_20210826,B21,ASO569_3_R3.1P1-1,KQ2206_L20_6-09-5_3uM_R3.1P1-1,,,,,
R3.1_P1-1+P1-2_MT_20210826,B22,ASO569_3_R3.1P1-1,KQ2206_L20_6-09-5_3uM_R3.1P1-1,7.880514420000001,1.654545966,0.3176376944233178,0.06220236282411332,1.1533684150594923
R3.1_P1-1+P1-2_MT_20210826,B23,ASO569_3_R3.1P1-1,KQ2206_L20_6-09-5_3uM_R3.1P1-1,7.449483570000002,1.223515114,0.4282380477676757,0.06220236282411332,0.6247047693482657
R3.1_P1-1+P1-2_MT_20210826,B24,ASO569_3_R3.1P1-1,KQ2206_L20_6-09-5_3uM_R3.1P1-1,7.469751079999998,1.243782624,0.4222640629491691,0.06220236282411332,0.5286636457112265
R3.1_P1-1+P1-2_MT_20210826,E13,ASO570_10_R3.1P1-1,KQ2207_L20_6-08-6_10uM_R3.1P1-1,7.943232509999998,1.717264048,0.3041249223661099,0.016066933884469656,0.4739376760533123
R3.1_P1-1+P1-2_MT_20210826,E14,ASO570_10_R3.1P1-1,KQ2207_L20_6-08-6_10uM_R3.1P1-1,7.8424735799999965,1.61650513,0.3261245311320737,0.016066933884469656,0.1938829841901312
R3.1_P1-1+P1-2_MT_20210826,E15,ASO570_10_R3.1P1-1,KQ2207_L20_6-08-6_10uM_R3.1P1-1,7.987962100000001,1.761993644,0.2948404470243356,0.016066933884469656,0.7557774359653354
R3.1_P1-1+P1-2_MT_20210826,E16,ASO570_10_R3.1P1-1,KQ2207_L20_6-08-6_10uM_R3.1P1-1,7.911431209999996,1.685462753,0.31090317329062683,0.045461355049858924,0.26817692567533485
R3.1_P1-1+P1-2_MT_20210826,E17,ASO570_10_R3.1P1-1,KQ2207_L20_6-08-6_10uM_R3.1P1-1,7.9665042200000045,1.740535769,0.299258520845501,0.045461355049858924,0.6216622792985629
R3.1_P1-1+P1-2_MT_20210826,E19,ASO570_3_R3.1P1-1,KQ2207_L20_6-08-6_3uM_R3.1P1-1,8.85401753,2.628049071,0.16176270461311368,0.30250609308862486,1.0015392420865958
R3.1_P1-1+P1-2_MT_20210826,E20,ASO570_3_R3.1P1-1,KQ2207_L20_6-08-6_3uM_R3.1P1-1,10.447050529999999,4.221082068,0.053620107874324814,0.30250609308862486,1.4800618956332603
R3.1_P1-1+P1-2_MT_20210826,E21,ASO570_3_R3.1P1-1,KQ2207_L20_6-08-6_3uM_R3.1P1-1,6.908179799999996,0.682211345,0.6232092945319677,0.30250609308862486,1.0403263440652475
R3.1_P1-1+P1-2_MT_20210826,E22,ASO570_3_R3.1P1-1,KQ2207_L20_6-08-6_3uM_R3.1P1-1,7.227540149999999,1.001571692,0.49945558965867964,0.028421521794516905,0.4927257405284564
R3.1_P1-1+P1-2_MT_20210826,E23,ASO570_3_R3.1P1-1,KQ2207_L20_6-08-6_3uM_R3.1P1-1,7.15941733,0.933448871,0.5236051270198951,0.028421521794516905,0.5995855815948415
R3.1_P1-1+P1-2_MT_20210826,E24,ASO570_3_R3.1P1-1,KQ2207_L20_6-08-6_3uM_R3.1P1-1,7.32457788,1.098609425,0.46696637526687745,0.028421521794516905,0.34896347153131024
R3.1_P1-1+P1-2_MT_20210826,F13,ASO571_10_R3.1P1-1,KQ2208_L20_5-09-6_10uM_R3.1P1-1,9.09287098,2.866902523,0.1370807102432151,0.09833346922966266,0.7282778155007137
R3.1_P1-1+P1-2_MT_20210826,F14,ASO571_10_R3.1P1-1,KQ2208_L20_5-09-6_10uM_R3.1P1-1,7.927506920000003,1.701538464,0.30745806072116194,0.09833346922966266,0.2059316649413614
R3.1_P1-1+P1-2_MT_20210826,F15,ASO571_10_R3.1P1-1,KQ2208_L20_5-09-6_10uM_R3.1P1-1,9.0916335,2.865665042,0.13719834255153443,0.09833346922966266,0.7279171761125577
R3.1_P1-1+P1-2_MT_20210826,F16,ASO571_10_R3.1P1-1,KQ2208_L20_5-09-6_10uM_R3.1P1-1,7.322769249999997,1.096800791,0.467552154560979,0.3979127839773968,0.28488788008578275
R3.1_P1-1+P1-2_MT_20210826,F18,ASO571_10_R3.1P1-1,KQ2208_L20_5-09-6_10uM_R3.1P1-1,8.486752890000002,2.260784435,0.20865849535154107,0.3979127839773968,0.5088332683703835
R3.1_P1-1+P1-2_MT_20210826,F19,ASO571_3_R3.1P1-1,KQ2208_L20_5-09-6_3uM_R3.1P1-1,7.412358059999999,1.186389602,0.4394011034928341,0.03387687980427145,0.44909712353058096
R3.1_P1-1+P1-2_MT_20210826,F20,ASO571_3_R3.1P1-1,KQ2208_L20_5-09-6_3uM_R3.1P1-1,7.385188279999998,1.159219821,0.4477546062365774,0.03387687980427145,0.6796214500482594
R3.1_P1-1+P1-2_MT_20210826,F21,ASO571_3_R3.1P1-1,KQ2208_L20_5-09-6_3uM_R3.1P1-1,7.601730700000001,1.375762244,0.385349054432687,0.03387687980427145,1.042530112220743
R3.1_P1-1+P1-2_MT_20210826,F22,ASO571_3_R3.1P1-1,KQ2208_L20_5-09-6_3uM_R3.1P1-1,7.40407059,1.178102127,0.4419324804475603,0.04617250525016342,0.5189533246418679
R3.1_P1-1+P1-2_MT_20210826,F23,ASO571_3_R3.1P1-1,KQ2208_L20_5-09-6_3uM_R3.1P1-1,7.361975340000001,1.136006887,0.455017239917359,0.04617250525016342,0.880042014853933
R3.1_P1-1+P1-2_MT_20210826,F24,ASO571_3_R3.1P1-1,KQ2208_L20_5-09-6_3uM_R3.1P1-1,7.663069590000003,1.437101132,0.36930862668962355,0.04617250525016342,1.4851838008539027
R3.1_P1-1+P1-2_MT_20210826,D1,ASO573_10_R3.1P1-1,KQ2210_L19_5-09-5_10uM_R3.1P1-1,8.421084500000003,2.195116051,0.21837565704231324,0.015938749913753564,0.6004730398293765
R3.1_P1-1+P1-2_MT_20210826,D2,ASO573_10_R3.1P1-1,KQ2210_L19_5-09-5_10uM_R3.1P1-1,8.262804669999998,2.036836216,0.24369757226494018,0.015938749913753564,0.4592439275332457
R3.1_P1-1+P1-2_MT_20210826,D3,ASO573_10_R3.1P1-1,KQ2210_L19_5-09-5_10uM_R3.1P1-1,8.238682059999999,2.012713605,0.2478065789807536,0.015938749913753564,0.4363265705406507
R3.1_P1-1+P1-2_MT_20210826,D4,ASO573_10_R3.1P1-1,KQ2210_L19_5-09-5_10uM_R3.1P1-1,,,,,
R3.1_P1-1+P1-2_MT_20210826,D5,ASO573_10_R3.1P1-1,KQ2210_L19_5-09-5_10uM_R3.1P1-1,,,,,
R3.1_P1-1+P1-2_MT_20210826,D6,ASO573_10_R3.1P1-1,KQ2210_L19_5-09-5_10uM_R3.1P1-1,6.976767850000002,0.750799389,0.5942741823609671,,1.496043537903273
R3.1_P1-1+P1-2_MT_20210826,D7,ASO573_3_R3.1P1-1,KQ2210_L19_5-09-5_3uM_R3.1P1-1,6.98743795,0.761469499,0.5898951697173395,0.23945904099823545,1.1245001662035574
