Experiment Name,Position,SampleName,ASO Microsynth ID,dCt,ddCt,Exp,Exp_std,Exp_zscore
R3.1_P1-1+P1-2_MT_20210826,G15,Ionis676630_10_R3.1P1-1,Ionis676630_10uM_R3.1P1-1,5.90671506,-0.319253398,1.2476846986417023,0.3270904254317852,2.3901599305942622
R3.1_P1-1+P1-2_MT_20210826,A15,ASO568_10_R3.1P1-1,KQ2205_L20_5-09-6_10uM_R3.1P1-1,6.977914249999998,0.751945796,0.5938021425655985,0.15365892403377773,1.834564215718513
R3.1_P1-1+P1-2_MT_20210826,E18,ASO570_10_R3.1P1-1,KQ2207_L20_6-08-6_10uM_R3.1P1-1,7.6098977099999985,1.383929257,0.38317377863669033,0.045461355049858924,1.9256713328024124
R3.1_P1-1+P1-2_MT_20210826,F17,ASO571_10_R3.1P1-1,KQ2208_L20_5-09-6_10uM_R3.1P1-1,6.240727799999998,0.014759343,0.9898217555254056,0.3979127839773968,1.8860720448392336
R3.1 P1-1+P1-2_Total_20210826,H13,Naive_R3.1P1-1,Naive_R3.1P1-1,5.321969858118003,-0.2495381972163723,1.1888265139370409,0.02734196898036994,1.8131557619738186
R3.1 P1-1+P1-2_Total_20210826,H2,Ionis1375651_10_R3.1P1-1,Ionis1375651_10uM_R3.1P1-1,9.695486219811404,4.123978164477029,0.057353360694264506,0.03138472812796321,1.9008019159109508
R3.1 P1-1+P1-2_Total_20210826,H4,Ionis1375651_3_R3.1P1-1,Ionis1375651_3uM_R3.1P1-1,5.2270422437207,-0.3444658116136754,1.2696807693020702,0.5949703517164534,1.9218487099391979
R3.1 P1-1+P1-2_Total_20210826,G17,Ionis676630_10_R3.1P1-1,Ionis676630_10uM_R3.1P1-1,5.8717370865185,0.3002290311841253,0.812123459639037,0.11833146741411465,1.8320195612923573
R3.1 P1-1+P1-2_Total_20210826,B12,ASO565_3_R3.1P1-1,KQ2202_L20_5-09-6_3uM_R3.1P1-1,5.853658205793099,0.2821501504587242,0.8223644755513613,0.2798769538973009,1.9232828474061237
R3.1 P1-1+P1-2_Total_20210826,C12,ASO566_3_R3.1P1-1,KQ2203_L20_6-09-5_3uM_R3.1P1-1,4.531229053218599,-1.040279002115776,2.0566253446648486,0.8374760962128075,2.013373054680183
R3.1 P1-1+P1-2_Total_20210826,F9,ASO567_3_R3.1P1-1,KQ2204_L20_6-08-6_3uM_R3.1P1-1,4.3555566558767005,-1.2159513994576745,2.322939208916237,0.5938920704416164,1.8096558832010412
R3.1 P1-1+P1-2_Total_20210826,B17,ASO569_10_R3.1P1-1,KQ2206_L20_6-09-5_10uM_R3.1P1-1,3.1325882036578996,-2.4389198516764754,5.422356062094388,2.573163478236449,1.9803157229340815
R3.1 P1-1+P1-2_Total_20210826,E14,ASO570_10_R3.1P1-1,KQ2207_L20_6-08-6_10uM_R3.1P1-1,6.999231080213399,1.4277230248790236,0.371717103188996,0.06518363002969248,1.8354020857508218
R3.1 P1-1+P1-2_Total_20210826,D10,ASO573_3_R3.1P1-1,KQ2210_L19_5-09-5_3uM_R3.1P1-1,6.900481242330599,1.3289731869962242,0.39805144724928115,0.22546450833661827,1.8232878394172134
R3.1 P1-1+P1-2_Total_20210826,C24,ASO574_3_R3.1P1-1,KQ2211_L19_5-09-5_3uM_R3.1P1-1,6.499836330493999,0.9283282751596236,0.5254668746298244,0.020805842331944668,1.8861720945676943
R3.1 P1-1+P1-2_Total_20210826,D17,ASO9-2nd_10_R3.1P1-1,KQ372_2nd batch_L20_5-10-5_10uM_R3.1P1-1,4.2222611194386985,-1.3492469358956765,2.5477910006810243,1.1603522028376245,1.9678065084270335
R3.1_P1-1+P1-2_WT_20210826,H15,Naive_R3.1P1-1,Naive_R3.1P1-1,6.153542314449499,-0.1192357163820911,1.0861593052080034,0.034649156718286965,2.0719663248353277
R3.1_P1-1+P1-2_WT_20210826,H4,Ionis1375651_3_R3.1P1-1,Ionis1375651_3uM_R3.1P1-1,6.422374062518504,0.1495960316869133,0.9015028566344764,0.41133718669965313,1.9071073929021034
R3.1_P1-1+P1-2_WT_20210826,F6,ASO567_10_R3.1P1-1,KQ2204_L20_6-08-6_10uM_R3.1P1-1,5.9245003677709995,-0.3482776630605908,1.2730399227044047,0.3112396042704391,1.8413575303003613
R3.1_P1-1+P1-2_WT_20210826,C14,ASO574_10_R3.1P1-1,KQ2211_L19_5-09-5_10uM_R3.1P1-1,6.592239523041496,0.3194614922099053,0.8013689448750051,0.39948019483823277,1.938768450858785
R3.1_P1-1+P1-2_WT_20210826,E8,ASO8-2nd_3_R3.1P1-1,KQ373_2nd batch_L20_5-10-5_3uM_R3.1P1-1,6.783225083771299,0.5104470529397087,0.7020048714658981,0.15763592100243146,1.8083922736440539
R3.1_P1-1+P1-2_MT_20210826,P13,Naive_R3.1P1-2,Naive_R3.1P1-2,7.695940971637299,1.2692378615939486,0.41487888479078405,0.622828122838515,2.675877508210378
R3.1_P1-1+P1-2_MT_20210826,I21,ASO568_3_R3.1P1-2,KQ2205_L20_5-09-6_3uM_R3.1P1-2,6.158700388323702,-0.2680027217196485,1.2041396529017054,0.5208678048799121,1.9514790700773874
R3.1_P1-1+P1-2_MT_20210826,N14,ASO571_10_R3.1P1-2,KQ2208_L20_5-09-6_10uM_R3.1P1-2,8.094652719673704,1.6679496096303534,0.314700285017762,0.054158006918583614,1.9096953603204165
R3.1_P1-1+P1-2_MT_20210826,M8,ASO8-2nd_3_R3.1P1-2,KQ373_2nd batch_L20_5-10-5_3uM_R3.1P1-2,7.6907460765566995,1.2640429665133492,0.41637548471196956,0.1698960859662836,1.8709017719572225
R3.1 P1-1+P1-2_Total_20210826,P15,Naive_R3.1P1-2,Naive_R3.1P1-2,4.987139187152103,-0.7060295682845057,1.6313084202837582,0.47587474974387256,2.9145097089803462
R3.1 P1-1+P1-2_Total_20210826,P11,Ionis676630_10_R3.1P1-2,Ionis676630_10uM_R3.1P1-2,3.415651475463598,-2.2775172799730106,4.848428739827694,1.988100070829482,2.6073632965479607
R3.1 P1-1+P1-2_Total_20210826,K4,ASO566_10_R3.1P1-2,KQ2203_L20_6-09-5_10uM_R3.1P1-2,3.976007537999198,-1.7171612174374102,3.287888141642867,1.6743518514732596,2.02334872520387
R3.1 P1-1+P1-2_Total_20210826,N3,ASO567_10_R3.1P1-2,KQ2204_L20_6-08-6_10uM_R3.1P1-2,6.919378139607701,1.226209384171093,0.42743904848468917,0.0477692882085736,1.8450953762572246
R3.1 P1-1+P1-2_Total_20210826,I20,ASO568_3_R3.1P1-2,KQ2205_L20_5-09-6_3uM_R3.1P1-2,5.857974742204899,0.1648059867682905,0.8920484737872376,0.29279708438459756,2.0104829704582685
R3.1 P1-1+P1-2_Total_20210826,J16,ASO569_10_R3.1P1-2,KQ2206_L20_6-09-5_10uM_R3.1P1-2,4.9873476874166975,-0.7058210680199108,1.6310726783903504,0.7840163395391984,1.9854344100166605
R3.1 P1-1+P1-2_Total_20210826,K14,ASO574_10_R3.1P1-2,KQ2211_L19_5-09-5_10uM_R3.1P1-2,3.424398840117398,-2.2687699153192105,4.819120633052869,2.5657005529766885,2.0381453883279246
R3.1_P1-1+P1-2_WT_20210826,P15,Naive_R3.1P1-2,Naive_R3.1P1-2,5.888374456671102,-0.4727056424061739,1.387709551396828,0.2718968107738962,2.5400898695886087
R3.1_P1-1+P1-2_WT_20210826,O14,Ionis676630_10_R3.1P1-2,Ionis676630_10uM_R3.1P1-2,5.209519934798298,-1.151560164278978,2.2215400711592515,,2.4501084581803996
