Experiment Name,Position,SampleName,ASO Microsynth ID,dCt,ddCt,Exp,Exp_std,Exp_zscore
Rd2.1.2_P1+2_WT_20210727,H7,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,11.054372889999996,4.718282576,0.037988786130359276,0.07850827767912626,1.8226574146968768
Rd2.1.2_P1+2_WT_20210727,D6,KQ106_10_P2.1-1,KQ106_L20_5-10-5_10uM_P2.1-1,7.44478956,1.108699244,0.4637119323217396,0.048110289645155485,1.957954754479342
Rd2.1.2_P1+2_WT_20210727,A6,KQ830_10_P2.1-1,KQ830_L20_5-10-5_10uM_P2.1-1,5.40579992,-0.930290396,1.9056595422987868,0.2714536463882117,1.8860338174818267
Rd2.1.2_P1+2_WT_20210727,O5,Naive_P2.1-2,Naive_P2.1-2,9.61895899,2.191009601,0.21899812135000254,0.12810981717766426,1.8537046621049482
Rd2.1.2_P1+2_WT_20210727,M12,TY779PD_10_P2.1-2,TY779PD_10uM_P2.1-2,6.990500389999998,-0.437448993,1.3542076675932846,0.5204766406735905,1.8229657387687341
Rd2.1.2_P1+2_WT_20210727,O11,Ionis1375651_3_P2.1-2,Ionis1375651_3uM_P2.1-2,8.31290255,0.884953167,0.5415051009039077,0.11734780291700005,1.9409002386330876
Rd2.1.2_P1+2_WT_20210727,M7,KQ305_10_P2.1-2,KQ305_L20_5-10-5_10uM_P2.1-2,7.156379570000002,-0.271569809,1.2071205917427952,0.11974045262675827,1.9279167802834614
Rd2.1.2_P1+2_WT_20210727,N9,KQ244_10_P2.1-2,KQ244_L20_5-10-5_10uM_P2.1-2,7.170187469999995,-0.257761916,1.1956224702021558,0.3548369477037344,1.8159529641240602
Rd2.1.2_P1+2_WT_20210727,M1,KQ258_10_P2.1-2,KQ258_L20_5-10-5_10uM_P2.1-2,8.165902209999999,0.737952824,0.5995895631005779,0.1782522623426522,1.9580066668187865
Rd2.1.2_P1+2_Total_20210727,O6,Naive_P2.1-2,Naive_P2.1-2,9.001327100000001,1.900341848,0.26787988371305244,0.14470977817637168,1.8478706908100178
Rd2.1.2_P1+2_Total_20210727,J22,KQ304_10_P2.1-2,KQ304_L20_5-10-5_10uM_P2.1-2,7.397110649999998,0.296125393,0.8144367725666228,0.11479212223152965,1.8532374597957741
Rd2.1.2_P1+2_Total_20210727,G1,Naive_P2.1-1,Naive_P2.1-1,5.360010689999999,-0.427443755,1.3448485891929138,0.06589341045362991,2.079528992835196
Rd2.1.2_P1+2_Total_20210727,H14,Ionis676630_10_P2.1-1,Ionis676630_10uM_P2.1-1,6.030733640000001,0.243279196,0.8448228751568528,0.16629198366683226,1.8207872715367996
Rd2.1.2_P1+2_MT_20210727,O4,Naive_P2.1-2,Naive_P2.1-2,9.323545479999996,1.861580708,0.2751746150132995,0.09780488389581211,1.9316079943795257
Rd2.1.2_P1+2_MT_20210727,O15,Ionis676630_10_P2.1-2,Ionis676630_10uM_P2.1-2,7.392665209999997,-0.069299565,1.049207165098558,0.3842038632465554,1.8079295712007364
Rd2.1.2_P1+2_MT_20210727,L5,KQ106_10_P2.1-2,KQ106_L20_5-10-5_10uM_P2.1-2,11.749991689999998,4.288026917,0.05118883855450964,0.09752484216054311,1.8317033309962913
Rd2.1.2_P1+2_MT_20210727,L12,KQ500_10_P2.1-2,KQ500_L20_5-10-5_10uM_P2.1-2,9.515580859999996,2.053616078,0.2408795665104262,0.08747954143478603,2.0368935077004813
Rd2.1.2_P1+2_MT_20210727,L7,KQ479_10_P2.1-2,KQ479_L20_5-10-5_10uM_P2.1-2,9.93449124,2.472526467,0.18017534750579267,0.2512607523727113,1.8811037513485926
Rd2.1.2_P1+2_MT_20210727,G1,Naive_P2.1-1,Naive_P2.1-1,6.067655850000001,-0.304434599,1.23493456387765,0.04758638693304825,1.8222430494982305
Rd2.1.2_P1+2_MT_20210727,C15,KQ280_10_P2.1-1,KQ280_L20_5-10-5_10uM_P2.1-1,6.785154130000002,0.413063683,0.7510268111446643,0.26667457038739545,2.0172306212836566
