Experiment Name,Position,SampleName,ASO Microsynth ID ,CrossingPoint,CrossingPoint.1,dCt,Avg,SD,ddCt,Exp,Avg.1
ASO169-192_WT_20210616,G1,Naïve_P15,Naïve_P15,29.7665245703218,21.8362567376228,7.930267832698998,7.883821890579556,0.06822289101728318,0.04644594211944231,0.968318832200644,1.001062305295327
ASO169-192_WT_20210616,G2,Naïve_P15,Naïve_P15,29.7644020355169,21.8735335767398,7.890868458777099,,,0.007046568197543124,0.9951275999611544,
ASO169-192_WT_20210616,G3,Naïve_P15,Naïve_P15,29.8029993344933,21.890350642771,7.9126486917223,,,0.02882680114274372,0.9802170855936537,
ASO169-192_WT_20210616,G4,Naïve_P15,Naïve_P15,29.8553924278639,21.8963202266697,7.9590722011942,,,0.07525031061464382,0.9491774223901353,
ASO169-192_WT_20210616,G5,Naïve_P15,Naïve_P15,29.8040077597139,21.8539609780306,7.950046781683302,,,0.06622489110374552,0.9551340359674226,
ASO169-192_WT_20210616,G6,Naïve_P15,Naïve_P15,29.8580794858571,21.9102647647254,7.947814721131699,,,0.06399283055214333,0.9566129119512524,
ASO169-192_WT_20210616,G7,Naïve_P15,Naïve_P15,29.5126990874556,21.6569907726104,7.855708314845202,,,-0.028113575734353802,1.0196779536795548,
ASO169-192_WT_20210616,G8,Naïve_P15,Naïve_P15,29.4175991892638,21.6654001221256,7.7521990671382,,,-0.13162282344135612,1.0955253161059717,
ASO169-192_WT_20210616,G9,Naïve_P15,Naïve_P15,29.535613308507,21.7012852081923,7.8343281003147,,,-0.04949379026485623,1.0349017360310138,
ASO169-192_WT_20210616,H1,Naïve_P15,Naïve_P15,29.7337472707426,21.9440607388459,7.789686531896702,,,-0.09413535868285372,1.067425482925381,
ASO169-192_WT_20210616,H2,Naïve_P15,Naïve_P15,29.9159311231218,21.9696118926443,7.946319230477503,,,0.0624973398979467,0.9576050463695779,
ASO169-192_WT_20210616,H3,Naïve_P15,Naïve_P15,29.8604827519405,21.9995383930354,7.860944358905098,,,-0.022877531674458496,1.015983893908446,
ASO169-192_WT_20210616,H4,Naïve_P15,Naïve_P15,29.7915597353048,21.8453894983818,7.9461702369230025,,,0.06234834634344644,0.9577039476226632,
ASO169-192_WT_20210616,H5,Naïve_P15,Naïve_P15,29.8205007982066,21.839940734183,7.980560064023599,,,0.09673817344404334,0.9351448965056215,
ASO169-192_WT_20210616,H6,Naïve_P15,Naïve_P15,29.7921395021615,21.8937453814859,7.898394120675601,,,0.014572230096044692,0.9899501405470578,
ASO169-192_WT_20210616,H7,Naïve_P15,Naïve_P15,29.49935491967,21.7059101813119,7.793444738358101,,,-0.09037715222145515,1.0646484686075492,
ASO169-192_WT_20210616,H8,Naïve_P15,Naïve_P15,29.5117581927047,21.7003386482466,7.811419544458101,,,-0.07240234612145535,1.0514661064105109,
ASO169-192_WT_20210616,H9,Naïve_P15,Naïve_P15,29.6063130916143,21.7574120564057,7.848901035208602,,,-0.03492085537095413,1.0245006185382721,
ASO169-192_WT_20210616,G10,Ionis1375651_10_P15,Ionis1375651_10_P15,37.0969579021756,26.4807359397985,10.616221962377104,,,2.7324000717975476,0.15047543872856514,0.13207464364537336
ASO169-192_WT_20210616,G11,Ionis1375651_10_P15,Ionis1375651_10_P15,38.1686239901028,26.4875512820153,11.681072708087502,,,3.797250817507946,0.0719305867403153,
ASO169-192_WT_20210616,G12,Ionis1375651_10_P15,Ionis1375651_10_P15,36.889032370347,26.4808590907276,10.408173279619405,,,2.5243513890398486,0.1738179054672396,
ASO169-192_WT_20210616,H10,Ionis1375651_10_P15,Ionis1375651_10_P15,36.2358590969592,27.2379703517526,8.997888745206602,,,1.1140668546270458,0.46198987707199707,0.30156645187290615
ASO169-192_WT_20210616,H11,Ionis1375651_10_P15,Ionis1375651_10_P15,37.3831520936887,27.2908977419704,10.0922543517183,,,2.2084324611387434,0.21636927297366207,
ASO169-192_WT_20210616,H12,Ionis1375651_10_P15,Ionis1375651_10_P15,37.3053275705502,27.2780704632312,10.027257107318999,,,2.1434352167394426,0.2263402055730592,
ASO169-192_WT_20210616,G13,Ionis1375651_3_P15,Ionis1375651_3_P15,34.1522543477634,24.8592388059128,9.293015541850604,,,1.409193651271048,0.3765220731480271,0.2945842053208401
ASO169-192_WT_20210616,G14,Ionis1375651_3_P15,Ionis1375651_3_P15,34.7300609325332,24.8664284893642,9.863632443169,,,1.9798105525894432,0.2535231591398241,
ASO169-192_WT_20210616,G15,Ionis1375651_3_P15,Ionis1375651_3_P15,34.7871852356887,24.9246007571515,9.862584478537205,,,1.9787625879576485,0.2537073836746693,
ASO169-192_WT_20210616,H13,Ionis1375651_3_P15,Ionis1375651_3_P15,33.7193694336638,25.6157410464353,8.1036283872285,,,0.21980649664894436,0.8586806003680345,0.7557400912250648
ASO169-192_WT_20210616,H14,Ionis1375651_3_P15,Ionis1375651_3_P15,33.5917447342542,25.6634800880228,7.928264646231398,,,0.04444275565184164,0.9696642797174417,
ASO169-192_WT_20210616,H15,Ionis1375651_3_P15,Ionis1375651_3_P15,34.7638303640624,25.6918917635316,9.0719386005308,,,1.1881167099512435,0.4388753935897183,
ASO169-192_WT_20210616,G16,Ionis676630_10_P15,Ionis676630_10_P15,35.8420200018917,26.9927561535868,8.849263848304897,,,0.965441957725341,0.5121215032856891,0.5972694275269886
ASO169-192_WT_20210616,G17,Ionis676630_10_P15,Ionis676630_10_P15,35.3570819067719,26.9934003779677,8.363681528804204,,,0.4798596382246476,0.7170473831358093,
