Experiment Name,SampleName,ASO Microsynth ID,Exp_zscore,Exp,Test plate #,Avg Exp,Avg Exp_zscore,Avg Exp_zscore range
Rd2.1.3_P1+2_MT_20210730,KQ106_10_P2.1-1,KQ106_L20_5-10-5_10uM_P2.1-1,0.6386218088102658,0.4685419410044259,1.0,0.4258997250247645,-0.870918147331923,1.7418362946638466
Rd2.1.3_P1+2_MT_20210730,KQ106_10_P2.1-1,KQ106_L20_5-10-5_10uM_P2.1-1,0.6962760278694692,0.4579584609680754,1.0,,,1.7418362946638466
Rd2.1.3_P1+2_MT_20210730,KQ106_10_P2.1-1,KQ106_L20_5-10-5_10uM_P2.1-1,1.2778566053160345,0.351198773101792,1.0,,,1.7418362946638466
Rd2.1.3_P1+2_MT_20210730,KQ106_10_P2.1-1,KQ106_L20_5-10-5_10uM_P2.1-1,1.026023205282145,0.7741177958463102,1.0,0.7456454427186495,0.8709181473319236,1.7418362946638466
Rd2.1.3_P1+2_MT_20210730,KQ106_10_P2.1-1,KQ106_L20_5-10-5_10uM_P2.1-1,0.5080037883781201,0.67902591451121,1.0,,,1.7418362946638466
Rd2.1.3_P1+2_MT_20210730,KQ106_10_P2.1-1,KQ106_L20_5-10-5_10uM_P2.1-1,1.0787274483355052,0.7837926177984282,1.0,,,1.7418362946638466
Rd2.1.3_P1+2_MT_20210730,KQ242_10_P2.1-1,KQ242_L20_5-10-5_10uM_P2.1-1,1.3010519278365595,1.0444213032681795,1.0,1.0994395403656803,-0.21002097053039515,0.4200419410607903
Rd2.1.3_P1+2_MT_20210730,KQ242_10_P2.1-1,KQ242_L20_5-10-5_10uM_P2.1-1,1.4855549983039922,1.1849436225784238,1.0,,,0.4200419410607903
Rd2.1.3_P1+2_MT_20210730,KQ242_10_P2.1-1,KQ242_L20_5-10-5_10uM_P2.1-1,0.8145659820586104,1.0689536952504377,1.0,,,0.4200419410607903
Rd2.1.3_P1+2_MT_20210730,KQ242_10_P2.1-1,KQ242_L20_5-10-5_10uM_P2.1-1,0.2370097340349511,1.098078557728553,1.0,1.120621310643984,0.21002097053039515,0.4200419410607903
Rd2.1.3_P1+2_MT_20210730,KQ242_10_P2.1-1,KQ242_L20_5-10-5_10uM_P2.1-1,0.384590492879234,1.1294244589930464,1.0,,,0.4200419410607903
Rd2.1.3_P1+2_MT_20210730,KQ242_10_P2.1-1,KQ242_L20_5-10-5_10uM_P2.1-1,0.4824821527468946,1.134360915210352,1.0,,,0.4200419410607903
Rd2.1.3_P1+2_MT_20210730,KQ243_10_P2.1-1,KQ243_L20_5-10-5_10uM_P2.1-1,1.069838805430678,1.30284194214184,1.0,1.230319056413848,0.7055618907599109,1.4111237815198219
Rd2.1.3_P1+2_MT_20210730,KQ243_10_P2.1-1,KQ243_L20_5-10-5_10uM_P2.1-1,0.3837073874294172,1.1662419314959176,1.0,,,1.4111237815198219
Rd2.1.3_P1+2_MT_20210730,KQ243_10_P2.1-1,KQ243_L20_5-10-5_10uM_P2.1-1,0.6631394794196382,1.2218732956037863,1.0,,,1.4111237815198219
Rd2.1.3_P1+2_MT_20210730,KQ243_10_P2.1-1,KQ243_L20_5-10-5_10uM_P2.1-1,1.2279090077672443,0.8453896705947813,1.0,0.9493823167148538,-0.7055618907599109,1.4111237815198219
Rd2.1.3_P1+2_MT_20210730,KQ243_10_P2.1-1,KQ243_L20_5-10-5_10uM_P2.1-1,0.3819702736210382,1.1658960943013332,1.0,,,1.4111237815198219
Rd2.1.3_P1+2_MT_20210730,KQ243_10_P2.1-1,KQ243_L20_5-10-5_10uM_P2.1-1,1.2707469381335266,0.8368611852484469,1.0,,,1.4111237815198219
Rd2.1.3_P1+2_MT_20210730,KQ244_10_P2.1-1,KQ244_L20_5-10-5_10uM_P2.1-1,0.9627734621781868,1.0698077943889266,1.0,1.0987280095854868,-0.6347462941103246,1.2694925882206491
Rd2.1.3_P1+2_MT_20210730,KQ244_10_P2.1-1,KQ244_L20_5-10-5_10uM_P2.1-1,1.1870435430919732,1.050035227865306,1.0,,,1.2694925882206491
Rd2.1.3_P1+2_MT_20210730,KQ244_10_P2.1-1,KQ244_L20_5-10-5_10uM_P2.1-1,0.2455781229391829,1.1763410065022275,1.0,,,1.2694925882206491
Rd2.1.3_P1+2_MT_20210730,KQ244_10_P2.1-1,KQ244_L20_5-10-5_10uM_P2.1-1,0.043601127248165,1.150845782447896,1.0,1.2106516623061785,0.6347462941103246,1.2694925882206491
Rd2.1.3_P1+2_MT_20210730,KQ244_10_P2.1-1,KQ244_L20_5-10-5_10uM_P2.1-1,0.3803103421716129,1.188219549359098,1.0,,,1.2694925882206491
Rd2.1.3_P1+2_MT_20210730,KQ244_10_P2.1-1,KQ244_L20_5-10-5_10uM_P2.1-1,1.5675296674075263,1.2928896551115414,1.0,,,1.2694925882206491
Rd2.1.3_P1+2_MT_20210730,KQ245_10_P2.1-1,KQ245_L20_5-10-5_10uM_P2.1-1,0.2853980157700729,0.9523348875218504,1.0,0.9985043710921947,0.8169571097051,1.6339142194101974
Rd2.1.3_P1+2_MT_20210730,KQ245_10_P2.1-1,KQ245_L20_5-10-5_10uM_P2.1-1,1.2401244077531433,1.0352592979435151,1.0,,,1.6339142194101974
Rd2.1.3_P1+2_MT_20210730,KQ245_10_P2.1-1,KQ245_L20_5-10-5_10uM_P2.1-1,0.9253489055920842,1.0079189278112186,1.0,,,1.6339142194101974
