Experiment Name,Position,SampleName,ASO Microsynth ID,dCt,ddCt from Naive,Exp from Naive,Avg dCt Ionis676630,ddCt,Exp,Exp_std,Exp_zscore
Rd2.1.3_P1+2_WT_20210730,H4,Naive_P2.1-1,Naive_P2.1-1,7.426084469999999,0.301718458,0.8112854625230463,7.707525778333333,-0.28144130833333403,1.2154085183372696,0.22653874771581342,2.443597479063873
Rd2.1.3_P1+2_WT_20210730,D16,KQ106_10_P2.1-1,KQ106_L20_5-10-5_10uM_P2.1-1,8.256074779999999,1.13170877,0.45637486120080867,7.707525778333333,0.5485490016666654,0.6837074251304577,0.09612872594358123,1.9153342170125829
Rd2.1.3_P1+2_WT_20210730,C24,KQ501_10_P2.1-1,KQ501_L20_5-10-5_10uM_P2.1-1,7.976313739999998,0.851947729,0.5540362471310439,7.707525778333333,0.2687879616666651,0.8300165672921899,0.08699478952896783,1.85907484723435
Rd2.1.3_P1+2_WT_20210730,O10,Ionis1375651_3_P2.1-2,Ionis1375651_3uM_P2.1-2,7.314306459999997,0.264109108,0.8327127921771843,7.478887936666666,-0.1645814766666689,1.1208408768630034,0.3103962762159687,1.9518926753209218
Rd2.1.3_P1+2_WT_20210730,K16,KQ242_10_P2.1-2,KQ242_L20_5-10-5_10uM_P2.1-2,7.367306719999998,0.317109378,0.8026765314458102,7.478887936666666,-0.11158121666666787,1.0804117362324597,0.06731671955406848,1.8361073353299706
Rd2.1.3_P1+2_Total_20210730,P3,Naive_P2.1-2,Naive_P2.1-2,5.6909388199999995,-0.697946053,1.6221936509905608,7.209980338333334,-1.5190415183333341,2.866005778378476,0.15219186336443147,1.8333603637770561
Rd2.1.3_P1+2_Total_20210730,P11,Ionis1375651_3_P2.1-2,Ionis1375651_3uM_P2.1-2,7.49954133,1.110656455,0.46308327088018836,7.209980338333334,0.28956099166666593,0.8181509818896823,0.11437411416294678,1.8437756159227228
Rd2.1.3_P1+2_Total_20210730,O18,Ionis676630_3_P2.1-2,Ionis676630_3uM_P2.1-2,6.67752226,0.28863739,0.8186749232076705,7.209980338333334,-0.5324580783333337,1.4463914736523902,0.08696067831672974,1.8586651961254006
Rd2.1.3_P1+2_Total_20210730,N3,KQ332_10_P2.1-2,KQ332_L20_5-10-5_10uM_P2.1-2,7.4124148299999995,1.023529962,0.49191127831505493,7.209980338333334,0.20243449166666583,0.8690827819019491,0.14117815104614126,1.9438837498915422
Rd2.1.3_P1+2_Total_20210730,L14,KQ371_10_P2.1-2,KQ371_L20_5-10-5_10uM_P2.1-2,3.128402600000001,,,7.209980338333334,-4.0815777383333325,16.930794127333147,9.481867840783925,2.0411858586522595
Rd2.1.3_P1+2_Total_20210730,G9,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,9.239849259999996,2.729979582,0.15072811165285033,7.840800801666664,1.3990484583333318,0.3791791499733375,0.06706865894374713,1.9868631633454434
Rd2.1.3_P1+2_Total_20210730,H18,Ionis676630_3_P2.1-1,Ionis676630_3uM_P2.1-1,7.041906900000001,0.532037224,0.6915774703934966,7.840800801666664,-0.7988939016666636,1.7397667552022815,0.09920033698388517,1.9463873673172907
Rd2.1.3_P1+2_Total_20210730,E21,KQ305_10_P2.1-1,KQ305_L20_5-10-5_10uM_P2.1-1,6.470406949999997,-0.03946273,1.0277310209635224,7.840800801666664,-1.370393851666667,2.5854113749362977,0.35676615059743044,1.911623623749228
Rd2.1.3_P1+2_MT_20210730,P1,Naive_P2.1-2,Naive_P2.1-2,6.487697269999998,-0.69956908,1.624019640237913,7.415266953333334,-0.9275696833333358,1.9020691325888162,0.12894423483128992,2.0999441212750276
Rd2.1.3_P1+2_MT_20210730,K5,KQ242_10_P2.1-2,KQ242_L20_5-10-5_10uM_P2.1-2,6.7777435399999995,-0.409522805,1.328246402189817,7.415266953333334,-0.6375234133333345,1.5556563653769486,0.3094771924470762,1.9581663160608953
Rd2.1.3_P1+2_MT_20210730,I20,KQ331_10_P2.1-2,KQ331_L20_5-10-5_10uM_P2.1-2,7.908118010000003,0.720851662,0.6067391618781977,7.415266953333334,0.4928510566666686,0.7106193819011488,0.05954132821273879,1.8553265914589407
Rd2.1.3_P1+2_MT_20210730,C14,KQ280_10_P2.1-1,KQ280_L20_5-10-5_10uM_P2.1-1,8.697115030000003,1.451312544,0.36568857418988593,7.70747105,0.989643980000003,0.5036020357148651,0.05562731487230262,1.8304234331434341
Rd2.1.3_P1+2_MT_20210730,A21,KQ331_10_P2.1-1,KQ331_L20_5-10-5_10uM_P2.1-1,8.568863479999997,1.323060991,0.3996860177970181,7.70747105,0.8613924299999978,0.5504210576901263,0.09810847810069823,1.8859585117184157
Rd2.1.3_P1+2_MT_20210730,F16,KQ426_10_P2.1-1,KQ426_L20_5-10-5_10uM_P2.1-1,7.227885709999999,-0.017916779,1.012496400417032,7.70747105,-0.47958534000000075,1.394342846158842,0.18179360815058987,1.9049445501070632
Rd2.1.3_P1+2_MT_20210730,C10,KQ501_10_P2.1-1,KQ501_L20_5-10-5_10uM_P2.1-1,8.639217290000001,1.393414807,0.38066272016800107,7.70747105,0.9317462400000016,0.5242234368975801,0.06587502554245095,1.8185159271884501
