Experiment Name,SampleName,ASO Microsynth ID,Exp_zscore,Exp,Test plate #,Avg Exp,Avg Exp_zscore,Avg Exp_zscore range
Rd2.1.3_P1+2_WT_20210730,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,0.5185427524206766,0.2062348814868378,1.0,0.2883579600317106,0.6550136184492212,1.310027236898442
Rd2.1.3_P1+2_WT_20210730,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,1.514031831504193,0.3484703005491908,1.0,,,1.310027236898442
Rd2.1.3_P1+2_WT_20210730,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,0.9695517762641502,0.3103686980591032,1.0,,,1.310027236898442
Rd2.1.3_P1+2_WT_20210730,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,0.335931166039255,0.2190136674266126,1.0,0.19668492894246928,-0.6550136184492209,1.310027236898442
Rd2.1.3_P1+2_WT_20210730,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,0.986225229449192,0.1735074167067661,1.0,,,1.310027236898442
Rd2.1.3_P1+2_WT_20210730,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,0.6428844598592147,0.1975337026940292,1.0,,,1.310027236898442
Rd2.1.3_P1+2_Total_20210730,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,0.6208328432792588,0.2568614430657278,1.0,0.2636007829105209,-0.31123742761368506,0.5187290460228116
Rd2.1.3_P1+2_Total_20210730,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,0.3334803406063964,0.270340122755314,1.0,,,0.5187290460228116
Rd2.1.3_P1+2_Total_20210730,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,1.9868631633454437,,1.0,,,0.5187290460228116
Rd2.1.3_P1+2_Total_20210730,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,0.1407514088483845,0.2793803486587569,1.0,0.2698380839108303,0.20749161840912644,0.5187290460228116
