Experiment Name,Position,SampleName,ASO Description ,Target SNP ID,CrossingPoint,Unnamed: 6,dCt,Unnamed: 8,Avg,SD,ddCt,Avg_ddCt,Exp
R3.1_P3-1+P3-2_WT_20210826,O1,Naïve_R3.1P3-2,Naïve_R3.1P3-2,,31.1583894439621,24.5053750444134,6.653014399548699,6.475530362755833,6.470172102380674,0.10482019435310758,0.18284229716802436,0.005358260375158963,0.9962928255296308
R3.1_P3-1+P3-2_WT_20210826,O2,Naïve_R3.1P3-2,Naïve_R3.1P3-2,,30.8565151710306,24.5533328808241,6.3031822902065,,,,-0.1669898121741742,,
R3.1_P3-1+P3-2_WT_20210826,O3,Naïve_R3.1P3-2,Naïve_R3.1P3-2,,31.0385416717187,24.5681472732064,6.470394398512301,,,,0.00022229613162672024,,
R3.1_P3-1+P3-2_WT_20210826,O4,Naïve_R3.1P3-2,Naïve_R3.1P3-2,,37.1787076840762,31.398472477775,5.7802352063011995,6.3517059475097,,,-0.689936896079475,-0.11846615487097445,1.0855800812705068
R3.1_P3-1+P3-2_WT_20210826,O5,Naïve_R3.1P3-2,Naïve_R3.1P3-2,,39.0891683232038,31.2062020005376,7.882966322666199,,,,1.4127942202855248,,
R3.1_P3-1+P3-2_WT_20210826,O6,Naïve_R3.1P3-2,Naïve_R3.1P3-2,,36.6798709265491,31.2879546129874,5.391916313561701,,,,-1.0782557888189732,,
R3.1_P3-1+P3-2_WT_20210826,P13,Naïve_R3.1P3-2,Naïve_R3.1P3-2,,31.229554774572,24.7658752659245,6.463679508647502,6.447662212351767,,,-0.006492593733172569,-0.022509890028907503,1.015725023951653
R3.1_P3-1+P3-2_WT_20210826,P14,Naïve_R3.1P3-2,Naïve_R3.1P3-2,,31.437148210023,24.8332923853265,6.603855824696499,,,,0.13368372231582448,,
R3.1_P3-1+P3-2_WT_20210826,P15,Naïve_R3.1P3-2,Naïve_R3.1P3-2,,31.1413853354964,24.8659340317851,6.2754513037113,,,,-0.19472079866937442,,
R3.1_P3-1+P3-2_WT_20210826,P16,Naïve_R3.1P3-2,Naïve_R3.1P3-2,,31.6575545067367,25.1798875165573,6.477666990179401,6.605789886905399,,,0.007494887798726424,0.13561778452472417,0.9102799540436237
R3.1_P3-1+P3-2_WT_20210826,P17,Naïve_R3.1P3-2,Naïve_R3.1P3-2,,32.0166451022864,25.2188741109434,6.797770991342997,,,,0.3275988889623225,,
R3.1_P3-1+P3-2_WT_20210826,P18,Naïve_R3.1P3-2,Naïve_R3.1P3-2,,31.7583866335948,25.216454954401,6.541931679193798,,,,0.07175957681312362,,
R3.1_P3-1+P3-2_WT_20210826,O7,Ionis1375651_10_R3.1P3-2,Ionis1375651_10uM_R3.1P3-2,, ,31.9301711550829,,,,,,0.8757219593670253,0.54498107641846
R3.1_P3-1+P3-2_WT_20210826,O8,Ionis1375651_10_R3.1P3-2,Ionis1375651_10uM_R3.1P3-2,, ,32.2755791037283,,,,,,,
R3.1_P3-1+P3-2_WT_20210826,O9,Ionis1375651_10_R3.1P3-2,Ionis1375651_10uM_R3.1P3-2,,39.574560859339,32.2286667975913,7.3458940617477,,,,0.8757219593670253,,
R3.1_P3-1+P3-2_WT_20210826,P1,Ionis1375651_10_R3.1P3-2,Ionis1375651_10uM_R3.1P3-2,,34.6497406185386,25.7237046054418,8.926036013096802,,,,2.4558639107161273,2.455889196088558,0.18226517040273355
R3.1_P3-1+P3-2_WT_20210826,P2,Ionis1375651_10_R3.1P3-2,Ionis1375651_10uM_R3.1P3-2,,34.7427321316018,25.7669397037067,8.975792427895097,,,,2.505620325514423,,
R3.1_P3-1+P3-2_WT_20210826,P3,Ionis1375651_10_R3.1P3-2,Ionis1375651_10uM_R3.1P3-2,,34.6354261221316,25.7590706677158,8.876355454415798,,,,2.4061833520351232,,
R3.1_P3-1+P3-2_WT_20210826,O10,Ionis1375651_3_R3.1P3-2,Ionis1375651_3uM_R3.1P3-2,,31.9508243746185,24.1717202173467,7.779104157271799,,,,1.308932054891125,1.3170444884320585,0.4013563175298398
R3.1_P3-1+P3-2_WT_20210826,O11,Ionis1375651_3_R3.1P3-2,Ionis1375651_3uM_R3.1P3-2,,32.10106096535,24.1737130513849,7.9273479139651,,,,1.4571758115844258,,
R3.1_P3-1+P3-2_WT_20210826,O12,Ionis1375651_3_R3.1P3-2,Ionis1375651_3uM_R3.1P3-2,,31.8555379925062,24.2003402913049,7.655197701201299,,,,1.1850255988206246,,
R3.1_P3-1+P3-2_WT_20210826,P4,Ionis1375651_3_R3.1P3-2,Ionis1375651_3uM_R3.1P3-2,,33.0561128572846,25.2146622293448,7.841450627939803,,,,1.3712785255591289,1.3930207064306916,0.3807667198926294
R3.1_P3-1+P3-2_WT_20210826,P5,Ionis1375651_3_R3.1P3-2,Ionis1375651_3uM_R3.1P3-2,,33.1497509718365,25.1809565270907,7.968794444745797,,,,1.4986223423651222,,
R3.1_P3-1+P3-2_WT_20210826,P6,Ionis1375651_3_R3.1P3-2,Ionis1375651_3uM_R3.1P3-2,,32.9741584394603,25.1948250857118,7.779333353748498,,,,1.309161251367824,,
R3.1_P3-1+P3-2_WT_20210826,O13,Ionis676630_10_R3.1P3-2,Ionis676630_10uM_R3.1P3-2,,32.5178123652965,25.704143231869,6.813669133427499,,,,0.34349703104682483,0.31746545930909126,0.8024784418755636
R3.1_P3-1+P3-2_WT_20210826,O14,Ionis676630_10_R3.1P3-2,Ionis676630_10uM_R3.1P3-2,,32.6029216186097,25.7521634945016,6.850758124108101,,,,0.38058602172742617,,
R3.1_P3-1+P3-2_WT_20210826,O15,Ionis676630_10_R3.1P3-2,Ionis676630_10uM_R3.1P3-2,,32.4701385732079,25.7716531456742,6.698485427533697,,,,0.22831332515302272,,
R3.1_P3-1+P3-2_WT_20210826,O16,Ionis676630_10_R3.1P3-2,Ionis676630_10uM_R3.1P3-2,,36.8487343547359,30.3580434201755,6.490690934560405,,,,0.020518832179730495,0.04962345941502674,0.9661884693207794
R3.1_P3-1+P3-2_WT_20210826,O17,Ionis676630_10_R3.1P3-2,Ionis676630_10uM_R3.1P3-2,,36.9786764187908,30.3903637543626,6.588312664428198,,,,0.11814056204752355,,
R3.1_P3-1+P3-2_WT_20210826,O18,Ionis676630_10_R3.1P3-2,Ionis676630_10uM_R3.1P3-2,,37.0020965984175,30.521713512019,6.480383086398501,,,,0.010210984017826163,,
R3.1_P3-1+P3-2_WT_20210826,P7,Ionis676630_10_R3.1P3-2,Ionis676630_10uM_R3.1P3-2,,32.1712632313452,25.0046506241124,7.1666126072328,,,,0.6964405048521254,0.6639253547968599,0.6311586714316662
R3.1_P3-1+P3-2_WT_20210826,P8,Ionis676630_10_R3.1P3-2,Ionis676630_10uM_R3.1P3-2,,32.0385468681685,25.0200954292395,7.018451438929002,,,,0.5482793365483278,,
R3.1_P3-1+P3-2_WT_20210826,P9,Ionis676630_10_R3.1P3-2,Ionis676630_10uM_R3.1P3-2,,32.2593830371164,25.0421547117456,7.217228325370801,,,,0.7470562229901265,,
R3.1_P3-1+P3-2_WT_20210826,P10,Ionis676630_10_R3.1P3-2,Ionis676630_10uM_R3.1P3-2,,40,33.6233469590721,6.3766530409278985,,,,-0.09351906145277589,-0.21612770765197512,1.1616115534605234
R3.1_P3-1+P3-2_WT_20210826,P11,Ionis676630_10_R3.1P3-2,Ionis676630_10uM_R3.1P3-2,,39.3217616978241,33.4686049408989,5.853156756925202,,,,-0.6170153454554725,,
R3.1_P3-1+P3-2_WT_20210826,P12,Ionis676630_10_R3.1P3-2,Ionis676630_10uM_R3.1P3-2,,39.3853798078559,32.8530564215229,6.5323233863329975,,,,0.062151283952323055,,
R3.1_P3-1+P3-2_WT_20210826,I1,ASO185_10_R3.1P3-2,KQ353_L20_5-10-5_10uM_R3.1P3-2,rs3827018,33.9930850283651,26.7778132300444,7.2152717983207,,,,0.7450996959400253,0.4877812159863589,0.7131209949406158
R3.1_P3-1+P3-2_WT_20210826,I2,ASO185_10_R3.1P3-2,KQ353_L20_5-10-5_10uM_R3.1P3-2,rs3827018,33.7336581463451,26.809869169233,6.9237889771121,,,,0.4536168747314253,,
R3.1_P3-1+P3-2_WT_20210826,I3,ASO185_10_R3.1P3-2,KQ353_L20_5-10-5_10uM_R3.1P3-2,rs3827018,33.608674197088,26.8738750174197,6.7347991796683,,,,0.264627077287626,,
R3.1_P3-1+P3-2_WT_20210826,I4,ASO185_10_R3.1P3-2,KQ353_L20_5-10-5_10uM_R3.1P3-2,rs3827018,37.6234895600394,30.4046867710169,7.218802789022501,,,,0.7486306866418264,1.2269993062537246,0.42720507587418494
R3.1_P3-1+P3-2_WT_20210826,I5,ASO185_10_R3.1P3-2,KQ353_L20_5-10-5_10uM_R3.1P3-2,rs3827018,38.3019744572521,30.2548061422412,8.0471683150109,,,,1.5769962126302257,,
R3.1_P3-1+P3-2_WT_20210826,I6,ASO185_10_R3.1P3-2,KQ353_L20_5-10-5_10uM_R3.1P3-2,rs3827018,37.9306480385512,30.1051049166814,7.825543121869796,,,,1.3553710194891213,,
