Experiment Name,Position,SampleName,ASO Description ,Target SNP ID,CrossingPoint,CrossingPoint.1,dCt,Unnamed: 8,Avg,SD,ddCt,Avg_ddCt,Exp
R3.1_P1-1+P1-2_MT_20210826,C19,ASO574_3_R3.1P1-1,KQ2211_L19_5-09-5_3uM_R3.1P1-1,rs8113956,31.55184439,24.21901972,7.332824675,,,,1.10685622,1.181315312,0.440949299
R3.1_P1-1+P1-2_MT_20210826,C20,ASO574_3_R3.1P1-1,KQ2211_L19_5-09-5_3uM_R3.1P1-1,rs8113956,31.77001686,24.27977838,7.490238483,,,,1.264270029,,
R3.1_P1-1+P1-2_MT_20210826,C21,ASO574_3_R3.1P1-1,KQ2211_L19_5-09-5_3uM_R3.1P1-1,rs8113956,31.75222983,24.35344169,7.398788141,,,,1.172819686,,
R3.1_P1-1+P1-2_MT_20210826,C22,ASO574_3_R3.1P1-1,KQ2211_L19_5-09-5_3uM_R3.1P1-1,rs8113956,31.67208301,23.92903078,7.743052226,,,,1.517083771,1.472559916,0.36034234
R3.1_P1-1+P1-2_MT_20210826,C23,ASO574_3_R3.1P1-1,KQ2211_L19_5-09-5_3uM_R3.1P1-1,rs8113956,31.76242079,23.98972512,7.772695671,,,,1.546727217,,
R3.1_P1-1+P1-2_MT_20210826,C24,ASO574_3_R3.1P1-1,KQ2211_L19_5-09-5_3uM_R3.1P1-1,rs8113956,31.59850348,24.01866627,7.579837216,,,,1.353868761,,
R3.1_P1-1+P1-2_MT_20210826,E1,ASO8-2nd_10_R3.1P1-1,KQ373_2nd batch_L20_5-10-5_10uM_R3.1P1-1,rs8113956,36.03913299,25.1331784,10.9059546,,,,4.679986141,4.359163725,0.048726023
R3.1_P1-1+P1-2_MT_20210826,E2,ASO8-2nd_10_R3.1P1-1,KQ373_2nd batch_L20_5-10-5_10uM_R3.1P1-1,rs8113956,35.52388583,25.22790474,10.29598109,,,,4.070012637,,
R3.1_P1-1+P1-2_MT_20210826,E3,ASO8-2nd_10_R3.1P1-1,KQ373_2nd batch_L20_5-10-5_10uM_R3.1P1-1,rs8113956,35.84318115,25.28972029,10.55346085,,,,4.327492398,,
R3.1_P1-1+P1-2_MT_20210826,E4,ASO8-2nd_10_R3.1P1-1,KQ373_2nd batch_L20_5-10-5_10uM_R3.1P1-1,rs8113956, ,29.89792956,,,,,,,
R3.1_P1-1+P1-2_MT_20210826,E5,ASO8-2nd_10_R3.1P1-1,KQ373_2nd batch_L20_5-10-5_10uM_R3.1P1-1,rs8113956, ,29.9944959,,,,,,,
R3.1_P1-1+P1-2_MT_20210826,E6,ASO8-2nd_10_R3.1P1-1,KQ373_2nd batch_L20_5-10-5_10uM_R3.1P1-1,rs8113956, ,29.90479557,,,,,,,
R3.1_P1-1+P1-2_MT_20210826,E7,ASO8-2nd_3_R3.1P1-1,KQ373_2nd batch_L20_5-10-5_3uM_R3.1P1-1,rs8113956,40,29.72052369,10.27947631,,,,4.053507854,3.062397004,0.119708956
R3.1_P1-1+P1-2_MT_20210826,E8,ASO8-2nd_3_R3.1P1-1,KQ373_2nd batch_L20_5-10-5_3uM_R3.1P1-1,rs8113956,38.9657712,29.72945936,9.236311835,,,,3.010343381,,
R3.1_P1-1+P1-2_MT_20210826,E9,ASO8-2nd_3_R3.1P1-1,KQ373_2nd batch_L20_5-10-5_3uM_R3.1P1-1,rs8113956,38.20329503,29.85398679,8.349308233,,,,2.123339779,,
R3.1_P1-1+P1-2_MT_20210826,E10,ASO8-2nd_3_R3.1P1-1,KQ373_2nd batch_L20_5-10-5_3uM_R3.1P1-1,rs8113956,33.20887176,24.1031556,9.105716161,,,,2.879747706,2.921615734,0.131979363
R3.1_P1-1+P1-2_MT_20210826,E11,ASO8-2nd_3_R3.1P1-1,KQ373_2nd batch_L20_5-10-5_3uM_R3.1P1-1,rs8113956,33.35781044,24.194012,9.163798446,,,,2.937829991,,
R3.1_P1-1+P1-2_MT_20210826,E12,ASO8-2nd_3_R3.1P1-1,KQ373_2nd batch_L20_5-10-5_3uM_R3.1P1-1,rs8113956,33.39451848,24.22128052,9.173237958,,,,2.947269503,,
R3.1_P1-1+P1-2_MT_20210826,D13,ASO9-2nd_10_R3.1P1-1,KQ372_2nd batch_L20_5-10-5_10uM_R3.1P1-1,rs8113956,39.40329452,29.26107186,10.14222266,,,,3.916254204,4.214364539,0.053870358
R3.1_P1-1+P1-2_MT_20210826,D14,ASO9-2nd_10_R3.1P1-1,KQ372_2nd batch_L20_5-10-5_10uM_R3.1P1-1,rs8113956,40,29.26155667,10.73844333,,,,4.512474873,,
R3.1_P1-1+P1-2_MT_20210826,D15,ASO9-2nd_10_R3.1P1-1,KQ372_2nd batch_L20_5-10-5_10uM_R3.1P1-1,rs8113956, ,29.34520262,,,,,,,
R3.1_P1-1+P1-2_MT_20210826,D16,ASO9-2nd_10_R3.1P1-1,KQ372_2nd batch_L20_5-10-5_10uM_R3.1P1-1,rs8113956, ,30.62705808,,,,,,,
R3.1_P1-1+P1-2_MT_20210826,D17,ASO9-2nd_10_R3.1P1-1,KQ372_2nd batch_L20_5-10-5_10uM_R3.1P1-1,rs8113956, ,31.05261828,,,,,,,
R3.1_P1-1+P1-2_MT_20210826,D18,ASO9-2nd_10_R3.1P1-1,KQ372_2nd batch_L20_5-10-5_10uM_R3.1P1-1,rs8113956, ,30.97859697,,,,,,,
R3.1_P1-1+P1-2_MT_20210826,D19,ASO9-2nd_3_R3.1P1-1,KQ372_2nd batch_L20_5-10-5_3uM_R3.1P1-1,rs8113956,32.372407,24.06126605,8.311140953,,,,2.085172498,2.049819108,0.241514363
R3.1_P1-1+P1-2_MT_20210826,D20,ASO9-2nd_3_R3.1P1-1,KQ372_2nd batch_L20_5-10-5_3uM_R3.1P1-1,rs8113956,32.22734515,24.12209772,8.105247433,,,,1.879278978,,
R3.1_P1-1+P1-2_MT_20210826,D21,ASO9-2nd_3_R3.1P1-1,KQ372_2nd batch_L20_5-10-5_3uM_R3.1P1-1,rs8113956,32.59450976,24.18353546,8.410974301,,,,2.185005846,,
R3.1_P1-1+P1-2_MT_20210826,D22,ASO9-2nd_3_R3.1P1-1,KQ372_2nd batch_L20_5-10-5_3uM_R3.1P1-1,rs8113956,32.4430599,23.74169036,8.701369544,,,,2.47540109,2.156133334,0.224356777
R3.1_P1-1+P1-2_MT_20210826,D23,ASO9-2nd_3_R3.1P1-1,KQ372_2nd batch_L20_5-10-5_3uM_R3.1P1-1,rs8113956,31.88394311,23.80428646,8.079656642,,,,1.853688188,,
R3.1_P1-1+P1-2_MT_20210826,D24,ASO9-2nd_3_R3.1P1-1,KQ372_2nd batch_L20_5-10-5_3uM_R3.1P1-1,rs8113956,32.25567814,23.89039897,8.365279179,,,,2.139310725,,
