Experiment Name,Position,SampleName,ASO Description ,Target SNP ID,CrossingPoint,Unnamed: 6,dCt,Unnamed: 8,Avg,SD,ddCt,Avg_ddCt,Exp
R3.1 P4-1+P5-1_WT_20210826,O1,Naïve_R3.1P5-1,Naïve_R3.1P5-1,,31.0964056023737,25.114132429107,5.982273173266702,6.009369575542266,6.118878552313709,0.12860657850801144,-0.13660537904700742,-0.10950897677144322,1.078860982200704
R3.1 P4-1+P5-1_WT_20210826,O2,Naïve_R3.1P5-1,Naïve_R3.1P5-1,,31.0108984829871,25.046134619439,5.964763863548097,,,,-0.1541146887656124,,
R3.1 P4-1+P5-1_WT_20210826,O3,Naïve_R3.1P5-1,Naïve_R3.1P5-1,,31.1582297156598,25.0771580258478,6.081071689811999,,,,-0.03780686250170984,,
R3.1 P4-1+P5-1_WT_20210826,O4,Naïve_R3.1P5-1,Naïve_R3.1P5-1,,31.2694340751862,25.0259662350296,6.243467840156601,6.300227360959802,,,0.12458928784289203,0.18134880864609304,0.8818781226932568
R3.1 P4-1+P5-1_WT_20210826,O5,Naïve_R3.1P5-1,Naïve_R3.1P5-1,,31.290431229843,25.0746307412151,6.215800488627902,,,,0.09692193631419332,,
R3.1 P4-1+P5-1_WT_20210826,O6,Naïve_R3.1P5-1,Naïve_R3.1P5-1,,31.4809889033068,25.0395751492119,6.441413754094903,,,,0.32253520178119377,,
R3.1 P4-1+P5-1_WT_20210826,P13,Naïve_R3.1P5-1,Naïve_R3.1P5-1,,30.9218145222189,24.8062649008305,6.1155496213884,6.050103887908033,,,-0.0033289309253090593,-0.0687746644056757,1.0488254979587985
R3.1 P4-1+P5-1_WT_20210826,P14,Naïve_R3.1P5-1,Naïve_R3.1P5-1,,30.9396745489318,24.8439483869533,6.095726161978501,,,,-0.023152390335208217,,
R3.1 P4-1+P5-1_WT_20210826,P15,Naïve_R3.1P5-1,Naïve_R3.1P5-1,,30.816014263769,24.8769783834118,5.939035880357199,,,,-0.17984267195650983,,
R3.1 P4-1+P5-1_WT_20210826,P16,Naïve_R3.1P5-1,Naïve_R3.1P5-1,,30.8563787603319,24.9331392719769,5.9232394883550015,6.115813384844735,,,-0.19563906395870756,-0.003065167468974117,1.0021268707767983
R3.1 P4-1+P5-1_WT_20210826,P17,Naïve_R3.1P5-1,Naïve_R3.1P5-1,,31.1659861361471,24.959195392722,6.206790743425103,,,,0.08791219111139359,,
R3.1 P4-1+P5-1_WT_20210826,P18,Naïve_R3.1P5-1,Naïve_R3.1P5-1,,31.2093324020301,24.991922479276,6.217409922754101,,,,0.09853137044039162,,
R3.1 P4-1+P5-1_WT_20210826,O7,Ionis1375651_10_R3.1P5-1,Ionis1375651_10uM_R3.1P5-1,,33.758211458001,23.8114624203515,9.9467490376495,,,,3.827870485335791,3.053556680774824,0.12044474198591493
R3.1 P4-1+P5-1_WT_20210826,O8,Ionis1375651_10_R3.1P5-1,Ionis1375651_10uM_R3.1P5-1,,33.7789713282978,24.7816080964674,8.997363231830398,,,,2.8784846795166894,,
R3.1 P4-1+P5-1_WT_20210826,O9,Ionis1375651_10_R3.1P5-1,Ionis1375651_10uM_R3.1P5-1,,33.4478100463946,24.8746166166089,8.5731934297857,,,,2.454314877471991,,
R3.1 P4-1+P5-1_WT_20210826,P1,Ionis1375651_10_R3.1P5-1,Ionis1375651_10uM_R3.1P5-1,,34.0664002142807,25.0723215891426,8.994078625138098,,,,2.8752000728243887,2.517652141219155,0.17462691705918254
R3.1 P4-1+P5-1_WT_20210826,P2,Ionis1375651_10_R3.1P5-1,Ionis1375651_10uM_R3.1P5-1,,33.7610964084738,25.032461368978,8.728635039495796,,,,2.6097564871820866,,
R3.1 P4-1+P5-1_WT_20210826,P3,Ionis1375651_10_R3.1P5-1,Ionis1375651_10uM_R3.1P5-1,,33.2928392128581,25.1059607968934,8.1868784159647,,,,2.06799986365099,,
R3.1 P4-1+P5-1_WT_20210826,O10,Ionis1375651_3_R3.1P5-1,Ionis1375651_3uM_R3.1P5-1,,31.7367117619345,24.3283591272229,7.408352634711601,,,,1.2894740823978923,1.256265493421324,0.41862619855356953
R3.1 P4-1+P5-1_WT_20210826,O11,Ionis1375651_3_R3.1P5-1,Ionis1375651_3uM_R3.1P5-1,,31.7295588068854,24.3235139692927,7.406044837592699,,,,1.2871662852789898,,
R3.1 P4-1+P5-1_WT_20210826,O12,Ionis1375651_3_R3.1P5-1,Ionis1375651_3uM_R3.1P5-1,,31.6857208044482,24.3746861395474,7.311034664900799,,,,1.1921561125870896,,
R3.1 P4-1+P5-1_WT_20210826,P4,Ionis1375651_3_R3.1P5-1,Ionis1375651_3uM_R3.1P5-1,,31.9621756942361,24.7269966645239,7.235179029712203,,,,1.116300477398494,1.1691273232037245,0.4446902494684925
R3.1 P4-1+P5-1_WT_20210826,P5,Ionis1375651_3_R3.1P5-1,Ionis1375651_3uM_R3.1P5-1,,32.1646509366444,24.7029377343979,7.4617132022465,,,,1.342834649932791,,
R3.1 P4-1+P5-1_WT_20210826,P6,Ionis1375651_3_R3.1P5-1,Ionis1375651_3uM_R3.1P5-1,,31.9563126316984,24.7891872371048,7.167125394593597,,,,1.0482468422798883,,
R3.1 P4-1+P5-1_WT_20210826,O13,Ionis676630_10_R3.1P5-1,Ionis676630_10uM_R3.1P5-1,,31.0978526490418,24.3003748583265,6.797477790715302,,,,0.6785992384015929,0.6675297808364246,0.6295837542330579
