Experiment Name,Position,SampleName,ASO Description ,Target SNP ID,CrossingPoint,CrossingPoint.1,dCt,Unnamed: 8,Avg,SD,ddCt,Avg_ddCt,Exp
R3.1 P1-1+P1-2_Total_20210826,M16,ASO570_10_R3.1P1-2,KQ2207_L20_6-08-6_10uM_R3.1P1-2,rs8113956,31.0205623093771,24.0454130221079,6.9751492872692005,,,,1.281980531832592,1.3361658866385253,0.39607186097435104
R3.1 P1-1+P1-2_Total_20210826,M17,ASO570_10_R3.1P1-2,KQ2207_L20_6-08-6_10uM_R3.1P1-2,rs8113956,31.1953046549697,24.0860221894429,7.1092824655268,,,,1.4161137100901913,,
R3.1 P1-1+P1-2_Total_20210826,M18,ASO570_10_R3.1P1-2,KQ2207_L20_6-08-6_10uM_R3.1P1-2,rs8113956,31.177608267579,24.1740360941496,7.003572173429401,,,,1.3104034179927924,,
R3.1 P1-1+P1-2_Total_20210826,M19,ASO570_3_R3.1P1-2,KQ2207_L20_6-08-6_3uM_R3.1P1-2,rs8113956,31.4169739250254,24.8745821958955,6.5423917291299,,,,0.8492229736932915,0.952293932474892,0.5168100633073865
R3.1 P1-1+P1-2_Total_20210826,M20,ASO570_3_R3.1P1-2,KQ2207_L20_6-08-6_3uM_R3.1P1-2,rs8113956,31.5412522938201,24.9105405378894,6.630711755930701,,,,0.9375430004940926,,
R3.1 P1-1+P1-2_Total_20210826,M21,ASO570_3_R3.1P1-2,KQ2207_L20_6-08-6_3uM_R3.1P1-2,rs8113956,31.7646072387194,25.0013226600455,6.7632845786739,,,,1.070115823237292,,
R3.1 P1-1+P1-2_Total_20210826,M22,ASO570_3_R3.1P1-2,KQ2207_L20_6-08-6_3uM_R3.1P1-2,rs8113956,30.9716855898343,24.6848255782652,6.2868600115691,,,,0.5936912561324919,0.5836991112982585,0.6672507322444019
R3.1 P1-1+P1-2_Total_20210826,M23,ASO570_3_R3.1P1-2,KQ2207_L20_6-08-6_3uM_R3.1P1-2,rs8113956,31.0530922992512,24.7052933615538,6.3477989376974016,,,,0.6546301822607932,,
R3.1 P1-1+P1-2_Total_20210826,M24,ASO570_3_R3.1P1-2,KQ2207_L20_6-08-6_3uM_R3.1P1-2,rs8113956,30.9874286592813,24.7914840083432,6.195944650938099,,,,0.5027758955014905,,
R3.1 P1-1+P1-2_Total_20210826,N13,ASO571_10_R3.1P1-2,KQ2208_L20_5-09-6_10uM_R3.1P1-2,rs8113956,31.920298713748,24.7950925247165,7.125206189031498,,,,1.43203743359489,1.4886132201919258,0.3563549278250228
R3.1 P1-1+P1-2_Total_20210826,N14,ASO571_10_R3.1P1-2,KQ2208_L20_5-09-6_10uM_R3.1P1-2,rs8113956,32.0134426397772,24.8150755827945,7.198367056982704,,,,1.5051983015460957,,
R3.1 P1-1+P1-2_Total_20210826,N15,ASO571_10_R3.1P1-2,KQ2208_L20_5-09-6_10uM_R3.1P1-2,rs8113956,32.1370541266744,24.915281445803,7.2217726808714,,,,1.5286039254347914,,
R3.1 P1-1+P1-2_Total_20210826,N16,ASO571_10_R3.1P1-2,KQ2208_L20_5-09-6_10uM_R3.1P1-2,rs8113956,31.4201869832441,24.0360714199981,7.384115563246002,,,,1.6909468078093939,1.7683437038135255,0.2935455509642782
R3.1 P1-1+P1-2_Total_20210826,N17,ASO571_10_R3.1P1-2,KQ2208_L20_5-09-6_10uM_R3.1P1-2,rs8113956,31.5451045417547,24.0576825053129,7.487422036441799,,,,1.794253281005191,,
R3.1 P1-1+P1-2_Total_20210826,N18,ASO571_10_R3.1P1-2,KQ2208_L20_5-09-6_10uM_R3.1P1-2,rs8113956,31.6588275532006,24.145827775138,7.5129997780626,,,,1.8198310226259915,,
R3.1 P1-1+P1-2_Total_20210826,N19,ASO571_3_R3.1P1-2,KQ2208_L20_5-09-6_3uM_R3.1P1-2,rs8113956,30.6040956130969,24.278984077105,6.325111535991898,,,,0.6319427805552893,0.6401149836854237,0.6416618059013518
R3.1 P1-1+P1-2_Total_20210826,N20,ASO571_3_R3.1P1-2,KQ2208_L20_5-09-6_3uM_R3.1P1-2,rs8113956,30.6651999348299,24.3759794544587,6.289220480371199,,,,0.5960517249345907,,
R3.1 P1-1+P1-2_Total_20210826,N21,ASO571_3_R3.1P1-2,KQ2208_L20_5-09-6_3uM_R3.1P1-2,rs8113956,30.8908747695126,24.5053555685096,6.3855192010029995,,,,0.6923504455663911,,
R3.1 P1-1+P1-2_Total_20210826,N22,ASO571_3_R3.1P1-2,KQ2208_L20_5-09-6_3uM_R3.1P1-2,rs8113956,31.0590327110081,24.3862810384746,6.672751672533501,,,,0.9795829170968924,0.8838807093109576,0.5419077897600287
R3.1 P1-1+P1-2_Total_20210826,N23,ASO571_3_R3.1P1-2,KQ2208_L20_5-09-6_3uM_R3.1P1-2,rs8113956,31.2003563437511,24.5193107174338,6.6810456263172995,,,,0.9878768708806911,,
R3.1 P1-1+P1-2_Total_20210826,N24,ASO571_3_R3.1P1-2,KQ2208_L20_5-09-6_3uM_R3.1P1-2,rs8113956,30.9201738501998,24.5428227548079,6.377351095391898,,,,0.6841823399552895,,
R3.1 P1-1+P1-2_Total_20210826,L1,ASO573_10_R3.1P1-2,KQ2210_L19_5-09-5_10uM_R3.1P1-2,rs8113956,31.2951152165375,23.9069630841872,7.388152132350299,,,,1.694983376913691,1.8096335866651236,0.2852633704932816
R3.1 P1-1+P1-2_Total_20210826,L2,ASO573_10_R3.1P1-2,KQ2210_L19_5-09-5_10uM_R3.1P1-2,rs8113956,31.5225978650243,23.9893356347753,7.533262230248997,,,,1.840093474812389,,
R3.1 P1-1+P1-2_Total_20210826,L3,ASO573_10_R3.1P1-2,KQ2210_L19_5-09-5_10uM_R3.1P1-2,rs8113956,31.6013507723755,24.0143581086696,7.5869926637058995,,,,1.8938239082692911,,
R3.1 P1-1+P1-2_Total_20210826,L4,ASO573_10_R3.1P1-2,KQ2210_L19_5-09-5_10uM_R3.1P1-2,rs8113956,31.0892045971761,23.63125370988,7.4579508872961,,,,1.7647821318594916,1.7361660072056582,0.3001663155185829
R3.1 P1-1+P1-2_Total_20210826,L5,ASO573_10_R3.1P1-2,KQ2210_L19_5-09-5_10uM_R3.1P1-2,rs8113956,31.0989547989498,23.6425575350523,7.4563972638975,,,,1.7632285084608919,,
R3.1 P1-1+P1-2_Total_20210826,L6,ASO573_10_R3.1P1-2,KQ2210_L19_5-09-5_10uM_R3.1P1-2,rs8113956,31.1132301082975,23.7395739715643,7.373656136733199,,,,1.680487381296591,,
R3.1 P1-1+P1-2_Total_20210826,L7,ASO573_3_R3.1P1-2,KQ2210_L19_5-09-5_3uM_R3.1P1-2,rs8113956,30.3907963788073,23.7166895303801,6.674106848427197,,,,0.9809380929905887,1.1134101034468904,0.4622002343958632
R3.1 P1-1+P1-2_Total_20210826,L8,ASO573_3_R3.1P1-2,KQ2210_L19_5-09-5_3uM_R3.1P1-2,rs8113956,30.5076888999598,23.6513208360313,6.8563680639285,,,,1.1631993084918912,,
R3.1 P1-1+P1-2_Total_20210826,L9,ASO573_3_R3.1P1-2,KQ2210_L19_5-09-5_3uM_R3.1P1-2,rs8113956,30.6216493893047,23.7323877250099,6.8892616642948,,,,1.1960929088581915,,
R3.1 P1-1+P1-2_Total_20210826,L10,ASO573_3_R3.1P1-2,KQ2210_L19_5-09-5_3uM_R3.1P1-2,rs8113956,30.3412324891826,23.7120866348319,6.629145854350703,,,,0.935977098914095,0.9456653730020929,0.5191900452363971
R3.1 P1-1+P1-2_Total_20210826,L11,ASO573_3_R3.1P1-2,KQ2210_L19_5-09-5_3uM_R3.1P1-2,rs8113956,30.366545643457,23.8095056019867,6.557040041470298,,,,0.8638712860336897,,
R3.1 P1-1+P1-2_Total_20210826,L12,ASO573_3_R3.1P1-2,KQ2210_L19_5-09-5_3uM_R3.1P1-2,rs8113956,30.5609528073813,23.8306363178862,6.730316489495102,,,,1.037147734058494,,
R3.1 P1-1+P1-2_Total_20210826,K13,ASO574_10_R3.1P1-2,KQ2211_L19_5-09-5_10uM_R3.1P1-2,rs8113956,38.2117963198467,30.7676432933004,7.444153026546299,,,,1.750984271109691,0.20330347806215787,0.8685594601395124
R3.1 P1-1+P1-2_Total_20210826,K14,ASO574_10_R3.1P1-2,KQ2211_L19_5-09-5_10uM_R3.1P1-2,rs8113956,33.6865709910306,30.2621721509132,3.424398840117398,,,,-2.2687699153192105,,
R3.1 P1-1+P1-2_Total_20210826,K15,ASO574_10_R3.1P1-2,KQ2211_L19_5-09-5_10uM_R3.1P1-2,rs8113956,37.7256497679147,30.9047849340821,6.8208648338326014,,,,1.127696078395993,,
R3.1 P1-1+P1-2_Total_20210826,K16,ASO574_10_R3.1P1-2,KQ2211_L19_5-09-5_10uM_R3.1P1-2,rs8113956,32.5665218151562,24.5958633146355,7.970658500520699,,,,2.2774897450840905,2.347896943797259,0.19643216042711523
R3.1 P1-1+P1-2_Total_20210826,K17,ASO574_10_R3.1P1-2,KQ2211_L19_5-09-5_10uM_R3.1P1-2,rs8113956,32.6700111015553,24.6885854702486,7.981425631306703,,,,2.2882568758700943,,
R3.1 P1-1+P1-2_Total_20210826,K18,ASO574_10_R3.1P1-2,KQ2211_L19_5-09-5_10uM_R3.1P1-2,rs8113956,32.8506064018272,24.679493435953,8.171112965874201,,,,2.4779442104375926,,
R3.1 P1-1+P1-2_Total_20210826,K19,ASO574_3_R3.1P1-2,KQ2211_L19_5-09-5_3uM_R3.1P1-2,rs8113956,31.2513389302182,24.3198457774844,6.9314931527338,,,,1.238324397297192,1.334394475681159,0.396558475902555
R3.1 P1-1+P1-2_Total_20210826,K20,ASO574_3_R3.1P1-2,KQ2211_L19_5-09-5_3uM_R3.1P1-2,rs8113956,31.5361001841002,24.4050364886112,7.131063695489001,,,,1.4378949400523924,,
R3.1 P1-1+P1-2_Total_20210826,K21,ASO574_3_R3.1P1-2,KQ2211_L19_5-09-5_3uM_R3.1P1-2,rs8113956,31.5271288255616,24.5069959804311,7.020132845130501,,,,1.3269640896938926,,
R3.1 P1-1+P1-2_Total_20210826,K22,ASO574_3_R3.1P1-2,KQ2211_L19_5-09-5_3uM_R3.1P1-2,rs8113956,31.5868134912494,24.3921111987638,7.1947022924856014,,,,1.501533537048993,1.531428512089892,0.34593466356454117
R3.1 P1-1+P1-2_Total_20210826,K23,ASO574_3_R3.1P1-2,KQ2211_L19_5-09-5_3uM_R3.1P1-2,rs8113956,31.686183245419,24.4180357885452,7.268147456873798,,,,1.5749787014371899,,
R3.1 P1-1+P1-2_Total_20210826,K24,ASO574_3_R3.1P1-2,KQ2211_L19_5-09-5_3uM_R3.1P1-2,rs8113956,31.7400584525089,24.5291163992888,7.210942053220101,,,,1.517773297783493,,
R3.1 P1-1+P1-2_Total_20210826,M1,ASO8-2nd_10_R3.1P1-2,KQ373_2nd batch_L20_5-10-5_10uM_R3.1P1-2,rs8113956,40,32.2139151642753,7.786084835724701,,,,2.0929160802880924,2.169685930495441,0.22225905001859161
R3.1 P1-1+P1-2_Total_20210826,M2,ASO8-2nd_10_R3.1P1-2,KQ373_2nd batch_L20_5-10-5_10uM_R3.1P1-2,rs8113956,40,32.0603754638606,7.939624536139398,,,,2.2464557807027896,,
R3.1 P1-1+P1-2_Total_20210826,M3,ASO8-2nd_10_R3.1P1-2,KQ373_2nd batch_L20_5-10-5_10uM_R3.1P1-2,rs8113956, ,31.9015567638773,,,,,,,
R3.1 P1-1+P1-2_Total_20210826,M4,ASO8-2nd_10_R3.1P1-2,KQ373_2nd batch_L20_5-10-5_10uM_R3.1P1-2,rs8113956,38.3100298387345,29.7185784149204,8.5914514238141,,,,2.898282668377491,2.0968368508463238,0.233770234171703
R3.1 P1-1+P1-2_Total_20210826,M5,ASO8-2nd_10_R3.1P1-2,KQ373_2nd batch_L20_5-10-5_10uM_R3.1P1-2,rs8113956,36.7918219494201,29.8777333400755,6.914088609344596,,,,1.2209198539079873,,
R3.1 P1-1+P1-2_Total_20210826,M6,ASO8-2nd_10_R3.1P1-2,KQ373_2nd batch_L20_5-10-5_10uM_R3.1P1-2,rs8113956,37.6957331123441,29.831256326654,7.864476785690101,,,,2.171308030253493,,
R3.1 P1-1+P1-2_Total_20210826,M7,ASO8-2nd_3_R3.1P1-2,KQ373_2nd batch_L20_5-10-5_3uM_R3.1P1-2,rs8113956,36.4536578947625,30.3024521148542,6.151205779908299,,,,0.4580370244716905,1.2661640079382896,0.4157637817922136
R3.1 P1-1+P1-2_Total_20210826,M8,ASO8-2nd_3_R3.1P1-2,KQ373_2nd batch_L20_5-10-5_3uM_R3.1P1-2,rs8113956,38.3139053440393,30.1703685017547,8.143536842284597,,,,2.4503680868479885,,
R3.1 P1-1+P1-2_Total_20210826,M9,ASO8-2nd_3_R3.1P1-2,KQ373_2nd batch_L20_5-10-5_3uM_R3.1P1-2,rs8113956,37.2331287656617,30.6498730977299,6.583255667931798,,,,0.8900869124951898,,
R3.1 P1-1+P1-2_Total_20210826,M10,ASO8-2nd_3_R3.1P1-2,KQ373_2nd batch_L20_5-10-5_3uM_R3.1P1-2,rs8113956,34.4234058316346,27.2879401609563,7.135465670678297,,,,1.4422969152416885,1.4944502083646916,0.3549160670112295
R3.1 P1-1+P1-2_Total_20210826,M11,ASO8-2nd_3_R3.1P1-2,KQ373_2nd batch_L20_5-10-5_3uM_R3.1P1-2,rs8113956,34.3575588601462,27.3068878823515,7.050670977794699,,,,1.3575022223580904,,
R3.1 P1-1+P1-2_Total_20210826,M12,ASO8-2nd_3_R3.1P1-2,KQ373_2nd batch_L20_5-10-5_3uM_R3.1P1-2,rs8113956,34.7746039977221,27.3978837547912,7.3767202429309044,,,,1.683551487494296,,
R3.1 P1-1+P1-2_Total_20210826,L13,ASO9-2nd_10_R3.1P1-2,KQ372_2nd batch_L20_5-10-5_10uM_R3.1P1-2,rs8113956,32.2575612607626,24.1413130404756,8.116248220287002,,,,2.4230794648503933,2.324370670964993,0.1996616735408105
R3.1 P1-1+P1-2_Total_20210826,L14,ASO9-2nd_10_R3.1P1-2,KQ372_2nd batch_L20_5-10-5_10uM_R3.1P1-2,rs8113956,32.0965275146865,24.2168933637786,7.879634150907901,,,,2.1864653954712923,,
R3.1 P1-1+P1-2_Total_20210826,L15,ASO9-2nd_10_R3.1P1-2,KQ372_2nd batch_L20_5-10-5_10uM_R3.1P1-2,rs8113956,32.2891023285022,24.2323664204923,8.056735908009902,,,,2.3635671525732933,,
R3.1 P1-1+P1-2_Total_20210826,L16,ASO9-2nd_10_R3.1P1-2,KQ372_2nd batch_L20_5-10-5_10uM_R3.1P1-2,rs8113956,32.6723490630567,24.835921519042,7.8364275440147,,,,2.143258788578092,2.4556587334379922,0.18229428859356708
R3.1 P1-1+P1-2_Total_20210826,L17,ASO9-2nd_10_R3.1P1-2,KQ372_2nd batch_L20_5-10-5_10uM_R3.1P1-2,rs8113956,33.1630871352078,24.8250648085419,8.338022326665904,,,,2.6448535712292953,,
R3.1 P1-1+P1-2_Total_20210826,L18,ASO9-2nd_10_R3.1P1-2,KQ372_2nd batch_L20_5-10-5_10uM_R3.1P1-2,rs8113956,33.161948438043,24.8899158420998,8.272032595943198,,,,2.57886384050659,,
R3.1 P1-1+P1-2_Total_20210826,L19,ASO9-2nd_3_R3.1P1-2,KQ372_2nd batch_L20_5-10-5_3uM_R3.1P1-2,rs8113956,40,29.9813714138945,10.0186285861055,,,,4.325459830668891,2.1614656788232227,0.22352906220308447
R3.1 P1-1+P1-2_Total_20210826,L20,ASO9-2nd_3_R3.1P1-2,KQ372_2nd batch_L20_5-10-5_3uM_R3.1P1-2,rs8113956,37.7267664073148,30.2241813894082,7.502585017906597,,,,1.8094162624699885,,
R3.1 P1-1+P1-2_Total_20210826,L21,ASO9-2nd_3_R3.1P1-2,KQ372_2nd batch_L20_5-10-5_3uM_R3.1P1-2,rs8113956,36.4621114470854,30.419421748318,6.042689698767397,,,,0.34952094333078865,,
R3.1 P1-1+P1-2_Total_20210826,L22,ASO9-2nd_3_R3.1P1-2,KQ372_2nd batch_L20_5-10-5_3uM_R3.1P1-2,rs8113956,40,30.2810143167028,9.718985683297198,,,,4.02581692786059,3.060188125404543,0.11989238009853485
R3.1 P1-1+P1-2_Total_20210826,L23,ASO9-2nd_3_R3.1P1-2,KQ372_2nd batch_L20_5-10-5_3uM_R3.1P1-2,rs8113956,38.3038249790778,30.5160969006927,7.787728078385104,,,,2.094559322948496,,
R3.1 P1-1+P1-2_Total_20210826,L24,ASO9-2nd_3_R3.1P1-2,KQ372_2nd batch_L20_5-10-5_3uM_R3.1P1-2,rs8113956, ,30.3997649000327,,,,,,,
