Experiment Name,Position,SampleName,ASO Description ,Target SNP ID,CrossingPoint,Unnamed: 6,dCt,Unnamed: 8,Avg,SD,ddCt,Avg_ddCt,Exp
R3.1_P2-1+P2-2_WT_20210826,O1,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,30.5451309939546,24.2203002603157,6.324830733638901,6.254544516624468,6.3489325220987,0.12726930814969617,-0.024101788459798712,-0.0943880054742318,1.0676124283508133
R3.1_P2-1+P2-2_WT_20210826,O2,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,30.5566391047948,24.3381873348452,6.218451769949603,,,,-0.13048075214909716,,
R3.1_P2-1+P2-2_WT_20210826,O3,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,30.6505623633339,24.430211317049,6.2203510462849,,,,-0.12858147581379953,,
R3.1_P2-1+P2-2_WT_20210826,O4,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,30.8295758530209,24.3179198949076,6.511655958113298,6.493674744265232,,,0.16272343601459838,0.1447422221665325,0.9045409846774352
R3.1_P2-1+P2-2_WT_20210826,O5,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,30.9915191411852,24.5065972764137,6.484921864771501,,,,0.13598934267280072,,
R3.1_P2-1+P2-2_WT_20210826,O6,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,30.890691150663,24.4062447407521,6.484446409910898,,,,0.13551388781219842,,
R3.1_P2-1+P2-2_WT_20210826,P13,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,32.6027832370117,26.9602328319967,5.642550405015001,5.7808615138557,,,-0.7063821170836988,-0.5680710082430002,1.4825399773845602
R3.1_P2-1+P2-2_WT_20210826,P14,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,32.6568831263423,27.0003937941687,5.656489332173599,,,,-0.6924431899251005,,
R3.1_P2-1+P2-2_WT_20210826,P15,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,33.0873569669321,27.0438121625536,6.043544804378499,,,,-0.3053877177202011,,
R3.1_P2-1+P2-2_WT_20210826,P16,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,31.2465181751829,24.9628778703841,6.283640304798798,6.298578305406399,,,-0.06529221729990198,-0.0503542166923007,1.035519137745318
R3.1_P2-1+P2-2_WT_20210826,P17,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,31.1617396182522,25.0167026049798,6.1450370132724,,,,-0.20389550882629948,,
R3.1_P2-1+P2-2_WT_20210826,P18,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,31.5205286450296,25.0534710468816,6.467057598147999,,,,0.11812507604929934,,
R3.1_P2-1+P2-2_WT_20210826,O7,Ionis1375651_10_R3.1P2-2,Ionis1375651_10uM_R3.1P2-2,,34.514826077251,25.5700114672105,8.944814610040503,,,,2.5958820879418028,2.4006632745322336,0.18937748509025026
R3.1_P2-1+P2-2_WT_20210826,O8,Ionis1375651_10_R3.1P2-2,Ionis1375651_10uM_R3.1P2-2,,34.2469279406306,25.5700897915806,8.676838149049999,,,,2.327905626951299,,
R3.1_P2-1+P2-2_WT_20210826,O9,Ionis1375651_10_R3.1P2-2,Ionis1375651_10uM_R3.1P2-2,,34.3049430861673,25.677808455365,8.6271346308023,,,,2.2782021087035993,,
R3.1_P2-1+P2-2_WT_20210826,P1,Ionis1375651_10_R3.1P2-2,Ionis1375651_10uM_R3.1P2-2,,36.1440946244547,26.6405481757812,9.503546448673504,,,,3.154613926574804,2.515632735957434,0.17487152137620765
