Experiment Name,Position,SampleName,ASO Description ,Target SNP ID,CrossingPoint,Unnamed: 6,dCt,Unnamed: 8,Avg,SD,ddCt,Avg_ddCt,Exp
R3.1 P3-1+P3-2_Total_20210826,O1,Naïve_R3.1P3-2,Naïve_R3.1P3-2,,29.7776205844759,24.3761797916617,5.401440792814203,5.356926264346101,4.442025984649384,1.5665132672237734,0.9594148081648184,0.9149002796967171,0.5303805297686249
R3.1 P3-1+P3-2_Total_20210826,O2,Naïve_R3.1P3-2,Naïve_R3.1P3-2,,29.7886604604255,24.4960806498671,5.292579810558401,,,,0.8505538259090164,,
R3.1 P3-1+P3-2_Total_20210826,O3,Naïve_R3.1P3-2,Naïve_R3.1P3-2,,29.8934172422184,24.5166590525527,5.376758189665701,,,,0.9347322050163163,,
R3.1 P3-1+P3-2_Total_20210826,O4,Naïve_R3.1P3-2,Naïve_R3.1P3-2,,31.6010551837039,29.6415733587631,1.9594818249407986,2.0967397729579,,,-2.4825441597085858,-2.3452862116914845,5.081611955034207
R3.1 P3-1+P3-2_Total_20210826,O5,Naïve_R3.1P3-2,Naïve_R3.1P3-2,,31.8785994162046,29.5823881214722,2.2962112947324016,,,,-2.1458146899169828,,
R3.1 P3-1+P3-2_Total_20210826,O6,Naïve_R3.1P3-2,Naïve_R3.1P3-2,,31.701398212007,29.6668720128065,2.0345261992004993,,,,-2.407499785448885,,
R3.1 P3-1+P3-2_Total_20210826,P13,Naïve_R3.1P3-2,Naïve_R3.1P3-2,,29.8542371376531,24.6961458977542,5.158091239898901,5.130020095884968,,,0.716065255249517,0.6879941112355837,0.6207162793854608
R3.1 P3-1+P3-2_Total_20210826,P14,Naïve_R3.1P3-2,Naïve_R3.1P3-2,,29.8779076611718,24.7351063834141,5.142801277757702,,,,0.7007752931083173,,
R3.1 P3-1+P3-2_Total_20210826,P15,Naïve_R3.1P3-2,Naïve_R3.1P3-2,,29.8862897248224,24.7971219548241,5.089167769998301,,,,0.647141785348917,,
R3.1 P3-1+P3-2_Total_20210826,P16,Naïve_R3.1P3-2,Naïve_R3.1P3-2,,30.2994705876307,25.0515836790414,5.247886908589301,5.184417805408568,,,0.8058609239399166,0.7423918207591838,0.5977475344140805
R3.1 P3-1+P3-2_Total_20210826,P17,Naïve_R3.1P3-2,Naïve_R3.1P3-2,,30.3112678657595,25.1160964356014,5.195171430158101,,,,0.753145445508717,,
R3.1 P3-1+P3-2_Total_20210826,P18,Naïve_R3.1P3-2,Naïve_R3.1P3-2,,30.4097647580881,25.2995696806098,5.110195077478302,,,,0.6681690928289177,,
R3.1 P3-1+P3-2_Total_20210826,O7,Ionis1375651_10_R3.1P3-2,Ionis1375651_10uM_R3.1P3-2,,31.6045391123455,29.8369744542091,1.7675646581364006,,,,-2.6744613265129837,-2.6326197697647182,6.201510992947027
R3.1 P3-1+P3-2_Total_20210826,O8,Ionis1375651_10_R3.1P3-2,Ionis1375651_10uM_R3.1P3-2,,31.6430844418174,29.7668851544604,1.8761992873570001,,,,-2.565826697292384,,
R3.1 P3-1+P3-2_Total_20210826,O9,Ionis1375651_10_R3.1P3-2,Ionis1375651_10uM_R3.1P3-2,,31.5960797729046,29.811625073744,1.784454699160598,,,,-2.6575712854887863,,
