Experiment Name,Position,SampleName,ASO Description ,Target SNP ID,CrossingPoint,Unnamed: 6,dCt,Unnamed: 8,Avg,SD,ddCt,Avg_ddCt,Exp
R3.1_P4-1+P5-1_MT_20210826,G1,Naïve_R3.1P4-1,Naïve_R3.1P4-1,,30.5597752953439,24.2691620353393,6.290613260004601,6.3295604102690675,6.29565758955465,0.18406397058046087,-0.00504432955004841,0.033902820714417636,0.9767743218229444
R3.1_P4-1+P5-1_MT_20210826,G2,Naïve_R3.1P4-1,Naïve_R3.1P4-1,,30.6350379345071,24.2670850492224,6.367952885284701,,,,0.07229529573005156,,
R3.1_P4-1+P5-1_MT_20210826,G3,Naïve_R3.1P4-1,Naïve_R3.1P4-1,,30.6642197037726,24.3341046182547,6.3301150855179,,,,0.03445749596324976,,
R3.1_P4-1+P5-1_MT_20210826,G4,Naïve_R3.1P4-1,Naïve_R3.1P4-1,,31.1528164405448,24.6451670180009,6.507649422543899,6.3619285263965,,,0.2119918329892494,0.06627093684185059,0.9551035519437063
R3.1_P4-1+P5-1_MT_20210826,G5,Naïve_R3.1P4-1,Naïve_R3.1P4-1,,30.9149212298115,24.6569824427635,6.257938787048001,,,,-0.03771880250664861,,
R3.1_P4-1+P5-1_MT_20210826,G6,Naïve_R3.1P4-1,Naïve_R3.1P4-1,,31.0437162179302,24.7235188483326,6.320197369597601,,,,0.024539780042950987,,
R3.1_P4-1+P5-1_MT_20210826,H13,Naïve_R3.1P4-1,Naïve_R3.1P4-1,,30.5128611099769,24.0500095031553,6.462851606821598,6.458971749461632,,,0.16719401726694816,0.1633141599069825,0.8929713785768737
R3.1_P4-1+P5-1_MT_20210826,H14,Naïve_R3.1P4-1,Naïve_R3.1P4-1,,30.5590756027375,24.1273371093449,6.431738493392601,,,,0.1360809038379509,,
R3.1_P4-1+P5-1_MT_20210826,H15,Naïve_R3.1P4-1,Naïve_R3.1P4-1,,30.6567850865621,24.1744599383914,6.482325148170698,,,,0.18666755861604845,,
R3.1_P4-1+P5-1_MT_20210826,H16,Naïve_R3.1P4-1,Naïve_R3.1P4-1,,30.3658792886478,24.4196887698729,5.946190518774902,6.0321696720914,,,-0.34946707077974803,-0.26348791746324957,1.2003772796646526
R3.1_P4-1+P5-1_MT_20210826,H17,Naïve_R3.1P4-1,Naïve_R3.1P4-1,,30.620583239983,24.5195781783102,6.101005061672797,,,,-0.1946525278818525,,
R3.1_P4-1+P5-1_MT_20210826,H18,Naïve_R3.1P4-1,Naïve_R3.1P4-1,,30.6540885754363,24.6047751396098,6.049313435826502,,,,-0.2463441537281481,,
R3.1_P4-1+P5-1_MT_20210826,G7,Ionis1375651_10_R3.1P4-1,Ionis1375651_10uM_R3.1P4-1,,32.8468071938252,24.3123075967803,8.5344995970449,,,,2.2388420074902493,2.3093298030721834,0.2017541419396615
R3.1_P4-1+P5-1_MT_20210826,G8,Ionis1375651_10_R3.1P4-1,Ionis1375651_10uM_R3.1P4-1,,32.7799360366243,24.3702282627681,8.409707773856198,,,,2.114050184301548,,
R3.1_P4-1+P5-1_MT_20210826,G9,Ionis1375651_10_R3.1P4-1,Ionis1375651_10uM_R3.1P4-1,,33.2323976210942,24.3616428141148,8.870754806979402,,,,2.5750972174247524,,
R3.1_P4-1+P5-1_MT_20210826,H1,Ionis1375651_10_R3.1P4-1,Ionis1375651_10uM_R3.1P4-1,,32.9961250107292,24.9125533779452,8.083571632784,,,,1.7879140432293505,1.8961019388365843,0.26866830881199993
R3.1_P4-1+P5-1_MT_20210826,H2,Ionis1375651_10_R3.1P4-1,Ionis1375651_10uM_R3.1P4-1,,33.1485891316586,24.9320395882889,8.216549543369702,,,,1.920891953815052,,
R3.1_P4-1+P5-1_MT_20210826,H3,Ionis1375651_10_R3.1P4-1,Ionis1375651_10uM_R3.1P4-1,,33.253555089916,24.978397680896,8.27515740902,,,,1.9794998194653504,,
R3.1_P4-1+P5-1_MT_20210826,G10,Ionis1375651_3_R3.1P4-1,Ionis1375651_3uM_R3.1P4-1,,32.6094739281878,25.1800857314284,7.429388196759405,,,,1.1337306072047548,0.9198062808649855,0.5285799910551081
R3.1_P4-1+P5-1_MT_20210826,G11,Ionis1375651_3_R3.1P4-1,Ionis1375651_3uM_R3.1P4-1,,32.261835957672,25.268859112878,6.992976844793997,,,,0.6973192552393472,,
R3.1_P4-1+P5-1_MT_20210826,G12,Ionis1375651_3_R3.1P4-1,Ionis1375651_3uM_R3.1P4-1,,32.5126521432388,25.2886255735333,7.224026569705504,,,,0.9283689801508546,,
R3.1_P4-1+P5-1_MT_20210826,H4,Ionis1375651_3_R3.1P4-1,Ionis1375651_3uM_R3.1P4-1,,31.5622729446234,24.2960669106738,7.266206033949597,,,,0.9705484443949475,0.823315284826949,0.5651417646691606
R3.1_P4-1+P5-1_MT_20210826,H5,Ionis1375651_3_R3.1P4-1,Ionis1375651_3uM_R3.1P4-1,,31.5790663703824,24.3638526109113,7.215213759471098,,,,0.9195561699164481,,
R3.1_P4-1+P5-1_MT_20210826,H6,Ionis1375651_3_R3.1P4-1,Ionis1375651_3uM_R3.1P4-1,,31.3007158559457,24.4252170262216,6.875498829724101,,,,0.5798412401694515,,
R3.1_P4-1+P5-1_MT_20210826,G13,Ionis676630_10_R3.1P4-1,Ionis676630_10uM_R3.1P4-1,,37.4084321833606,30.8258406836734,6.582591499687204,,,,0.28693391013255454,-0.3437521605980818,1.2690528577396933
R3.1_P4-1+P5-1_MT_20210826,G14,Ionis676630_10_R3.1P4-1,Ionis676630_10uM_R3.1P4-1,,36.0558477680788,30.8109105973625,5.244937170716298,,,,-1.0507204188383517,,
R3.1_P4-1+P5-1_MT_20210826,G15,Ionis676630_10_R3.1P4-1,Ionis676630_10uM_R3.1P4-1,,36.8927454232006,30.8645578067344,6.028187616466202,,,,-0.2674699730884482,,
R3.1_P4-1+P5-1_MT_20210826,G16,Ionis676630_10_R3.1P4-1,Ionis676630_10uM_R3.1P4-1,,30.7821924971021,24.0492020138057,6.732990483296398,,,,0.4373328937417478,0.3757736002572824,0.7706920422946044
R3.1_P4-1+P5-1_MT_20210826,G17,Ionis676630_10_R3.1P4-1,Ionis676630_10uM_R3.1P4-1,,30.7321275609394,24.0678790951507,6.664248465788699,,,,0.36859087623404907,,
R3.1_P4-1+P5-1_MT_20210826,G18,Ionis676630_10_R3.1P4-1,Ionis676630_10uM_R3.1P4-1,,30.7671966797116,24.1501420593609,6.6170546203507,,,,0.3213970307960503,,
R3.1_P4-1+P5-1_MT_20210826,H7,Ionis676630_10_R3.1P4-1,Ionis676630_10uM_R3.1P4-1,,30.2377517885045,23.6602550989177,6.577496689586802,,,,0.28183910003215207,0.23436125241078512,0.850061277141882
R3.1_P4-1+P5-1_MT_20210826,H8,Ionis676630_10_R3.1P4-1,Ionis676630_10uM_R3.1P4-1,,30.2694413287204,23.7019437322409,6.567497596479502,,,,0.2718400069248519,,
R3.1_P4-1+P5-1_MT_20210826,H9,Ionis676630_10_R3.1P4-1,Ionis676630_10uM_R3.1P4-1,,30.1620089066753,23.7169466668453,6.445062239830001,,,,0.14940465027535144,,
R3.1_P4-1+P5-1_MT_20210826,H10,Ionis676630_10_R3.1P4-1,Ionis676630_10uM_R3.1P4-1,,30.3824121160754,23.7281069416365,6.6543051744389,,,,0.35864758488424986,0.42114825863905,0.746829976586929
R3.1_P4-1+P5-1_MT_20210826,H11,Ionis676630_10_R3.1P4-1,Ionis676630_10uM_R3.1P4-1,,30.5407553855062,23.8259243597996,6.714831025706598,,,,0.41917343615194813,,
R3.1_P4-1+P5-1_MT_20210826,H12,Ionis676630_10_R3.1P4-1,Ionis676630_10uM_R3.1P4-1,,30.6683958935775,23.8871145491419,6.781281344435602,,,,0.4856237548809519,,
R3.1_P4-1+P5-1_MT_20210826,E1,ASO190_10_R3.1P4-1,KQ478_L20_5-10-5_10uM_R3.1P4-1,rs34659510,33.7663785899071,24.839042431204,8.927336158703099,,,,2.631678569148449,2.3609123625719834,0.19466799763761003
R3.1_P4-1+P5-1_MT_20210826,E2,ASO190_10_R3.1P4-1,KQ478_L20_5-10-5_10uM_R3.1P4-1,rs34659510,33.1915197298997,24.8721528865757,8.319366843324001,,,,2.0237092537693515,,
R3.1_P4-1+P5-1_MT_20210826,E3,ASO190_10_R3.1P4-1,KQ478_L20_5-10-5_10uM_R3.1P4-1,rs34659510,33.6663611107683,24.9433542564155,8.7230068543528,,,,2.42734926479815,,
R3.1_P4-1+P5-1_MT_20210826,E4,ASO190_10_R3.1P4-1,KQ478_L20_5-10-5_10uM_R3.1P4-1,rs34659510,32.826887011559,24.4084303249881,8.418456686570902,,,,2.1227990970162525,2.062189386652684,0.2394523689036341
R3.1_P4-1+P5-1_MT_20210826,E5,ASO190_10_R3.1P4-1,KQ478_L20_5-10-5_10uM_R3.1P4-1,rs34659510,32.7022780874656,24.4423720060994,8.2599060813662,,,,1.9642484918115501,,
R3.1_P4-1+P5-1_MT_20210826,E6,ASO190_10_R3.1P4-1,KQ478_L20_5-10-5_10uM_R3.1P4-1,rs34659510,32.8971646270536,24.5019864663687,8.3951781606849,,,,2.09952057113025,,
R3.1_P4-1+P5-1_MT_20210826,E7,ASO190_3_R3.1P4-1,KQ478_L20_5-10-5_3uM_R3.1P4-1,rs34659510,31.9302937624635,24.4010120559788,7.529281706484699,,,,1.2336241169300495,1.1708019862857488,0.44417435784432613
R3.1_P4-1+P5-1_MT_20210826,E8,ASO190_3_R3.1P4-1,KQ478_L20_5-10-5_3uM_R3.1P4-1,rs34659510,31.8102551015879,24.3603672251875,7.4498878764004,,,,1.15423028684575,,
R3.1_P4-1+P5-1_MT_20210826,E9,ASO190_3_R3.1P4-1,KQ478_L20_5-10-5_3uM_R3.1P4-1,rs34659510,31.9863707781714,24.5661616335353,7.420209144636097,,,,1.1245515550814469,,
R3.1_P4-1+P5-1_MT_20210826,E10,ASO190_3_R3.1P4-1,KQ478_L20_5-10-5_3uM_R3.1P4-1,rs34659510,32.0595365874303,24.5395170242673,7.520019563163,,,,1.2243619736083504,1.2358121593910498,0.4246034034923344
R3.1_P4-1+P5-1_MT_20210826,E11,ASO190_3_R3.1P4-1,KQ478_L20_5-10-5_3uM_R3.1P4-1,rs34659510,32.1205586796001,24.6117099751324,7.508848704467702,,,,1.2131911149130525,,
R3.1_P4-1+P5-1_MT_20210826,E12,ASO190_3_R3.1P4-1,KQ478_L20_5-10-5_3uM_R3.1P4-1,rs34659510,32.1857443525594,24.620203373353,7.565540979206396,,,,1.2698833896517465,,
R3.1_P4-1+P5-1_MT_20210826,B13,ASO197_10_R3.1P4-1,KQ958_L20_5-10-5_10uM_R3.1P4-1,rs3787130,32.633139630761,25.0476690739571,7.585470556803902,,,,1.2898129672492518,1.294226104535152,0.4077548368062385
R3.1_P4-1+P5-1_MT_20210826,B14,ASO197_10_R3.1P4-1,KQ958_L20_5-10-5_10uM_R3.1P4-1,rs3787130,32.883883868767,25.1515713503515,7.732312518415501,,,,1.4366549288608512,,
R3.1_P4-1+P5-1_MT_20210826,B15,ASO197_10_R3.1P4-1,KQ958_L20_5-10-5_10uM_R3.1P4-1,rs3787130,32.6688274796575,25.2169594726075,7.4518680070500025,,,,1.1562104174953527,,
R3.1_P4-1+P5-1_MT_20210826,B16,ASO197_10_R3.1P4-1,KQ958_L20_5-10-5_10uM_R3.1P4-1,rs3787130,31.7692127376698,23.8491384734395,7.920074264230301,,,,1.6244166746756514,1.678559929978418,0.3123943075462881
R3.1_P4-1+P5-1_MT_20210826,B17,ASO197_10_R3.1P4-1,KQ958_L20_5-10-5_10uM_R3.1P4-1,rs3787130,32.0095756235508,23.9959152803407,8.013660343210102,,,,1.718002753655452,,
R3.1_P4-1+P5-1_MT_20210826,B18,ASO197_10_R3.1P4-1,KQ958_L20_5-10-5_10uM_R3.1P4-1,rs3787130,32.0424197366111,24.0535017854523,7.9889179511588,,,,1.6932603616041506,,
R3.1_P4-1+P5-1_MT_20210826,B19,ASO197_3_R3.1P4-1,KQ958_L20_5-10-5_3uM_R3.1P4-1,rs3787130,31.3080410496739,24.2170884090836,7.090952640590299,,,,0.7952950510356489,0.9239883260490828,0.5270499763932801
R3.1_P4-1+P5-1_MT_20210826,B20,ASO197_3_R3.1P4-1,KQ958_L20_5-10-5_3uM_R3.1P4-1,rs3787130,31.5122954725708,24.2564713539713,7.255824118599499,,,,0.9601665290448489,,
R3.1_P4-1+P5-1_MT_20210826,B21,ASO197_3_R3.1P4-1,KQ958_L20_5-10-5_3uM_R3.1P4-1,rs3787130,31.6361234329716,24.3239624453502,7.3121609876214,,,,1.0165033980667504,,
R3.1_P4-1+P5-1_MT_20210826,B22,ASO197_3_R3.1P4-1,KQ958_L20_5-10-5_3uM_R3.1P4-1,rs3787130,31.2367833977414,24.1694376815176,7.067345716223802,,,,0.7716881266691518,0.6224316824660846,0.649575136608475
R3.1_P4-1+P5-1_MT_20210826,B23,ASO197_3_R3.1P4-1,KQ958_L20_5-10-5_3uM_R3.1P4-1,rs3787130,31.041477296279,24.3105879145861,6.730889381692901,,,,0.4352317921382509,,
R3.1_P4-1+P5-1_MT_20210826,B24,ASO197_3_R3.1P4-1,KQ958_L20_5-10-5_3uM_R3.1P4-1,rs3787130,31.2922498309348,24.3362171127893,6.956032718145501,,,,0.660375128590851,,
R3.1_P4-1+P5-1_MT_20210826,A13,ASO198_10_R3.1P4-1,KQ959_L20_5-10-5_10uM_R3.1P4-1,rs3787130,33.4867334477356,25.4282917289811,8.058441718754501,,,,1.7627841291998516,1.576937335803252,0.33519270684549907
R3.1_P4-1+P5-1_MT_20210826,A14,ASO198_10_R3.1P4-1,KQ959_L20_5-10-5_10uM_R3.1P4-1,rs3787130,33.4431537900304,25.5047227126144,7.938431077416002,,,,1.6427734878613522,,
R3.1_P4-1+P5-1_MT_20210826,A15,ASO198_10_R3.1P4-1,KQ959_L20_5-10-5_10uM_R3.1P4-1,rs3787130,33.1492500010645,25.5283380211613,7.620911979903202,,,,1.3252543903485519,,
R3.1_P4-1+P5-1_MT_20210826,A16,ASO198_10_R3.1P4-1,KQ959_L20_5-10-5_10uM_R3.1P4-1,rs3787130,33.1598458730439,25.2564603169681,7.903385556075801,,,,1.6077279665211508,1.3595939106421833,0.38969196476866547
R3.1_P4-1+P5-1_MT_20210826,A17,ASO198_10_R3.1P4-1,KQ959_L20_5-10-5_10uM_R3.1P4-1,rs3787130,32.9629937205858,25.3196867464416,7.643306974144199,,,,1.3476493845895492,,
R3.1_P4-1+P5-1_MT_20210826,A18,ASO198_10_R3.1P4-1,KQ959_L20_5-10-5_10uM_R3.1P4-1,rs3787130,32.7916933285845,25.372631358214,7.4190619703705,,,,1.1234043808158498,,
R3.1_P4-1+P5-1_MT_20210826,A19,ASO198_3_R3.1P4-1,KQ959_L20_5-10-5_3uM_R3.1P4-1,rs3787130,31.8514180554535,24.8513433930136,7.0000746624399,,,,0.7044170728852501,0.6695583983811165,0.6286990994099109
R3.1_P4-1+P5-1_MT_20210826,A20,ASO198_3_R3.1P4-1,KQ959_L20_5-10-5_3uM_R3.1P4-1,rs3787130,31.8549806259933,24.9122436043867,6.9427370216066,,,,0.6470794320519504,,
R3.1_P4-1+P5-1_MT_20210826,A21,ASO198_3_R3.1P4-1,KQ959_L20_5-10-5_3uM_R3.1P4-1,rs3787130,31.8904681242775,24.9376318445167,6.952836279760799,,,,0.6571786902061492,,
R3.1_P4-1+P5-1_MT_20210826,A22,ASO198_3_R3.1P4-1,KQ959_L20_5-10-5_3uM_R3.1P4-1,rs3787130,31.847674842002,24.7707301534966,7.0769446885053995,,,,0.7812870989507497,0.898041348443417,0.5366147632983325
R3.1_P4-1+P5-1_MT_20210826,A23,ASO198_3_R3.1P4-1,KQ959_L20_5-10-5_3uM_R3.1P4-1,rs3787130,32.2605667064705,24.8545737473289,7.405992959141599,,,,1.1103353695869496,,
R3.1_P4-1+P5-1_MT_20210826,A24,ASO198_3_R3.1P4-1,KQ959_L20_5-10-5_3uM_R3.1P4-1,rs3787130,32.06244503826,24.9642858719128,7.098159166347202,,,,0.8025015767925519,,
R3.1_P4-1+P5-1_MT_20210826,A1,ASO582_10_R3.1P4-1,KQ2226_L20_6-08-6_10uM_R3.1P4-1,rs34659510,32.1333098780907,25.161684608743,6.971625269347701,,,,0.6759676797930512,0.7652611483850172,0.5883468597944276
R3.1_P4-1+P5-1_MT_20210826,A2,ASO582_10_R3.1P4-1,KQ2226_L20_6-08-6_10uM_R3.1P4-1,rs34659510,32.3671448172357,25.15003206334,7.217112753895698,,,,0.9214551643410482,,
R3.1_P4-1+P5-1_MT_20210826,A3,ASO582_10_R3.1P4-1,KQ2226_L20_6-08-6_10uM_R3.1P4-1,rs34659510,32.1971450640694,25.2031268734938,6.994018190575602,,,,0.6983606010209522,,
R3.1_P4-1+P5-1_MT_20210826,A4,ASO582_10_R3.1P4-1,KQ2226_L20_6-08-6_10uM_R3.1P4-1,rs34659510,32.9826999874969,26.3162486046039,6.666451382893001,,,,0.3707937933383514,0.308997644097117,0.8072023926550583
R3.1_P4-1+P5-1_MT_20210826,A5,ASO582_10_R3.1P4-1,KQ2226_L20_6-08-6_10uM_R3.1P4-1,rs34659510,32.9948148781447,26.3625660800524,6.632248798092302,,,,0.33659120853765234,,
