Experiment Name,Position,SampleName,ASO Description ,Target SNP ID,CrossingPoint,Unnamed: 6,dCt,Unnamed: 8,Avg,SD,ddCt,Avg_ddCt,Exp
R3.1_P2-1+P2-2_WT_20210826,G1,Naïve_R3.1P2-1,Naïve_R3.1P2-1,,30.1055334200934,24.1723968958316,5.933136524261801,5.975320993034033,6.167921357241358,0.131988820130091,-0.23478483297955677,-0.192600364207325,1.1428217226067285
R3.1_P2-1+P2-2_WT_20210826,G2,Naïve_R3.1P2-1,Naïve_R3.1P2-1,,30.106793916016,24.1957316056624,5.9110623103536,,,,-0.25685904688775807,,
R3.1_P2-1+P2-2_WT_20210826,G3,Naïve_R3.1P2-1,Naïve_R3.1P2-1,,30.3267638232388,24.2449996787521,6.081764144486698,,,,-0.08615721275466015,,
R3.1_P2-1+P2-2_WT_20210826,G4,Naïve_R3.1P2-1,Naïve_R3.1P2-1,,30.1568101715742,23.9908405789746,6.165969592599602,6.2007498389385,,,-0.0019517646417561707,0.03282848169714233,0.9775019721983437
R3.1_P2-1+P2-2_WT_20210826,G5,Naïve_R3.1P2-1,Naïve_R3.1P2-1,,30.2026926426779,23.9505855863933,6.252107056284601,,,,0.08418569904324258,,
R3.1_P2-1+P2-2_WT_20210826,G6,Naïve_R3.1P2-1,Naïve_R3.1P2-1,,30.2378224974354,24.0536496295041,6.184172867931299,,,,0.016251510689940574,,
R3.1_P2-1+P2-2_WT_20210826,H13,Naïve_R3.1P2-1,Naïve_R3.1P2-1,,30.5935813464823,24.3491278508305,6.2444534956518005,6.2735658814761335,,,0.07653213841044249,0.10564452423477515,0.9293896448839425
R3.1_P2-1+P2-2_WT_20210826,H14,Naïve_R3.1P2-1,Naïve_R3.1P2-1,,30.7031184750233,24.3752398522503,6.3278786227729995,,,,0.15995726553164147,,
R3.1_P2-1+P2-2_WT_20210826,H15,Naïve_R3.1P2-1,Naïve_R3.1P2-1,,30.6892996825391,24.4409341565355,6.2483655260035995,,,,0.08044416876224147,,
R3.1_P2-1+P2-2_WT_20210826,H16,Naïve_R3.1P2-1,Naïve_R3.1P2-1,,30.605743866343,24.3379364136589,6.267807452684103,6.222048715516768,,,0.09988609544274496,0.0541273582754099,0.9631768629114755
R3.1_P2-1+P2-2_WT_20210826,H17,Naïve_R3.1P2-1,Naïve_R3.1P2-1,,30.5030228883939,24.3654660040637,6.137556884330202,,,,-0.03036447291115607,,
R3.1_P2-1+P2-2_WT_20210826,H18,Naïve_R3.1P2-1,Naïve_R3.1P2-1,,30.6655634350936,24.4047816255576,6.260781809535999,,,,0.0928604522946408,,
R3.1_P2-1+P2-2_WT_20210826,G7,Ionis1375651_10_R3.1P2-1,Ionis1375651_10uM_R3.1P2-1,,34.0131255556199,24.8572957589705,9.1558297966494,,,,2.9879084394080415,2.7510232738192073,0.14854549174985449
R3.1_P2-1+P2-2_WT_20210826,G8,Ionis1375651_10_R3.1P2-1,Ionis1375651_10uM_R3.1P2-1,,33.8264902022951,24.9182817203363,8.908208481958798,,,,2.7402871247174403,,
R3.1_P2-1+P2-2_WT_20210826,G9,Ionis1375651_10_R3.1P2-1,Ionis1375651_10uM_R3.1P2-1,,33.6479640002477,24.9551683856742,8.692795614573498,,,,2.52487425733214,,
R3.1_P2-1+P2-2_WT_20210826,H1,Ionis1375651_10_R3.1P2-1,Ionis1375651_10uM_R3.1P2-1,,35.5133723740589,26.3009822603801,9.212390113678804,,,,3.044468756437446,2.5585598011883435,0.16974490758582747
R3.1_P2-1+P2-2_WT_20210826,H2,Ionis1375651_10_R3.1P2-1,Ionis1375651_10uM_R3.1P2-1,,34.9546051493882,26.3053998907805,8.6492052586077,,,,2.481283901366343,,
R3.1_P2-1+P2-2_WT_20210826,H3,Ionis1375651_10_R3.1P2-1,Ionis1375651_10uM_R3.1P2-1,,34.652288775197,26.3344406721944,8.3178481030026,,,,2.149926745761242,,
