Experiment Name,Position,SampleName,ASO Description ,Target SNP ID,CrossingPoint,Unnamed: 6,dCt,Unnamed: 8,Avg,SD,ddCt,Avg_ddCt,Exp
R3.1 P3-1+P3-2_Total_20210826,G1,Naïve_R3.1P3-1,Naïve_R3.1P3-1,,29.1966497408167,23.9983498564781,5.198299884338599,5.141100283983633,5.172698648037175,0.07327720224878473,0.025601236301424635,-0.03159836405354177,1.022143933460791
R3.1 P3-1+P3-2_Total_20210826,G2,Naïve_R3.1P3-1,Naïve_R3.1P3-1,,29.1374260860878,24.0159297737622,5.1214963123256005,,,,-0.051202335711574065,,
R3.1 P3-1+P3-2_Total_20210826,G3,Naïve_R3.1P3-1,Naïve_R3.1P3-1,,29.0945197577028,23.9910151024161,5.103504655286699,,,,-0.06919399275047589,,
R3.1 P3-1+P3-2_Total_20210826,G4,Naïve_R3.1P3-1,Naïve_R3.1P3-1,,29.0286026779011,23.7986544645306,5.229948213370502,5.2268178346675676,,,0.05724956533332737,0.054119186630392946,0.9631823185077586
R3.1 P3-1+P3-2_Total_20210826,G5,Naïve_R3.1P3-1,Naïve_R3.1P3-1,,29.0094779528918,23.8139479349068,5.195530017985,,,,0.02283136994782531,,
R3.1 P3-1+P3-2_Total_20210826,G6,Naïve_R3.1P3-1,Naïve_R3.1P3-1,,29.0519802670902,23.797004994443,5.254975272647201,,,,0.08227662461002616,,
R3.1 P3-1+P3-2_Total_20210826,H13,Naïve_R3.1P3-1,Naïve_R3.1P3-1,,29.1638232739993,23.9122310720389,5.251592201960399,5.2386642311128995,,,0.0788935539232245,0.06596558307572487,0.9553057258782917
R3.1 P3-1+P3-2_Total_20210826,H14,Naïve_R3.1P3-1,Naïve_R3.1P3-1,,29.1665152886489,23.918555078511,5.247960210137897,,,,0.07526156210072266,,
R3.1 P3-1+P3-2_Total_20210826,H15,Naïve_R3.1P3-1,Naïve_R3.1P3-1,,29.1811613865189,23.9647211052785,5.216440281240402,,,,0.04374163320322744,,
R3.1 P3-1+P3-2_Total_20210826,H16,Naïve_R3.1P3-1,Naïve_R3.1P3-1,,29.0377279217623,23.9387293284054,5.0989985933568995,5.0842122423845995,,,-0.07370005468027507,-0.08848640565257486,1.0632540908030854
R3.1 P3-1+P3-2_Total_20210826,H17,Naïve_R3.1P3-1,Naïve_R3.1P3-1,,29.1175818761819,24.0072818965889,5.110299979593002,,,,-0.062398668444172856,,
R3.1 P3-1+P3-2_Total_20210826,H18,Naïve_R3.1P3-1,Naïve_R3.1P3-1,,29.0324334294864,23.9890952752825,5.043338154203898,,,,-0.12936049383327664,,
R3.1 P3-1+P3-2_Total_20210826,G7,Ionis1375651_10_R3.1P3-1,Ionis1375651_10uM_R3.1P3-1,,30.9188983381093,23.8842749160254,7.0346234220839,,,,1.8619247740467255,1.85004587121746,0.2773835483267368
R3.1 P3-1+P3-2_Total_20210826,G8,Ionis1375651_10_R3.1P3-1,Ionis1375651_10uM_R3.1P3-1,,30.9468074958688,23.8801127651282,7.0666947307406005,,,,1.893996082703426,,
R3.1 P3-1+P3-2_Total_20210826,G9,Ionis1375651_10_R3.1P3-1,Ionis1375651_10uM_R3.1P3-1,,30.8401446697049,23.8732292647655,6.966915404939403,,,,1.7942167569022285,,
R3.1 P3-1+P3-2_Total_20210826,H1,Ionis1375651_10_R3.1P3-1,Ionis1375651_10uM_R3.1P3-1,,31.1882614268298,24.9709221183141,6.217339308515701,,,,1.0446406604785263,1.1642261578223252,0.44620353309475874
R3.1 P3-1+P3-2_Total_20210826,H2,Ionis1375651_10_R3.1P3-1,Ionis1375651_10uM_R3.1P3-1,,31.2493143292126,24.972530947386,6.276783381826597,,,,1.1040847337894224,,
R3.1 P3-1+P3-2_Total_20210826,H3,Ionis1375651_10_R3.1P3-1,Ionis1375651_10uM_R3.1P3-1,,31.5259553686095,25.0093036413733,6.5166517272362015,,,,1.3439530791990268,,
R3.1 P3-1+P3-2_Total_20210826,G10,Ionis1375651_3_R3.1P3-1,Ionis1375651_3uM_R3.1P3-1,,30.2121262650378,23.8296964715266,6.3824297935112,,,,1.2097311454740254,1.0810535530132253,0.4726835119809647
R3.1 P3-1+P3-2_Total_20210826,G11,Ionis1375651_3_R3.1P3-1,Ionis1375651_3uM_R3.1P3-1,,30.1826565667448,23.9190597549234,6.263596811821401,,,,1.0908981637842263,,
R3.1 P3-1+P3-2_Total_20210826,G12,Ionis1375651_3_R3.1P3-1,Ionis1375651_3uM_R3.1P3-1,,30.0075594062543,23.8923294084357,6.115229997818599,,,,0.942531349781424,,
R3.1 P3-1+P3-2_Total_20210826,H4,Ionis1375651_3_R3.1P3-1,Ionis1375651_3uM_R3.1P3-1,,30.1878036057314,24.0916621383248,6.0961414674066,,,,0.9234428193694253,1.000614314070792,0.49978714028904614
R3.1 P3-1+P3-2_Total_20210826,H5,Ionis1375651_3_R3.1P3-1,Ionis1375651_3uM_R3.1P3-1,,30.2559914580997,24.1527477508166,6.103243707283099,,,,0.9305450592459241,,
R3.1 P3-1+P3-2_Total_20210826,H6,Ionis1375651_3_R3.1P3-1,Ionis1375651_3uM_R3.1P3-1,,30.4888953817097,24.1683416700755,6.320553711634201,,,,1.1478550635970262,,
R3.1 P3-1+P3-2_Total_20210826,G13,Ionis676630_10_R3.1P3-1,Ionis676630_10uM_R3.1P3-1,,29.7740356864535,23.7883158719266,5.985719814526902,,,,0.8130211664897278,0.8516291274931588,0.5541586127526033
R3.1 P3-1+P3-2_Total_20210826,G14,Ionis676630_10_R3.1P3-1,Ionis676630_10uM_R3.1P3-1,,29.8164169482592,23.8074985778683,6.008918370390898,,,,0.8362197223537233,,
R3.1 P3-1+P3-2_Total_20210826,G15,Ionis676630_10_R3.1P3-1,Ionis676630_10uM_R3.1P3-1,,29.9076491951418,23.8293040534686,6.0783451416732,,,,0.9056464936360253,,
R3.1 P3-1+P3-2_Total_20210826,G16,Ionis676630_10_R3.1P3-1,Ionis676630_10uM_R3.1P3-1,,29.9488360438011,23.884530740903,6.064305302898102,,,,0.8916066548609276,0.8609304810866268,0.5505973299545388
R3.1 P3-1+P3-2_Total_20210826,G17,Ionis676630_10_R3.1P3-1,Ionis676630_10uM_R3.1P3-1,,30.0450585704585,23.94352894738,6.101529623078502,,,,0.9288309750413273,,
R3.1 P3-1+P3-2_Total_20210826,G18,Ionis676630_10_R3.1P3-1,Ionis676630_10uM_R3.1P3-1,,29.9159908120311,23.9809383506363,5.9350524613948,,,,0.7623538133576258,,
R3.1 P3-1+P3-2_Total_20210826,H7,Ionis676630_10_R3.1P3-1,Ionis676630_10uM_R3.1P3-1,,30.2936101399089,23.8334464083075,6.460163731601401,,,,1.2874650835642267,1.3464261567955251,0.39326503920133077
R3.1 P3-1+P3-2_Total_20210826,H8,Ionis676630_10_R3.1P3-1,Ionis676630_10uM_R3.1P3-1,,30.3514475095459,23.8016373766768,6.549810132869098,,,,1.3771114848319232,,
R3.1 P3-1+P3-2_Total_20210826,H9,Ionis676630_10_R3.1P3-1,Ionis676630_10uM_R3.1P3-1,,30.3922748423473,23.8448742923197,6.5474005500276,,,,1.3747019019904254,,
R3.1 P3-1+P3-2_Total_20210826,H10,Ionis676630_10_R3.1P3-1,Ionis676630_10uM_R3.1P3-1,,29.9147362228498,23.9256966162957,5.989039606554101,,,,0.8163409585169266,0.8602178571484576,0.5508693664892103
R3.1 P3-1+P3-2_Total_20210826,H11,Ionis676630_10_R3.1P3-1,Ionis676630_10uM_R3.1P3-1,,30.0131406258751,23.9851172360379,6.028023389837198,,,,0.8553247418000236,,
R3.1 P3-1+P3-2_Total_20210826,H12,Ionis676630_10_R3.1P3-1,Ionis676630_10uM_R3.1P3-1,,30.0716037005543,23.9899171813887,6.081686519165597,,,,0.9089878711284225,,
