Experiment Name,Position,SampleName,ASO Microsynth ID,Exp,Test plate #
Rd2.1_P1+2_WT_20210723,G10,Ionis1375651_3_P2.1-1,Ionis1375651_3uM_P2.1-1,0.3714566509603125,1.0
Rd2.1_P1+2_WT_20210723,G11,Ionis1375651_3_P2.1-1,Ionis1375651_3uM_P2.1-1,0.3301778792186843,1.0
Rd2.1_P1+2_WT_20210723,G12,Ionis1375651_3_P2.1-1,Ionis1375651_3uM_P2.1-1,0.3744101224834674,1.0
Rd2.1_P1+2_WT_20210723,H10,Ionis1375651_3_P2.1-1,Ionis1375651_3uM_P2.1-1,0.3102340561525024,1.0
Rd2.1_P1+2_WT_20210723,H11,Ionis1375651_3_P2.1-1,Ionis1375651_3uM_P2.1-1,0.3024100999752664,1.0
Rd2.1_P1+2_WT_20210723,H12,Ionis1375651_3_P2.1-1,Ionis1375651_3uM_P2.1-1,0.3111082191575401,1.0
Rd2.1_P1+2_Total_20210723,G10,Ionis1375651_3_P2.1-1,Ionis1375651_3uM_P2.1-1,0.2457640283705603,1.0
Rd2.1_P1+2_Total_20210723,G11,Ionis1375651_3_P2.1-1,Ionis1375651_3uM_P2.1-1,0.3253877701993986,1.0
Rd2.1_P1+2_Total_20210723,G12,Ionis1375651_3_P2.1-1,Ionis1375651_3uM_P2.1-1,0.3018639305651602,1.0
Rd2.1_P1+2_Total_20210723,H10,Ionis1375651_3_P2.1-1,Ionis1375651_3uM_P2.1-1,0.2225749875115202,1.0
Rd2.1_P1+2_Total_20210723,H11,Ionis1375651_3_P2.1-1,Ionis1375651_3uM_P2.1-1,0.2210832932072786,1.0
Rd2.1_P1+2_Total_20210723,H12,Ionis1375651_3_P2.1-1,Ionis1375651_3uM_P2.1-1,0.2008313047161294,1.0
Rd2.1_P1+2_MT_20210723,G10,Ionis1375651_3_P2.1-1,Ionis1375651_3uM_P2.1-1,0.3204634813596529,1.0
Rd2.1_P1+2_MT_20210723,G11,Ionis1375651_3_P2.1-1,Ionis1375651_3uM_P2.1-1,0.3235991575479762,1.0
Rd2.1_P1+2_MT_20210723,G12,Ionis1375651_3_P2.1-1,Ionis1375651_3uM_P2.1-1,0.2914197777412097,1.0
Rd2.1_P1+2_MT_20210723,H10,Ionis1375651_3_P2.1-1,Ionis1375651_3uM_P2.1-1,0.2564926873409168,1.0
