Experiment Name,Position,SampleName,ASO Short Description ,Target SNP ID,CrossingPoint,CrossingPoint.1,dCt,Unnamed: 8,Avg,SD,ddCt,Avg_ddCt,Exp
Rd2.3_P1+2_Total_20210723,G1,Naïve_P2.3-1,Naïve_P2.3-1,,29.5911997178144,23.823429846374,5.7677698714404,5.764464851795032,5.585188461507858,0.12672525144654787,0.18258140993254202,0.1792763902871736,0.8831458429451631
Rd2.3_P1+2_Total_20210723,G2,Naïve_P2.3-1,Naïve_P2.3-1,,29.7053608287818,23.9279859910303,5.777374837751498,,,,0.1921863762436402,,
Rd2.3_P1+2_Total_20210723,G3,Naïve_P2.3-1,Naïve_P2.3-1,,29.6772233221718,23.9289734759786,5.748249846193197,,,,0.1630613846853386,,
Rd2.3_P1+2_Total_20210723,G4,Naïve_P2.3-1,Naïve_P2.3-1,,29.5277251992583,23.9971329530349,5.530592246223399,5.544765960876266,,,-0.05459621528445879,-0.040422500631592584,1.028414959147707
Rd2.3_P1+2_Total_20210723,G5,Naïve_P2.3-1,Naïve_P2.3-1,,29.5937316927431,24.0160859298823,5.577645762860797,,,,-0.00754269864706103,,
Rd2.3_P1+2_Total_20210723,G6,Naïve_P2.3-1,Naïve_P2.3-1,,29.5217956551463,23.9957357816017,5.5260598735446,,,,-0.05912858796325793,,
Rd2.3_P1+2_Total_20210723,H1,Naïve_P2.3-1,Naïve_P2.3-1,,29.4932667258414,23.9167061237387,5.5765606021027025,5.564565533188034,,,-0.008627859405155647,-0.02062292831982404,1.0143973827691608
Rd2.3_P1+2_Total_20210723,H2,Naïve_P2.3-1,Naïve_P2.3-1,,29.6524406866244,23.9699320392331,5.682508647391298,,,,0.09732018588344005,,
Rd2.3_P1+2_Total_20210723,H3,Naïve_P2.3-1,Naïve_P2.3-1,,29.4450454625176,24.0104181124475,5.434627350070102,,,,-0.15056111143775652,,
Rd2.3_P1+2_Total_20210723,H4,Naïve_P2.3-1,Naïve_P2.3-1,,29.1350506961011,23.614166475813,5.520884220288099,5.4669575001721,,,-0.06430424121975875,-0.11823096133575817,1.0854031203749301
Rd2.3_P1+2_Total_20210723,H5,Naïve_P2.3-1,Naïve_P2.3-1,,29.0938666779264,23.6741210533128,5.419745624613601,,,,-0.16544283689425754,,
Rd2.3_P1+2_Total_20210723,H6,Naïve_P2.3-1,Naïve_P2.3-1,,29.1530676483835,23.6928249927689,5.4602426556146,,,,-0.12494580589325821,,
Rd2.3_P1+2_Total_20210723,G7,Ionis1375651_10_P2.3-1,Ionis1375651_10uM_P2.3-1,,35.2232880699346,25.1210905881222,10.102197481812397,,,,4.517009020304538,4.698809499589508,0.0385050238485477
Rd2.3_P1+2_Total_20210723,G8,Ionis1375651_10_P2.3-1,Ionis1375651_10uM_P2.3-1,,36.0713649692249,25.1529906165627,10.918374352662202,,,,5.3331858911543435,,
Rd2.3_P1+2_Total_20210723,G9,Ionis1375651_10_P2.3-1,Ionis1375651_10uM_P2.3-1,,35.0014169868466,25.1699949380291,9.831422048817501,,,,4.246233587309643,,
Rd2.3_P1+2_Total_20210723,H7,Ionis1375651_10_P2.3-1,Ionis1375651_10uM_P2.3-1,,34.5772884032228,24.8531018370651,9.724186566157702,,,,4.138998104649843,4.537451551468242,0.04306168097543263
Rd2.3_P1+2_Total_20210723,H8,Ionis1375651_10_P2.3-1,Ionis1375651_10uM_P2.3-1,,34.4176181279391,24.9001211631556,9.5174969647835,,,,3.9323085032756424,,
Rd2.3_P1+2_Total_20210723,H9,Ionis1375651_10_P2.3-1,Ionis1375651_10uM_P2.3-1,,36.0851344764929,24.9588979685058,11.126236507987098,,,,5.54104804647924,,
Rd2.3_P1+2_Total_20210723,G10,Ionis1375651_3_P2.3-1,Ionis1375651_3uM_P2.3-1,,30.6014132754298,23.2385950931447,7.3628181822851,,,,1.7776297207772416,1.7240078200037428,0.30270663018807276
Rd2.3_P1+2_Total_20210723,G11,Ionis1375651_3_P2.3-1,Ionis1375651_3uM_P2.3-1,,30.7172382254737,23.326033161671,7.391205063802701,,,,1.806016602294843,,
Rd2.3_P1+2_Total_20210723,G12,Ionis1375651_3_P2.3-1,Ionis1375651_3uM_P2.3-1,,30.5704968946868,23.3969312962398,7.173565598447002,,,,1.588377136939144,,
Rd2.3_P1+2_Total_20210723,H10,Ionis1375651_3_P2.3-1,Ionis1375651_3uM_P2.3-1,,30.7473542478897,23.2778161983478,7.4695380495418995,,,,1.8843495880340413,2.0010686661458075,0.24981488283909659
Rd2.3_P1+2_Total_20210723,H11,Ionis1375651_3_P2.3-1,Ionis1375651_3uM_P2.3-1,,31.0268207291101,23.3438698465111,7.682950882598998,,,,2.09776242109114,,
Rd2.3_P1+2_Total_20210723,H12,Ionis1375651_3_P2.3-1,Ionis1375651_3uM_P2.3-1,,30.9953879102229,23.3891054594028,7.6062824508201,,,,2.0210939893122415,,
Rd2.3_P1+2_Total_20210723,G13,Ionis676630_10_P2.3-1,Ionis676630_10uM_P2.3-1,,30.9484681594416,23.8380616150926,7.110406544349001,,,,1.5252180828411426,1.6106774225186413,0.32744456211827566
Rd2.3_P1+2_Total_20210723,G14,Ionis676630_10_P2.3-1,Ionis676630_10uM_P2.3-1,,31.1218476249465,23.8195175020581,7.302330122888399,,,,1.7171416613805413,,
Rd2.3_P1+2_Total_20210723,G15,Ionis676630_10_P2.3-1,Ionis676630_10uM_P2.3-1,,31.0217002249983,23.8468392401562,7.174860984842098,,,,1.5896725233342401,,
Rd2.3_P1+2_Total_20210723,H13,Ionis676630_10_P2.3-1,Ionis676630_10uM_P2.3-1,,32.2897287073955,24.4144424883564,7.875286219039097,,,,2.290097757531239,2.2044894929695076,0.2169614314209441
Rd2.3_P1+2_Total_20210723,H14,Ionis676630_10_P2.3-1,Ionis676630_10uM_P2.3-1,,32.4073572629171,24.5057791278465,7.901578135070604,,,,2.316389673562746,,
Rd2.3_P1+2_Total_20210723,H15,Ionis676630_10_P2.3-1,Ionis676630_10uM_P2.3-1,,32.1558463181676,24.5636768088452,7.592169509322396,,,,2.006981047814538,,
Rd2.3_P1+2_Total_20210723,G16,Ionis676630_3_P2.3-1,Ionis676630_3uM_P2.3-1,,29.4274959808631,23.3113620473193,6.1161339335438,,,,0.5309454720359419,0.45589221208547553,0.7290591574894755
Rd2.3_P1+2_Total_20210723,G17,Ionis676630_3_P2.3-1,Ionis676630_3uM_P2.3-1,,29.5686762389202,23.4852921023832,6.083384136536999,,,,0.49819567502914097,,
Rd2.3_P1+2_Total_20210723,G18,Ionis676630_3_P2.3-1,Ionis676630_3uM_P2.3-1,,29.6180982154474,23.6943742647482,5.923723950699202,,,,0.3385354891913437,,
Rd2.3_P1+2_Total_20210723,H16,Ionis676630_3_P2.3-1,Ionis676630_3uM_P2.3-1,,29.2320798195515,23.0401917114175,6.191888108134002,,,,0.6066996466261436,0.6513912744065742,0.6366660435697755
