Experiment Name,Position,SampleName,ASO Microsynth ID,dCt,ddCt,Exp,Exp_std,Exp_zscore,Test plate #,Avg_plate,Min_plate,Max_plate
ASO42-266_total_1.2-7_20210701,E23,ASO262_3,KQJM115_L17_5-08-4_3uM_P1.2-3,6.950554539999999,-0.71,1.6358041171155622,0.08465499060628544,0.1137332162055199,3.0,,,
ASO42-266_total_1.2-7_20210701,E24,ASO262_3,KQJM115_L17_5-08-4_3uM_P1.2-3,6.806383229999998,-0.85,1.8025009252216604,0.08465499060628544,0.9510225569961648,3.0,,,
ASO42-266_MT_1.2-7_20210701,E19,ASO262_3,KQJM115_L17_5-08-4_3uM_P1.2-3,8.056414570000001,0.46,0.7269862586601553,0.02130916458041661,0.09922227011417238,3.0,,,
ASO42-266_MT_1.2-7_20210701,E20,ASO262_3,KQJM115_L17_5-08-4_3uM_P1.2-3,7.9905265199999995,0.4,0.757858283255199,0.02130916458041661,0.6068834438847793,3.0,,,
ASO42-266_MT_1.2-7_20210701,E21,ASO262_3,KQJM115_L17_5-08-4_3uM_P1.2-3,8.071545230000002,0.48,0.7169776240079136,0.02130916458041661,0.06536023725445346,3.0,,,
ASO42-266_MT_1.2-7_20210701,E22,ASO262_3,KQJM115_L17_5-08-4_3uM_P1.2-3,7.9803943199999985,0.39,0.7631296044802796,0.09102281340968228,0.6935653235330592,3.0,,,
ASO42-266_MT_1.2-7_20210701,E23,ASO262_3,KQJM115_L17_5-08-4_3uM_P1.2-3,7.991019980000001,0.4,0.757858283255199,0.09102281340968228,0.6068834438847793,3.0,,,
ASO42-266_MT_1.2-7_20210701,E24,ASO262_3,KQJM115_L17_5-08-4_3uM_P1.2-3,8.320439530000002,0.73,,0.09102281340968228,1.941194244162344,3.0,,,
ASO42-266_WT_1.2-7_20210701,D13,ASO263_10,KQJM116_L18_4-10-4_10uM_P1.2-3,7.2907315100000005,-0.53,1.4439291955224962,0.07590853643112512,0.4864014352071533,3.0,,,
ASO42-266_WT_1.2-7_20210701,D14,ASO263_10,KQJM116_L18_4-10-4_10uM_P1.2-3,7.363400019999997,-0.46,1.3755418181397439,0.07590853643112512,0.8085640784987289,3.0,,,
ASO42-266_WT_1.2-7_20210701,D15,ASO263_10,KQJM116_L18_4-10-4_10uM_P1.2-3,7.448780669999998,-0.37,1.2923528306374923,0.07590853643112512,1.2004548795814798,3.0,,,
ASO42-266_WT_1.2-7_20210701,D16,ASO263_10,KQJM116_L18_4-10-4_10uM_P1.2-3,7.14952624,-0.67,1.5910729675098374,0.11557232898734524,0.20677073108343946,3.0,,,
ASO42-266_WT_1.2-7_20210701,D17,ASO263_10,KQJM116_L18_4-10-4_10uM_P1.2-3,6.994935809999998,-0.83,1.7776853623331403,0.11557232898734524,1.0858736399545856,3.0,,,
ASO42-266_WT_1.2-7_20210701,D18,ASO263_10,KQJM116_L18_4-10-4_10uM_P1.2-3,6.969945580000001,-0.85,1.8025009252216604,0.11557232898734524,1.2027760222493369,3.0,,,
ASO42-266_total_1.2-7_20210701,D13,ASO263_10,KQJM116_L18_4-10-4_10uM_P1.2-3,7.168452470000002,-0.49,1.4044448757379973,0.04049817835274646,0.9481700478527544,3.0,,,
ASO42-266_total_1.2-7_20210701,D14,ASO263_10,KQJM116_L18_4-10-4_10uM_P1.2-3,7.137978360000002,-0.52,1.4339552480158273,0.04049817835274646,0.8900817348458847,3.0,,,
ASO42-266_total_1.2-7_20210701,D15,ASO263_10,KQJM116_L18_4-10-4_10uM_P1.2-3,7.085755750000001,-0.57,1.4845235706290492,0.04049817835274646,0.7905428837417946,3.0,,,
ASO42-266_total_1.2-7_20210701,D16,ASO263_10,KQJM116_L18_4-10-4_10uM_P1.2-3,6.40157997,-1.26,2.394957409237857,0.22151609150758444,1.00155805254104,3.0,,,
ASO42-266_total_1.2-7_20210701,D17,ASO263_10,KQJM116_L18_4-10-4_10uM_P1.2-3,6.331599620000002,-1.33,2.5140267490436567,0.22151609150758444,1.235934529226721,3.0,,,
ASO42-266_total_1.2-7_20210701,D18,ASO263_10,KQJM116_L18_4-10-4_10uM_P1.2-3,6.60158826,-1.06,2.084931521682243,0.22151609150758444,0.3913020846726702,3.0,,,
ASO42-266_MT_1.2-7_20210701,D13,ASO263_10,KQJM116_L18_4-10-4_10uM_P1.2-3,7.659296689999998,0.07,0.9526379980439373,0.03607485082402506,0.7718600716190702,3.0,,,
ASO42-266_MT_1.2-7_20210701,D14,ASO263_10,KQJM116_L18_4-10-4_10uM_P1.2-3,7.77559531,0.18,0.8827029962906549,0.03607485082402506,1.0280216344457482,3.0,,,
ASO42-266_MT_1.2-7_20210701,D15,ASO263_10,KQJM116_L18_4-10-4_10uM_P1.2-3,7.696524610000001,0.1,0.9330329915368074,0.03607485082402506,0.8436703094140221,3.0,,,
ASO42-266_MT_1.2-7_20210701,D16,ASO263_10,KQJM116_L18_4-10-4_10uM_P1.2-3,7.0000674499999995,-0.59,1.5052467474110671,0.10681830251763035,1.252264005319784,3.0,,,
ASO42-266_MT_1.2-7_20210701,D17,ASO263_10,KQJM116_L18_4-10-4_10uM_P1.2-3,7.226032119999999,-0.37,1.2923528306374923,0.10681830251763035,0.4724650910450446,3.0,,,
ASO42-266_MT_1.2-7_20210701,D18,ASO263_10,KQJM116_L18_4-10-4_10uM_P1.2-3,7.0976681,-0.5,1.4142135623730951,0.10681830251763035,0.918822919114012,3.0,,,
ASO42-266_WT_1.2-7_20210701,D19,ASO263_3,KQJM116_L18_4-10-4_3uM_P1.2-3,7.6513968299999995,-0.17,1.1250584846888094,0.12917097014245407,0.1027967687482541,3.0,,,
ASO42-266_WT_1.2-7_20210701,D20,ASO263_3,KQJM116_L18_4-10-4_3uM_P1.2-3,7.910264140000002,0.09,0.9395227492140118,0.12917097014245407,1.0108729930695948,3.0,,,
ASO42-266_WT_1.2-7_20210701,D21,ASO263_3,KQJM116_L18_4-10-4_3uM_P1.2-3,8.007128179999999,0.19,0.8766057213160351,0.12917097014245407,1.3188107442144459,3.0,,,
ASO42-266_WT_1.2-7_20210701,D22,ASO263_3,KQJM116_L18_4-10-4_3uM_P1.2-3,7.492581710000003,-0.33,1.2570133745218284,0.07309685390905218,0.5430362177309616,3.0,,,
ASO42-266_WT_1.2-7_20210701,D23,ASO263_3,KQJM116_L18_4-10-4_3uM_P1.2-3,7.456828559999998,-0.36,1.2834258975629043,0.07309685390905218,0.6723082640920712,3.0,,,
ASO42-266_WT_1.2-7_20210701,D24,ASO263_3,KQJM116_L18_4-10-4_3uM_P1.2-3,7.341198240000001,-0.48,1.3947436663504054,0.07309685390905218,1.2171360242092641,3.0,,,
ASO42-266_total_1.2-7_20210701,D19,ASO263_3,KQJM116_L18_4-10-4_3uM_P1.2-3,7.54995881,-0.11,1.0792282365044272,0.08870968339516525,1.0781002939841489,3.0,,,
ASO42-266_total_1.2-7_20210701,D20,ASO263_3,KQJM116_L18_4-10-4_3uM_P1.2-3,7.495168240000002,-0.16,1.11728713807222,0.08870968339516525,0.9763005485439595,3.0,,,
ASO42-266_total_1.2-7_20210701,D21,ASO263_3,KQJM116_L18_4-10-4_3uM_P1.2-3,7.33767868,-0.32,1.2483305489016119,0.08870968339516525,0.6257863372947489,3.0,,,
ASO42-266_total_1.2-7_20210701,D22,ASO263_3,KQJM116_L18_4-10-4_3uM_P1.2-3,6.726889709999998,-0.93,1.905275996087875,0.08295183164262038,1.1314078153669564,3.0,,,
ASO42-266_total_1.2-7_20210701,D23,ASO263_3,KQJM116_L18_4-10-4_3uM_P1.2-3,6.8560813599999975,-0.8,1.7411011265922482,0.08295183164262038,0.6922737564777116,3.0,,,
ASO42-266_total_1.2-7_20210701,D24,ASO263_3,KQJM116_L18_4-10-4_3uM_P1.2-3,6.810769139999998,-0.85,1.8025009252216604,0.08295183164262038,0.8565056079781892,3.0,,,
ASO42-266_MT_1.2-7_20210701,D19,ASO263_3,KQJM116_L18_4-10-4_3uM_P1.2-3,8.30008307,0.71,0.6113201388460343,0.060084051636823815,1.2241917724907694,3.0,,,
ASO42-266_MT_1.2-7_20210701,D20,ASO263_3,KQJM116_L18_4-10-4_3uM_P1.2-3,8.058796190000002,0.46,0.7269862586601553,0.060084051636823815,0.6259934038553191,3.0,,,
ASO42-266_MT_1.2-7_20210701,D21,ASO263_3,KQJM116_L18_4-10-4_3uM_P1.2-3,8.116208280000002,0.52,0.6973718331752027,0.060084051636823815,0.7791523499809764,3.0,,,
ASO42-266_MT_1.2-7_20210701,D22,ASO263_3,KQJM116_L18_4-10-4_3uM_P1.2-3,7.471377280000002,-0.12,1.086734862526058,0.060828739528374004,1.2345430116248444,3.0,,,
ASO42-266_MT_1.2-7_20210701,D23,ASO263_3,KQJM116_L18_4-10-4_3uM_P1.2-3,7.608344850000002,0.01,0.9930924954370359,0.060828739528374004,0.7502463885701802,3.0,,,
ASO42-266_MT_1.2-7_20210701,D24,ASO263_3,KQJM116_L18_4-10-4_3uM_P1.2-3,7.636169329999998,0.04,0.9726549474122855,0.060828739528374004,0.6445481261320398,3.0,,,
ASO42-266_WT_1.2-7_20210701,A1,ASO42_10,KQ316_L20_5-10-5_10uM_P1.2-3,6.025102140000001,-1.8,3.4822022531844965,2.6225252737749125,0.21294363103212272,3.0,,,
ASO42-266_WT_1.2-7_20210701,A2,ASO42_10,KQ316_L20_5-10-5_10uM_P1.2-3,7.35940274,-0.46,1.3755418181397439,2.6225252737749125,0.8988638246948831,3.0,,,
ASO42-266_WT_1.2-7_20210701,A3,ASO42_10,KQ316_L20_5-10-5_10uM_P1.2-3,5.10125811,-2.72,,2.6225252737749125,1.8524383416401677,3.0,,,
ASO42-266_WT_1.2-7_20210701,A4,ASO42_10,KQ316_L20_5-10-5_10uM_P1.2-3,7.12581677,-0.7,1.624504792712471,0.6852587264652318,0.7674715572343463,3.0,,,
ASO42-266_WT_1.2-7_20210701,A5,ASO42_10,KQ316_L20_5-10-5_10uM_P1.2-3,6.2441924399999955,-1.58,2.989698497269877,0.6852587264652318,0.04697929659802246,3.0,,,
ASO42-266_WT_1.2-7_20210701,A6,ASO42_10,KQ316_L20_5-10-5_10uM_P1.2-3,6.5462624699999985,-1.27,2.411615655381521,0.6852587264652318,0.35206729414503896,3.0,,,
ASO42-266_total_1.2-7_20210701,A1,ASO42_10,KQ316_L20_5-10-5_10uM_P1.2-3,6.312758479999999,-1.35,2.5491212546385245,2.9889711100089937,0.4951641619443406,3.0,,,
ASO42-266_total_1.2-7_20210701,A2,ASO42_10,KQ316_L20_5-10-5_10uM_P1.2-3,5.882341419999996,-1.78,3.434261745751015,2.9889711100089937,0.1743338266598147,3.0,,,
ASO42-266_total_1.2-7_20210701,A3,ASO42_10,KQ316_L20_5-10-5_10uM_P1.2-3,4.643122860000002,-3.02,8.111675838320233,2.9889711100089937,1.5210539074358718,3.0,,,
ASO42-266_total_1.2-7_20210701,A4,ASO42_10,KQ316_L20_5-10-5_10uM_P1.2-3,7.60072048,-0.06,1.0424657608411214,2.8731712202063635,1.0412704491234028,3.0,,,
ASO42-266_total_1.2-7_20210701,A5,ASO42_10,KQ316_L20_5-10-5_10uM_P1.2-3,6.701505639999997,-0.96,1.945309894824571,2.8731712202063635,0.7140232051841743,3.0,,,
ASO42-266_total_1.2-7_20210701,A6,ASO42_10,KQ316_L20_5-10-5_10uM_P1.2-3,4.9762277799999985,-2.68,6.408559020716977,2.8731712202063635,0.9037377354758604,3.0,,,
ASO42-266_MT_1.2-7_20210701,A1,ASO42_10,KQ316_L20_5-10-5_10uM_P1.2-3,5.690628720000003,-1.9,3.7321319661472296,1.9552280440745162,0.06967377550814235,3.0,,,
ASO42-266_MT_1.2-7_20210701,A2,ASO42_10,KQ316_L20_5-10-5_10uM_P1.2-3,7.778078559999997,0.18,0.8827029962906549,1.9552280440745162,1.5259709877519085,3.0,,,
ASO42-266_MT_1.2-7_20210701,A3,ASO42_10,KQ316_L20_5-10-5_10uM_P1.2-3,5.38654768,-2.21,4.6267527356211495,1.9552280440745162,0.3875524780263756,3.0,,,
ASO42-266_MT_1.2-7_20210701,A4,ASO42_10,KQ316_L20_5-10-5_10uM_P1.2-3,6.287516459999999,-1.31,2.4794153998779733,1.9711807701862767,0.7099170180976666,3.0,,,
ASO42-266_MT_1.2-7_20210701,A5,ASO42_10,KQ316_L20_5-10-5_10uM_P1.2-3,4.934516240000001,-2.66,6.320330494907018,1.9711807701862767,1.2531127694591526,3.0,,,
ASO42-266_MT_1.2-7_20210701,A6,ASO42_10,KQ316_L20_5-10-5_10uM_P1.2-3,5.227362229999997,-2.37,5.169411322549969,1.9711807701862767,0.6648965338721894,3.0,,,
ASO42-266_WT_1.2-7_20210701,A7,ASO42_3,KQ316_L20_5-10-5_3uM_P1.2-3,6.088051149999998,-1.73,3.3172781832577667,0.17645662188959285,0.3149868243425534,3.0,,,
ASO42-266_WT_1.2-7_20210701,A8,ASO42_3,KQ316_L20_5-10-5_3uM_P1.2-3,6.064575640000001,-1.76,3.3869812494501086,0.17645662188959285,0.6166389978835894,3.0,,,
ASO42-266_WT_1.2-7_20210701,A9,ASO42_3,KQ316_L20_5-10-5_3uM_P1.2-3,6.208144520000001,-1.61,3.0525184179211187,0.17645662188959285,0.8308072280974115,3.0,,,
ASO42-266_WT_1.2-7_20210701,A10,ASO42_3,KQ316_L20_5-10-5_3uM_P1.2-3,6.204915730000003,-1.62,3.0737503625760247,0.3196351995854457,0.7389222852459438,3.0,,,
ASO42-266_WT_1.2-7_20210701,A11,ASO42_3,KQ316_L20_5-10-5_3uM_P1.2-3,5.9740228900000005,-1.85,3.605001850443321,0.3196351995854457,1.5601611664040778,3.0,,,
ASO42-266_WT_1.2-7_20210701,A12,ASO42_3,KQ316_L20_5-10-5_3uM_P1.2-3,6.219563349999998,-1.6,3.0314331330207964,0.3196351995854457,0.9220574752868672,3.0,,,
ASO42-266_total_1.2-7_20210701,A7,ASO42_3,KQ316_L20_5-10-5_3uM_P1.2-3,6.74959737,-0.91,1.8790454984280236,0.05899194284581432,0.801962226029349,3.0,,,
ASO42-266_total_1.2-7_20210701,A8,ASO42_3,KQ316_L20_5-10-5_3uM_P1.2-3,6.715071309999999,-0.94,1.9185282386505287,0.05899194284581432,0.6602393321473853,3.0,,,
ASO42-266_total_1.2-7_20210701,A9,ASO42_3,KQ316_L20_5-10-5_3uM_P1.2-3,6.807714600000001,-0.85,1.8025009252216604,0.05899194284581432,1.0767181919180138,3.0,,,
ASO42-266_total_1.2-7_20210701,A10,ASO42_3,KQ316_L20_5-10-5_3uM_P1.2-3,6.5303591700000005,-1.13,2.188587402521479,0.1542240361449626,0.30913528591214523,3.0,,,
ASO42-266_total_1.2-7_20210701,A11,ASO42_3,KQ316_L20_5-10-5_3uM_P1.2-3,6.435138670000001,-1.22,2.3294671729369116,0.1542240361449626,0.8148217869043249,3.0,,,
ASO42-266_total_1.2-7_20210701,A12,ASO42_3,KQ316_L20_5-10-5_3uM_P1.2-3,6.340510999999999,-1.32,2.4966610978032238,0.1542240361449626,1.41496267727827,3.0,,,
ASO42-266_MT_1.2-7_20210701,A7,ASO42_3,KQ316_L20_5-10-5_3uM_P1.2-3,6.260449619999999,-1.33,2.5140267490436567,0.11320862637671086,1.364538526857862,3.0,,,
ASO42-266_MT_1.2-7_20210701,A8,ASO42_3,KQ316_L20_5-10-5_3uM_P1.2-3,6.14142605,-1.45,2.732080513508791,0.11320862637671086,0.4424051462775849,3.0,,,
ASO42-266_MT_1.2-7_20210701,A9,ASO42_3,KQ316_L20_5-10-5_3uM_P1.2-3,6.175377790000002,-1.42,2.675855109572224,0.11320862637671086,0.6801782566556365,3.0,,,
ASO42-266_MT_1.2-7_20210701,A10,ASO42_3,KQ316_L20_5-10-5_3uM_P1.2-3,5.968817569999999,-1.63,3.0951299870847797,0.10807128268188224,1.0929044559560719,3.0,,,
ASO42-266_MT_1.2-7_20210701,A11,ASO42_3,KQ316_L20_5-10-5_3uM_P1.2-3,5.968298539999999,-1.63,3.0951299870847797,0.10807128268188224,1.0929044559560719,3.0,,,
ASO42-266_MT_1.2-7_20210701,A12,ASO42_3,KQ316_L20_5-10-5_3uM_P1.2-3,6.054624799999999,-1.54,2.9079450346406213,0.10807128268188224,0.30131301787892845,3.0,,,
ASO42-266_WT_1.2-7_20210701,B1,ASO65_10,KQ980_L20_5-10-5_10uM_P1.2-3,7.318212640000002,-0.5,1.4142135623730951,0.1041517942643342,0.9978174671870548,3.0,,,
ASO42-266_WT_1.2-7_20210701,B2,ASO65_10,KQ980_L20_5-10-5_10uM_P1.2-3,7.48625054,-0.33,1.2570133745218284,0.1041517942643342,0.3741529747976246,3.0,,,
ASO42-266_WT_1.2-7_20210701,B3,ASO65_10,KQ980_L20_5-10-5_10uM_P1.2-3,7.2839146400000025,-0.54,1.4539725173203106,0.1041517942643342,1.155554228154224,3.0,,,
ASO42-266_WT_1.2-7_20210701,B4,ASO65_10,KQ980_L20_5-10-5_10uM_P1.2-3,8.01721804,0.2,0.8705505632961241,0.1126683504166726,1.159071229861166,3.0,,,
ASO42-266_WT_1.2-7_20210701,B5,ASO65_10,KQ980_L20_5-10-5_10uM_P1.2-3,7.706005740000002,-0.11,1.0792282365044272,0.1126683504166726,0.33117873867916536,3.0,,,
ASO42-266_WT_1.2-7_20210701,B6,ASO65_10,KQ980_L20_5-10-5_10uM_P1.2-3,7.970200979999998,0.15,0.9012504626108302,0.1126683504166726,1.0372747015985666,3.0,,,
ASO42-266_total_1.2-7_20210701,B1,ASO65_10,KQ980_L20_5-10-5_10uM_P1.2-3,6.565458150000001,-1.09,2.12874036490672,0.11811805735555293,0.8903872639608678,3.0,,,
ASO42-266_total_1.2-7_20210701,B2,ASO65_10,KQ980_L20_5-10-5_10uM_P1.2-3,6.64660224,-1.01,2.0139111001134378,0.11811805735555293,0.7216489807182668,3.0,,,
ASO42-266_total_1.2-7_20210701,B3,ASO65_10,KQ980_L20_5-10-5_10uM_P1.2-3,6.49296872,-1.17,2.250116969377619,0.11811805735555293,1.0687466734816526,3.0,,,
ASO42-266_total_1.2-7_20210701,B4,ASO65_10,KQ980_L20_5-10-5_10uM_P1.2-3,7.703544169999997,0.04,0.9726549474122855,0.18554633330124623,0.8084468179345066,3.0,,,
ASO42-266_total_1.2-7_20210701,B5,ASO65_10,KQ980_L20_5-10-5_10uM_P1.2-3,7.566091540000002,-0.09,1.0643701824533598,0.18554633330124623,0.6736739328526203,3.0,,,
ASO42-266_total_1.2-7_20210701,B6,ASO65_10,KQ980_L20_5-10-5_10uM_P1.2-3,8.158322140000003,0.5,0.7071067811865476,0.18554633330124623,1.1986621673736613,3.0,,,
ASO42-266_MT_1.2-7_20210701,B1,ASO65_10,KQ980_L20_5-10-5_10uM_P1.2-3,8.144258140000002,0.55,0.6830201283771977,0.06527656425331431,1.268511286163751,3.0,,,
ASO42-266_MT_1.2-7_20210701,B2,ASO65_10,KQ980_L20_5-10-5_10uM_P1.2-3,8.436332310000001,0.84,0.55864356903611,0.06527656425331431,0.22262396848153435,3.0,,,
ASO42-266_MT_1.2-7_20210701,B3,ASO65_10,KQ980_L20_5-10-5_10uM_P1.2-3,8.20616511,0.61,0.6551967019291817,0.06527656425331431,1.0345430126352941,3.0,,,
ASO42-266_MT_1.2-7_20210701,B4,ASO65_10,KQ980_L20_5-10-5_10uM_P1.2-3,8.69610604,1.1,0.4665164957684037,0.03198565192254445,0.5520761683958149,3.0,,,
ASO42-266_MT_1.2-7_20210701,B5,ASO65_10,KQ980_L20_5-10-5_10uM_P1.2-3,8.900967529999996,1.31,0.4033208796110631,0.03198565192254445,1.0834905588744659,3.0,,,
ASO42-266_MT_1.2-7_20210701,B6,ASO65_10,KQ980_L20_5-10-5_10uM_P1.2-3,8.82109616,1.23,0.42631744588397835,0.03198565192254445,0.8901115400102968,3.0,,,
ASO42-266_WT_1.2-7_20210701,B7,ASO65_3,KQ980_L20_5-10-5_3uM_P1.2-3,7.653566309999999,-0.17,1.1250584846888094,0.11486324363773667,0.9551527314365934,3.0,,,
ASO42-266_WT_1.2-7_20210701,B8,ASO65_3,KQ980_L20_5-10-5_3uM_P1.2-3,7.402649499999999,-0.42,1.337927554786112,0.11486324363773667,1.7227308086525759,3.0,,,
ASO42-266_WT_1.2-7_20210701,B9,ASO65_3,KQ980_L20_5-10-5_3uM_P1.2-3,7.60681778,-0.21,1.1566881839052874,0.11486324363773667,0.5572525063308,3.0,,,
ASO42-266_WT_1.2-7_20210701,B10,ASO65_3,KQ980_L20_5-10-5_3uM_P1.2-3,7.617670499999999,-0.2,1.148698354997035,0.0501050798080626,0.657764202613202,3.0,,,
ASO42-266_WT_1.2-7_20210701,B11,ASO65_3,KQ980_L20_5-10-5_3uM_P1.2-3,7.504791880000003,-0.32,1.2483305489016119,0.0501050798080626,0.595604414998002,3.0,,,
ASO42-266_WT_1.2-7_20210701,B12,ASO65_3,KQ980_L20_5-10-5_3uM_P1.2-3,7.573891190000001,-0.25,1.189207115002721,0.0501050798080626,0.14816578326997124,3.0,,,
ASO42-266_total_1.2-7_20210701,B7,ASO65_3,KQ980_L20_5-10-5_3uM_P1.2-3,7.15789938,-0.5,1.4142135623730951,0.043687377801414656,0.5474174941807287,3.0,,,
ASO42-266_total_1.2-7_20210701,B8,ASO65_3,KQ980_L20_5-10-5_3uM_P1.2-3,7.173939400000002,-0.49,1.4044448757379973,0.043687377801414656,0.48161698407806336,3.0,,,
ASO42-266_total_1.2-7_20210701,B9,ASO65_3,KQ980_L20_5-10-5_3uM_P1.2-3,7.087399249999997,-0.57,1.4845235706290492,0.043687377801414656,1.0210158991026432,3.0,,,
ASO42-266_total_1.2-7_20210701,B10,ASO65_3,KQ980_L20_5-10-5_3uM_P1.2-3,7.53914451,-0.12,1.086734862526058,0.1493842500425937,1.6584333333268269,3.0,,,
ASO42-266_total_1.2-7_20210701,B11,ASO65_3,KQ980_L20_5-10-5_3uM_P1.2-3,7.188457320000001,-0.47,1.3851094681109246,0.1493842500425937,0.3513763762635824,3.0,,,
ASO42-266_total_1.2-7_20210701,B12,ASO65_3,KQ980_L20_5-10-5_3uM_P1.2-3,7.374400489999999,-0.29,1.2226402776920684,0.1493842500425937,0.7429934202981925,3.0,,,
ASO42-266_MT_1.2-7_20210701,B7,ASO65_3,KQ980_L20_5-10-5_3uM_P1.2-3,8.26675646,0.67,0.6285066872609142,0.054376574852263285,1.2195755079772954,3.0,,,
ASO42-266_MT_1.2-7_20210701,B8,ASO65_3,KQ980_L20_5-10-5_3uM_P1.2-3,8.15392245,0.56,0.6783021637238359,0.054376574852263285,0.07852208041372938,3.0,,,
ASO42-266_MT_1.2-7_20210701,B9,ASO65_3,KQ980_L20_5-10-5_3uM_P1.2-3,8.031290369999997,0.44,0.7371346086455506,0.054376574852263285,1.6122006451502635,3.0,,,
ASO42-266_MT_1.2-7_20210701,B10,ASO65_3,KQ980_L20_5-10-5_3uM_P1.2-3,8.11464066,0.52,0.6973718331752027,0.024760791220351856,0.5756413708509955,3.0,,,
ASO42-266_MT_1.2-7_20210701,B11,ASO65_3,KQ980_L20_5-10-5_3uM_P1.2-3,8.209101099999998,0.62,0.6506709277209668,0.024760791220351856,0.6417851315535142,3.0,,,
ASO42-266_MT_1.2-7_20210701,B12,ASO65_3,KQ980_L20_5-10-5_3uM_P1.2-3,8.19266,0.6,0.6597539553864471,0.024760791220351856,0.4050034568841614,3.0,,,
ASO42-266_WT_1.2-7_20210701,C1,ASO66_10,KQ928_L20_5-10-5_10uM_P1.2-3,7.505726059999997,-0.32,1.2483305489016119,0.01336235106112338,0.8086934558702619,3.0,,,
ASO42-266_WT_1.2-7_20210701,C2,ASO66_10,KQ928_L20_5-10-5_10uM_P1.2-3,7.47122362,-0.35,1.2745606273192622,0.01336235106112338,1.005813387596501,3.0,,,
ASO42-266_WT_1.2-7_20210701,C3,ASO66_10,KQ928_L20_5-10-5_10uM_P1.2-3,7.49471213,-0.33,1.2570133745218284,0.01336235106112338,0.8739451858191971,3.0,,,
ASO42-266_WT_1.2-7_20210701,C4,ASO66_10,KQ928_L20_5-10-5_10uM_P1.2-3,7.82606852,0.01,0.9930924954370359,0.03779138562121171,1.1094291997989567,3.0,,,
ASO42-266_WT_1.2-7_20210701,C5,ASO66_10,KQ928_L20_5-10-5_10uM_P1.2-3,7.73125568,-0.09,1.0643701824533598,0.03779138562121171,0.5737749568132589,3.0,,,
ASO42-266_WT_1.2-7_20210701,C6,ASO66_10,KQ928_L20_5-10-5_10uM_P1.2-3,7.80724459,-0.01,1.0069555500567189,0.03779138562121171,1.005247872673751,3.0,,,
ASO42-266_total_1.2-7_20210701,C1,ASO66_10,KQ928_L20_5-10-5_10uM_P1.2-3,6.801405800000001,-0.86,1.8150383106343217,0.1833387148787014,1.5487069641213371,3.0,,,
ASO42-266_total_1.2-7_20210701,C2,ASO66_10,KQ928_L20_5-10-5_10uM_P1.2-3,7.025821220000001,-0.63,1.5475649935423899,0.1833387148787014,0.590811920974445,3.0,,,
ASO42-266_total_1.2-7_20210701,C3,ASO66_10,KQ928_L20_5-10-5_10uM_P1.2-3,7.10481206,-0.55,1.4640856959456254,0.1833387148787014,0.2918497432038649,3.0,,,
ASO42-266_total_1.2-7_20210701,C4,ASO66_10,KQ928_L20_5-10-5_10uM_P1.2-3,7.372864,-0.29,1.2226402776920684,0.08758087043912104,0.572832281344096,3.0,,,
ASO42-266_total_1.2-7_20210701,C5,ASO66_10,KQ928_L20_5-10-5_10uM_P1.2-3,7.576086659999998,-0.08,1.0570180405613803,0.08758087043912104,1.1659707734646276,3.0,,,
ASO42-266_total_1.2-7_20210701,C6,ASO66_10,KQ928_L20_5-10-5_10uM_P1.2-3,7.407054819999999,-0.25,1.189207115002721,0.08758087043912104,0.6925655734909242,3.0,,,
ASO42-266_MT_1.2-7_20210701,C1,ASO66_10,KQ928_L20_5-10-5_10uM_P1.2-3,8.27084034,0.68,0.6241652744508059,0.06314463468991603,0.20412282120198497,3.0,,,
ASO42-266_MT_1.2-7_20210701,C2,ASO66_10,KQ928_L20_5-10-5_10uM_P1.2-3,8.06273758,0.47,0.7219645977612481,0.06314463468991603,1.0358627419550208,3.0,,,
ASO42-266_MT_1.2-7_20210701,C3,ASO66_10,KQ928_L20_5-10-5_10uM_P1.2-3,8.01977475,0.43,0.7422617853145246,0.06314463468991603,1.208481330669419,3.0,,,
ASO42-266_MT_1.2-7_20210701,C4,ASO66_10,KQ928_L20_5-10-5_10uM_P1.2-3,8.656370709999997,1.06,0.47963205966263217,0.05430326683580876,1.0250681439798952,3.0,,,
ASO42-266_MT_1.2-7_20210701,C5,ASO66_10,KQ928_L20_5-10-5_10uM_P1.2-3,8.697363770000003,1.1,0.4665164957684037,0.05430326683580876,1.136610204852746,3.0,,,
ASO42-266_MT_1.2-7_20210701,C6,ASO66_10,KQ928_L20_5-10-5_10uM_P1.2-3,8.40968913,0.82,0.5664419426478994,0.05430326683580876,0.28678854499378215,3.0,,,
ASO42-266_WT_1.2-7_20210701,C7,ASO66_3,KQ928_L20_5-10-5_3uM_P1.2-3,7.544285840000001,-0.28,1.214194884395047,0.05233860336759675,0.6257382734172641,3.0,,,
ASO42-266_WT_1.2-7_20210701,C8,ASO66_3,KQ928_L20_5-10-5_3uM_P1.2-3,7.672986760000001,-0.15,1.109569472067845,0.05233860336759675,1.7936680188428622,3.0,,,
ASO42-266_WT_1.2-7_20210701,C9,ASO66_3,KQ928_L20_5-10-5_3uM_P1.2-3,7.60116567,-0.22,1.1647335864684558,0.05233860336759675,0.5180275934517238,3.0,,,
ASO42-266_WT_1.2-7_20210701,C10,ASO66_3,KQ928_L20_5-10-5_3uM_P1.2-3,7.53852934,-0.28,1.214194884395047,0.012805338039035682,0.6257382734172641,3.0,,,
