Experiment Name,Position,SampleName,ASO Microsynth ID ,CrossingPoint,CrossingPoint.1,dCt,Avg,SD,ddCt,Exp,Avg.1,Unnamed: 12,Unnamed: 13
ASO121-144_MT_20210615,E4,ASO125_10,KQ433_10,35.1202542995622,27.4881879646628,7.632066334899399,,,-0.4092590171833166,1.3280035627965225,1.4399662899707895,,
ASO121-144_MT_20210615,E5,ASO125_10,KQ433_10,34.9281723019523,27.5011636831616,7.427008618790701,,,-0.6143167332920143,1.5308328162380076,,,
ASO121-144_MT_20210615,E6,ASO125_10,KQ433_10,35.1018006188583,27.6074931515231,7.494307467335197,,,-0.5470178847475182,1.4610624908778385,,,
ASO121-144_MT_20210615,E7,ASO125_3,KQ433_3,31.6066643237531,23.3044981081027,8.302166215650402,,,0.26084086356768665,0.8346013367531178,0.8827776631935871,,
ASO121-144_MT_20210615,E8,ASO125_3,KQ433_3,31.5502477904073,23.345038754191,8.205209036216303,,,0.16388368413358734,0.8926189350942255,,,
ASO121-144_MT_20210615,E9,ASO125_3,KQ433_3,31.566527969034,23.4066522336083,8.1598757354257,,,0.11855038334298484,0.9211127177334182,,,
ASO121-144_MT_20210615,E10,ASO125_3,KQ433_3,32.2269462306099,23.8675214010259,8.359424829583997,,,0.3180994775012813,0.8021258558227945,0.8675458849166381,,
ASO121-144_MT_20210615,E11,ASO125_3,KQ433_3,32.137390935527,23.9302357734679,8.207155162059102,,,0.16582980997638685,0.8914156470881167,,,
ASO121-144_MT_20210615,E12,ASO125_3,KQ433_3,32.1027739957229,23.9239534399216,8.178820555801298,,,0.13749520371858281,0.9090961518390028,,,
ASO121-144_MT_20210615,F1,ASO126_10,KQ289_10,35.3032597763102,27.0222568924321,8.281002883878099,,,0.2396775317953832,0.8469345962727022,1.1346077482040673,,
ASO121-144_MT_20210615,F2,ASO126_10,KQ289_10,34.7685158628697,27.1079612039948,7.660554658874897,,,-0.3807706932078183,1.3020372229549964,,,
ASO121-144_MT_20210615,F3,ASO126_10,KQ289_10,34.8734127985276,27.1596040054019,7.713808793125704,,,-0.3275165589570115,1.254851425384503,,,
ASO121-144_MT_20210615,F4,ASO126_10,KQ289_10,34.6130977968638,26.6849183156655,7.928179481198299,,,-0.11314587088441641,1.0815841169168514,0.8293327469769389,,
ASO121-144_MT_20210615,F5,ASO126_10,KQ289_10,35.3971866322057,26.7551816697129,8.642004962492802,,,0.6006796104100864,0.6594432382550484,,,
ASO121-144_MT_20210615,F6,ASO126_10,KQ289_10,35.2716132103268,26.8094117763983,8.462201433928499,,,0.4208760818457833,0.7469708857589172,,,
ASO121-144_MT_20210615,F7,ASO126_3,KQ289_3,31.3910094182599,23.3832434054837,8.007766012776202,,,-0.03355933930651389,1.0235342216042693,1.0136223093449515,,
ASO121-144_MT_20210615,F8,ASO126_3,KQ289_3,31.3715114583924,23.4060268532056,7.965484605186802,,,-0.07584074689591347,1.0539750729452766,,,
ASO121-144_MT_20210615,F9,ASO126_3,KQ289_3,31.5152466590409,23.4200646905892,8.095181968451701,,,0.053856616368985755,0.9633576334853085,,,
ASO121-144_MT_20210615,F10,ASO126_3,KQ289_3,32.5329658760329,24.5461263123925,7.986839563640398,,,-0.05448578844231733,1.0384888946574826,0.9626655334981642,,
ASO121-144_MT_20210615,F11,ASO126_3,KQ289_3,32.7983458811515,24.4987737013496,8.299572179801899,,,0.2582468277191836,0.8361033404803666,,,
ASO121-144_MT_20210615,F12,ASO126_3,KQ289_3,32.5737665487444,24.5516511452241,8.022115403520303,,,-0.01920994856241265,1.0134043653566436,,,
ASO121-144_MT_20210615,A13,ASO127_10,KQ986_10,32.6322668953287,25.300129640037,7.332137255291698,,,-0.7091880967910171,1.6348837972046069,1.6195621293004672,,
ASO121-144_MT_20210615,A14,ASO127_10,KQ986_10,32.7056384155332,25.4257258252679,7.279912590265301,,,-0.7614127618174145,1.695149790825232,,,
ASO121-144_MT_20210615,A15,ASO127_10,KQ986_10,32.8149182217038,25.3858536368274,7.4290645848764,,,-0.6122607672063154,1.5286527998715622,,,
ASO121-144_MT_20210615,A16,ASO127_10,KQ986_10,33.3477974478045,25.6797601283787,7.668037319425803,,,-0.37328803265691235,1.2953015787369981,1.171223175130961,,
ASO121-144_MT_20210615,A17,ASO127_10,KQ986_10,33.7259768813922,25.7892252897503,7.936751591641901,,,-0.10457376044081457,1.0751766860711556,,,
ASO121-144_MT_20210615,A18,ASO127_10,KQ986_10,33.6917686113913,25.8435100518493,7.848258559542003,,,-0.19306679254071213,1.1431912605847294,,,
ASO121-144_MT_20210615,A19,ASO127_3,KQ986_3,29.8964806533467,22.294861939013,7.6016187143337,,,-0.4397066377490155,1.356328499204177,1.3690011067264456,,
ASO121-144_MT_20210615,A20,ASO127_3,KQ986_3,29.926999431418,22.2865847260218,7.6404147053962,,,-0.40091064668651555,1.3203410631623682,,,
ASO121-144_MT_20210615,A21,ASO127_3,KQ986_3,29.8984161463376,22.373442622768,7.524973523569599,,,-0.5163518285131161,1.4303337578127915,,,
ASO121-144_MT_20210615,A22,ASO127_3,KQ986_3,30.5086825113834,23.0715486742937,7.4371338370897,,,-0.6041915149930155,1.5201266368967519,1.4300476698728524,,
ASO121-144_MT_20210615,A23,ASO127_3,KQ986_3,30.7175508594302,23.1304717635582,7.587079095871999,,,-0.4542462562107161,1.3700668191767358,,,
ASO121-144_MT_20210615,A24,ASO127_3,KQ986_3,30.7188062654184,23.1628557546762,7.5559505107422,,,-0.4853748413405157,1.3999495535450697,,,
ASO121-144_MT_20210615,B13,ASO128_10,KQ443_10,37.7180052243989,31.9686735015343,5.7493317228646,,,-2.2919936292181156,4.897323943511682,4.591630619255429,,
ASO121-144_MT_20210615,B14,ASO128_10,KQ443_10, ,31.9900888097036,,,,,,,,
ASO121-144_MT_20210615,B15,ASO128_10,KQ443_10,37.6055800739273,31.6638654647999,5.9417146091273985,,,-2.099610742955317,4.285937294999175,,,
ASO121-144_MT_20210615,B16,ASO128_10,KQ443_10,40,34.1083934140735,5.891606585926503,,,-2.1497187661562123,4.43741279047621,5.271500467838224,,
ASO121-144_MT_20210615,B17,ASO128_10,KQ443_10,40,34.5602227879581,5.4397772120419035,,,-2.601548140040812,6.0693757525647785,,,
ASO121-144_MT_20210615,B18,ASO128_10,KQ443_10,40,34.3667649730384,5.6332350269616,,,-2.4080903251211154,5.307712860473683,,,
ASO121-144_MT_20210615,B19,ASO128_3,KQ443_3,34.7380892738904,27.846090070326,6.891999203564403,,,-1.1493261485183126,2.2181026746191606,2.199606111271532,,
ASO121-144_MT_20210615,B20,ASO128_3,KQ443_3,34.7984700448552,27.9446740261505,6.853796018704699,,,-1.1875293333780164,2.2776235784784187,,,
ASO121-144_MT_20210615,B21,ASO128_3,KQ443_3,35.0011285733001,28.0323152388979,6.968813334402199,,,-1.0725120176805163,2.1030920807170164,,,
ASO121-144_MT_20210615,B22,ASO128_3,KQ443_3,32.7936885895594,25.1532043939424,7.640484195617002,,,-0.40084115646571306,1.3202774678911773,1.3190063332681814,,
ASO121-144_MT_20210615,B23,ASO128_3,KQ443_3,32.8300901642853,25.2189058450496,7.611184319235701,,,-0.43014103284701477,1.3473652841696808,,,
ASO121-144_MT_20210615,B24,ASO128_3,KQ443_3,32.912427003881,25.2377749640227,7.674652039858298,,,-0.36667331222441746,1.2893762477436863,,,
ASO121-144_MT_20210615,C13,ASO129_10,KQ442_10,36.9567432955566,30.2270882491684,6.729655046388199,,,-1.3116703056945163,2.4822876492781853,2.2690504941174896,,
ASO121-144_MT_20210615,C14,ASO129_10,KQ442_10,37.319957672346,30.2604778462116,7.0594798261344,,,-0.9818455259483159,1.97499024293829,,,
ASO121-144_MT_20210615,C15,ASO129_10,KQ442_10,37.0743885332499,30.2656463312387,6.808742202011203,,,-1.2325831500715125,2.349873590135994,,,
ASO121-144_MT_20210615,C16,ASO129_10,KQ442_10,35.0718247561071,28.3417462073154,6.730078548791699,,,-1.3112468032910165,2.4815590819279856,2.2924526468382465,,
ASO121-144_MT_20210615,C17,ASO129_10,KQ442_10,34.9203748528446,28.1806297490949,6.739745103749701,,,-1.3015802483330141,2.464987359290287,,,
ASO121-144_MT_20210615,C18,ASO129_10,KQ442_10,35.4540190506564,28.3619010227252,7.0921180279312,,,-0.9492073241515158,1.9308114992964676,,,
ASO121-144_MT_20210615,C19,ASO129_3,KQ442_3,30.6448829903131,22.6873637840215,7.9575192062916,,,-0.08380614579111523,1.0598103676419062,1.0838164409252913,,
ASO121-144_MT_20210615,C20,ASO129_3,KQ442_3,30.5868673427045,22.7541795370491,7.8326878056554,,,-0.20863754642731536,1.155596345368887,,,
ASO121-144_MT_20210615,C21,ASO129_3,KQ442_3,30.7706362750192,22.7803942615137,7.990242013505501,,,-0.05108333857721448,1.0360426097650803,,,
ASO121-144_MT_20210615,C22,ASO129_3,KQ442_3,30.5687560670346,22.5065898395957,8.062166227438897,,,0.020840875356181954,0.9856580458707365,1.0140711267655995,,
ASO121-144_MT_20210615,C23,ASO129_3,KQ442_3,30.4752670711773,22.5643986767127,7.9108683944646,,,-0.13045695761811515,1.094640361524631,,,
ASO121-144_MT_20210615,C24,ASO129_3,KQ442_3,30.6991918784712,22.6018478061671,8.0973440723041,,,0.056018720221384655,0.9619149729014317,,,
ASO121-144_MT_20210615,D13,ASO130_10,KQ441_10,38.8129911558508,30.827175370838,7.985815785012804,,,-0.055509567069911725,1.0392260983126158,2.0368517405186366,,
