Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
ID,WT,,MT,,Total,,,,,,,,
Naïve_P11,1.005351367919604,,1.003640572371736,,1.0137830395513543,,,,,,,,
Ionis1375651_10_P11,0.5336154846636537,0.46717949352826943,0.2075287889776867,0.36631792967054655,0.40430550281288163,1.5071112998444316,,,,,,,
Ionis1375651_3_P11,0.20797844817690736,0.2181138923980985,0.21217260811023117,0.21263404427929675,0.2654321070663372,0.2747563825062857,,,,,,,
Ionis676630_10_P11,0.7375594053768832,0.2827175910869629,1.1098917301447881,1.2707761318042512,1.3022541739000113,1.0982997318639849,,,,,,,
KQ985_10,1.0881878348845904,0.7889591207658707,0.9513998037129848,0.655866069437197,0.5588723120010143,0.5661127319165907,,,,,,,
KQ985_3,0.710457068131764,0.8012651487961784,0.7378889637535656,0.7859188900815809,0.5395470055136778,0.49632924677377993,,,,,,,
KQ436_10,0.5625428703842883,0.8125458928441888,0.6764533339906427,0.9853582697993737,0.48434753379337564,0.6917383186586953,,,,,,,
KQ436_3,0.5780944482481598,0.5537437242248718,0.6536661144258434,0.6101443958065278,0.5052504573482776,0.4279735550000661,,,,,,,
KQ435_10,0.7802132332175541,0.9505594246354926,0.902176041991874,0.8404714665769867,0.5315523529989324,0.7257970668940811,,,,,,,
KQ435_3,0.7810017014527753,0.8678048431895448,0.7600955930772039,0.9023285554881104,0.5426054858241607,0.6707877848233804,,,,,,,
KQ434_10,1.7064059784441004,1.234421339855359,2.017860640124517,1.2747817316849996,1.362765371809223,1.0410331188328892,,,,,,,
KQ434_3,1.1622642254749942,0.8591955607056065,1.1875850339286957,0.8646787068689378,0.9402868792717566,0.6009483415757488,,,,,,,
KQ433_10,1.3908324265439387,1.5372487267012744,1.3586015632637667,1.4399662899707895,1.048222513367233,1.2029622035904144,,,,,,,
KQ433_3,0.7808846179457353,0.8747120081682688,0.8827776631935871,0.8675458849166381,0.5063199702081563,0.5817528210187638,,,,,,,
KQ289_10,1.0150790382366777,0.7169547544141756,1.1346077482040673,0.8293327469769389,0.8668717529867972,0.712657612781582,,,,,,,
KQ289_3,0.9402132479083566,0.825314599195273,1.0136223093449515,0.9626655334981642,0.5599312014606057,0.5937475705529245,,,,,,,
KQ986_10,1.4625482590868248,1.1274114510064646,1.6195621293004672,1.171223175130961,1.0050195853715653,1.0020167416722379,,,,,,,
KQ986_3,1.2495400001859125,1.4483394582465727,1.3690011067264456,1.4300476698728524,0.794355237629978,0.8706531777039977,,,,,,,
KQ443_10,4.885400962862458,6.572125103726494,4.59163061925543,5.271500467838224,3.831446656084841,12.363187499535051,,,,,,,
KQ443_3,2.0390703755145156,1.3392278124424077,2.199606111271532,1.3190063332681814,1.7851496410974208,0.9521715997882999,,,,,,,
KQ442_10,2.6074886334160454,1.5539296842859436,2.2690504941174896,2.2924526468382465,2.5007252819517887,1.3728511644897452,,,,,,,
KQ442_3,1.0857871645569455,0.9730718041152242,1.0838164409252913,1.0140711267655995,0.7494226184752967,0.6239050512115951,,,,,,,
KQ441_10,1.2183659700077871,3.39484094340842,2.0368517405186366,4.970915810073314,3.4292697626558764,6.433107323980598,,,,,,,
KQ441_3,1.1034031364899042,0.8615062609407147,1.1652377411758434,1.0086983282225637,0.7713967403622554,0.6180541131488099,,,,,,,
KQ440_10,5.181802615918666,4.402934130999643,3.6087083391638184,3.838307555706885,2.196320538971822,16.77811689476627,,,,,,,
KQ440_3,0.9204965900894923,1.0810800655411812,0.9757404547218594,1.2669010959140967,0.6138433923580142,0.7633008716927714,,,,,,,
KQ290_10,2.340915577755897,3.2306190337995737,1.4195923542655542,1.4629244207027807,4.612906753018002,1.271578795913502,,,,,,,
KQ290_3,1.034775114137471,0.9727616360484984,1.1267807209468315,1.0755775808699426,0.6291377231098637,0.5997578287532188,,,,,,,
Naïve_P12,1.0025170693184018,,1.0028107241926456,,1.0034842526385928,,,,,,,,
Ionis1375651_10_P12,0.16088610665401828,0.16386373909393137,0.3082126456745143,0.06953013252234708,0.14171075884017134,0.06053429540442748,,,,,,,
Ionis1375651_3_P12,0.1627865522950576,0.16669963687315556,0.12714067882706215,0.20520407696886842,0.18861324704443172,0.15073301489591712,,,,,,,
Ionis676630_10_P12,0.7344740733423522,0.5010749663487855,0.8106763520417503,0.8000850164226577,0.4702727542440189,0.476883995854214,,,,,,,
KQ987_10,1.0642039505777678,0.8422502475221579,0.8971348225250059,0.8099419856357196,0.6491583913913862,0.5743059773121983,,,,,,,
KQ987_3,0.7661201212025812,0.6414064276854669,0.6357945442212395,0.6233847801278444,0.5996353540615358,0.4234115090166178,,,,,,,
KQ450_10,1.0194066461497413,1.0120700242258434,0.806530803801922,0.6688217636541811,0.5843553230820021,0.5724327696316579,,,,,,,
KQ450_3,0.7613763036947699,0.7781308365223184,0.6777466590944133,0.6554147114798011,0.4984336929753002,0.4557861800834315,,,,,,,
KQ449_10,1.0820671135019897,0.9464599073747109,0.8976549086191551,0.8234442668021994,0.5402173374956458,0.5333684270866462,,,,,,,
KQ449_3,0.8164124553894744,0.7431841279412486,0.6402991286872107,0.5952991175123407,0.4334076167268383,0.4353939004621397,,,,,,,
KQ448_10,1.206886219682412,0.8910526829291241,1.2817066175577843,0.9203501620246906,1.2316622331946647,0.9353019579027313,,,,,,,
