Experiment Name,Position,SampleName,ASO Microsynth ID,Exp,Test plate #
Rd2.1.2_P1+2_WT_20210727,G10,Ionis1375651_3_P2.1-1,Ionis1375651_3uM_P2.1-1,0.4118502525008609,1.0
Rd2.1.2_P1+2_WT_20210727,G11,Ionis1375651_3_P2.1-1,Ionis1375651_3uM_P2.1-1,0.4826749927866278,1.0
Rd2.1.2_P1+2_WT_20210727,G12,Ionis1375651_3_P2.1-1,Ionis1375651_3uM_P2.1-1,0.4815762396760714,1.0
Rd2.1.2_P1+2_WT_20210727,H10,Ionis1375651_3_P2.1-1,Ionis1375651_3uM_P2.1-1,0.2780923914177012,1.0
Rd2.1.2_P1+2_WT_20210727,H11,Ionis1375651_3_P2.1-1,Ionis1375651_3uM_P2.1-1,0.3219085204191715,1.0
Rd2.1.2_P1+2_WT_20210727,H12,Ionis1375651_3_P2.1-1,Ionis1375651_3uM_P2.1-1,0.2736089102387521,1.0
Rd2.1.2_P1+2_Total_20210727,G10,Ionis1375651_3_P2.1-1,Ionis1375651_3uM_P2.1-1,0.3964725169224176,1.0
Rd2.1.2_P1+2_Total_20210727,G11,Ionis1375651_3_P2.1-1,Ionis1375651_3uM_P2.1-1,0.4064685312195631,1.0
Rd2.1.2_P1+2_Total_20210727,G12,Ionis1375651_3_P2.1-1,Ionis1375651_3uM_P2.1-1,0.4200406907074401,1.0
Rd2.1.2_P1+2_Total_20210727,H10,Ionis1375651_3_P2.1-1,Ionis1375651_3uM_P2.1-1,0.1355351463586672,1.0
Rd2.1.2_P1+2_Total_20210727,H11,Ionis1375651_3_P2.1-1,Ionis1375651_3uM_P2.1-1,0.17223726826497,1.0
Rd2.1.2_P1+2_Total_20210727,H12,Ionis1375651_3_P2.1-1,Ionis1375651_3uM_P2.1-1,0.1311404575194535,1.0
Rd2.1.2_P1+2_MT_20210727,G10,Ionis1375651_3_P2.1-1,Ionis1375651_3uM_P2.1-1,0.47297388393728,1.0
Rd2.1.2_P1+2_MT_20210727,G11,Ionis1375651_3_P2.1-1,Ionis1375651_3uM_P2.1-1,0.5727925684658312,1.0
Rd2.1.2_P1+2_MT_20210727,G12,Ionis1375651_3_P2.1-1,Ionis1375651_3uM_P2.1-1,0.5444537855185293,1.0
Rd2.1.2_P1+2_MT_20210727,H10,Ionis1375651_3_P2.1-1,Ionis1375651_3uM_P2.1-1,0.2495677912817367,1.0
