Experiment Name,Position,SampleName,ASO Microsynth ID ,CrossingPoint,CrossingPoint.1,dCt,Avg,SD,ddCt,Avg_ddCt,Exp,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
ASO505-528_MT_20210623,C3,ASO507_10,KQ2087_L20_6-08-6_10uM_P43,33.9021519314578,27.0080115721915,6.894140359266302,,,-0.41667617641792454,,,,,,
ASO505-528_MT_20210623,C4,ASO507_10,KQ2087_L20_6-08-6_10uM_P43,36.2970510326516,26.8298017910426,9.467249241609004,,,2.156432705924777,1.9903835152570395,0.2516719760255705,,,,
ASO505-528_MT_20210623,C5,ASO507_10,KQ2087_L20_6-08-6_10uM_P43,35.912732407751,26.8458614931919,9.0668709145591,,,1.7560543788748735,,,,,,
ASO505-528_MT_20210623,C6,ASO507_10,KQ2087_L20_6-08-6_10uM_P43,36.2420852432444,26.8726052465887,9.369479996655695,,,2.0586634609714682,,,,,,
ASO505-528_MT_20210623,C7,ASO507_3,KQ2087_L20_6-08-6_3uM_P43,32.5563228559549,25.0971265805368,7.459196275418105,,,0.14837973973387797,0.19308799084330808,0.8747314128808082,,,,
ASO505-528_MT_20210623,C8,ASO507_3,KQ2087_L20_6-08-6_3uM_P43,32.7331003243765,25.1197727785277,7.613327545848801,,,0.30251101016457405,,,,,,
ASO505-528_MT_20210623,C9,ASO507_3,KQ2087_L20_6-08-6_3uM_P43,32.5784388919624,25.1392491336467,7.439189758315699,,,0.12837322263147222,,,,,,
ASO505-528_MT_20210623,C10,ASO507_3,KQ2087_L20_6-08-6_3uM_P43,33.2384158168385,24.2439668651878,8.994448951650696,,,1.6836324159664695,1.8257064874929732,0.28210292162283046,,,,
ASO505-528_MT_20210623,C11,ASO507_3,KQ2087_L20_6-08-6_3uM_P43,33.5602178558972,24.2686603573342,9.291557498563002,,,1.9807409628787749,,,,,,
ASO505-528_MT_20210623,C12,ASO507_3,KQ2087_L20_6-08-6_3uM_P43,33.4772847538132,24.3537221344953,9.123562619317902,,,1.8127460836336748,,,,,,
