Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint.1,dCt,Avg,SD,ddCt,Avg_ddCt,Exp
ASO313-336_total_20210617,O1,Naïve_P28,Naïve_P28,28.6389795702003,21.1259927779906,7.5129867922096985,7.07602711813995,0.3938721485277097,0.43695967406974834,0.3776454017024493,0.7696927687027652
ASO313-336_total_20210617,O2,Naïve_P28,Naïve_P28,28.5956681989917,21.1818657164386,7.413802482553098,,,0.33777536441314826,,
ASO313-336_total_20210617,O3,Naïve_P28,Naïve_P28,28.5552260985594,21.120997813795,7.4342282847644015,,,0.35820116662445134,,
ASO313-336_total_20210617,O4,Naïve_P28,Naïve_P28,28.8033065678137,21.4341343193765,7.369172248437199,,,0.29314513029724854,0.3098904811934829,0.8067029958615355
ASO313-336_total_20210617,O5,Naïve_P28,Naïve_P28,28.7516006999473,21.3487491875678,7.402851512379499,,,0.3268243942395488,,
ASO313-336_total_20210617,O6,Naïve_P28,Naïve_P28,28.8071533298281,21.4214242926445,7.3857290371836015,,,0.3097019190436514,,
ASO313-336_total_20210617,O7,Naïve_P28,Naïve_P28,28.8538656471798,21.7550088195639,7.098856827615897,,,0.02282970947594709,-0.15457341453341686,1.11309244314113
ASO313-336_total_20210617,O8,Naïve_P28,Naïve_P28,28.7140268291743,21.862415915023,6.851610914151301,,,-0.2244162039886488,,
ASO313-336_total_20210617,O9,Naïve_P28,Naïve_P28,28.6224313032525,21.8085379342001,6.813893369052401,,,-0.26213374908754883,,
ASO313-336_total_20210617,P1,Naïve_P28,Naïve_P28,29.5385212027907,22.6568383851216,6.881682817669102,,,-0.19434430047084827,-0.039647789094584183,1.027862859755192
ASO313-336_total_20210617,P2,Naïve_P28,Naïve_P28,29.7469846696416,22.7008629124957,7.046121757145897,,,-0.02990536099405272,,
ASO313-336_total_20210617,P3,Naïve_P28,Naïve_P28,29.8788650502485,22.6975316379274,7.181333412321099,,,0.10530629418114845,,
ASO313-336_total_20210617,P4,Naïve_P28,Naïve_P28,27.7085134493889,21.3833788426801,6.325134606708801,,,-0.7508925114311493,-0.7243856756794159,1.6521969526668407
ASO313-336_total_20210617,P5,Naïve_P28,Naïve_P28,27.6755601820017,21.360498934419,6.315061247582701,,,-0.7609658705572491,,
ASO313-336_total_20210617,P6,Naïve_P28,Naïve_P28,27.7602905692352,21.3455620961451,6.414728473090101,,,-0.6612986450498495,,
ASO313-336_total_20210617,P7,Naïve_P28,Naïve_P28,29.0873702585335,21.719553353171,7.367816905362499,,,0.291789787222549,0.23107099641148418,0.8520021661965861
ASO313-336_total_20210617,P8,Naïve_P28,Naïve_P28,28.9579709103572,21.6785355103879,7.279435399969302,,,0.20340828182935144,,
ASO313-336_total_20210617,P9,Naïve_P28,Naïve_P28,29.0055859790992,21.7315439407767,7.274042038322502,,,0.19801492018255207,,
ASO313-336_total_20210617,O10,Ionis1375651_10_P28,Ionis1375651_10uM_P28,35.9366792893359,26.0854587357954,9.8512205535405,,,2.77519343540055,2.3221256017674152,0.19997262160670212
ASO313-336_total_20210617,O11,Ionis1375651_10_P28,Ionis1375651_10uM_P28,35.050396834278,26.0609892819257,8.989407552352297,,,1.913380434212347,,
ASO313-336_total_20210617,O12,Ionis1375651_10_P28,Ionis1375651_10uM_P28,35.3989169308923,26.045086877063,9.353830053829299,,,2.2778029356893486,,
ASO313-336_total_20210617,P10,Ionis1375651_10_P28,Ionis1375651_10uM_P28,37.1350973378625,29.1423286041764,7.992768733686098,,,0.9167416155461483,-1.868330818783251,3.651099077506714
ASO313-336_total_20210617,P11,Ionis1375651_10_P28,Ionis1375651_10uM_P28,36.7877800110076,29.1574598466236,7.630320164383999,,,0.554293046244049,,
ASO313-336_total_20210617,P12,Ionis1375651_10_P28,Ionis1375651_10uM_P28, ,29.1151000575412,,,,-7.07602711813995,,
ASO313-336_total_20210617,O13,Ionis1375651_3_P28,Ionis1375651_3uM_P28,34.0472828248826,26.0101249731119,8.0371578517707,,,0.9611307336307506,1.0533111566644846,0.4818609661588857
ASO313-336_total_20210617,O14,Ionis1375651_3_P28,Ionis1375651_3uM_P28,34.3004562267603,26.0147928191194,8.285663407640904,,,1.2096362895009536,,
ASO313-336_total_20210617,O15,Ionis1375651_3_P28,Ionis1375651_3uM_P28,34.0870901673308,26.0218966023291,8.0651935650017,,,0.9891664468617494,,
ASO313-336_total_20210617,P13,Ionis1375651_3_P28,Ionis1375651_3uM_P28,35.6385039343572,27.9863994135183,7.652104520838904,,,0.5760774026989539,0.20075118380861637,0.8700974021977698
ASO313-336_total_20210617,P14,Ionis1375651_3_P28,Ionis1375651_3uM_P28,34.8153127421148,28.0075781130883,6.807734629026498,,,-0.2682924891134517,,
ASO313-336_total_20210617,P15,Ionis1375651_3_P28,Ionis1375651_3uM_P28,35.3874106768295,28.0169149208492,7.370495755980297,,,0.29446863784034694,,
ASO313-336_total_20210617,O16,Ionis676630_10_P28,Ionis676630_10uM_P28,33.5423895617151,24.8856316054299,8.656757956285198,,,1.5807308381452474,1.172834167433315,0.4435491340115048
ASO313-336_total_20210617,O17,Ionis676630_10_P28,Ionis676630_10uM_P28,32.8541867224624,24.9319436874711,7.9222430349913004,,,0.8462159168513503,,
ASO313-336_total_20210617,O18,Ionis676630_10_P28,Ionis676630_10uM_P28,33.1146388277844,24.9470559623411,8.167582865443297,,,1.0915557473033468,,
ASO313-336_total_20210617,P16,Ionis676630_10_P28,Ionis676630_10uM_P28,35.5086094664028,27.7002850370726,7.808324429330202,,,0.7322973111902522,1.1353477521178517,0.45522517454634953
