Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint.1
ASO313-336_total_20210617,A1,ASO313_10,KQJM052_L17_4-10-3_10uM_P27,36.5250008728609,29.6366963349106
ASO313-336_total_20210617,A2,ASO313_10,KQJM052_L17_4-10-3_10uM_P27,36.0232368648616,29.6541810510196
ASO313-336_total_20210617,A3,ASO313_10,KQJM052_L17_4-10-3_10uM_P27,36.4301738238009,29.6232468544496
ASO313-336_total_20210617,A4,ASO313_10,KQJM052_L17_4-10-3_10uM_P27,35.3250659678416,29.5683940063258
ASO313-336_total_20210617,A5,ASO313_10,KQJM052_L17_4-10-3_10uM_P27,36.1617154737869,29.5082494991732
ASO313-336_total_20210617,A6,ASO313_10,KQJM052_L17_4-10-3_10uM_P27,36.02940089956,29.5221269091816
ASO313-336_total_20210617,A7,ASO313_3,KQJM052_L17_4-10-3_3uM_P27,29.2015017588969,21.3867927336154
ASO313-336_total_20210617,A8,ASO313_3,KQJM052_L17_4-10-3_3uM_P27,29.2114168604105,21.351755028805
ASO313-336_total_20210617,A9,ASO313_3,KQJM052_L17_4-10-3_3uM_P27,29.1212720535433,21.3676467951139
ASO313-336_total_20210617,A10,ASO313_3,KQJM052_L17_4-10-3_3uM_P27,30.8021782783421,22.2060599948933
ASO313-336_total_20210617,A11,ASO313_3,KQJM052_L17_4-10-3_3uM_P27,30.7862723234164,22.1984011659132
ASO313-336_total_20210617,A12,ASO313_3,KQJM052_L17_4-10-3_3uM_P27,30.7803681145054,22.2006050608761
ASO313-336_total_20210617,B1,ASO314_10,KQJM053_L17_5-08-4_10uM_P27,33.7842785228328,27.4133840252921
ASO313-336_total_20210617,B2,ASO314_10,KQJM053_L17_5-08-4_10uM_P27,33.9789797352331,27.4971111009525
ASO313-336_total_20210617,B3,ASO314_10,KQJM053_L17_5-08-4_10uM_P27,33.921904271638,27.4313540300846
ASO313-336_total_20210617,B4,ASO314_10,KQJM053_L17_5-08-4_10uM_P27,31.5105055426355,24.7623540328413
ASO313-336_total_20210617,B5,ASO314_10,KQJM053_L17_5-08-4_10uM_P27,31.2361223383825,24.7279173755365
ASO313-336_total_20210617,B6,ASO314_10,KQJM053_L17_5-08-4_10uM_P27,31.5080385240175,24.746836882474
ASO313-336_total_20210617,B7,ASO314_3,KQJM053_L17_5-08-4_3uM_P27,28.4149447174324,21.4964672028942
ASO313-336_total_20210617,B8,ASO314_3,KQJM053_L17_5-08-4_3uM_P27,28.3958194288458,21.5097959085707
ASO313-336_total_20210617,B9,ASO314_3,KQJM053_L17_5-08-4_3uM_P27,28.4378298666367,21.5362773500674
ASO313-336_total_20210617,B10,ASO314_3,KQJM053_L17_5-08-4_3uM_P27,28.2653678668713,20.7626628890092
ASO313-336_total_20210617,B11,ASO314_3,KQJM053_L17_5-08-4_3uM_P27,28.2244917169839,20.6886773727471
ASO313-336_total_20210617,B12,ASO314_3,KQJM053_L17_5-08-4_3uM_P27,28.2916348960437,20.8039575490343
ASO313-336_total_20210617,C1,ASO315_10,KQJM054_L18_4-10-4_10uM_P27,31.5860588404929,23.4347845129867
ASO313-336_total_20210617,C2,ASO315_10,KQJM054_L18_4-10-4_10uM_P27,31.6539082221935,23.5110330250275
ASO313-336_total_20210617,C3,ASO315_10,KQJM054_L18_4-10-4_10uM_P27,31.5983306385904,23.5635115991255
ASO313-336_total_20210617,C4,ASO315_10,KQJM054_L18_4-10-4_10uM_P27,30.2194087910096,23.5890059481732
ASO313-336_total_20210617,C5,ASO315_10,KQJM054_L18_4-10-4_10uM_P27,30.3076904557156,23.5955644929627
ASO313-336_total_20210617,C6,ASO315_10,KQJM054_L18_4-10-4_10uM_P27,30.3100415653111,23.6722450108058
ASO313-336_total_20210617,C7,ASO315_3,KQJM054_L18_4-10-4_3uM_P27,29.6466852720452,22.6839734678848
ASO313-336_total_20210617,C8,ASO315_3,KQJM054_L18_4-10-4_3uM_P27,29.7545741056344,22.6538592009981
ASO313-336_total_20210617,C9,ASO315_3,KQJM054_L18_4-10-4_3uM_P27,29.7906545369749,22.6879167890638
ASO313-336_total_20210617,C10,ASO315_3,KQJM054_L18_4-10-4_3uM_P27,29.4796797042745,22.5855001646856
ASO313-336_total_20210617,C11,ASO315_3,KQJM054_L18_4-10-4_3uM_P27,29.5789245382153,22.56821892234
ASO313-336_total_20210617,C12,ASO315_3,KQJM054_L18_4-10-4_3uM_P27,29.5667531906238,22.5622493035033
ASO313-336_total_20210617,D1,ASO316_10,KQJM055_L18_5-08-5_10uM_P27,32.3882600342513,24.2340451494097
ASO313-336_total_20210617,D2,ASO316_10,KQJM055_L18_5-08-5_10uM_P27,32.5923355264717,24.2541912541008
ASO313-336_total_20210617,D3,ASO316_10,KQJM055_L18_5-08-5_10uM_P27,32.0041181780745,24.32200719228
ASO313-336_total_20210617,D4,ASO316_10,KQJM055_L18_5-08-5_10uM_P27,30.0834085737367,23.1124743075513
ASO313-336_total_20210617,D5,ASO316_10,KQJM055_L18_5-08-5_10uM_P27,30.0676832645457,23.1602203931612
ASO313-336_total_20210617,D6,ASO316_10,KQJM055_L18_5-08-5_10uM_P27,30.1614868486726,23.2268400587688
ASO313-336_total_20210617,D7,ASO316_3,KQJM055_L18_5-08-5_3uM_P27,29.8454663397597,22.072987057013
ASO313-336_total_20210617,D8,ASO316_3,KQJM055_L18_5-08-5_3uM_P27,29.9523578774763,22.08034038149
ASO313-336_total_20210617,D9,ASO316_3,KQJM055_L18_5-08-5_3uM_P27,29.9919964903924,22.1070695386517
ASO313-336_total_20210617,D10,ASO316_3,KQJM055_L18_5-08-5_3uM_P27,29.8334306888212,22.9185903871352
ASO313-336_total_20210617,D11,ASO316_3,KQJM055_L18_5-08-5_3uM_P27,29.7925592379413,22.9409105020085
ASO313-336_total_20210617,D12,ASO316_3,KQJM055_L18_5-08-5_3uM_P27,29.9165814620621,22.9431406627605
ASO313-336_total_20210617,E1,ASO317_10,KQJM056_L19_5-10-4_10uM_P27,33.0151519978643,24.783036782174
ASO313-336_total_20210617,E2,ASO317_10,KQJM056_L19_5-10-4_10uM_P27,32.6831416608643,24.8088837678218
ASO313-336_total_20210617,E3,ASO317_10,KQJM056_L19_5-10-4_10uM_P27,32.7378474080027,24.7858424649024
ASO313-336_total_20210617,E4,ASO317_10,KQJM056_L19_5-10-4_10uM_P27,30.9356135129952,24.7088922764743
ASO313-336_total_20210617,E5,ASO317_10,KQJM056_L19_5-10-4_10uM_P27,31.2079424106164,24.7037446156947
ASO313-336_total_20210617,E6,ASO317_10,KQJM056_L19_5-10-4_10uM_P27,31.4117096398027,24.7134988789842
ASO313-336_total_20210617,E7,ASO317_3,KQJM056_L19_5-10-4_3uM_P27,30.5085160732077,22.9195957493837
ASO313-336_total_20210617,E8,ASO317_3,KQJM056_L19_5-10-4_3uM_P27,30.6499431387592,22.8913952587461
ASO313-336_total_20210617,E9,ASO317_3,KQJM056_L19_5-10-4_3uM_P27,30.6705743540462,22.9123978312854
ASO313-336_total_20210617,E10,ASO317_3,KQJM056_L19_5-10-4_3uM_P27,30.3694541920017,23.074202893786
ASO313-336_total_20210617,E11,ASO317_3,KQJM056_L19_5-10-4_3uM_P27,30.2676762246021,23.0964427717096
ASO313-336_total_20210617,E12,ASO317_3,KQJM056_L19_5-10-4_3uM_P27,30.3844267465589,23.1056628672656
ASO313-336_total_20210617,F1,ASO318_10,KQJM057_L19_6-08-5_10uM_P27,32.291684787176,24.8002458692456
ASO313-336_total_20210617,F2,ASO318_10,KQJM057_L19_6-08-5_10uM_P27,32.8077319194974,24.8425271185163
ASO313-336_total_20210617,F3,ASO318_10,KQJM057_L19_6-08-5_10uM_P27,32.3213346819137,24.9074193574342
ASO313-336_total_20210617,F4,ASO318_10,KQJM057_L19_6-08-5_10uM_P27,31.601157409394,24.3286549505471
ASO313-336_total_20210617,F5,ASO318_10,KQJM057_L19_6-08-5_10uM_P27,31.7673712437597,24.2405613468064
ASO313-336_total_20210617,F6,ASO318_10,KQJM057_L19_6-08-5_10uM_P27,31.8384162499892,24.2583913855994
ASO313-336_total_20210617,F7,ASO318_3,KQJM057_L19_6-08-5_3uM_P27,30.548112361735,23.1838904609414
ASO313-336_total_20210617,F8,ASO318_3,KQJM057_L19_6-08-5_3uM_P27,30.6595515382491,23.2956437612888
ASO313-336_total_20210617,F9,ASO318_3,KQJM057_L19_6-08-5_3uM_P27,30.5117028244558,23.2438221527496
ASO313-336_total_20210617,F10,ASO318_3,KQJM057_L19_6-08-5_3uM_P27,30.8318281913529,23.5812380557217
ASO313-336_total_20210617,F11,ASO318_3,KQJM057_L19_6-08-5_3uM_P27,30.9712546144281,23.5757887850471
ASO313-336_total_20210617,F12,ASO318_3,KQJM057_L19_6-08-5_3uM_P27,30.8888127452347,23.5823145811264
ASO313-336_total_20210617,A13,ASO319_10,KQJM058_L17_4-10-3_10uM_P27,30.6447558207869,23.1182852542534
ASO313-336_total_20210617,A14,ASO319_10,KQJM058_L17_4-10-3_10uM_P27,30.8481869760752,23.1461092450936
ASO313-336_total_20210617,A15,ASO319_10,KQJM058_L17_4-10-3_10uM_P27,30.9891857716756,23.1605826783519
