Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint.1,dCt,Avg,SD,ddCt,Avg_ddCt,Exp
ASO313-336_WT_20210617,G1,Naïve_P27,Naïve_P27,29.5944500218233,21.8239034251552,7.7705465966680975,7.9293304149272785,0.16232119204753495,-0.15878381825918098,-0.11437332923647976,1.0825047303156012
ASO313-336_WT_20210617,G2,Naïve_P27,Naïve_P27,29.6343280451496,21.7846759478581,7.8496520972915,,,-0.07967831763577848,,
ASO313-336_WT_20210617,G3,Naïve_P27,Naïve_P27,29.5957574035989,21.7710848404861,7.824672563112799,,,-0.10465785181447984,,
ASO313-336_WT_20210617,G4,Naïve_P27,Naïve_P27,29.504339730551,21.6496887516366,7.8546509789144,,,-0.07467943601287885,-0.10050974593471314,1.072152218045136
ASO313-336_WT_20210617,G5,Naïve_P27,Naïve_P27,29.3333171990733,21.4876757306207,7.845641468452598,,,-0.08368894647468039,,
ASO313-336_WT_20210617,G6,Naïve_P27,Naïve_P27,29.1482347175585,21.3620651579478,7.786169559610698,,,-0.14316085531658018,,
ASO313-336_WT_20210617,G7,Naïve_P27,Naïve_P27,29.7715501616882,21.7766783775407,7.994871784147499,,,0.06554136922022025,-0.003954511411579394,1.0027448185709005
ASO313-336_WT_20210617,G8,Naïve_P27,Naïve_P27,29.5968155852269,21.6950424693147,7.901773115912199,,,-0.027557299015079195,,
ASO313-336_WT_20210617,G9,Naïve_P27,Naïve_P27,29.5291229623113,21.6496401518239,7.879482810487399,,,-0.049847604439879234,,
ASO313-336_WT_20210617,H1,Naïve_P27,Naïve_P27,29.8819511719757,21.6718231060263,8.210128065949402,,,0.28079765102212306,0.31322118853038816,0.8048427327270004
ASO313-336_WT_20210617,H2,Naïve_P27,Naïve_P27,29.9723734226118,21.6820331821395,8.2903402404723,,,0.3610098255450218,,
ASO313-336_WT_20210617,H3,Naïve_P27,Naïve_P27,29.9079126317978,21.6807261278465,8.227186503951298,,,0.2978560890240196,,
ASO313-336_WT_20210617,H4,Naïve_P27,Naïve_P27,29.3055132660939,21.3445735777944,7.960939688299501,,,0.03160927337222219,0.03785994196752185,0.9740988302763648
ASO313-336_WT_20210617,H5,Naïve_P27,Naïve_P27,29.3294373429497,21.3515953891922,7.977841953757498,,,0.04851153883021908,,
ASO313-336_WT_20210617,H6,Naïve_P27,Naïve_P27,29.398604608378,21.4358151797506,7.962789428627403,,,0.033459013700124274,,
ASO313-336_WT_20210617,H7,Naïve_P27,Naïve_P27,30.1021467533493,22.3117147002456,7.7904320531037,,,-0.1388983618235784,-0.1322435439151448,1.0959967679952562
ASO313-336_WT_20210617,H8,Naïve_P27,Naïve_P27,30.238698211052,22.3679570159206,7.8707411951314015,,,-0.05858921979587706,,
ASO313-336_WT_20210617,H9,Naïve_P27,Naïve_P27,30.1763841148831,22.4462967500818,7.7300873648012995,,,-0.19924305012597898,,
ASO313-336_WT_20210617,G10,Ionis1375651_10_P27,Ionis1375651_10uM_P27,35.0225924053216,26.4112993981993,8.611293007122303,,,0.6819625921950241,0.947896761856389,0.518387644602373
ASO313-336_WT_20210617,G11,Ionis1375651_10_P27,Ionis1375651_10uM_P27,35.2323338769827,26.3623241351724,8.8700097418103,,,0.9406793268830214,,
ASO313-336_WT_20210617,G12,Ionis1375651_10_P27,Ionis1375651_10uM_P27,35.5123632835706,26.3619845021522,9.1503787814184,,,1.2210483664911216,,
ASO313-336_WT_20210617,H10,Ionis1375651_10_P27,Ionis1375651_10uM_P27,37.1562065349488,27.5365060828819,9.619700452066901,,,1.6903700371396226,2.230862725663853,0.21303129301291052
ASO313-336_WT_20210617,H11,Ionis1375651_10_P27,Ionis1375651_10uM_P27,39.0265946572452,27.6255846925116,11.401009964733596,,,3.4716795498063178,,
ASO313-336_WT_20210617,H12,Ionis1375651_10_P27,Ionis1375651_10uM_P27,37.1100744684832,27.6502054635103,9.459869004972898,,,1.5305385900456194,,
ASO313-336_WT_20210617,G13,Ionis1375651_3_P27,Ionis1375651_3uM_P27,34.8888974692433,24.7718531562363,10.117044313006996,,,2.1877138980797177,2.901702935385655,0.13381363796602944
