Unnamed: 0,10uM,Unnamed: 2,3uM,Unnamed: 4,Unnamed: 5,Unnamed: 6,10uM.1,Unnamed: 8,3uM.1,Unnamed: 10,Unnamed: 11,Unnamed: 12,10uM.2,Unnamed: 14,3uM.2,Unnamed: 16,Unnamed: 17,Unnamed: 18
ID,MT,,,,,,Total,,,,,,WT,,,,,
KQJM058_L17_4-10-3_3uM_P27,,,1.1561341017514903,1.149073653636511,,,,,0.8919112885621507,0.7133503779732032,,,,,1.2387585929947726,1.1766155840540462,,
KQJM059_L17_5-08-4_10uM_P27,2.641736892436475,1.5529659452698104,,,,,2.3736111864898737,1.3803556709154312,,,,,2.823032344688569,1.5643426166395265,,,,
KQJM059_L17_5-08-4_3uM_P27,,,1.3225824836445892,1.6076981584414352,,,,,1.2310464765459086,1.5896781188230205,,,,,1.342801214700542,1.7108741123452749,,
KQJM060_L18_4-10-4_10uM_P27,1.3186934154544776,1.13560238529314,,,,,1.2109486811490442,1.058580360920384,,,,,1.2845797686962739,1.2943471218581715,,,,
KQJM060_L18_4-10-4_3uM_P27,,,0.8509082601475351,1.2021480769920814,,,,,0.8178857617837706,1.1023986919046698,,,,,0.9334474364177351,1.3435656188806162,,
KQJM061_L18_4-10-4_10uM_P27,0.6844499327822162,0.7219106958977344,,,,,0.6788636296584342,0.6041282866767539,,,,,0.9827715485452775,0.9024763446735485,,,,
KQJM061_L18_4-10-4_3uM_P27,,,0.950809145690689,1.2654553190258093,,,,,0.9715987999782258,1.097019262225891,,,,,1.1369828826467518,1.4944974711799084,,
KQJM062_L19_5-10-4_10uM_P27,1.2168375517417982,1.2867890169001532,,,,,0.8808283139384521,1.5873528385523341,,,,,2.0211894498146834,1.7082677140729383,,,,
KQJM062_L19_5-10-4_3uM_P27,,,1.0164358586839457,1.5098239402859426,,,,,0.7818893070447847,1.268418337964678,,,,,1.134796223595056,1.7392261729806309,,
KQJM065_L19_5-10-4_10uM_P27,0.4081387025837569,0.38854237437450884,,,,,0.42103297169761816,0.38570633914021174,,,,,0.4413543896933636,0.6364086615329515,,,,
KQJM065_L19_5-10-4_3uM_P27,,,0.8379473287430885,0.7986259818536416,,,,,0.9155424025597516,0.6194813640060327,,,,,0.9614242791939637,0.9554205795389307,,
,,,,,,,,,,,,,,,,,,
,10uM,,3uM,,,,10uM,,3uM,,,,10uM,,3uM,,,
Naïve_P28,0.7785400184069643,0.7937695731551562,1.0008989714116086,1.151349434645067,1.5588349594708448,0.9007973077325366,0.7696927687027652,0.8067029958615355,1.11309244314113,1.027862859755192,1.6521969526668407,0.8520021661965861,0.7750983563147259,0.8474811535699266,0.9947010051313979,1.0981052945954726,1.5901504894928522,0.8764726435263134
Ionis1375651_10uM_P28,0.3838639254248496,1.618684928062346,,,,,0.19997262160670212,3.65,,,,,0.40042998335076174,1.6801689669144737,,,,
Ionis1375651_3uM_P28,,,0.4843897357809619,0.8987854037218571,,,,,0.4818609661588857,0.8700974021977698,,,,,0.5132677403121771,0.8137925483438865,,
Ionis676630_10uM_P28,0.9366987394563195,0.5504549401427705,,,,,0.4435491340115048,0.45522517454634953,,,,,1.0138416029855388,0.5890163175618376,,,,
KQJM066_L19_5-10-4_10uM_P28,1.1032904601777973,0.3651388454124489,,,,,0.8286773306517985,0.35164731089985823,,,,,1.2899172442878661,0.43279102694063754,,,,
KQJM066_L19_5-10-4_3uM_P28,,,2.8472719888573708,0.5315648817709673,,,,,3.073183873588558,0.3949592941329669,,,,,3.0095157250962488,0.5951073518508436,,
KQJM067_L21_6-10-5_10uM_P28,0.44156856338965006,1.4511629863495146,,,,,0.40219020459930976,0.8873915746674288,,,,,0.7203696330028152,1.9435424648796613,,,,
KQJM067_L21_6-10-5_3uM_P28,,,1.1551446343325245,0.4049255290545675,,,,,0.9227896653845888,0.41062396193476813,,,,,1.2718061537997407,0.5266309813740295,,
KQJM068_L21_7-08-6_10uM_P28,1.074540942567131,0.6239586400754376,,,,,0.6316559432769016,0.4656929382716124,,,,,1.5689642059185391,0.9151829577574441,,,,
KQJM068_L21_7-08-6_3uM_P28,,,0.5905452644531325,1.7379993048992397,,,,,0.4033844257943597,1.5268132879779939,,,,,0.8122221713787043,1.9478422607885162,,
KQJM073_L19_6-08-5_10uM_P28,0.4114143453110629,1.220365139475401,,,,,0.20039595934764823,0.5556807614340047,,,,,0.5041613249084383,1.442424291239135,,,,
KQJM073_L19_6-08-5_3uM_P28,,,0.4820233915621656,1.7537658073898483,,,,,0.25538384518002166,1.0817245659278096,,,,,0.5581963077284787,2.0798696008519353,,
KQJM075_L19_5-10-4_10uM_P28,0.4597307639663346,1.0401475269590321,,,,,0.20097852116584747,0.4555483968776689,,,,,0.548428253608934,1.207012740076136,,,,
KQJM075_L19_5-10-4_3uM_P28,,,0.5534039617044673,0.6785214858815551,,,,,0.272859385503057,0.3791591505227653,,,,,0.5707547846517139,0.7389047287016447,,
KQJM076_L18_4-10-4_10uM_P28,0.689135024384353,0.1989533107549651,,,,,0.4014539657869547,0.1676446610851605,,,,,0.8279516328540838,0.3006948287119461,,,,
KQJM076_L18_4-10-4_3uM_P28,,,0.6639917663483947,0.8401063790434182,,,,,0.3702485577152406,0.5414081481267001,,,,,0.7211432952863238,0.9285538446356691,,
KQJM077_L17_5-08-4_10uM_P28,0.40447446833055606,1.1913248740379005,,,,,0.20923192036093582,0.5497966484041424,,,,,0.4326956424870445,1.158842019737022,,,,
KQJM077_L17_5-08-4_3uM_P28,,,1.1238151192690693,0.698667935002024,,,,,0.6136395886543127,0.37341369018737447,,,,,1.0876387469323143,0.6693838685476481,,
KQJM078_L19_6-08-5_10uM_P28,0.2808236240115362,0.39614879788353025,,,,,0.19831012627532454,0.29678469369014093,,,,,0.2811830686798829,0.4992124508881343,,,,
KQJM078_L19_6-08-5_3uM_P28,,,0.9615991156278072,0.8482140889827026,,,,,0.6446524081307796,0.4937996545843275,,,,,0.9484662074609321,0.8432547928961133,,
KQJM079_L20_6-08-6_10uM_P28,1.8344587267062402,1.5217311781197271,,,,,1.3952791880614475,2.1854031134573177,,,,,1.5634181042867212,1.7283232680689464,,,,
KQJM079_L20_6-08-6_3uM_P28,,,0.9665916109720925,1.0220499793088071,,,,,0.5466580630801039,0.5442773846682971,,,,,0.9862638702289022,1.0462300165741198,,
KQJM080_L18_5-08-5_10uM_P28,0.5724493850041075,1.7270255268732122,,,,,0.3745927463470554,1.0864175972148846,,,,,0.7154130556791078,1.937069805856886,,,,
KQJM080_L18_5-08-5_3uM_P28,,,0.8197523670886395,1.8022639043101756,,,,,0.5582008209897878,1.2390206953782028,,,,,0.8373386972872826,1.8316204224173522,,
KQJM081_L17_5-08-4_10uM_P28,0.7049712243833561,0.790954194354434,,,,,0.46448480781755824,0.5192475220339473,,,,,0.74777316841872,0.8164600334648942,,,,
KQJM081_L17_5-08-4_3uM_P28,,,0.6454492678272694,1.42381215358502,,,,,0.4472351929031211,1.0277604634502702,,,,,0.6959468994604708,1.4470921207016754,,
KQJM082_L18_4-10-4_10uM_P28,0.7022346740147396,1.3808370963205936,,,,,0.5023798020906055,0.7298572992036887,,,,,0.8758176309349349,1.2707506487283537,,,,
KQJM082_L18_4-10-4_3uM_P28,,,0.6774789954663542,0.4478142059390224,,,,,0.4663345320618938,0.3558452462868725,,,,,0.7185966436037,0.4594229689948856,,
