Experiment Name,Position,SampleName,ASO Microsynth ID,dCt,ddCt,Exp,Exp_std,Exp_zscore
Rd2.3_P5+6_Total_20210726,F23,KQJM064_3_P2.3-5,KQJM064_L19_6-08-5_3uM_P2.3-5,6.9753591363915,1.3543394460442082,0.39111385639985985,0.021032795151183486,1.8393581626872186
Rd2.3_P5+6_Total_20210726,C2,KQ2021_10_P2.3-5,KQ2021_L21_6-10-5_10uM_P2.3-5,8.460022504011999,2.839002813664707,0.1397574588037649,0.034715372669382225,1.801394327989063
Rd2.3_P5+6_Total_20210726,A2,KQ991_10_P2.3-5,KQ991_L20_5-10-5_10uM_P2.3-5,8.132523828141203,2.511504137793911,0.17537267252315536,0.10886631251143754,2.018013803993252
Rd2.3_P5+6_WT_20210726,G4,Naive_P2.3-5,Naive_P2.3-5,6.552285246272099,0.1659630648996328,0.8913333150396889,0.09042554072718104,2.2996588679258614
Rd2.3_P5+6_WT_20210726,G10,Ionis1375651_3_P2.3-5,Ionis1375651_3uM_P2.3-5,8.445002479957502,2.058680298585036,0.24003550126583836,0.04306083024976189,1.9429469976264755
Rd2.3_P5+6_WT_20210726,B22,KQ297_3_P2.3-5,KQ297_L20_5-10-5_3uM_P2.3-5,7.3281699506717,0.9418477692992342,0.520565725144621,0.04665750809201376,1.8604123778863302
Rd2.3_P5+6_WT_20210726,C22,KQJM172_3_P2.3-5,KQJM172_L19_5-10-4_3uM_P2.3-5,6.967785340663003,0.5814631592905366,0.6682856684624419,0.035787836583659104,1.8191647101580013
Rd2.3_P5+6_Total_20210726,P13,Ionis676630_10_P2.3-6,Ionis676630_10uM_P2.3-6,5.722839103076602,-0.0061329083490226,1.0042600564828175,0.3218282501647741,1.9219871375131614
Rd2.3_P5+6_Total_20210726,L15,KQ2026_10_P2.3-6,KQ2026_L21_6-10-5_10uM_P2.3-6,1.0330974972486011,-4.695874514177024,25.917856719261394,14.313864057017684,2.039366227029188
Rd2.3_P5+6_Total_20210726,N16,KQ271_10_P2.3-6,KQ271_L20_5-10-5_10uM_P2.3-6,8.575906951630099,2.8469349402044744,0.13899116249569782,0.03982251748836211,1.8239278309249591
Rd2.3_P5+6_Total_20210726,M11,KQ347_3_P2.3-6,KQ347_L20_5-10-5_3uM_P2.3-6,6.394294407105001,0.6653223956793761,0.6305477816354953,0.06572791927166183,1.8857188591656802
Rd2.3_P5+6_WT_20210726,P6,Naive_P2.3-6,Naive_P2.3-6,5.924505235389002,-0.5566273940207402,1.4708268251993983,0.34686858144549654,2.6074376815361746
Rd2.3_P5+6_WT_20210726,P13,Ionis676630_10_P2.3-6,Ionis676630_10uM_P2.3-6,6.776099231398703,0.2949666019889605,0.8150912013313145,0.09729924018956874,1.8618294428192366
Rd2.3_P7+8_MT_20210726,H2,Naive_P2.3-7,Naive_P2.3-7,6.571174230510703,-0.2432701410562474,1.1836726407595224,0.11632041459259934,2.3400162306763246
Rd2.3_P7+8_MT_20210726,F22,KQ498_3_P2.3-7,KQ498_L20_5-10-5_3uM_P2.3-7,7.6439913123533,0.8295469407863498,0.5627059249216004,0.07722328233889843,1.9331669386104866
Rd2.3_P7+8_MT_20210726,E5,KQ499_10_P2.3-7,KQ499_L20_5-10-5_10uM_P2.3-7,8.472013144661197,1.6575687730942468,0.3169728607155703,0.037930311379750864,1.8517654847507883
Rd2.3_P7+8_MT_20210726,F20,KQJM155_3_P2.3-7,KQJM155_L17_4-10-3_3uM_P2.3-7,7.083979292399501,0.2695349208325508,0.8295869352545325,0.038226693983533705,1.8493796416222033
Rd2.3_P7+8_Total_20210726,B24,KQ2022_3_P2.3-7,KQ2022_L21_6-10-5_3uM_P2.3-7,5.303572170120702,-0.7635381786868471,1.6976489712531417,0.6744369946085846,1.993380903239486
Rd2.3_P7+8_Total_20210726,E6,KQ499_10_P2.3-7,KQ499_L20_5-10-5_10uM_P2.3-7,7.745954440662199,1.67884409185465,0.31233278254743224,0.06724345345877596,1.9005597277457462
Rd2.3_P7+8_WT_20210726,H3,Naive_P2.3-7,Naive_P2.3-7,6.402638968133999,-0.3105764194794007,1.2402031161017972,0.07771924863920696,2.1888651555151046
Rd2.3_P7+8_WT_20210726,F12,KQ498_3_P2.3-7,KQ498_L20_5-10-5_3uM_P2.3-7,6.391700097963199,-0.3215152896502014,1.249642382682994,0.28708837962345646,1.9757986720156822
Rd2.3_P7+8_WT_20210726,E8,KQJM154_3_P2.3-7,KQJM154_L17_5-08-4_3uM_P2.3-7,6.5943186541945025,-0.1188967334188975,1.0859041256746338,0.08736333222927711,1.848218413868639
Rd2.3_P7+8_WT_20210726,F19,KQJM155_3_P2.3-7,KQJM155_L17_4-10-3_3uM_P2.3-7,6.8639861963754,0.1507708087620001,0.9007690675929066,0.049492235068861364,1.8271026802170938
Rd2.3_P7+8_MT_20210726,O9,Ionis1375651_10_P2.3-8,Ionis1375651_10uM_P2.3-8,8.234166385778597,1.3669619814997924,0.38770682005037854,0.164686259564628,1.8136548062586004
Rd2.3_P7+8_MT_20210726,O15,Ionis676630_10_P2.3-8,Ionis676630_10uM_P2.3-8,6.9990531734123955,0.1318487691335912,0.9126611534616732,0.11856910640073451,1.8085640549948268
Rd2.3_P7+8_MT_20210726,J9,BS190_3_P2.3-8,BS190_TMO_3uM_P2.3-8,6.7356349831668005,-0.1315694211120037,1.0954847652484967,0.10060953398135715,1.8659223238974525
Rd2.3_P7+8_MT_20210726,N7,BS194_3_P2.3-8,BS194_TMO_3uM_P2.3-8,6.810242004495699,-0.0569623997831056,1.040273154065903,0.11266729101117906,1.8946648984472407
Rd2.3_P7+8_WT_20210726,P17,Ionis676630_3_P2.3-8,Ionis676630_3uM_P2.3-8,8.4272181665381,1.6920072280194258,0.3094960221052486,0.25806290753559863,2.0046183515845484
Rd2.3_P7+8_WT_20210726,I7,BS189_3_P2.3-8,BS189_TMO_3uM_P2.3-8,6.193896869621199,-0.541314068897476,1.455297461546544,0.15919313330882673,1.8560094849356137
Rd2.3_P7+8_WT_20210726,N3,BS194_10_P2.3-8,BS194_TMO_10uM_P2.3-8,7.1218803828422,0.386669444323525,0.7648933740922274,0.049558500240597096,1.9287831872161691
Rd2.3_P7+8_WT_20210726,M4,BS199_10_P2.3-8,BS199_TMO_10uM_P2.3-8,7.840729879818202,1.1055189412995272,0.464735274705383,0.09837063918895597,1.8724561426124977
