Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint.1,dCt,Unnamed: 7,Avg,SD,ddCt,Avg_ddCt,Exp
ASO517-551_MT_1.2-5_20210630,O1,Naïve_P46,Naïve_P46,30.125644514326,23.0229412612779,7.102703253048102,,,,-0.3499088060594895,-0.27244513125232545,1.207853206806927
ASO517-551_MT_1.2-5_20210630,O2,Naïve_P46,Naïve_P46,30.2569724751619,22.9939541975436,7.263018277618297,,,,-0.18959378148929407,,
ASO517-551_MT_1.2-5_20210630,O3,Naïve_P46,Naïve_P46,30.2470234200154,23.072244167116,7.174779252899398,,,,-0.27783280620819273,,
ASO517-551_MT_1.2-5_20210630,O4,Naïve_P46,Naïve_P46,29.8603261692737,22.7735581802359,7.086767989037803,,,,-0.36584407006978825,-0.34560558123048885,1.2706842491196868
ASO517-551_MT_1.2-5_20210630,O5,Naïve_P46,Naïve_P46,29.9630862723439,22.7701944136561,7.192891858687801,,,,-0.2597202004197898,,
ASO517-551_MT_1.2-5_20210630,O6,Naïve_P46,Naïve_P46,29.8608817515301,22.8195221656244,7.0413595859057025,,,,-0.4112524732018885,,
ASO517-551_MT_1.2-5_20210630,O7,Naïve_P46,Naïve_P46,29.9310299669236,22.8388682993116,7.092161667612,,,,-0.36045039149559077,-0.3599812330426255,1.283409202529115
ASO517-551_MT_1.2-5_20210630,O8,Naïve_P46,Naïve_P46,29.9261709886853,22.8282981397328,7.097872848952498,,,,-0.3547392101550928,,
ASO517-551_MT_1.2-5_20210630,O9,Naïve_P46,Naïve_P46,29.9286102845984,22.840752322968,7.087857961630398,,,,-0.364754097477193,,
ASO517-551_MT_1.2-5_20210630,P1,Naïve_P46,Naïve_P46,30.1387775523627,23.0066772486932,7.1321003036695,,,,-0.3205117554380914,-0.3671245336015246,1.2897795797722147
ASO517-551_MT_1.2-5_20210630,P2,Naïve_P46,Naïve_P46,30.0707275397412,23.031039720749,7.039687818992199,,,,-0.41292424011539186,,
ASO517-551_MT_1.2-5_20210630,P3,Naïve_P46,Naïve_P46,30.161312783291,23.0766383294345,7.0846744538565005,,,,-0.36793760525109054,,
ASO517-551_MT_1.2-5_20210630,P4,Naïve_P46,Naïve_P46,30.2023454651572,23.2264622478735,6.975883217283702,,,,-0.4767288418238893,-0.4988888591268574,1.4131247768201722
