Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint.1,dCt,Avg,SD,ddCt,Avg_ddCt,Exp
ASO409-432_MT_20210621,O1,Naïve_P36,Naïve_P36,28.0385620988517,20.8873618089697,7.151200289881999,7.143172361092179,0.1564717913704367,0.008027928789819505,-0.003449727405780164,1.0023940299492142
ASO409-432_MT_20210621,O2,Naïve_P36,Naïve_P36,27.9654172027157,20.8375636092106,7.1278535935050975,,,-0.015318767587081616,,
ASO409-432_MT_20210621,O3,Naïve_P36,Naïve_P36,27.8785249980411,20.738410980369,7.140114017672101,,,-0.00305834342007838,,
ASO409-432_MT_20210621,O4,Naïve_P36,Naïve_P36,28.0187028487086,20.7459171311218,7.2727857175868,,,0.12961335649462047,0.1048883407805888,0.9298769088353699
ASO409-432_MT_20210621,O5,Naïve_P36,Naïve_P36,27.925697816824,20.6716310927173,7.254066724106703,,,0.11089436301452427,,
ASO409-432_MT_20210621,O6,Naïve_P36,Naïve_P36,27.7825359109811,20.5652062470563,7.217329663924801,,,0.07415730283262167,,
ASO409-432_MT_20210621,O7,Naïve_P36,Naïve_P36,28.2778495982154,20.8533101237562,7.424539474459202,,,0.2813671133670228,0.24447507051292158,0.844122877234181
ASO409-432_MT_20210621,O8,Naïve_P36,Naïve_P36,28.1412390294873,20.8028154372982,7.338423592189098,,,0.19525123109691922,,
ASO409-432_MT_20210621,O9,Naïve_P36,Naïve_P36,28.1772430489891,20.7772638208221,7.399979228167002,,,0.2568068670748227,,
ASO409-432_MT_20210621,P1,Naïve_P36,Naïve_P36,28.5171936324511,21.5774222034682,6.939771428982901,,,-0.203400932109278,-0.17278538781964561,1.127232714982575
ASO409-432_MT_20210621,P2,Naïve_P36,Naïve_P36,28.472514132982,21.5170033156942,6.955510817287799,,,-0.1876615438043805,,
ASO409-432_MT_20210621,P3,Naïve_P36,Naïve_P36,28.399180017026,21.3833013434791,7.015878673546901,,,-0.12729368754527837,,
ASO409-432_MT_20210621,P4,Naïve_P36,Naïve_P36,28.0411150523886,21.1478932675575,6.893221784831102,,,-0.2499505762610772,-0.17162403404117801,1.1263256700666473
ASO409-432_MT_20210621,P5,Naïve_P36,Naïve_P36,28.0840778045577,21.1118884981739,6.9721893063838,,,-0.17098305470837882,,
ASO409-432_MT_20210621,P6,Naïve_P36,Naïve_P36,28.1206358728252,21.0714019828871,7.049233889938101,,,-0.09393847115407805,,
ASO409-432_MT_20210621,P7,Naïve_P36,Naïve_P36,28.5257797381735,21.3287064368562,7.1970733013173,,,0.053900940225120486,-0.0015042620269118956,1.0010432187573142
ASO409-432_MT_20210621,P8,Naïve_P36,Naïve_P36,28.3937534000963,21.2879777546681,7.105775645428203,,,-0.03739671566397629,,
ASO409-432_MT_20210621,P9,Naïve_P36,Naïve_P36,28.1949085654135,21.0727532149632,7.122155350450299,,,-0.021017010641879885,,
ASO409-432_MT_20210621,O10,Ionis1375651_10_P36,Ionis1375651_10uM_P36,36.1519382902382,25.7257759071962,10.426162383041998,,,3.2829900219498187,2.785067229600653,0.1450812283540136
ASO409-432_MT_20210621,O11,Ionis1375651_10_P36,Ionis1375651_10uM_P36,35.5304732727763,25.5863815969756,9.9440916758007,,,2.80091931470852,,
ASO409-432_MT_20210621,O12,Ionis1375651_10_P36,Ionis1375651_10uM_P36,34.9132367558707,25.4987720426349,9.414464713235798,,,2.271292352143619,,
ASO409-432_MT_20210621,P10,Ionis1375651_10_P36,Ionis1375651_10uM_P36,34.5285528876663,27.2479898846172,7.2805630030490995,,,0.1373906419569204,0.3687884114309563,0.7744325993741359
ASO409-432_MT_20210621,P11,Ionis1375651_10_P36,Ionis1375651_10uM_P36,35.3004182358555,27.2363650942226,8.064053141632904,,,0.9208807805407249,,
ASO409-432_MT_20210621,P12,Ionis1375651_10_P36,Ionis1375651_10uM_P36,34.3581549670508,27.1668887941634,7.191266172887403,,,0.04809381179522365,,
ASO409-432_MT_20210621,O13,Ionis1375651_3_P36,Ionis1375651_3uM_P36,32.6149614496239,23.6800371401711,8.9349243094528,,,1.7917519483606208,1.8709559338966903,0.2733922148161613
ASO409-432_MT_20210621,O14,Ionis1375651_3_P36,Ionis1375651_3uM_P36,32.6685468422513,23.6509808647781,9.017565977473204,,,1.8743936163810249,,
ASO409-432_MT_20210621,O15,Ionis1375651_3_P36,Ionis1375651_3uM_P36,32.6317807723572,23.5418861743166,9.089894598040605,,,1.9467222369484256,,
ASO409-432_MT_20210621,P13,Ionis1375651_3_P36,Ionis1375651_3uM_P36,33.663312317284,24.8640211228626,8.799291194421404,,,1.6561188333292245,1.3227788644657215,0.3997641861237432
ASO409-432_MT_20210621,P14,Ionis1375651_3_P36,Ionis1375651_3uM_P36,33.0687658220456,24.8548235226853,8.213942299360298,,,1.0707699382681186,,
ASO409-432_MT_20210621,P15,Ionis1375651_3_P36,Ionis1375651_3uM_P36,33.1615035047817,24.7768833218897,8.384620182892,,,1.241447821799821,,
ASO409-432_MT_20210621,O16,Ionis676630_10_P36,Ionis676630_10uM_P36,34.5805004289989,26.5284447691345,8.052055659864404,,,0.9088832987722251,0.9587973395817556,0.5144856204654328
ASO409-432_MT_20210621,O17,Ionis676630_10_P36,Ionis676630_10uM_P36,34.3813113599876,26.4919818854683,7.8893294745193,,,0.7461571134271212,,
ASO409-432_MT_20210621,O18,Ionis676630_10_P36,Ionis676630_10uM_P36,34.7765890924084,26.4120651247703,8.3645239676381,,,1.2213516065459205,,
