Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint.1,dCt,Avg,SD,ddCt,Avg_ddCt,Exp
ASO337-360_total_20210621,O1,Naïve_P30,Naïve_P30,27.3217760422762,21.2192726764136,6.102503365862599,6.2864676589095065,0.13491350185879766,-0.1839642930469072,-0.17693297308810627,1.1304780444428484
ASO337-360_total_20210621,O2,Naïve_P30,Naïve_P30,27.3644448793695,21.255882018104,6.108562861265501,,,-0.1779047976440058,,
ASO337-360_total_20210621,O3,Naïve_P30,Naïve_P30,27.3395821038137,21.2220442734776,6.117537830336101,,,-0.16892982857340577,,
ASO337-360_total_20210621,O4,Naïve_P30,Naïve_P30,27.150835906879,20.9142069382378,6.236628968641199,,,-0.04983869026830767,-0.07085265700830767,1.0503372671892792
ASO337-360_total_20210621,O5,Naïve_P30,Naïve_P30,27.1806610487786,20.9139446276736,6.266716421104999,,,-0.019751237804507937,,
ASO337-360_total_20210621,O6,Naïve_P30,Naïve_P30,27.1274036900567,20.9839040740993,6.143499615957399,,,-0.1429680429521074,,
ASO337-360_total_20210621,O7,Naïve_P30,Naïve_P30,27.5217871371863,21.133093476358,6.388693660828302,,,0.10222600191879572,0.09120326592156107,0.93873947598846
ASO337-360_total_20210621,O8,Naïve_P30,Naïve_P30,27.4829042199311,21.1267789682633,6.356125251667802,,,0.0696575927582952,,
ASO337-360_total_20210621,O9,Naïve_P30,Naïve_P30,27.545686697384,21.1574928353869,6.388193861997099,,,0.10172620308759228,,
ASO337-360_total_20210621,P1,Naïve_P30,Naïve_P30,27.6540541547919,21.5439274495346,6.110126705257301,,,-0.1763409536522058,-0.11905384706067264,1.0860223901985173
ASO337-360_total_20210621,P2,Naïve_P30,Naïve_P30,27.597650695024,21.4123461759112,6.185304519112801,,,-0.10116313979670544,,
ASO337-360_total_20210621,P3,Naïve_P30,Naïve_P30,27.7039255872817,21.4971153761053,6.2068102111764,,,-0.07965744773310668,,
ASO337-360_total_20210621,P4,Naïve_P30,Naïve_P30,27.5089136741244,21.1312736842169,6.3776399899075,,,0.09117233099799371,0.1193969492322946,0.9205723721693743
ASO337-360_total_20210621,P5,Naïve_P30,Naïve_P30,27.4780325125495,21.0748206552122,6.4032118573373005,,,0.11674419842779393,,
ASO337-360_total_20210621,P6,Naïve_P30,Naïve_P30,27.5331329251517,21.0963909479711,6.436741977180603,,,0.15027431827109616,,
ASO337-360_total_20210621,P7,Naïve_P30,Naïve_P30,27.723313786896,21.3037164536558,6.419597333240201,,,0.13312967433069467,0.15623926200322735,0.897361216547169
ASO337-360_total_20210621,P8,Naïve_P30,Naïve_P30,27.736700697115,21.292459384519,6.444241312596002,,,0.15777365368649576,,
ASO337-360_total_20210621,P9,Naïve_P30,Naïve_P30,27.8083977842993,21.3441156673973,6.464282116901998,,,0.17781445799249163,,
ASO337-360_total_20210621,O10,Ionis1375651_10_P30,Ionis1375651_10uM_P30,38.2385629919976,27.4915438852573,10.747019106740296,,,4.46055144783079,4.8206792190614935,0.03538595782751875
ASO337-360_total_20210621,O11,Ionis1375651_10_P30,Ionis1375651_10uM_P30,39.526303435231,27.5094828714137,12.016820563817301,,,5.730352904907795,,
ASO337-360_total_20210621,O12,Ionis1375651_10_P30,Ionis1375651_10uM_P30,38.0402502331301,27.4826492697747,10.557600963355402,,,4.271133304445895,,
ASO337-360_total_20210621,P10,Ionis1375651_10_P30,Ionis1375651_10uM_P30,37.3491722509233,27.4388708128143,9.910301438109002,,,3.6238337791994955,4.236047890230127,0.05306675382396473
ASO337-360_total_20210621,P11,Ionis1375651_10_P30,Ionis1375651_10uM_P30,37.1980138406611,27.4771267356156,9.720887105045499,,,3.4344194461359923,,
ASO337-360_total_20210621,P12,Ionis1375651_10_P30,Ionis1375651_10uM_P30,39.4380396930799,27.5016815888155,11.9363581042644,,,5.6498904453548935,,
ASO337-360_total_20210621,O13,Ionis1375651_3_P30,Ionis1375651_3uM_P30,34.5361176486264,25.1091822776408,9.4269353709856,,,3.1404677120760933,3.1353911872144278,0.11380286733178722
ASO337-360_total_20210621,O14,Ionis1375651_3_P30,Ionis1375651_3uM_P30,34.1630997656785,25.1184154552455,9.044684310433002,,,2.7582166515234956,,
ASO337-360_total_20210621,O15,Ionis1375651_3_P30,Ionis1375651_3uM_P30,34.9184016321267,25.1244447751735,9.793956856953201,,,3.507489198043695,,
ASO337-360_total_20210621,P13,Ionis1375651_3_P30,Ionis1375651_3uM_P30,35.9182449323636,26.1015798600578,9.816665072305799,,,3.5301974133962926,3.5943075177266945,0.08279528845083221
ASO337-360_total_20210621,P14,Ionis1375651_3_P30,Ionis1375651_3uM_P30,35.050107271696,26.0790275684633,8.9710797032327,,,2.6846120443231936,,
ASO337-360_total_20210621,P15,Ionis1375651_3_P30,Ionis1375651_3uM_P30,36.9035320939735,26.0489513396034,10.854580754370105,,,4.568113095460598,,
ASO337-360_total_20210621,O16,Ionis676630_10_P30,Ionis676630_10uM_P30,37.7328554279859,28.2259471124388,9.506908315547104,,,3.2204406566375976,2.3636151738498294,0.1943036390624621
ASO337-360_total_20210621,O17,Ionis676630_10_P30,Ionis676630_10uM_P30,36.6818260940474,28.2097558742943,8.472070219753103,,,2.1856025608435967,,
ASO337-360_total_20210621,O18,Ionis676630_10_P30,Ionis676630_10uM_P30,36.2315393172208,28.260269354243,7.9712699629778,,,1.6848023040682936,,
ASO337-360_total_20210621,P16,Ionis676630_10_P30,Ionis676630_10uM_P30,37.0899468027251,29.3205941569733,7.769352645751802,,,1.4828849868422953,1.673735244019893,0.31344077087205724
ASO337-360_total_20210621,P17,Ionis676630_10_P30,Ionis676630_10uM_P30,38.1045611497686,29.2146290265693,8.889932123199301,,,2.603464464289795,,
ASO337-360_total_20210621,P18,Ionis676630_10_P30,Ionis676630_10uM_P30,36.5577076303415,29.3363836905044,7.221323939837095,,,0.9348562809275887,,
ASO337-360_total_20210621,I1,ASO349_10,KQJM095_L21_6-10-5_10uM_P30,31.7285237661982,25.0872164622176,6.6413073039806,,,0.35483964507109356,0.6859225791559928,0.621608191563618
ASO337-360_total_20210621,I2,ASO349_10,KQJM095_L21_6-10-5_10uM_P30,32.2677235088701,25.1155902729371,7.152133235932997,,,0.8656655770234902,,
